Highwayman	PROPN	Highwayman
Nolan	PROPN	Nolan
in	ADP	in
for	ADP	for
the	DET	the
bounty	NOUN	bounty
money	NOUN	money
on	ADP	on
fugitives	NOUN	fugitive
.	PUNCT	.
Pete	PROPN	Pete
Petersen	PROPN	Petersen
's	PART	's
scrawny	ADJ	scrawny
shoulders	NOUN	shoulder
bore	VERB	bore
no	DET	no
wings	NOUN	wing
,	PUNCT	,
but	CCONJ	but
he	PRON	he
'd	AUX	have
seemed	VERB	seem
like	ADP	like
an	DET	an
angel	NOUN	angel
to	ADP	to
Nolan	PROPN	Nolan
that	DET	that
desolate	ADJ	desolate
day	NOUN	day
,	PUNCT	,
when	SCONJ	when
he	PRON	he
'd	AUX	would
seen	VERB	see
the	DET	the
flare	NOUN	flare
of	ADP	of
Nolan	PROPN	Nolan
's	PART	's
desperate	ADJ	desperate
signal	NOUN	signal
rocket	VERB	rocket
and	CCONJ	and
swung	VERB	swing
round	ADV	round
in	ADP	in
a	DET	a
wide	ADJ	wide
arc	NOUN	arc
to	PART	to
pick	VERB	pick
him	PRON	he
up	ADP	up
,	PUNCT	,
eventually	ADV	eventually
to	PART	to
take	VERB	take
him	PRON	he
to	ADP	to
the	DET	the
lawless	ADJ	lawless
safety	NOUN	safety
of	ADP	of
the	DET	the
Belt	PROPN	Belt
.	PUNCT	.
To	ADP	to
everyone	PRON	everyone
but	SCONJ	but
Petersen	PROPN	Petersen
,	PUNCT	,
Steve	PROPN	Steve
Nolan	PROPN	Nolan
was	AUX	be
dead	ADJ	dead
.	PUNCT	.
And	CCONJ	and
the	DET	the
little	ADJ	little
shots	NOUN	shot
of	ADP	of
gray	NOUN	gray
now	ADV	now
running	VERB	run
through	ADP	through
Nolan	PROPN	Nolan
's	PART	's
dark	ADJ	dark
hair	NOUN	hair
,	PUNCT	,
the	DET	the
scar	NOUN	scar
that	PRON	that
crossed	VERB	cross
one	NUM	one
tanned	ADJ	tanned
cheek	NOUN	cheek
,	PUNCT	,
gave	VERB	give
him	PRON	he
a	DET	a
new	ADJ	new
personality	NOUN	personality
.	PUNCT	.
He	PRON	he
looked	VERB	look
slender	ADJ	slender
and	CCONJ	and
dangerous	ADJ	dangerous
as	ADP	as
a	DET	a
lunging	VERB	lunge
rapier	NOUN	rapier
,	PUNCT	,
and	CCONJ	and
every	DET	every
bit	NOUN	bit
as	ADP	as
cold	ADJ	cold
.	PUNCT	.
But	CCONJ	but
Woller	PROPN	Woller
would	AUX	would
have	AUX	have
good	ADJ	good
cause	NOUN	cause
to	PART	to
remember	VERB	remember
Nolan	PROPN	Nolan
.	PUNCT	.
Woller	PROPN	Woller
had	AUX	have
sat	VERB	sit
there	ADV	there
in	ADP	in
the	DET	the
courtroom	NOUN	courtroom
,	PUNCT	,
back	ADV	back
on	ADP	on
Earth	PROPN	Earth
.	PUNCT	.
He	PRON	he
'd	AUX	would
sat	VERB	sit
there	ADV	there
the	DET	the
whole	ADJ	whole
dragging	ADJ	dragging
week	NOUN	week
of	ADP	of
the	DET	the
trial	NOUN	trial
,	PUNCT	,
with	ADP	with
Nolan	PROPN	Nolan
's	PART	's
eyes	NOUN	eye
on	ADP	on
him	PRON	he
every	DET	every
minute	NOUN	minute
.	PUNCT	.
He	PRON	he
looked	VERB	look
directly	ADV	directly
at	ADP	at
Nolan	PROPN	Nolan
,	PUNCT	,
even	ADV	even
while	SCONJ	while
he	PRON	he
was	AUX	be
in	ADP	in
the	DET	the
chair	NOUN	chair
,	PUNCT	,
telling	VERB	tell
the	DET	the
lies	NOUN	lie
that	PRON	that
linked	VERB	link
Nolan	PROPN	Nolan
with	ADP	with
the	DET	the
Junta	PROPN	Junta
--	PUNCT	--
the	DET	the
secret	ADJ	secret
,	PUNCT	,
revolutionary	ADJ	revolutionary
group	NOUN	group
of	ADP	of
outer	ADJ	outer
-	PUNCT	-
planet	NOUN	planet
malcontents	NOUN	malcontent
that	PRON	that
sought	VERB	seek
to	PART	to
overthrow	VERB	overthrow
Tri	PROPN	Tri
-	PROPN	-
planet	PROPN	planet
Law	PROPN	Law
's	PART	's
peace	NOUN	peace
and	CCONJ	and
order	NOUN	order
.	PUNCT	.
Nolan	PROPN	Nolan
's	PART	's
lips	NOUN	lip
contorted	VERB	contort
savagely	ADV	savagely
as	ADP	as
he	PRON	he
recalled	VERB	recall
that	DET	that
.	PUNCT	.
A	DET	a
traitor	NOUN	traitor
!	PUNCT	!
His	PRON	his
sole	ADJ	sole
crime	NOUN	crime
had	AUX	have
been	AUX	be
that	SCONJ	that
he	PRON	he
knew	VERB	know
too	ADV	too
much	ADJ	much
about	ADP	about
Woller	PROPN	Woller
,	PUNCT	,
his	PRON	his
boss	NOUN	boss
!	PUNCT	!
Woller	PROPN	Woller
had	AUX	have
been	AUX	be
clever	ADJ	clever
about	ADP	about
it	PRON	it
.	PUNCT	.
The	DET	the
law	NOUN	law
itself	PRON	itself
had	AUX	have
removed	VERB	remove
Nolan	PROPN	Nolan
,	PUNCT	,
a	DET	a
menace	NOUN	menace
to	ADP	to
his	PRON	his
lawless	ADJ	lawless
schemes	NOUN	scheme
.	PUNCT	.
When	SCONJ	when
Nolan	PROPN	Nolan
,	PUNCT	,
on	ADP	on
his	PRON	his
own	ADJ	own
initiative	NOUN	initiative
,	PUNCT	,
had	AUX	have
talked	VERB	talk
and	CCONJ	and
bribed	VERB	bribe
his	PRON	his
way	NOUN	way
into	ADP	into
seeing	VERB	see
a	DET	a
confessed	VERB	confess
and	CCONJ	and
condemned	VERB	condemn
saboteur	NOUN	saboteur
of	ADP	of
the	DET	the
Junta	PROPN	Junta
for	ADP	for
an	DET	an
interview	NOUN	interview
,	PUNCT	,
he	PRON	he
'd	AUX	would
found	VERB	find
to	ADP	to
his	PRON	his
sick	NOUN	sick
astonishment	NOUN	astonishment
that	SCONJ	that
the	DET	the
man	NOUN	man
was	AUX	be
one	NUM	one
he	PRON	he
had	AUX	have
seen	VERB	see
in	ADP	in
Woller	PROPN	Woller
's	PART	's
own	ADJ	own
office	NOUN	office
,	PUNCT	,
not	PART	not
two	NUM	two
months	NOUN	month
before	ADV	before
.	PUNCT	.
He	PRON	he
'd	AUX	would
been	AUX	be
childishly	ADV	childishly
simple	ADJ	simple
about	ADP	about
it	PRON	it
,	PUNCT	,
had	AUX	have
confronted	VERB	confront
Woller	PROPN	Woller
and	CCONJ	and
demanded	VERB	demand
an	DET	an
explanation	NOUN	explanation
.	PUNCT	.
Woller	PROPN	Woller
had	AUX	have
put	VERB	put
on	ADP	on
his	PRON	his
friendliest	ADJ	friendly
face	NOUN	face
and	CCONJ	and
promised	VERB	promise
one	NUM	one
--	PUNCT	--
later	ADV	later
....	PUNCT	....
And	CCONJ	and
then	ADV	then
Woller	PROPN	Woller
had	AUX	have
turned	VERB	turn
the	DET	the
dogs	NOUN	dog
loose	ADJ	loose
.	PUNCT	.
Within	ADP	within
an	DET	an
hour	NOUN	hour
Nolan	PROPN	Nolan
was	AUX	be
in	ADP	in
jail	NOUN	jail
for	ADP	for
the	DET	the
bribery	NOUN	bribery
of	ADP	of
the	DET	the
prison	NOUN	prison
officials	NOUN	official
.	PUNCT	.
The	DET	the
next	ADJ	next
morning	NOUN	morning
came	VERB	come
the	DET	the
incredible	ADJ	incredible
indictment	NOUN	indictment
:	PUNCT	:
Sabotage	NOUN	sabotage
for	ADP	for
the	DET	the
Junta	PROPN	Junta
!	PUNCT	!
Nolan	PROPN	Nolan
grimaced	VERB	grimace
,	PUNCT	,
recalled	VERB	recall
the	DET	the
careful	ADJ	careful
,	PUNCT	,
hideous	ADJ	hideous
network	NOUN	network
of	ADP	of
lies	NOUN	lie
and	CCONJ	and
forgeries	NOUN	forgery
,	PUNCT	,
the	DET	the
distorted	ADJ	distorted
evidence	NOUN	evidence
,	PUNCT	,
the	DET	the
perjuries	NOUN	perjury
.	PUNCT	.
But	CCONJ	but
he	PRON	he
had	AUX	have
been	AUX	be
one	NUM	one
man	NOUN	man
,	PUNCT	,
and	CCONJ	and
Woller	PROPN	Woller
represented	VERB	represent
vast	ADJ	vast
power	NOUN	power
.	PUNCT	.
Then	ADV	then
abruptly	ADV	abruptly
there	PRON	there
was	AUX	be
a	DET	a
knock	NOUN	knock
on	ADP	on
the	DET	the
door	NOUN	door
.	PUNCT	.
Jolted	VERB	jolt
out	ADP	out
of	ADP	of
his	PRON	his
thoughts	NOUN	thought
,	PUNCT	,
Nolan	PROPN	Nolan
started	VERB	start
,	PUNCT	,
then	ADV	then
called	VERB	call
:	PUNCT	:
""""	PUNCT	""""
Just	ADV	just
a	DET	a
minute	NOUN	minute
.	PUNCT	.
""""	PUNCT	""""
This	DET	this
was	AUX	be
the	DET	the
moment	NOUN	moment
--	PUNCT	--
and	CCONJ	and
he	PRON	he
had	AUX	have
no	DET	no
plan	NOUN	plan
.	PUNCT	.
His	PRON	his
pyro	NOUN	pyro
slid	VERB	slide
out	ADV	out
into	ADP	into
his	PRON	his
hand	NOUN	hand
.	PUNCT	.
He	PRON	he
broke	VERB	break
it	PRON	it
,	PUNCT	,
stared	VERB	stare
at	ADP	at
the	DET	the
twenty	NUM	twenty
-	PUNCT	-
four	NUM	four
potent	ADJ	potent
heat	NOUN	heat
charges	NOUN	charge
.	PUNCT	.
They	PRON	they
would	AUX	would
be	AUX	be
plan	NOUN	plan
enough	ADV	enough
for	ADP	for
him	PRON	he
,	PUNCT	,
if	SCONJ	if
he	PRON	he
got	VERB	get
a	DET	a
clear	ADJ	clear
shot	NOUN	shot
at	ADP	at
Woller	PROPN	Woller
.	PUNCT	.
But	CCONJ	but
if	SCONJ	if
he	PRON	he
should	AUX	should
be	AUX	be
disarmed	VERB	disarm
,	PUNCT	,
if	SCONJ	if
Woller	PROPN	Woller
should	AUX	should
suspect	VERB	suspect
.	PUNCT	.
A	DET	a
moment	NOUN	moment
later	ADV	later
,	PUNCT	,
the	DET	the
pyro	NOUN	pyro
hidden	VERB	hide
beneath	ADP	beneath
his	PRON	his
shirt	NOUN	shirt
again	ADV	again
,	PUNCT	,
he	PRON	he
opened	VERB	open
the	DET	the
door	NOUN	door
.	PUNCT	.
It	PRON	it
was	AUX	be
the	DET	the
Venusian	ADJ	venusian
second	ADJ	second
,	PUNCT	,
as	ADP	as
before	ADV	before
.	PUNCT	.
""""	PUNCT	""""
Captain	NOUN	captain
wants	VERB	want
to	PART	to
see	VERB	see
you	PRON	you
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
growled	VERB	growl
.	PUNCT	.
""""	PUNCT	""""
Come	VERB	come
on	ADP	on
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
_	PROPN	_
Dragonfly	PROPN	Dragonfly
_	PUNCT	_
was	AUX	be
a	DET	a
single	ADJ	single
-	PUNCT	-
deck	NOUN	deck
craft	NOUN	craft
,	PUNCT	,
the	DET	the
captain	NOUN	captain
's	PART	's
cabin	NOUN	cabin
located	VERB	locate
topside	NOUN	topside
of	ADP	of
the	DET	the
deck	NOUN	deck
and	CCONJ	and
amidships	NOUN	amidship
.	PUNCT	.
Nolan	PROPN	Nolan
looked	VERB	look
around	ADV	around
curiously	ADV	curiously
,	PUNCT	,
despite	SCONJ	despite
his	PRON	his
internal	ADJ	internal
tension	NOUN	tension
,	PUNCT	,
as	ADP	as
he	PRON	he
followed	VERB	follow
the	DET	the
Venusian	PROPN	Venusian
along	ADV	along
.	PUNCT	.
The	DET	the
plastic	ADJ	plastic
keel	NOUN	keel
panel	NOUN	panel
underfoot	ADV	underfoot
showed	VERB	show
an	DET	an
infinity	NOUN	infinity
of	ADP	of
stars	NOUN	star
.	PUNCT	.
There	PRON	there
was	AUX	be
one	NUM	one
,	PUNCT	,
large	ADJ	large
and	CCONJ	and
bright	ADJ	bright
,	PUNCT	,
outstanding	ADJ	outstanding
among	ADP	among
the	DET	the
lesser	ADJ	less
stars	NOUN	star
.	PUNCT	.
Nolan	PROPN	Nolan
recognized	VERB	recognize
it	PRON	it
--	PUNCT	--
the	DET	the
Sun	PROPN	Sun
,	PUNCT	,
parent	NOUN	parent
star	NOUN	star
to	ADP	to
the	DET	the
farflung	ADJ	farflung
planet	NOUN	planet
they	PRON	they
'd	AUX	would
just	ADV	just
left	VERB	leave
.	PUNCT	.
Now	ADV	now
it	PRON	it
was	AUX	be
dim	ADJ	dim
and	CCONJ	and
feeble	ADJ	feeble
,	PUNCT	,
but	CCONJ	but
by	ADP	by
the	DET	the
time	NOUN	time
they	PRON	they
got	VERB	get
within	ADP	within
sight	NOUN	sight
of	ADP	of
the	DET	the
Inner	PROPN	Inner
Worlds	PROPN	Worlds
it	PRON	it
would	AUX	would
be	AUX	be
a	DET	a
ravenous	ADJ	ravenous
thing	NOUN	thing
,	PUNCT	,
reaching	VERB	reach
out	ADP	out
to	PART	to
destroy	VERB	destroy
them	PRON	they
with	ADP	with
lethal	ADJ	lethal
radiations	NOUN	radiation
.	PUNCT	.
Out	ADP	out
of	ADP	of
curiosity	NOUN	curiosity
,	PUNCT	,
he	PRON	he
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
When	SCONJ	when
are	AUX	be
you	PRON	you
going	VERB	go
to	PART	to
opaque	ADJ	opaque
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Huh	INTJ	huh
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
Venusian	PROPN	Venusian
looked	VERB	look
startled	ADJ	startled
for	ADP	for
a	DET	a
second	NOUN	second
;	PUNCT	;
then	ADV	then
his	PRON	his
blubber	NOUN	blubber
-	PUNCT	-
drowned	VERB	drown
little	ADJ	little
eyes	NOUN	eye
became	VERB	become
shrewd	ADJ	shrewd
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
about	ADP	about
Orbit	PROPN	Orbit
Saturn	PROPN	Saturn
,	PUNCT	,
I	PROPN	I
guess	NOUN	guess
.	PUNCT	.
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
Nolan	PROPN	Nolan
suppressed	VERB	suppress
a	DET	a
sudden	ADJ	sudden
frown	NOUN	frown
.	PUNCT	.
He	PRON	he
asked	VERB	ask
carefully	ADV	carefully
,	PUNCT	,
""""	PUNCT	""""
Say	VERB	say
,	PUNCT	,
how	SCONJ	how
do	AUX	do
you	PRON	you
do	AUX	do
it	PRON	it
on	ADP	on
these	DET	these
new	ADJ	new
-	PUNCT	-
type	NOUN	type
ships	NOUN	ship
anyhow	ADV	anyhow
?	PUNCT	?
All	DET	all
the	DET	the
ones	NOUN	one
I	PRON	I
've	AUX	have
been	AUX	be
on	ADP	on
,	PUNCT	,
you	PRON	you
had	AUX	have
to	PART	to
have	AUX	have
the	DET	the
panels	NOUN	panel
filter	NOUN	filter
-	PUNCT	-
shuttered	VERB	shutter
before	ADP	before
they	PRON	they
lifted	VERB	lift
gravs	NOUN	grav
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Paint	NOUN	paint
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
mate	NOUN	mate
said	VERB	say
curtly	ADV	curtly
.	PUNCT	.
""""	PUNCT	""""
Okay	ADV	okay
,	PUNCT	,
here	ADV	here
we	PRON	we
are	AUX	be
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
stood	VERB	stand
aside	ADV	aside
,	PUNCT	,
pointed	VERB	point
to	ADP	to
a	DET	a
door	NOUN	door
with	ADP	with
a	DET	a
glowing	VERB	glow
golden	ADJ	golden
star	NOUN	star
embossed	VERB	emboss
on	ADP	on
it	PRON	it
.	PUNCT	.
Nolan	PROPN	Nolan
nodded	VERB	nod
and	CCONJ	and
entered	VERB	enter
,	PUNCT	,
but	CCONJ	but
his	PRON	his
thoughts	NOUN	thought
were	AUX	be
racing	VERB	race
.	PUNCT	.
Paint	VERB	paint
the	DET	the
panels	NOUN	panel
!	PUNCT	!
It	PRON	it
would	AUX	would
take	VERB	take
the	DET	the
whole	ADJ	whole
crew	NOUN	crew
,	PUNCT	,
and	CCONJ	and
they	PRON	they
'd	AUX	would
never	ADV	never
get	VERB	get
it	PRON	it
off	ADP	off
.	PUNCT	.
If	SCONJ	if
they	PRON	they
opaqued	VERB	opaque
with	ADP	with
paint	NOUN	paint
the	DET	the
ship	NOUN	ship
would	AUX	would
be	AUX	be
blind	ADJ	blind
for	ADP	for
weeks	NOUN	week
.	PUNCT	.
The	DET	the
filter	NOUN	filter
shutters	NOUN	shutter
--	PUNCT	--
great	ADJ	great
strips	NOUN	strip
of	ADP	of
polarized	ADJ	polarized
colloid	NOUN	colloid
--	PUNCT	--
were	AUX	be
the	DET	the
only	ADJ	only
solution	NOUN	solution
to	ADP	to
the	DET	the
problem	NOUN	problem
of	ADP	of
keeping	VERB	keep
out	ADP	out
the	DET	the
worst	ADJ	bad
of	ADP	of
the	DET	the
sun	NOUN	sun
's	PART	's
dread	NOUN	dread
radiations	NOUN	radiation
,	PUNCT	,
but	CCONJ	but
admitting	VERB	admit
enough	ADJ	enough
light	NOUN	light
to	PART	to
guide	VERB	guide
the	DET	the
ship	NOUN	ship
.	PUNCT	.
But	CCONJ	but
they	PRON	they
had	AUX	have
to	PART	to
be	AUX	be
put	VERB	put
on	ADP	on
externally	ADV	externally
,	PUNCT	,
before	ADP	before
the	DET	the
ship	NOUN	ship
took	VERB	take
off	ADP	off
.	PUNCT	.
Mars	PROPN	Mars
?	PUNCT	?
This	DET	this
ship	NOUN	ship
,	PUNCT	,
ports	ADV	ports
transparent	ADJ	transparent
as	ADP	as
they	PRON	they
were	AUX	be
,	PUNCT	,
would	AUX	would
never	ADV	never
dare	VERB	dare
approach	VERB	approach
the	DET	the
sun	NOUN	sun
's	PART	's
blinding	VERB	blind
energies	NOUN	energy
closer	ADV	close
than	ADP	than
Jupiter	PROPN	Jupiter
!	PUNCT	!
_	PUNCT	_
No	DET	no
wonder	NOUN	wonder
they	PRON	they
did	AUX	do
n't	PART	not
want	VERB	want
me	PRON	I
_	PUNCT	_
,	PUNCT	,
Nolan	PROPN	Nolan
thought	VERB	think
grimly	ADV	grimly
.	PUNCT	.
_	PUNCT	_
They	PRON	they
're	AUX	be
not	PART	not
going	VERB	go
within	ADP	within
a	DET	a
hundred	NUM	hundred
million	NUM	million
miles	NOUN	mile
of	ADP	of
Mars	PROPN	Mars
!	PUNCT	!
_	PUNCT	_
The	DET	the
thought	NOUN	thought
froze	VERB	freeze
in	ADP	in
Nolan	PROPN	Nolan
's	PART	's
mind	NOUN	mind
as	ADP	as
he	PRON	he
entered	VERB	enter
the	DET	the
captain	NOUN	captain
's	PART	's
cabin	NOUN	cabin
.	PUNCT	.
First	ADV	first
he	PRON	he
saw	VERB	see
the	DET	the
captain	NOUN	captain
,	PUNCT	,
a	DET	a
tall	ADJ	tall
,	PUNCT	,
demon	NOUN	demon
-	PUNCT	-
black	ADJ	black
Martio	PROPN	Martio
-	PUNCT	-
Terrestrial	PROPN	Terrestrial
,	PUNCT	,
standing	VERB	stand
before	ADP	before
his	PRON	his
own	ADJ	own
desk	NOUN	desk
.	PUNCT	.
Then	ADV	then
his	PRON	his
eyes	NOUN	eye
flicked	VERB	flick
past	ADV	past
,	PUNCT	,
toward	ADP	toward
the	DET	the
florid	ADJ	florid
-	PUNCT	-
faced	ADJ	faced
man	NOUN	man
who	PRON	who
sat	VERB	sit
behind	ADP	behind
the	DET	the
desk	NOUN	desk
,	PUNCT	,
fumbling	VERB	fumble
with	ADP	with
a	DET	a
cigarette	NOUN	cigarette
lighter	NOUN	lighter
.	PUNCT	.
And	CCONJ	and
then	ADV	then
,	PUNCT	,
for	ADP	for
the	DET	the
first	ADJ	first
time	NOUN	time
in	ADP	in
three	NUM	three
years	NOUN	year
,	PUNCT	,
he	PRON	he
was	AUX	be
face	NOUN	face
to	ADP	to
face	NOUN	face
with	ADP	with
Alan	PROPN	Alan
Woller	PROPN	Woller
.	PUNCT	.
Nolan	PROPN	Nolan
might	AUX	might
have	AUX	have
showed	VERB	show
a	DET	a
flicker	NOUN	flicker
of	ADP	of
emotion	NOUN	emotion
in	ADP	in
his	PRON	his
face	NOUN	face
.	PUNCT	.
Heaven	NOUN	heaven
knows	VERB	know
,	PUNCT	,
the	DET	the
blast	NOUN	blast
of	ADP	of
iron	NOUN	iron
hatred	NOUN	hatred
that	PRON	that
surged	VERB	surge
up	ADP	up
through	ADP	through
his	PRON	his
body	NOUN	body
was	AUX	be
powerful	ADJ	powerful
enough	ADV	enough
.	PUNCT	.
But	CCONJ	but
Woller	PROPN	Woller
was	AUX	be
lighting	VERB	light
a	DET	a
cigarette	NOUN	cigarette
.	PUNCT	.
The	DET	the
second	NOUN	second
that	PRON	that
it	PRON	it
took	VERB	take
him	PRON	he
to	PART	to
finish	VERB	finish
it	PRON	it
and	CCONJ	and
look	VERB	look
up	ADV	up
was	AUX	be
time	NOUN	time
enough	ADV	enough
for	ADP	for
Nolan	PROPN	Nolan
to	PART	to
freeze	VERB	freeze
.	PUNCT	.
""""	PUNCT	""""
Vincennes	PROPN	Vincennes
is	AUX	be
my	PRON	my
name	NOUN	name
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
captain	NOUN	captain
was	AUX	be
saying	VERB	say
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
's	AUX	be
yours	PRON	yours
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Matthews	PROPN	Matthews
.	PUNCT	.
I	PRON	I
'm	AUX	be
sorry	ADJ	sorry
to	PART	to
have	AUX	have
forced	VERB	force
my	PRON	my
way	NOUN	way
onto	ADP	onto
your	PRON	your
ship	NOUN	ship
,	PUNCT	,
but	CCONJ	but
I	PRON	I
had	AUX	have
to	PART	to
get	VERB	get
to	ADP	to
Mars	PROPN	Mars
.	PUNCT	.
""""	PUNCT	""""
Woller	PROPN	Woller
looked	VERB	look
up	ADV	up
then	ADV	then
,	PUNCT	,
and	CCONJ	and
a	DET	a
sudden	ADJ	sudden
trace	NOUN	trace
of	ADP	of
consternation	NOUN	consternation
flashed	VERB	flash
into	ADP	into
his	PRON	his
eyes	NOUN	eye
.	PUNCT	.
It	PRON	it
died	VERB	die
away	ADV	away
,	PUNCT	,
but	CCONJ	but
a	DET	a
doubt	NOUN	doubt
remained	VERB	remain
.	PUNCT	.
He	PRON	he
stared	VERB	stare
intently	ADV	intently
at	ADP	at
Nolan	PROPN	Nolan
,	PUNCT	,
then	ADV	then
said	VERB	say
:	PUNCT	:
""""	PUNCT	""""
Why	SCONJ	why
?	PUNCT	?
""""	PUNCT	""""
Nolan	PROPN	Nolan
smiled	VERB	smile
easily	ADV	easily
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
lot	NOUN	lot
of	ADP	of
reasons	NOUN	reason
--	PUNCT	--
all	DET	all
of	ADP	of
them	PRON	they
personal	ADJ	personal
.	PUNCT	.
Who	PRON	who
are	AUX	be
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
Woller	PROPN	Woller
stood	VERB	stand
up	ADP	up
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
own	VERB	own
this	DET	this
ship	NOUN	ship
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
coldly	ADV	coldly
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
did	AUX	do
n't	PART	not
ask	VERB	ask
you	PRON	you
aboard	ADV	aboard
.	PUNCT	.
Now	ADV	now
that	SCONJ	that
you	PRON	you
're	AUX	be
here	ADV	here
,	PUNCT	,
you	PRON	you
'll	AUX	will
answer	VERB	answer
my	PRON	my
question	NOUN	question
or	CCONJ	or
get	VERB	get
off	ADP	off
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
time	NOUN	time
for	ADP	for
a	DET	a
showdown	NOUN	showdown
had	AUX	have
arrived	VERB	arrive
.	PUNCT	.
_	PUNCT	_
Well	INTJ	well
_	PUNCT	_
,	PUNCT	,
Nolan	PROPN	Nolan
thought	VERB	think
,	PUNCT	,
_	PUNCT	_
it	PRON	it
had	AUX	have
to	PART	to
come	VERB	come
some	DET	some
time	NOUN	time
.	PUNCT	.
_	PUNCT	_
He	PRON	he
was	AUX	be
strangely	ADV	strangely
relaxed	ADJ	relaxed
.	PUNCT	.
He	PRON	he
shrugged	VERB	shrug
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
've	AUX	have
got	VERB	get
a	DET	a
point	NOUN	point
there	ADV	there
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
admitted	VERB	admit
.	PUNCT	.
""""	PUNCT	""""
Well--	PUNCT	Well--
""""	PUNCT	""""
He	PRON	he
frowned	VERB	frown
and	CCONJ	and
raised	VERB	raise
his	PRON	his
hand	NOUN	hand
as	ADP	as
though	SCONJ	though
to	PART	to
scratch	VERB	scratch
his	PRON	his
head	NOUN	head
,	PUNCT	,
changed	VERB	change
the	DET	the
motion	NOUN	motion
in	ADP	in
mid	NOUN	mid
-	NOUN	-
air	NOUN	air
.	PUNCT	.
And	CCONJ	and
with	ADP	with
the	DET	the
speed	NOUN	speed
of	ADP	of
a	DET	a
hopped	VERB	hop
-	PUNCT	-
up	ADP	up
_	PUNCT	_
narcophene	NOUN	narcophene
_	PUNCT	_
smoker	NOUN	smoker
,	PUNCT	,
the	DET	the
thin	ADJ	thin
-	PUNCT	-
snouted	ADJ	snouted
pyro	NOUN	pyro
was	AUX	be
in	ADP	in
his	PRON	his
fist	NOUN	fist
,	PUNCT	,
slowly	ADV	slowly
traversing	VERB	traverse
a	DET	a
lethal	ADJ	lethal
arc	NOUN	arc
that	PRON	that
covered	VERB	cover
both	DET	both
men	NOUN	man
.	PUNCT	.
His	PRON	his
voice	NOUN	voice
was	AUX	be
taut	ADJ	taut
as	ADP	as
he	PRON	he
spoke	VERB	speak
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
's	AUX	be
your	PRON	your
ship	NOUN	ship
,	PUNCT	,
Woller	PROPN	Woller
,	PUNCT	,
but	CCONJ	but
I	PRON	I
'm	AUX	be
taking	VERB	take
it	PRON	it
over	ADP	over
.	PUNCT	.
Woller	PROPN	Woller
--	PUNCT	--
Alan	PROPN	Alan
Woller	PROPN	Woller
--	PUNCT	--
look	VERB	look
at	ADP	at
me	PRON	I
.	PUNCT	.
_	PUNCT	_
Do	AUX	do
you	PRON	you
know	VERB	know
who	PRON	who
I	PRON	I
am	AUX	be
?	PUNCT	?
_	PUNCT	_
""""	PUNCT	""""
Woller	PROPN	Woller
stared	VERB	stare
deep	ADV	deep
into	ADP	into
the	DET	the
icy	ADJ	icy
eyes	NOUN	eye
confronting	VERB	confront
him	PRON	he
.	PUNCT	.
The	DET	the
doubt	NOUN	doubt
flared	VERB	flare
again	ADV	again
in	ADP	in
his	PRON	his
own	ADJ	own
.	PUNCT	.
His	PRON	his
jaw	NOUN	jaw
dropped	VERB	drop
slack	ADJ	slack
.	PUNCT	.
His	PRON	his
brows	NOUN	brow
lifted	VERB	lift
and	CCONJ	and
he	VERB	he
whispered	VERB	whisper
,	PUNCT	,
""""	PUNCT	""""
Nolan	PROPN	Nolan
!	PUNCT	!
""""	PUNCT	""""
Nolan	PROPN	Nolan
did	AUX	do
n't	PART	not
bother	VERB	bother
to	PART	to
nod	VERB	nod
.	PUNCT	.
He	PRON	he
said	VERB	say
grimly	ADV	grimly
,	PUNCT	,
""""	PUNCT	""""
Your	PRON	your
hands	NOUN	hand
--	PUNCT	--
hold	VERB	hold
them	PRON	they
where	SCONJ	where
they	PRON	they
are	AUX	be
.	PUNCT	.
You	PRON	you
,	PUNCT	,
too	ADV	too
,	PUNCT	,
Vincennes	PROPN	Vincennes
.	PUNCT	.
I	PRON	I
've	AUX	have
come	VERB	come
a	DET	a
long	ADJ	long
way	NOUN	way
