SIGHT	PROPN	SIGHT
web	NOUN	web
we	PRON	we
weave	VERB	weave
when	SCONJ	when
first	ADV	first
we	VERB	we
practise	VERB	practise
to	PART	to
deceive	VERB	deceive
,	PUNCT	,
for	ADP	for
on	ADP	on
my	PRON	my
return	NOUN	return
to	ADP	to
the	DET	the
office	NOUN	office
I	PRON	I
was	AUX	be
at	ADP	at
once	ADV	once
quite	ADV	quite
certain	ADJ	certain
that	SCONJ	that
Mrs.	PROPN	Mrs.
Johnson	PROPN	Johnson
would	AUX	would
telephone	VERB	telephone
and	CCONJ	and
make	VERB	make
the	DET	the
inquiry	NOUN	inquiry
.	PUNCT	.
After	ADP	after
some	DET	some
debate	NOUN	debate
I	PRON	I
called	VERB	call
my	PRON	my
secretary	NOUN	secretary
and	CCONJ	and
told	VERB	tell
her	PRON	she
to	PART	to
say	VERB	say
,	PUNCT	,
if	SCONJ	if
such	DET	such
a	DET	a
message	NOUN	message
came	VERB	come
in	ADP	in
,	PUNCT	,
that	SCONJ	that
Mr.	PROPN	Mr.
Forbes	PROPN	Forbes
was	AUX	be
in	ADP	in
town	NOUN	town
and	CCONJ	and
that	SCONJ	that
I	PRON	I
had	AUX	have
an	NOUN	an
appointment	NOUN	appointment
with	ADP	with
him	PRON	he
.	PUNCT	.
As	ADP	as
a	DET	a
matter	NOUN	matter
of	ADP	of
fact	NOUN	fact
,	PUNCT	,
no	DET	no
such	ADJ	such
inquiry	NOUN	inquiry
came	VERB	come
in	ADV	in
,	PUNCT	,
but	CCONJ	but
as	ADP	as
Miss	PROPN	Miss
Joyce	PROPN	Joyce
,	PUNCT	,
my	PRON	my
secretary	NOUN	secretary
,	PUNCT	,
knew	VERB	know
that	SCONJ	that
Mr.	PROPN	Mr.
Forbes	PROPN	Forbes
was	AUX	be
in	ADP	in
Europe	PROPN	Europe
,	PUNCT	,
I	PRON	I
was	AUX	be
conscious	ADJ	conscious
for	ADP	for
some	DET	some
months	NOUN	month
afterwards	ADV	afterwards
that	SCONJ	that
Miss	PROPN	Miss
Joyce	PROPN	Joyce
's	PART	's
eyes	NOUN	eye
occasionally	ADV	occasionally
rested	VERB	rest
on	ADP	on
me	PRON	I
in	ADP	in
a	DET	a
speculative	ADJ	speculative
and	CCONJ	and
suspicious	ADJ	suspicious
manner	NOUN	manner
.	PUNCT	.
Other	ADJ	other
things	NOUN	thing
also	ADV	also
increased	VERB	increase
my	PRON	my
uneasiness	NOUN	uneasiness
as	ADP	as
the	DET	the
day	NOUN	day
wore	VERB	wear
on	ADP	on
.	PUNCT	.
There	PRON	there
was	AUX	be
,	PUNCT	,
for	ADP	for
instance	NOUN	instance
,	PUNCT	,
the	DET	the
matter	NOUN	matter
of	ADP	of
the	DET	the
back	ADJ	back
door	NOUN	door
to	ADP	to
the	DET	the
Wells	PROPN	Wells
house	NOUN	house
.	PUNCT	.
Nothing	PRON	nothing
was	AUX	be
more	ADV	more
unlikely	ADJ	unlikely
than	ADP	than
that	SCONJ	that
the	DET	the
key	NOUN	key
would	AUX	would
still	ADV	still
be	AUX	be
hanging	VERB	hang
there	ADV	there
.	PUNCT	.
I	PRON	I
must	AUX	must
,	PUNCT	,
therefore	ADV	therefore
,	PUNCT	,
get	VERB	get
a	DET	a
key	NOUN	key
.	PUNCT	.
At	ADP	at
three	NUM	three
o'clock	NOUN	o'clock
I	PRON	I
sent	VERB	send
the	DET	the
office	NOUN	office
-	PUNCT	-
boy	NOUN	boy
out	ADV	out
for	ADP	for
a	DET	a
back	ADJ	back
-	PUNCT	-
door	NOUN	door
key	NOUN	key
.	PUNCT	.
He	PRON	he
looked	VERB	look
so	ADV	so
surprised	ADJ	surprised
that	SCONJ	that
I	PRON	I
explained	VERB	explain
that	SCONJ	that
we	PRON	we
had	AUX	have
lost	VERB	lose
our	PRON	our
key	NOUN	key
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
I	PRON	I
required	VERB	require
an	DET	an
assortment	NOUN	assortment
of	ADP	of
keys	NOUN	key
of	ADP	of
all	DET	all
sizes	NOUN	size
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
sort	NOUN	sort
of	ADP	of
key	NOUN	key
?	PUNCT	?
”	PUNCT	""""
he	PRON	he
demanded	VERB	demand
,	PUNCT	,
eyeing	VERB	eye
me	PRON	I
,	PUNCT	,
with	ADP	with
his	PRON	his
feet	NOUN	foot
apart	ADV	apart
.	PUNCT	.
“	PUNCT	""""
Just	ADV	just
an	DET	an
ordinary	ADJ	ordinary
key	NOUN	key
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Not	PART	not
a	DET	a
Yale	PROPN	Yale
key	NOUN	key
.	PUNCT	.
Nothing	PRON	nothing
fancy	ADJ	fancy
.	PUNCT	.
Just	ADV	just
a	DET	a
plain	ADJ	plain
back	ADJ	back
-	PUNCT	-
door	NOUN	door
key	NOUN	key
.	PUNCT	.
”	PUNCT	""""
At	ADP	at
something	PRON	something
after	ADP	after
four	NUM	four
my	PRON	my
wife	NOUN	wife
called	VERB	call
up	ADP	up
,	PUNCT	,
in	ADP	in
great	ADJ	great
excitement	NOUN	excitement
.	PUNCT	.
A	DET	a
boy	NOUN	boy
and	CCONJ	and
a	DET	a
man	NOUN	man
had	AUX	have
been	AUX	be
to	ADP	to
the	DET	the
house	NOUN	house
and	CCONJ	and
had	AUX	have
fitted	VERB	fit
an	DET	an
extra	ADJ	extra
key	NOUN	key
to	ADP	to
the	DET	the
back	ADJ	back
door	NOUN	door
,	PUNCT	,
which	DET	which
had	AUX	have
two	NUM	two
excellent	ADJ	excellent
ones	NOUN	one
already	ADV	already
.	PUNCT	.
She	PRON	she
was	AUX	be
quite	ADV	quite
hysterical	ADJ	hysterical
,	PUNCT	,
and	CCONJ	and
had	AUX	have
sent	VERB	send
for	ADP	for
the	DET	the
police	NOUN	police
,	PUNCT	,
but	CCONJ	but
the	DET	the
officer	NOUN	officer
had	AUX	have
arrived	VERB	arrive
after	ADP	after
they	PRON	they
had	AUX	have
gone	VERB	go
.	PUNCT	.
“	PUNCT	""""
They	PRON	they
are	AUX	be
burglars	NOUN	burglar
,	PUNCT	,
of	ADP	of
course	NOUN	course
!	PUNCT	!
”	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Burglars	NOUN	burglar
often	ADV	often
have	AUX	have
boys	NOUN	boy
with	ADP	with
them	PRON	they
,	PUNCT	,
to	PART	to
go	VERB	go
through	ADP	through
the	DET	the
pantry	NOUN	pantry
windows	NOUN	window
.	PUNCT	.
I	PRON	I
'm	AUX	be
so	ADV	so
nervous	ADJ	nervous
I	PRON	I
could	AUX	could
scream	VERB	scream
.	PUNCT	.
”	PUNCT	""""
I	PRON	I
tried	VERB	try
to	PART	to
tell	VERB	tell
her	PRON	she
that	SCONJ	that
if	SCONJ	if
the	DET	the
door	NOUN	door
was	AUX	be
unlocked	VERB	unlock
there	PRON	there
was	AUX	be
no	DET	no
need	NOUN	need
to	PART	to
use	VERB	use
the	DET	the
pantry	NOUN	pantry
window	NOUN	window
,	PUNCT	,
but	CCONJ	but
she	PRON	she
rang	VERB	ring
off	ADP	off
quickly	ADV	quickly
and	CCONJ	and
,	PUNCT	,
I	PRON	I
thought	VERB	think
,	PUNCT	,
coldly	ADV	coldly
.	PUNCT	.
Not	PART	not
,	PUNCT	,
however	ADV	however
,	PUNCT	,
before	ADP	before
she	PRON	she
had	AUX	have
said	VERB	say
that	SCONJ	that
my	PRON	my
plan	NOUN	plan
to	PART	to
spend	VERB	spend
the	DET	the
evening	NOUN	evening
out	ADV	out
was	AUX	be
evidently	ADV	evidently
known	VERB	know
in	ADP	in
the	DET	the
underworld	NOUN	underworld
!	PUNCT	!
By	ADP	by
going	VERB	go
through	ADP	through
my	PRON	my
desk	NOUN	desk
I	PRON	I
found	VERB	find
a	DET	a
number	NOUN	number
of	ADP	of
keys	NOUN	key
,	PUNCT	,
mostly	ADV	mostly
trunk	NOUN	trunk
keys	NOUN	key
and	CCONJ	and
one	NUM	one
the	DET	the
key	NOUN	key
to	ADP	to
a	DET	a
dog	NOUN	dog
-	PUNCT	-
collar	NOUN	collar
.	PUNCT	.
But	CCONJ	but
late	ADV	late
in	ADP	in
the	DET	the
afternoon	NOUN	afternoon
I	PRON	I
visited	VERB	visit
a	DET	a
client	NOUN	client
of	ADP	of
mine	PRON	mine
who	PRON	who
is	AUX	be
in	ADP	in
the	DET	the
hardware	NOUN	hardware
business	NOUN	business
,	PUNCT	,
and	CCONJ	and
secured	VERB	secure
quite	DET	quite
a	DET	a
selection	NOUN	selection
.	PUNCT	.
One	NUM	one
of	ADP	of
them	PRON	they
was	AUX	be
a	DET	a
skeleton	NOUN	skeleton
key	NOUN	key
.	PUNCT	.
He	PRON	he
persisted	VERB	persist
in	ADP	in
regarding	VERB	regard
the	DET	the
matter	NOUN	matter
as	ADP	as
a	DET	a
joke	NOUN	joke
,	PUNCT	,
and	CCONJ	and
poked	VERB	poke
me	PRON	I
between	ADP	between
the	DET	the
shoulder	NOUN	shoulder
-	PUNCT	-
blades	NOUN	blade
as	ADP	as
I	PRON	I
went	VERB	go
out	ADV	out
.	PUNCT	.
“	PUNCT	""""
If	SCONJ	if
you	PRON	you
're	AUX	be
arrested	VERB	arrest
with	ADP	with
all	DET	all
that	DET	that
hardware	NOUN	hardware
on	ADP	on
you	PRON	you
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
“	PUNCT	""""
you	PRON	you
'll	AUX	will
be	AUX	be
held	VERB	hold
as	ADP	as
a	DET	a
first	ADJ	first
-	PUNCT	-
class	NOUN	class
burglar	NOUN	burglar
.	PUNCT	.
You	PRON	you
are	AUX	be
equipped	VERB	equip
to	PART	to
open	VERB	open
anything	PRON	anything
from	ADP	from
a	DET	a
can	NOUN	can
of	ADP	of
tomatoes	NOUN	tomato
to	ADP	to
the	DET	the
missionary	ADJ	missionary
box	NOUN	box
in	ADP	in
church	NOUN	church
.	PUNCT	.
”	PUNCT	""""
But	CCONJ	but
I	PRON	I
felt	VERB	feel
that	SCONJ	that
already	ADV	already
,	PUNCT	,
innocent	ADJ	innocent
as	ADP	as
I	PRON	I
was	AUX	be
,	PUNCT	,
I	PRON	I
was	AUX	be
leaving	VERB	leave
a	DET	a
trail	NOUN	trail
of	ADP	of
suspicion	NOUN	suspicion
behind	ADP	behind
me	PRON	I
:	PUNCT	:
Miss	PROPN	Miss
Joyce	PROPN	Joyce
and	CCONJ	and
the	DET	the
office	NOUN	office
boy	NOUN	boy
,	PUNCT	,
the	DET	the
dealer	NOUN	dealer
and	CCONJ	and
my	PRON	my
wife	NOUN	wife
.	PUNCT	.
And	CCONJ	and
I	PRON	I
had	AUX	have
not	PART	not
started	VERB	start
yet	ADV	yet
.	PUNCT	.
I	PRON	I
dined	VERB	dine
in	ADP	in
a	DET	a
small	ADJ	small
chop	NOUN	chop
-	PUNCT	-
house	NOUN	house
where	SCONJ	where
I	PRON	I
occasionally	ADV	occasionally
lunch	VERB	lunch
,	PUNCT	,
and	CCONJ	and
took	VERB	take
a	DET	a
large	ADJ	large
cup	NOUN	cup
of	ADP	of
strong	ADJ	strong
black	ADJ	black
coffee	NOUN	coffee
.	PUNCT	.
When	SCONJ	when
I	PRON	I
went	VERB	go
out	ADV	out
into	ADP	into
the	DET	the
night	NOUN	night
again	ADV	again
I	PRON	I
found	VERB	find
that	SCONJ	that
a	DET	a
heavy	ADJ	heavy
fog	NOUN	fog
had	AUX	have
settled	VERB	settle
down	ADP	down
,	PUNCT	,
and	CCONJ	and
I	PRON	I
began	VERB	begin
to	PART	to
feel	VERB	feel
again	ADV	again
something	PRON	something
of	ADP	of
the	DET	the
strange	ADJ	strange
and	CCONJ	and
disturbing	ADJ	disturbing
quality	NOUN	quality
of	ADP	of
the	DET	the
day	NOUN	day
which	DET	which
had	AUX	have
ended	VERB	end
in	ADP	in
Arthur	PROPN	Arthur
Wells	PROPN	Wells
's	PART	's
death	NOUN	death
.	PUNCT	.
Already	ADV	already
a	DET	a
potential	ADJ	potential
housebreaker	NOUN	housebreaker
,	PUNCT	,
I	PRON	I
avoided	VERB	avoid
policemen	NOUN	policeman
,	PUNCT	,
and	CCONJ	and
the	DET	the
very	ADV	very
jingling	NOUN	jingling
of	ADP	of
the	DET	the
keys	NOUN	key
in	ADP	in
my	PRON	my
pocket	NOUN	pocket
sounded	VERB	sound
loud	ADJ	loud
and	CCONJ	and
incriminating	ADJ	incriminating
to	ADP	to
my	PRON	my
ears	NOUN	ear
.	PUNCT	.
The	DET	the
Wells	PROPN	Wells
house	NOUN	house
was	AUX	be
dark	ADJ	dark
.	PUNCT	.
Even	ADV	even
the	DET	the
arc	NOUN	arc
-	PUNCT	-
lamp	NOUN	lamp
in	ADP	in
the	DET	the
street	NOUN	street
was	AUX	be
shrouded	ADJ	shrouded
in	ADP	in
fog	NOUN	fog
.	PUNCT	.
But	CCONJ	but
the	DET	the
darkness	NOUN	darkness
,	PUNCT	,
which	DET	which
added	VERB	add
to	ADP	to
my	PRON	my
nervousness	NOUN	nervousness
,	PUNCT	,
added	VERB	add
also	ADV	also
to	ADP	to
my	PRON	my
security	NOUN	security
.	PUNCT	.
I	PRON	I
turned	VERB	turn
and	CCONJ	and
felt	VERB	feel
my	PRON	my
way	NOUN	way
cautiously	ADV	cautiously
to	ADP	to
the	DET	the
rear	NOUN	rear
of	ADP	of
the	DET	the
house	NOUN	house
.	PUNCT	.
Suddenly	ADV	suddenly
I	PRON	I
remembered	VERB	remember
the	DET	the
dog	NOUN	dog
.	PUNCT	.
But	CCONJ	but
of	ADP	of
course	NOUN	course
he	PRON	he
was	AUX	be
gone	VERB	go
.	PUNCT	.
As	ADP	as
I	PRON	I
cautiously	ADV	cautiously
ascended	VERB	ascend
the	DET	the
steps	NOUN	step
the	DET	the
dead	ADJ	dead
leaves	NOUN	leave
on	ADP	on
the	DET	the
vines	NOUN	vine
rattled	VERB	rattle
,	PUNCT	,
as	ADP	as
at	ADP	at
the	DET	the
light	ADJ	light
touch	NOUN	touch
of	ADP	of
a	DET	a
hand	NOUN	hand
,	PUNCT	,
and	CCONJ	and
I	PRON	I
was	AUX	be
tempted	VERB	tempt
to	PART	to
turn	VERB	turn
and	CCONJ	and
run	VERB	run
.	PUNCT	.
I	PRON	I
do	AUX	do
not	PART	not
like	VERB	like
deserted	VERB	desert
houses	NOUN	house
.	PUNCT	.
Even	ADV	even
in	ADP	in
daylight	NOUN	daylight
they	PRON	they
have	AUX	have
a	DET	a
sinister	ADJ	sinister
effect	NOUN	effect
on	ADP	on
me	PRON	I
.	PUNCT	.
They	PRON	they
seem	VERB	seem
,	PUNCT	,
in	ADP	in
their	PRON	their
empty	ADJ	empty
spaces	NOUN	space
,	PUNCT	,
to	PART	to
have	AUX	have
held	VERB	hold
and	CCONJ	and
recorded	VERB	record
all	DET	all
that	PRON	that
has	AUX	have
happened	VERB	happen
in	ADP	in
the	DET	the
dusty	ADJ	dusty
past	NOUN	past
.	PUNCT	.
The	DET	the
Wells	PROPN	Wells
house	NOUN	house
that	PRON	that
night	NOUN	night
,	PUNCT	,
looming	VERB	loom
before	ADP	before
me	PRON	I
,	PUNCT	,
silent	ADJ	silent
and	CCONJ	and
mysterious	ADJ	mysterious
,	PUNCT	,
seemed	VERB	seem
the	DET	the
embodiment	NOUN	embodiment
of	ADP	of
all	DET	all
the	DET	the
deserted	ADJ	deserted
houses	NOUN	house
I	PRON	I
had	AUX	have
known	VERB	know
.	PUNCT	.
Its	PRON	its
empty	ADJ	empty
and	CCONJ	and
unshuttered	ADJ	unshuttered
windows	NOUN	window
were	AUX	be
like	ADP	like
blind	ADJ	blind
eyes	NOUN	eye
,	PUNCT	,
gazing	VERB	gaze
in	ADV	in
,	PUNCT	,
not	PART	not
out	ADV	out
.	PUNCT	.
Nevertheless	ADV	nevertheless
,	PUNCT	,
now	ADV	now
that	SCONJ	that
the	DET	the
time	NOUN	time
had	AUX	have
come	VERB	come
a	DET	a
certain	ADJ	certain
amount	NOUN	amount
of	ADP	of
courage	NOUN	courage
came	VERB	come
with	ADP	with
it	PRON	it
.	PUNCT	.
I	PRON	I
am	AUX	be
not	PART	not
ashamed	ADJ	ashamed
to	PART	to
confess	VERB	confess
that	SCONJ	that
a	DET	a
certain	ADJ	certain
part	NOUN	part
of	ADP	of
it	PRON	it
came	VERB	come
from	ADP	from
the	DET	the
anticipation	NOUN	anticipation
of	ADP	of
the	DET	the
Neighborhood	PROPN	Neighborhood
Club	PROPN	Club
's	PART	's
plaudits	NOUN	plaudit
.	PUNCT	.
For	ADP	for
Herbert	PROPN	Herbert
to	PART	to
have	AUX	have
made	VERB	make
such	DET	such
an	DET	an
investigation	NOUN	investigation
,	PUNCT	,
or	CCONJ	or
even	ADV	even
Sperry	PROPN	Sperry
,	PUNCT	,
with	ADP	with
his	PRON	his
height	NOUN	height
and	CCONJ	and
his	PRON	his
iron	NOUN	iron
muscles	NOUN	muscle
,	PUNCT	,
would	AUX	would
not	PART	not
have	AUX	have
surprised	VERB	surprise
them	PRON	they
.	PUNCT	.
But	CCONJ	but
I	PRON	I
was	AUX	be
aware	ADJ	aware
that	SCONJ	that
while	SCONJ	while
they	PRON	they
expected	VERB	expect
intelligence	NOUN	intelligence
and	CCONJ	and
even	ADV	even
humor	NOUN	humor
,	PUNCT	,
of	ADP	of
a	DET	a
sort	NOUN	sort
,	PUNCT	,
from	ADP	from
me	PRON	I
,	PUNCT	,
they	PRON	they
did	AUX	do
not	PART	not
anticipate	VERB	anticipate
any	DET	any
particular	ADJ	particular
bravery	NOUN	bravery
.	PUNCT	.
The	DET	the
flash	NOUN	flash
was	AUX	be
working	VERB	work
,	PUNCT	,
but	CCONJ	but
rather	ADV	rather
feebly	ADV	feebly
.	PUNCT	.
I	PRON	I
found	VERB	find
the	DET	the
nail	NOUN	nail
where	SCONJ	where
the	DET	the
door	NOUN	door
-	PUNCT	-
key	NOUN	key
had	AUX	have
formerly	ADV	formerly
hung	VERB	hang
,	PUNCT	,
but	CCONJ	but
the	DET	the
key	NOUN	key
,	PUNCT	,
as	ADP	as
I	PRON	I
had	AUX	have
expected	VERB	expect
,	PUNCT	,
was	AUX	be
gone	VERB	go
.	PUNCT	.
I	PRON	I
was	AUX	be
less	ADJ	less
than	ADP	than
five	NUM	five
minutes	NOUN	minute
,	PUNCT	,
I	PRON	I
fancy	VERB	fancy
,	PUNCT	,
in	ADP	in
finding	VERB	find
a	DET	a
key	NOUN	key
from	ADP	from
my	PRON	my
collection	NOUN	collection
that	PRON	that
would	AUX	would
fit	VERB	fit
.	PUNCT	.
The	DET	the
bolt	NOUN	bolt
slid	VERB	slide
back	ADV	back
with	ADP	with
a	DET	a
click	NOUN	click
,	PUNCT	,
and	CCONJ	and
the	DET	the
door	NOUN	door
opened	VERB	open
.	PUNCT	.
It	PRON	it
was	AUX	be
still	ADV	still
early	ADJ	early
in	ADP	in
the	DET	the
evening	NOUN	evening
,	PUNCT	,
eight	NUM	eight
-	PUNCT	-
thirty	NUM	thirty
or	CCONJ	or
thereabouts	ADV	thereabouts
.	PUNCT	.
I	PRON	I
tried	VERB	try
to	PART	to
think	VERB	think
of	ADP	of
that	DET	that
;	PUNCT	;
to	PART	to
remember	VERB	remember
that	SCONJ	that
,	PUNCT	,
only	ADV	only
a	DET	a
few	ADJ	few
blocks	NOUN	block
away	ADV	away
,	PUNCT	,
some	DET	some
of	ADP	of
my	PRON	my
friends	NOUN	friend
were	AUX	be
still	ADV	still
dining	VERB	dine
,	PUNCT	,
or	CCONJ	or
making	VERB	make
their	PRON	their
way	NOUN	way
into	ADP	into
theaters	NOUN	theater
.	PUNCT	.
But	CCONJ	but
the	DET	the
silence	NOUN	silence
of	ADP	of
the	DET	the
house	NOUN	house
came	VERB	come
out	ADV	out
to	PART	to
meet	VERB	meet
me	PRON	I
on	ADP	on
the	DET	the
threshold	NOUN	threshold
,	PUNCT	,
and	CCONJ	and
its	PRON	its
blackness	NOUN	blackness
enveloped	VERB	envelop
me	PRON	I
like	ADP	like
a	DET	a
wave	NOUN	wave
.	PUNCT	.
It	PRON	it
was	AUX	be
unfortunate	ADJ	unfortunate
,	PUNCT	,
too	ADV	too
,	PUNCT	,
that	SCONJ	that
I	PRON	I
remembered	VERB	remember
just	ADV	just
then	ADV	then
that	SCONJ	that
it	PRON	it
was	AUX	be
,	PUNCT	,
or	CCONJ	or
soon	ADV	soon
would	AUX	would
be	AUX	be
,	PUNCT	,
the	DET	the
very	ADJ	very
hour	NOUN	hour
of	ADP	of
young	ADJ	young
Wells	PROPN	Wells
's	PART	's
death	NOUN	death
.	PUNCT	.
Nevertheless	ADV	nevertheless
,	PUNCT	,
once	SCONJ	once
inside	ADP	inside
the	DET	the
house	NOUN	house
,	PUNCT	,
the	DET	the
door	NOUN	door
to	ADP	to
the	DET	the
outside	NOUN	outside
closed	VERB	close
and	CCONJ	and
facing	VERB	face
two	NUM	two
alternatives	NOUN	alternative
,	PUNCT	,
to	PART	to
go	VERB	go
on	ADP	on
with	ADP	with
it	PRON	it
or	CCONJ	or
to	PART	to
cut	VERB	cut
and	CCONJ	and
run	VERB	run
,	PUNCT	,
I	PRON	I
found	VERB	find
a	DET	a
sort	NOUN	sort
of	ADP	of
desperate	ADJ	desperate
courage	NOUN	courage
,	PUNCT	,
clenched	VERB	clench
my	PRON	my
teeth	NOUN	tooth
,	PUNCT	,
and	CCONJ	and
felt	VERB	feel
for	ADP	for
the	DET	the
nearest	ADJ	near
light	ADJ	light
switch	NOUN	switch
.	PUNCT	.
The	DET	the
electric	ADJ	electric
light	NOUN	light
had	AUX	have
been	AUX	be
cut	VERB	cut
off	ADP	off
!	PUNCT	!
I	PRON	I
should	AUX	should
have	AUX	have
expected	VERB	expect
it	PRON	it
,	PUNCT	,
but	CCONJ	but
I	PRON	I
had	AUX	have
not	PART	not
.	PUNCT	.
I	PRON	I
remember	VERB	remember
standing	VERB	stand
in	ADP	in
the	DET	the
back	ADJ	back
hall	NOUN	hall
and	CCONJ	and
debating	VERB	debate
whether	SCONJ	whether
to	PART	to
go	VERB	go
on	ADP	on
or	CCONJ	or
to	PART	to
get	VERB	get
out	ADP	out
.	PUNCT	.
I	PRON	I
was	AUX	be
not	PART	not
only	ADV	only
in	ADP	in
a	DET	a
highly	ADV	highly
nervous	ADJ	nervous
state	NOUN	state
,	PUNCT	,
but	CCONJ	but
I	PRON	I
was	AUX	be
also	ADV	also
badly	ADV	badly
handicapped	VERB	handicap
.	PUNCT	.
However	ADV	however
,	PUNCT	,
as	ADP	as
the	DET	the
moments	NOUN	moment
wore	VERB	wear
on	ADV	on
and	CCONJ	and
I	PRON	I
stood	VERB	stand
there	ADV	there
,	PUNCT	,
with	ADP	with
the	DET	the
quiet	ADJ	quiet
unbroken	ADJ	unbroken
by	ADP	by
no	ADJ	no
mysterious	ADJ	mysterious
sounds	NOUN	sound
,	PUNCT	,
I	PRON	I
gained	VERB	gain
a	DET	a
certain	ADJ	certain
confidence	NOUN	confidence
.	PUNCT	.
After	ADP	after
a	DET	a
short	ADJ	short
period	NOUN	period
of	ADP	of
readjustment	NOUN	readjustment
,	PUNCT	,
therefore	ADV	therefore
,	PUNCT	,
I	PRON	I
felt	VERB	feel
my	PRON	my
way	NOUN	way
to	ADP	to
the	DET	the
library	NOUN	library
door	NOUN	door
,	PUNCT	,
and	CCONJ	and
into	ADP	into
the	DET	the
room	NOUN	room
.	PUNCT	.
Once	ADV	once
there	ADV	there
,	PUNCT	,
I	PRON	I
used	VERB	use
the	DET	the
flash	NOUN	flash
to	PART	to
discover	VERB	discover
that	SCONJ	that
the	DET	the
windows	NOUN	window
were	AUX	be
shuttered	VERB	shutter
,	PUNCT	,
and	CCONJ	and
proceeded	VERB	proceed
to	PART	to
take	VERB	take
off	ADP	off
my	PRON	my
hat	NOUN	hat
and	CCONJ	and
coat	NOUN	coat
,	PUNCT	,
which	DET	which
I	PRON	I
placed	VERB	place
on	ADP	on
a	DET	a
chair	NOUN	chair
near	ADP	near
the	DET	the
door	NOUN	door
.	PUNCT	.
It	PRON	it
was	AUX	be
at	ADP	at
this	DET	this
time	NOUN	time
that	SCONJ	that
I	PRON	I
discovered	VERB	discover
that	SCONJ	that
the	DET	the
battery	NOUN	battery
of	ADP	of
my	PRON	my
lamp	NOUN	lamp
was	AUX	be
very	ADV	very
weak	ADJ	weak
,	PUNCT	,
and	CCONJ	and
finding	VERB	find
a	DET	a
candle	NOUN	candle
in	ADP	in
a	DET	a
tall	ADJ	tall
brass	NOUN	brass
stick	NOUN	stick
on	ADP	on
the	DET	the
mantelpiece	NOUN	mantelpiece
,	PUNCT	,
I	PRON	I
lighted	VERB	light
it	PRON	it
.	PUNCT	.
Then	ADV	then
I	PRON	I
looked	VERB	look
about	ADV	about
.	PUNCT	.
The	DET	the
house	NOUN	house
had	AUX	have
evidently	ADV	evidently
been	AUX	be
hastily	ADV	hastily
closed	VERB	close
.	PUNCT	.
Some	DET	some
of	ADP	of
the	DET	the
furniture	NOUN	furniture
was	AUX	be
covered	VERB	cover
with	ADP	with
sheets	NOUN	sheet
,	PUNCT	,
while	SCONJ	while
part	NOUN	part
of	ADP	of
it	PRON	it
stood	VERB	stand
unprotected	ADJ	unprotected
.	PUNCT	.
The	DET	the
rug	NOUN	rug
had	AUX	have
been	AUX	be
folded	VERB	fold
into	ADP	into
the	DET	the
center	NOUN	center
of	ADP	of
the	DET	the
room	NOUN	room
,	PUNCT	,
and	CCONJ	and
covered	VERB	cover
with	ADP	with
heavy	ADJ	heavy
brown	ADJ	brown
papers	NOUN	paper
,	PUNCT	,
and	CCONJ	and
I	PRON	I
was	AUX	be
extremely	ADV	extremely
startled	ADJ	startled
to	PART	to
hear	VERB	hear
the	DET	the
papers	NOUN	paper
rustling	VERB	rustle
.	PUNCT	.
A	DET	a
mouse	NOUN	mouse
,	PUNCT	,
however	ADV	however
,	PUNCT	,
proved	VERB	prove
to	PART	to
be	AUX	be
the	DET	the
source	NOUN	source
of	ADP	of
the	DET	the
sound	NOUN	sound
,	PUNCT	,
and	CCONJ	and
I	PRON	I
pulled	VERB	pull
myself	PRON	myself
together	ADV	together
with	ADP	with
a	DET	a
jerk	NOUN	jerk
.	PUNCT	.
It	PRON	it
is	AUX	be
to	PART	to
be	AUX	be
remembered	VERB	remember
that	SCONJ	that
I	PRON	I
had	AUX	have
left	VERB	leave
my	PRON	my
hat	NOUN	hat
and	CCONJ	and
overcoat	NOUN	overcoat
on	ADP	on
a	DET	a
chair	NOUN	chair
near	ADP	near
the	DET	the
door	NOUN	door
.	PUNCT	.
There	PRON	there
could	AUX	could
be	AUX	be
no	DET	no
mistake	NOUN	mistake
,	PUNCT	,
as	ADP	as
the	DET	the
chair	NOUN	chair
was	AUX	be
a	DET	a
light	ADJ	light
one	NUM	one
,	PUNCT	,
and	CCONJ	and
the	DET	the
weight	NOUN	weight
of	ADP	of
my	PRON	my
overcoat	NOUN	overcoat
threw	VERB	throw
it	PRON	it
back	ADV	back
against	ADP	against
the	DET	the
wall	NOUN	wall
.	PUNCT	.
Candle	NOUN	candle
in	ADP	in
hand	NOUN	hand
,	PUNCT	,
I	PRON	I
stepped	VERB	step
out	ADV	out
into	ADP	into
the	DET	the
hail	NOUN	hail
,	PUNCT	,
and	CCONJ	and
was	AUX	be
immediately	ADV	immediately
met	VERB	meet
by	ADP	by
a	DET	a
crash	NOUN	crash
which	DET	which
reverberated	VERB	reverberate
through	ADP	through
the	DET	the
house	NOUN	house
.	PUNCT	.
In	ADP	in
my	PRON	my
alarm	NOUN	alarm
my	PRON	my
teeth	NOUN	tooth
closed	VERB	close
