JOHN	PROPN	JOHN
,	PUNCT	,
it	PRON	it
fits	VERB	fit
all	DET	all
the	DET	the
facts	NOUN	fact
,	PUNCT	,
and	CCONJ	and
those	DET	those
facts	NOUN	fact
admit	VERB	admit
of	ADP	of
no	DET	no
other	ADJ	other
explanation	NOUN	explanation
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
solicitor	NOUN	solicitor
sat	VERB	sit
for	ADP	for
a	DET	a
moment	NOUN	moment
as	ADP	as
though	SCONJ	though
dazed	VERB	daze
;	PUNCT	;
then	ADV	then
he	PRON	he
rose	VERB	rise
impulsively	ADV	impulsively
and	CCONJ	and
seized	VERB	seize
Thorndyke	PROPN	Thorndyke
's	PART	's
hands	NOUN	hand
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
what	PRON	what
to	PART	to
say	VERB	say
to	ADP	to
you	PRON	you
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
exclaimed	VERB	exclaim
huskily	ADV	huskily
,	PUNCT	,
""""	PUNCT	""""
except	SCONJ	except
that	SCONJ	that
you	PRON	you
have	AUX	have
saved	VERB	save
my	PRON	my
brother	NOUN	brother
's	PART	's
life	NOUN	life
,	PUNCT	,
and	CCONJ	and
for	ADP	for
that	DET	that
may	AUX	may
God	PROPN	God
reward	VERB	reward
you	PRON	you
!	PUNCT	!
""""	PUNCT	""""
The	DET	the
butcher	NOUN	butcher
rose	VERB	rise
from	ADP	from
his	PRON	his
chair	NOUN	chair
with	ADP	with
a	DET	a
slow	ADJ	slow
grin	NOUN	grin
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
seems	VERB	seem
to	ADP	to
me	PRON	I
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
,	PUNCT	,
""""	PUNCT	""""
as	ADP	as
if	SCONJ	if
that	DET	that
ox	NOUN	ox
-	PUNCT	-
gall	NOUN	gall
was	AUX	be
what	PRON	what
you	PRON	you
might	AUX	might
call	VERB	call
a	DET	a
blind	NOUN	blind
,	PUNCT	,
eh	INTJ	eh
,	PUNCT	,
sir	NOUN	sir
?	PUNCT	?
""""	PUNCT	""""
And	CCONJ	and
Thorndyke	PROPN	Thorndyke
smiled	VERB	smile
an	DET	an
inscrutable	ADJ	inscrutable
smile	NOUN	smile
.	PUNCT	.
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
When	SCONJ	when
we	PRON	we
returned	VERB	return
to	ADP	to
town	NOUN	town
on	ADP	on
the	DET	the
following	VERB	follow
day	NOUN	day
we	PRON	we
were	AUX	be
a	DET	a
party	NOUN	party
of	ADP	of
four	NUM	four
,	PUNCT	,
which	DET	which
included	VERB	include
Mr.	PROPN	Mr.
Harold	PROPN	Harold
Stopford	PROPN	Stopford
.	PUNCT	.
The	DET	the
verdict	NOUN	verdict
of	ADP	of
""""	PUNCT	""""
Death	NOUN	death
by	ADP	by
misadventure	NOUN	misadventure
,	PUNCT	,
""""	PUNCT	""""
promptly	ADV	promptly
returned	VERB	return
by	ADP	by
the	DET	the
coroner	NOUN	coroner
's	PART	's
jury	NOUN	jury
,	PUNCT	,
had	AUX	have
been	AUX	be
shortly	ADV	shortly
followed	VERB	follow
by	ADP	by
his	PRON	his
release	NOUN	release
from	ADP	from
custody	NOUN	custody
,	PUNCT	,
and	CCONJ	and
he	PRON	he
now	ADV	now
sat	VERB	sit
with	ADP	with
his	PRON	his
brother	NOUN	brother
and	CCONJ	and
me	PRON	I
,	PUNCT	,
listening	VERB	listen
with	ADP	with
rapt	ADJ	rapt
attention	NOUN	attention
to	ADP	to
Thorndyke	PROPN	Thorndyke
's	PART	's
analysis	NOUN	analysis
of	ADP	of
the	DET	the
case	NOUN	case
.	PUNCT	.
""""	PUNCT	""""
So	ADV	so
,	PUNCT	,
you	PRON	you
see	VERB	see
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
latter	ADJ	latter
concluded	VERB	conclude
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
had	AUX	have
six	NUM	six
possible	ADJ	possible
theories	NOUN	theory
of	ADP	of
the	DET	the
cause	NOUN	cause
of	ADP	of
death	NOUN	death
worked	VERB	work
out	ADP	out
before	ADP	before
I	PRON	I
reached	VERB	reach
Halbury	PROPN	Halbury
,	PUNCT	,
and	CCONJ	and
it	PRON	it
only	ADV	only
remained	VERB	remain
to	PART	to
select	VERB	select
the	DET	the
one	NOUN	one
that	PRON	that
fitted	VERB	fit
the	DET	the
facts	NOUN	fact
.	PUNCT	.
And	CCONJ	and
when	SCONJ	when
I	PRON	I
had	AUX	have
seen	VERB	see
the	DET	the
cattle	NOUN	cattle
-	PUNCT	-
truck	NOUN	truck
,	PUNCT	,
had	AUX	have
picked	VERB	pick
up	ADP	up
that	DET	that
sequin	NOUN	sequin
,	PUNCT	,
had	AUX	have
heard	VERB	hear
the	DET	the
description	NOUN	description
of	ADP	of
the	DET	the
steers	NOUN	steer
,	PUNCT	,
and	CCONJ	and
had	AUX	have
seen	VERB	see
the	DET	the
hat	NOUN	hat
and	CCONJ	and
the	DET	the
wounds	NOUN	wound
,	PUNCT	,
there	PRON	there
was	AUX	be
nothing	PRON	nothing
left	VERB	leave
to	PART	to
do	AUX	do
but	SCONJ	but
the	DET	the
filling	NOUN	filling
in	ADP	in
of	ADP	of
details	NOUN	detail
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
you	PRON	you
never	ADV	never
doubted	VERB	doubt
my	PRON	my
innocence	NOUN	innocence
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Harold	PROPN	Harold
Stopford	PROPN	Stopford
.	PUNCT	.
Thorndyke	PROPN	Thorndyke
smiled	VERB	smile
at	ADP	at
his	PRON	his
quondam	X	quondam
client	NOUN	client
.	PUNCT	.
""""	PUNCT	""""
Not	PART	not
after	ADP	after
I	PRON	I
had	AUX	have
seen	VERB	see
your	PRON	your
colour	NOUN	colour
-	PUNCT	-
box	NOUN	box
and	CCONJ	and
your	PRON	your
sketch	NOUN	sketch
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
,	PUNCT	,
""""	PUNCT	""""
to	PART	to
say	VERB	say
nothing	PRON	nothing
of	ADP	of
the	DET	the
spike	NOUN	spike
.	PUNCT	.
""""	PUNCT	""""
V	X	v
THE	DET	the
MOABITE	PROPN	MOABITE
CIPHER	PROPN	CIPHER
A	DET	a
large	ADJ	large
and	CCONJ	and
motley	ADJ	motley
crowd	NOUN	crowd
lined	VERB	line
the	DET	the
pavements	NOUN	pavement
of	ADP	of
Oxford	PROPN	Oxford
Street	PROPN	Street
as	ADP	as
Thorndyke	PROPN	Thorndyke
and	CCONJ	and
I	PRON	I
made	VERB	make
our	PRON	our
way	NOUN	way
leisurely	ADV	leisurely
eastward	ADV	eastward
.	PUNCT	.
Floral	ADJ	floral
decorations	NOUN	decoration
and	CCONJ	and
drooping	ADJ	drooping
bunting	NOUN	bunting
announced	VERB	announce
one	NUM	one
of	ADP	of
those	DET	those
functions	NOUN	function
inaugurated	VERB	inaugurate
from	ADP	from
time	NOUN	time
to	ADP	to
time	NOUN	time
by	ADP	by
a	DET	a
benevolent	ADJ	benevolent
Government	PROPN	Government
for	ADP	for
the	DET	the
entertainment	NOUN	entertainment
of	ADP	of
fashionable	NOUN	fashionable
loungers	NOUN	lounger
and	CCONJ	and
the	DET	the
relief	NOUN	relief
of	ADP	of
distressed	ADJ	distressed
pickpockets	NOUN	pickpocket
.	PUNCT	.
For	ADP	for
a	DET	a
Russian	ADJ	russian
Grand	PROPN	Grand
Duke	PROPN	Duke
,	PUNCT	,
who	PRON	who
had	AUX	have
torn	VERB	tear
himself	PRON	himself
away	ADP	away
,	PUNCT	,
amidst	ADP	amidst
valedictory	NOUN	valedictory
explosions	NOUN	explosion
,	PUNCT	,
from	ADP	from
a	DET	a
loving	ADJ	loving
if	SCONJ	if
too	ADV	too
demonstrative	ADJ	demonstrative
people	NOUN	people
,	PUNCT	,
was	AUX	be
to	PART	to
pass	VERB	pass
anon	NOUN	anon
on	ADP	on
his	PRON	his
way	NOUN	way
to	ADP	to
the	DET	the
Guildhall	PROPN	Guildhall
;	PUNCT	;
and	CCONJ	and
a	DET	a
British	ADJ	british
Prince	PROPN	Prince
,	PUNCT	,
heroically	ADV	heroically
indiscreet	ADJ	indiscreet
,	PUNCT	,
was	AUX	be
expected	VERB	expect
to	PART	to
occupy	VERB	occupy
a	DET	a
seat	NOUN	seat
in	ADP	in
the	DET	the
ducal	ADJ	ducal
carriage	NOUN	carriage
.	PUNCT	.
Near	ADP	near
Rathbone	PROPN	Rathbone
Place	PROPN	Place
Thorndyke	PROPN	Thorndyke
halted	VERB	halt
and	CCONJ	and
drew	VERB	draw
my	PRON	my
attention	NOUN	attention
to	ADP	to
a	DET	a
smart	ADJ	smart
-	PUNCT	-
looking	VERB	look
man	NOUN	man
who	PRON	who
stood	VERB	stand
lounging	VERB	lounge
in	ADP	in
a	DET	a
doorway	NOUN	doorway
,	PUNCT	,
cigarette	NOUN	cigarette
in	ADP	in
hand	NOUN	hand
.	PUNCT	.
""""	PUNCT	""""
Our	PRON	our
old	ADJ	old
friend	NOUN	friend
Inspector	PROPN	Inspector
Badger	PROPN	Badger
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Thorndyke	PROPN	Thorndyke
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
seems	VERB	seem
mightily	ADV	mightily
interested	ADJ	interested
in	ADP	in
that	DET	that
gentleman	NOUN	gentleman
in	ADP	in
the	DET	the
light	ADJ	light
overcoat	NOUN	overcoat
.	PUNCT	.
How	SCONJ	how
d'ye	AUX	d'ye
do	AUX	do
,	PUNCT	,
Badger	PROPN	Badger
?	PUNCT	?
""""	PUNCT	""""
for	ADP	for
at	ADP	at
this	DET	this
moment	NOUN	moment
the	DET	the
detective	NOUN	detective
caught	VERB	catch
his	PRON	his
eye	NOUN	eye
and	CCONJ	and
bowed	VERB	bow
.	PUNCT	.
""""	PUNCT	""""
Who	PRON	who
is	AUX	be
your	PRON	your
friend	NOUN	friend
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
's	AUX	be
what	PRON	what
I	PRON	I
want	VERB	want
to	PART	to
know	VERB	know
,	PUNCT	,
sir	NOUN	sir
,	PUNCT	,
""""	PUNCT	""""
replied	VERB	reply
the	DET	the
inspector	NOUN	inspector
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
've	AUX	have
been	AUX	be
shadowing	VERB	shadow
him	PRON	he
for	ADP	for
the	DET	the
last	ADJ	last
half	ADJ	half
-	PUNCT	-
hour	NOUN	hour
,	PUNCT	,
but	CCONJ	but
I	PRON	I
ca	AUX	can
n't	PART	not
make	VERB	make
him	PRON	he
out	ADP	out
,	PUNCT	,
though	SCONJ	though
I	PRON	I
believe	VERB	believe
I	PRON	I
've	AUX	have
seen	VERB	see
him	PRON	he
somewhere	ADV	somewhere
.	PUNCT	.
He	PRON	he
do	AUX	do
n't	PART	not
look	VERB	look
like	ADP	like
a	DET	a
foreigner	NOUN	foreigner
,	PUNCT	,
but	CCONJ	but
he	PRON	he
has	AUX	have
got	VERB	get
something	PRON	something
bulky	ADJ	bulky
in	ADP	in
his	PRON	his
pocket	NOUN	pocket
,	PUNCT	,
so	SCONJ	so
I	PRON	I
must	AUX	must
keep	VERB	keep
him	PRON	he
in	ADP	in
sight	NOUN	sight
until	ADP	until
the	DET	the
Duke	NOUN	duke
is	AUX	be
safely	ADV	safely
past	ADV	past
.	PUNCT	.
I	PRON	I
wish	VERB	wish
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
added	VERB	add
gloomily	ADV	gloomily
,	PUNCT	,
""""	PUNCT	""""
these	DET	these
beastly	ADJ	beastly
Russians	PROPN	Russians
would	AUX	would
stop	VERB	stop
at	ADP	at
home	NOUN	home
.	PUNCT	.
They	PRON	they
give	VERB	give
us	PRON	we
no	DET	no
end	NOUN	end
of	ADP	of
trouble	NOUN	trouble
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Are	AUX	be
you	PRON	you
expecting	VERB	expect
any	DET	any
--	PUNCT	--
occurrences	NOUN	occurrence
,	PUNCT	,
then	ADV	then
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Thorndyke	PROPN	Thorndyke
.	PUNCT	.
""""	PUNCT	""""
Bless	VERB	bless
you	PRON	you
,	PUNCT	,
sir	NOUN	sir
,	PUNCT	,
""""	PUNCT	""""
exclaimed	VERB	exclaim
Badger	PROPN	Badger
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
whole	ADJ	whole
route	NOUN	route
is	AUX	be
lined	VERB	line
with	ADP	with
plain	ADJ	plain
-	PUNCT	-
clothes	NOUN	clothe
men	NOUN	man
.	PUNCT	.
You	PRON	you
see	VERB	see
,	PUNCT	,
it	PRON	it
is	AUX	be
known	VERB	know
that	SCONJ	that
several	ADJ	several
desperate	ADJ	desperate
characters	NOUN	character
followed	VERB	follow
the	DET	the
Duke	PROPN	Duke
to	ADP	to
England	PROPN	England
,	PUNCT	,
and	CCONJ	and
there	PRON	there
are	AUX	be
a	DET	a
good	ADJ	good
many	ADJ	many
exiles	NOUN	exile
living	VERB	live
here	ADV	here
who	PRON	who
would	AUX	would
like	VERB	like
to	PART	to
have	AUX	have
a	DET	a
rap	NOUN	rap
at	ADP	at
him	PRON	he
.	PUNCT	.
Hallo	INTJ	hallo
!	PUNCT	!
What	PRON	what
's	AUX	be
he	PRON	he
up	ADP	up
to	ADP	to
now	ADV	now
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
man	NOUN	man
in	ADP	in
the	DET	the
light	ADJ	light
overcoat	NOUN	overcoat
had	AUX	have
suddenly	ADV	suddenly
caught	VERB	catch
the	DET	the
inspector	NOUN	inspector
's	PART	's
too	ADV	too
inquiring	VERB	inquire
eye	NOUN	eye
,	PUNCT	,
and	CCONJ	and
forthwith	ADV	forthwith
dived	VERB	dive
into	ADP	into
the	DET	the
crowd	NOUN	crowd
at	ADP	at
the	DET	the
edge	NOUN	edge
of	ADP	of
the	DET	the
pavement	NOUN	pavement
.	PUNCT	.
In	ADP	in
his	PRON	his
haste	NOUN	haste
he	PRON	he
trod	VERB	tread
heavily	ADV	heavily
on	ADP	on
the	DET	the
foot	NOUN	foot
of	ADP	of
a	DET	a
big	ADJ	big
,	PUNCT	,
rough	ADV	rough
-	PUNCT	-
looking	ADJ	looking
man	NOUN	man
,	PUNCT	,
by	ADP	by
whom	PRON	whom
he	PRON	he
was	AUX	be
in	ADP	in
a	DET	a
moment	NOUN	moment
hustled	VERB	hustle
out	ADP	out
into	ADP	into
the	DET	the
road	NOUN	road
with	ADP	with
such	ADJ	such
violence	NOUN	violence
that	SCONJ	that
he	PRON	he
fell	VERB	fall
sprawling	VERB	sprawl
face	NOUN	face
downwards	ADV	downwards
.	PUNCT	.
It	PRON	it
was	AUX	be
an	DET	an
unlucky	ADJ	unlucky
moment	NOUN	moment
.	PUNCT	.
A	DET	a
mounted	VERB	mount
constable	NOUN	constable
was	AUX	be
just	ADV	just
then	ADV	then
backing	VERB	back
in	ADP	in
upon	SCONJ	upon
the	DET	the
crowd	NOUN	crowd
,	PUNCT	,
and	CCONJ	and
before	ADP	before
he	PRON	he
could	AUX	could
gather	VERB	gather
the	DET	the
meaning	NOUN	meaning
of	ADP	of
the	DET	the
shout	NOUN	shout
that	PRON	that
arose	VERB	arise
from	ADP	from
the	DET	the
bystanders	NOUN	bystander
,	PUNCT	,
his	PRON	his
horse	NOUN	horse
had	AUX	have
set	VERB	set
down	ADP	down
one	NUM	one
hind	NOUN	hind
-	PUNCT	-
hoof	NOUN	hoof
firmly	ADV	firmly
on	ADP	on
the	DET	the
prostrate	ADJ	prostrate
man	NOUN	man
's	PART	's
back	NOUN	back
.	PUNCT	.
The	DET	the
inspector	NOUN	inspector
signalled	VERB	signal
to	ADP	to
a	DET	a
constable	NOUN	constable
,	PUNCT	,
who	PRON	who
forthwith	ADV	forthwith
made	VERB	make
a	DET	a
way	NOUN	way
for	ADP	for
us	PRON	we
through	ADP	through
the	DET	the
crowd	NOUN	crowd
;	PUNCT	;
but	CCONJ	but
even	ADV	even
as	ADP	as
we	PRON	we
approached	VERB	approach
the	DET	the
injured	VERB	injure
man	NOUN	man
,	PUNCT	,
he	PRON	he
rose	VERB	rise
stiffly	ADV	stiffly
and	CCONJ	and
looked	VERB	look
round	ADV	round
with	ADP	with
a	DET	a
pale	ADJ	pale
,	PUNCT	,
vacant	ADJ	vacant
face	NOUN	face
.	PUNCT	.
""""	PUNCT	""""
Are	AUX	be
you	PRON	you
hurt	VERB	hurt
?	PUNCT	?
""""	PUNCT	""""
Thorndyke	PROPN	Thorndyke
asked	VERB	ask
gently	ADV	gently
,	PUNCT	,
with	ADP	with
an	DET	an
earnest	ADJ	earnest
look	NOUN	look
into	ADP	into
the	DET	the
frightened	ADJ	frightened
,	PUNCT	,
wondering	ADJ	wondering
eyes	NOUN	eye
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
sir	NOUN	sir
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
the	DET	the
reply	NOUN	reply
;	PUNCT	;
""""	PUNCT	""""
only	ADV	only
I	PRON	I
feel	VERB	feel
queer	ADJ	queer
--	PUNCT	--
sinking	VERB	sink
--	PUNCT	--
just	ADV	just
here	ADV	here
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
laid	VERB	lay
a	DET	a
trembling	VERB	tremble
hand	NOUN	hand
on	ADP	on
his	PRON	his
chest	NOUN	chest
,	PUNCT	,
and	CCONJ	and
Thorndyke	PROPN	Thorndyke
,	PUNCT	,
still	ADV	still
eyeing	VERB	eye
him	PRON	he
anxiously	ADV	anxiously
,	PUNCT	,
said	VERB	say
in	ADP	in
a	DET	a
low	ADJ	low
voice	NOUN	voice
to	ADP	to
the	DET	the
inspector	NOUN	inspector
:	PUNCT	:
""""	PUNCT	""""
Cab	NOUN	cab
or	CCONJ	or
ambulance	NOUN	ambulance
,	PUNCT	,
as	ADV	as
quickly	ADV	quickly
as	ADP	as
you	PRON	you
can	AUX	can
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
cab	NOUN	cab
was	AUX	be
led	VERB	lead
round	ADV	round
from	ADP	from
Newman	PROPN	Newman
Street	PROPN	Street
,	PUNCT	,
and	CCONJ	and
the	DET	the
injured	ADJ	injured
man	NOUN	man
put	VERB	put
into	ADP	into
it	PRON	it
.	PUNCT	.
Thorndyke	PROPN	Thorndyke
,	PUNCT	,
Badger	PROPN	Badger
,	PUNCT	,
and	CCONJ	and
I	PRON	I
entered	VERB	enter
,	PUNCT	,
and	CCONJ	and
we	PRON	we
drove	VERB	drive
off	ADV	off
up	ADP	up
Rathbone	PROPN	Rathbone
Place	PROPN	Place
.	PUNCT	.
As	ADP	as
we	PRON	we
proceeded	VERB	proceed
,	PUNCT	,
our	PRON	our
patient	NOUN	patient
's	PART	's
face	NOUN	face
grew	VERB	grow
more	ADV	more
and	CCONJ	and
more	ADV	more
ashen	ADJ	ashen
,	PUNCT	,
drawn	ADJ	drawn
,	PUNCT	,
and	CCONJ	and
anxious	ADJ	anxious
;	PUNCT	;
his	PRON	his
breathing	NOUN	breathing
was	AUX	be
shallow	ADJ	shallow
and	CCONJ	and
uneven	ADJ	uneven
,	PUNCT	,
and	CCONJ	and
his	PRON	his
teeth	NOUN	tooth
chattered	VERB	chatter
slightly	ADV	slightly
.	PUNCT	.
The	DET	the
cab	NOUN	cab
swung	VERB	swing
round	ADV	round
into	ADP	into
Goodge	PROPN	Goodge
Street	PROPN	Street
,	PUNCT	,
and	CCONJ	and
then	ADV	then
--	PUNCT	--
suddenly	ADV	suddenly
,	PUNCT	,
in	ADP	in
the	DET	the
twinkling	NOUN	twinkling
of	ADP	of
an	DET	an
eye	NOUN	eye
--	PUNCT	--
there	PRON	there
came	VERB	come
a	DET	a
change	NOUN	change
.	PUNCT	.
The	DET	the
eyelids	NOUN	eyelid
and	CCONJ	and
jaw	NOUN	jaw
relaxed	VERB	relax
,	PUNCT	,
the	DET	the
eyes	NOUN	eye
became	VERB	become
filmy	ADJ	filmy
,	PUNCT	,
and	CCONJ	and
the	DET	the
whole	ADJ	whole
form	NOUN	form
subsided	VERB	subside
into	ADP	into
the	DET	the
corner	NOUN	corner
in	ADP	in
a	DET	a
shrunken	ADJ	shrunken
heap	NOUN	heap
,	PUNCT	,
with	ADP	with
the	DET	the
strange	ADJ	strange
gelatinous	ADJ	gelatinous
limpness	NOUN	limpness
of	ADP	of
a	DET	a
body	NOUN	body
that	PRON	that
is	AUX	be
dead	ADJ	dead
as	ADP	as
a	DET	a
whole	NOUN	whole
,	PUNCT	,
while	SCONJ	while
its	PRON	its
tissues	NOUN	tissue
are	AUX	be
still	ADV	still
alive	ADJ	alive
.	PUNCT	.
""""	PUNCT	""""
God	PROPN	God
save	VERB	save
us	PRON	we
!	PUNCT	!
The	DET	the
man	NOUN	man
's	AUX	be
dead	ADJ	dead
!	PUNCT	!
""""	PUNCT	""""
exclaimed	VERB	exclaim
the	DET	the
inspector	NOUN	inspector
in	ADP	in
a	DET	a
shocked	ADJ	shocked
voice	NOUN	voice
--	PUNCT	--
for	ADP	for
even	ADV	even
policemen	NOUN	policeman
have	AUX	have
their	PRON	their
feelings	NOUN	feeling
.	PUNCT	.
He	PRON	he
sat	VERB	sit
staring	VERB	stare
at	ADP	at
the	DET	the
corpse	NOUN	corpse
,	PUNCT	,
as	ADP	as
it	PRON	it
nodded	VERB	nod
gently	ADV	gently
with	ADP	with
the	DET	the
jolting	NOUN	jolting
of	ADP	of
the	DET	the
cab	NOUN	cab
,	PUNCT	,
until	ADP	until
we	PRON	we
drew	VERB	draw
up	ADP	up
inside	ADP	inside
the	DET	the
courtyard	NOUN	courtyard
of	ADP	of
the	DET	the
Middlesex	PROPN	Middlesex
Hospital	PROPN	Hospital
,	PUNCT	,
when	SCONJ	when
he	PRON	he
got	VERB	get
out	ADV	out
briskly	ADV	briskly
,	PUNCT	,
with	ADP	with
suddenly	ADV	suddenly
renewed	VERB	renew
cheerfulness	NOUN	cheerfulness
,	PUNCT	,
to	PART	to
help	VERB	help
the	DET	the
porter	NOUN	porter
to	PART	to
place	VERB	place
the	DET	the
body	NOUN	body
on	ADP	on
the	DET	the
wheeled	ADJ	wheeled
couch	NOUN	couch
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
shall	AUX	shall
know	VERB	know
who	PRON	who
he	PRON	he
is	AUX	be
now	ADV	now
,	PUNCT	,
at	ADP	at
any	DET	any
rate	NOUN	rate
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
,	PUNCT	,
as	ADP	as
we	PRON	we
followed	VERB	follow
the	DET	the
couch	NOUN	couch
to	ADP	to
the	DET	the
casualty	NOUN	casualty
-	PUNCT	-
room	NOUN	room
.	PUNCT	.
Thorndyke	PROPN	Thorndyke
nodded	VERB	nod
unsympathetically	ADV	unsympathetically
.	PUNCT	.
The	DET	the
medical	ADJ	medical
instinct	NOUN	instinct
in	ADP	in
him	PRON	he
was	AUX	be
for	ADP	for
the	DET	the
moment	NOUN	moment
stronger	ADJ	strong
than	ADP	than
the	DET	the
legal	ADJ	legal
.	PUNCT	.
The	DET	the
house	NOUN	house
-	PUNCT	-
surgeon	NOUN	surgeon
leaned	VERB	lean
over	ADP	over
the	DET	the
couch	NOUN	couch
,	PUNCT	,
and	CCONJ	and
made	VERB	make
a	DET	a
rapid	ADJ	rapid
examination	NOUN	examination
as	ADP	as
he	PRON	he
listened	VERB	listen
to	ADP	to
our	PRON	our
account	NOUN	account
of	ADP	of
the	DET	the
accident	NOUN	accident
.	PUNCT	.
Then	ADV	then
he	PRON	he
straightened	VERB	straighten
himself	PRON	himself
up	ADP	up
and	CCONJ	and
looked	VERB	look
at	ADP	at
Thorndyke	PROPN	Thorndyke
.	PUNCT	.
""""	PUNCT	""""
Internal	ADJ	internal
hæmorrhage	NOUN	hæmorrhage
,	PUNCT	,
I	PRON	I
expect	VERB	expect
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
.	PUNCT	.
""""	PUNCT	""""
At	ADP	at
any	DET	any
rate	NOUN	rate
,	PUNCT	,
he	PRON	he
's	AUX	be
dead	ADJ	dead
,	PUNCT	,
poor	ADJ	poor
beggar!--as	X	beggar!--as
dead	ADJ	dead
as	ADP	as
Nebuchadnezzar	PROPN	Nebuchadnezzar
.	PUNCT	.
Ah	INTJ	ah
!	PUNCT	!
here	ADV	here
comes	VERB	come
a	DET	a
bobby	NOUN	bobby
;	PUNCT	;
it	PRON	it
's	AUX	be
his	PRON	his
affair	NOUN	affair
now	ADV	now
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
sergeant	NOUN	sergeant
came	VERB	come
into	ADP	into
the	DET	the
room	NOUN	room
,	PUNCT	,
breathing	VERB	breathe
quickly	ADV	quickly
,	PUNCT	,
and	CCONJ	and
looked	VERB	look
in	ADP	in
surprise	NOUN	surprise
from	ADP	from
the	DET	the
corpse	NOUN	corpse
to	ADP	to
the	DET	the
inspector	NOUN	inspector
.	PUNCT	.
But	CCONJ	but
the	DET	the
latter	ADJ	latter
,	PUNCT	,
without	ADP	without
loss	NOUN	loss
of	ADP	of
time	NOUN	time
,	PUNCT	,
proceeded	VERB	proceed
to	PART	to
turn	VERB	turn
out	ADP	out
the	DET	the
dead	ADJ	dead
man	NOUN	man
's	PART	's
pockets	NOUN	pocket
,	PUNCT	,
commencing	VERB	commence
with	ADP	with
the	DET	the
bulky	ADJ	bulky
object	NOUN	object
that	PRON	that
had	AUX	have
first	ADV	first
attracted	VERB	attract
his	PRON	his
attention	NOUN	attention
;	PUNCT	;
which	DET	which
proved	VERB	prove
to	PART	to
be	AUX	be
a	DET	a
brown	ADJ	brown
-	PUNCT	-
paper	NOUN	paper
parcel	NOUN	parcel
tied	VERB	tie
up	ADP	up
with	ADP	with
red	ADJ	red
tape	NOUN	tape
.	PUNCT	.
""""	PUNCT	""""
Pork	NOUN	pork
-	PUNCT	-
pie	NOUN	pie
,	PUNCT	,
begad	X	begad
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
exclaimed	VERB	exclaim
with	ADP	with
a	DET	a
crestfallen	ADJ	crestfallen
air	NOUN	air
as	ADP	as
he	PRON	he
cut	VERB	cut
the	DET	the
tape	NOUN	tape
and	CCONJ	and
opened	VERB	open
the	DET	the
package	NOUN	package
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
had	AUX	have
better	ADV	well
go	VERB	go
through	ADP	through
his	PRON	his
other	NOUN	other
pockets	NOUN	pocket
,	PUNCT	,
sergeant	NOUN	sergeant
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
small	ADJ	small
heap	NOUN	heap
of	ADP	of
odds	NOUN	odd
and	CCONJ	and
ends	NOUN	end
that	PRON	that
resulted	VERB	result
from	ADP	from
this	DET	this
process	NOUN	process
tended	VERB	tend
,	PUNCT	,
with	ADP	with
a	DET	a
single	ADJ	single
exception	NOUN	exception
,	PUNCT	,
to	PART	to
throw	VERB	throw
little	ADJ	little
light	NOUN	light
on	ADP	on
the	DET	the
man	NOUN	man
's	PART	's
identity	NOUN	identity
;	PUNCT	;
the	DET	the
exception	NOUN	exception
being	AUX	be
a	DET	a
letter	NOUN	letter
,	PUNCT	,
sealed	VERB	seal
,	PUNCT	,
but	CCONJ	but
not	PART	not
stamped	VERB	stamp
,	PUNCT	,
addressed	VERB	address
in	ADP	in
an	DET	an
exceedingly	ADV	exceedingly
illiterate	ADJ	illiterate
