SUBSPACE	NOUN	subspace
survey	VERB	survey
.	PUNCT	.
Dismissed	VERB	dismiss
!	PUNCT	!
Now	ADV	now
--	PUNCT	--
flit	VERB	flit
!	PUNCT	!
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
Newman	PROPN	Newman
flitted	VERB	flit
--	PUNCT	--
fast	ADV	fast
--	PUNCT	--
and	CCONJ	and
Barbara	PROPN	Barbara
,	PUNCT	,
turning	VERB	turn
to	ADP	to
her	PRON	her
husband	NOUN	husband
,	PUNCT	,
opened	VERB	open
her	PRON	she
mouth	NOUN	mouth
to	PART	to
speak	VERB	speak
and	CCONJ	and
shut	VERB	shut
it	PRON	it
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
he	PRON	he
would	AUX	would
have	AUX	have
killed	VERB	kill
the	DET	the
man	NOUN	man
;	PUNCT	;
he	PRON	he
would	AUX	would
have	AUX	have
_	PUNCT	_
had	AUX	have
_	PUNCT	_
to	PART	to
.	PUNCT	.
He	PRON	he
still	ADV	still
might	AUX	might
have	AUX	have
to	PART	to
.	PUNCT	.
Wherefore	SCONJ	wherefore
she	PRON	she
said	VERB	say
instead	ADV	instead
:	PUNCT	:
""""	PUNCT	""""
Why	SCONJ	why
'd	AUX	would
you	PRON	you
let	VERB	let
him	PRON	he
keep	VERB	keep
his	PRON	his
pistol	NOUN	pistol
?	PUNCT	?
The	DET	the
...	PUNCT	...
the	DET	the
_	PUNCT	_
slime	NOUN	slime
_	PUNCT	_
!	PUNCT	!
And	CCONJ	and
after	ADP	after
you	PRON	you
actually	ADV	actually
saved	VERB	save
his	PRON	his
life	NOUN	life
,	PUNCT	,
too	ADV	too
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
With	ADP	with
some	DET	some
people	NOUN	people
what	PRON	what
's	AUX	be
past	ADJ	past
does	AUX	do
n't	PART	not
count	VERB	count
.	PUNCT	.
The	DET	the
other	ADJ	other
was	AUX	be
just	ADV	just
a	DET	a
gesture	NOUN	gesture
.	PUNCT	.
Psychology	NOUN	psychology
.	PUNCT	.
It	PRON	it
'll	AUX	will
slow	VERB	slow
him	PRON	he
down	ADP	down
,	PUNCT	,
I	PRON	I
think	VERB	think
.	PUNCT	.
Besides	ADV	besides
,	PUNCT	,
he	PRON	he
'd	AUX	would
have	AUX	have
another	DET	another
one	NOUN	one
as	ADV	as
soon	ADV	soon
as	ADP	as
we	PRON	we
get	VERB	get
back	ADV	back
into	ADP	into
the	DET	the
_	PUNCT	_
Procyon	NOUN	procyon
_	PUNCT	_
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
you	PRON	you
can	AUX	can
lock	VERB	lock
up	ADP	up
_	PUNCT	_
all	DET	all
_	PUNCT	_
their	PRON	their
guns	NOUN	gun
,	PUNCT	,
ca	AUX	can
n't	PART	not
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
Bernice	PROPN	Bernice
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
afraid	ADJ	afraid
not	PART	not
.	PUNCT	.
How	SCONJ	how
about	ADP	about
the	DET	the
other	ADJ	other
three	NUM	three
,	PUNCT	,
Herc	PROPN	Herc
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
With	ADP	with
thanks	NOUN	thank
to	ADP	to
you	PRON	you
,	PUNCT	,
Barbara	PROPN	Barbara
,	PUNCT	,
for	ADP	for
the	DET	the
word	NOUN	word
;	PUNCT	;
slime	NOUN	slime
.	PUNCT	.
If	SCONJ	if
Lopresto	PROPN	Lopresto
is	AUX	be
a	DET	a
financier	NOUN	financier
,	PUNCT	,
I	PRON	I
'm	AUX	be
an	DET	an
angel	NOUN	angel
,	PUNCT	,
with	ADP	with
wings	NOUN	wing
and	CCONJ	and
halo	NOUN	halo
complete	ADJ	complete
.	PUNCT	.
Gangsters	NOUN	gangster
;	PUNCT	;
hoodlums	NOUN	hoodlum
;	PUNCT	;
racketeers	NOUN	racketeer
;	PUNCT	;
you	PRON	you
'd	AUX	would
have	AUX	have
to	PART	to
open	VERB	open
every	DET	every
can	NOUN	can
of	ADP	of
concentrate	NOUN	concentrate
aboard	ADV	aboard
to	PART	to
find	VERB	find
all	DET	all
their	PRON	their
spare	ADJ	spare
artillery	NOUN	artillery
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Check	VERB	check
.	PUNCT	.
The	DET	the
first	ADJ	first
thing	NOUN	thing
to	PART	to
do	AUX	do
is----	VERB	is----
""""	PUNCT	""""
""""	PUNCT	""""
One	NUM	one
word	NOUN	word
first	ADV	first
,	PUNCT	,
""""	PUNCT	""""
Bernice	PROPN	Bernice
put	VERB	put
in	ADP	in
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
want	VERB	want
to	PART	to
thank	VERB	thank
you	PRON	you
,	PUNCT	,
First	PROPN	First
Off	PROPN	Off
--	PUNCT	--
no	INTJ	no
,	PUNCT	,
not	PART	not
First	PROPN	First
Officer	PROPN	Officer
,	PUNCT	,
but	CCONJ	but
I	PRON	I
could	AUX	could
hardly----	PUNCT	hardly----
""""	PUNCT	""""
""""	PUNCT	""""
Sure	ADV	sure
you	PRON	you
can	AUX	can
.	PUNCT	.
I	PRON	I
'm	AUX	be
'	PUNCT	'
Babe	PROPN	Babe
'	PUNCT	'
to	ADP	to
us	PRON	we
all	DET	all
,	PUNCT	,
and	CCONJ	and
you	PRON	you
're	AUX	be
'	PUNCT	'
Bun	PROPN	Bun
'	PUNCT	'
.	PUNCT	.
As	ADP	as
to	ADP	to
the	DET	the
other	ADJ	other
,	PUNCT	,
forget	VERB	forget
it	PRON	it
.	PUNCT	.
You	PRON	you
and	CCONJ	and
I	PRON	I
,	PUNCT	,
Herc	PROPN	Herc
,	PUNCT	,
will	AUX	will
go	VERB	go
over	ADV	over
and----	CCONJ	and----
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
I	PRON	I
,	PUNCT	,
""""	PUNCT	""""
Adams	PROPN	Adams
put	VERB	put
in	ADP	in
,	PUNCT	,
definitely	ADV	definitely
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
must	AUX	must
photograph	VERB	photograph
everything	PRON	everything
,	PUNCT	,
before	ADP	before
it	PRON	it
is	AUX	be
touched	VERB	touch
;	PUNCT	;
therefore	ADV	therefore
I	PRON	I
must	AUX	must
be	AUX	be
the	DET	the
first	ADJ	first
on	ADP	on
board	NOUN	board
.	PUNCT	.
I	PRON	I
must	AUX	must
do	AUX	do
some	DET	some
autopsies	NOUN	autopsy
and	CCONJ	and
also----	ADV	also----
""""	PUNCT	""""
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
.	PUNCT	.
You	PRON	you
're	AUX	be
right	ADJ	right
,	PUNCT	,
""""	PUNCT	""""
Deston	PROPN	Deston
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
if	SCONJ	if
I	PRON	I
have	AUX	have
n't	PART	not
said	VERB	say
it	PRON	it
before	ADV	before
,	PUNCT	,
I	PRON	I
'm	AUX	be
tremendously	ADV	tremendously
glad	ADJ	glad
to	PART	to
have	AUX	have
a	DET	a
Big	ADJ	big
Brain	NOUN	brain
along	ADP	along
...	PUNCT	...
oh	INTJ	oh
,	PUNCT	,
excuse	VERB	excuse
that	DET	that
crack	NOUN	crack
,	PUNCT	,
please	INTJ	please
,	PUNCT	,
Dr.	PROPN	Dr.
Adams	PROPN	Adams
.	PUNCT	.
It	PRON	it
slipped	VERB	slip
out	ADP	out
on	ADP	on
me	PRON	I
.	PUNCT	.
""""	PUNCT	""""
Adams	PROPN	Adams
laughed	VERB	laugh
.	PUNCT	.
""""	PUNCT	""""
In	ADP	in
context	NOUN	context
,	PUNCT	,
I	PRON	I
regard	VERB	regard
that	DET	that
as	ADP	as
the	DET	the
highest	ADJ	high
compliment	NOUN	compliment
I	PRON	I
have	AUX	have
ever	ADV	ever
received	VERB	receive
.	PUNCT	.
To	ADP	to
you	PRON	you
youngsters	NOUN	youngster
my	PRON	my
advanced	ADJ	advanced
age	NOUN	age
of	ADP	of
fifty	NUM	fifty
-	PUNCT	-
two	NUM	two
represents	VERB	represent
senility	NOUN	senility
.	PUNCT	.
Nevertheless	ADV	nevertheless
,	PUNCT	,
you	PRON	you
men	NOUN	man
need	VERB	need
not	PART	not
'	PUNCT	'
Doctor	VERB	doctor
'	PUNCT	'
me	PRON	I
.	PUNCT	.
Either	CCONJ	either
'	PUNCT	'
Adams	PROPN	Adams
'	PART	'
or	CCONJ	or
'	PUNCT	'
Andy	PROPN	Andy
'	PUNCT	'
will	AUX	will
do	AUX	do
very	ADV	very
nicely	ADV	nicely
.	PUNCT	.
As	ADP	as
for	ADP	for
you	PRON	you
two	NUM	two
young	ADJ	young
women----	NOUN	women----
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
call	VERB	call
you	PRON	you
'	PUNCT	'
Uncle	PROPN	Uncle
Andy	PROPN	Andy
'	PUNCT	'
,	PUNCT	,
""""	PUNCT	""""
Barbara	PROPN	Barbara
said	VERB	say
,	PUNCT	,
with	ADP	with
a	DET	a
grin	NOUN	grin
.	PUNCT	.
""""	PUNCT	""""
Now	ADV	now
,	PUNCT	,
Uncle	PROPN	Uncle
Andy	PROPN	Andy
,	PUNCT	,
you	PRON	you
being	AUX	be
a	DET	a
Big	ADJ	big
Brain	NOUN	brain
--	PUNCT	--
the	DET	the
term	NOUN	term
being	AUX	be
used	VERB	use
in	ADP	in
its	PRON	its
most	ADJ	most
complimentary	ADJ	complimentary
sense	NOUN	sense
--	PUNCT	--
and	CCONJ	and
the	DET	the
way	NOUN	way
you	PRON	you
talked	VERB	talk
,	PUNCT	,
one	NUM	one
of	ADP	of
your	PRON	your
eight	NOUN	eight
doctorates	NOUN	doctorate
is	AUX	be
in	ADP	in
medicine	NOUN	medicine
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Are	AUX	be
you	PRON	you
any	DET	any
good	ADJ	good
at	ADP	at
obstetrics	NOUN	obstetric
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
In	ADP	in
the	DET	the
present	ADJ	present
instance	NOUN	instance
I	PRON	I
am	AUX	be
perfectly	ADV	perfectly
safe	ADJ	safe
in	ADP	in
saying----	VERB	saying----
""""	PUNCT	""""
""""	PUNCT	""""
Wait	VERB	wait
a	DET	a
minute	NOUN	minute
!	PUNCT	!
""""	PUNCT	""""
Deston	PROPN	Deston
snapped	VERB	snap
.	PUNCT	.
""""	PUNCT	""""
Bobby	PROPN	Bobby
,	PUNCT	,
you	PRON	you
are	AUX	be
_	PUNCT	_
not_----	PUNCT	not_----
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
am	AUX	be
too	ADV	too
!	PUNCT	!
That	ADV	that
is	ADV	is
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
suppose	VERB	suppose
I	PRON	I
_	PUNCT	_
am	VERB	be
_	X	_
yet	ADV	yet
,	PUNCT	,
since	SCONJ	since
we	PRON	we
were	AUX	be
married	VERB	marry
only	ADV	only
last	ADJ	last
Tuesday	PROPN	Tuesday
,	PUNCT	,
but	CCONJ	but
if	SCONJ	if
he	PRON	he
's	AUX	be
competent	ADJ	competent
--	PUNCT	--
and	CCONJ	and
I	PRON	I
'm	AUX	be
_	INTJ	_
sure	ADJ	sure
_	X	_
he	PRON	he
is	AUX	be
--	PUNCT	--
I'm	PRON	i'm
certainly	ADV	certainly
_	PUNCT	_
going	VERB	go
_	PUNCT	_
to	PART	to
!	PUNCT	!
If	SCONJ	if
we	PRON	we
get	VERB	get
back	ADV	back
to	ADP	to
Earth	PROPN	Earth
I	PRON	I
_	PUNCT	_
want	VERB	want
_	PUNCT	_
to	PART	to
,	PUNCT	,
and	CCONJ	and
if	SCONJ	if
we	PRON	we
do	AUX	do
n't	PART	not
,	PUNCT	,
both	DET	both
Bun	PROPN	Bun
and	CCONJ	and
I	PRON	I
have	AUX	have
_	PUNCT	_
got	VERB	get
_	PUNCT	_
to	PART	to
.	PUNCT	.
Castaways	PROPN	Castaways
'	PART	'
Code	PROPN	Code
,	PUNCT	,
you	PRON	you
know	VERB	know
.	PUNCT	.
So	ADV	so
how	SCONJ	how
about	ADP	about
it	PRON	it
,	PUNCT	,
Uncle	PROPN	Uncle
Andy	PROPN	Andy
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
know	VERB	know
what	PRON	what
you	PRON	you
two	NUM	two
girls	NOUN	girl
are	AUX	be
,	PUNCT	,
""""	PUNCT	""""
Adams	PROPN	Adams
said	VERB	say
,	PUNCT	,
quietly	ADV	quietly
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
know	VERB	know
what	PRON	what
you	PRON	you
two	NUM	two
men	NOUN	man
must	AUX	must
of	ADP	of
necessity	NOUN	necessity
be	AUX	be
.	PUNCT	.
Therefore	ADV	therefore
I	PRON	I
can	AUX	can
say	VERB	say
without	ADP	without
reservation	NOUN	reservation
that	SCONJ	that
none	NOUN	none
of	ADP	of
you	PRON	you
need	AUX	need
feel	VERB	feel
any	DET	any
apprehension	NOUN	apprehension
whatever	DET	whatever
.	PUNCT	.
""""	PUNCT	""""
Deston	PROPN	Deston
was	AUX	be
about	ADJ	about
to	PART	to
say	VERB	say
something	PRON	something
,	PUNCT	,
but	CCONJ	but
Barbara	PROPN	Barbara
forestalled	VERB	forestall
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
we	PRON	we
can	AUX	can
_	PUNCT	_
think	VERB	think
_	PUNCT	_
about	ADP	about
it	PRON	it
,	PUNCT	,
anyway	ADV	anyway
,	PUNCT	,
and	CCONJ	and
talk	VERB	talk
it	PRON	it
over	ADP	over
.	PUNCT	.
But	CCONJ	but
for	ADP	for
right	ADV	right
now	ADV	now
,	PUNCT	,
I	PRON	I
think	VERB	think
it	PRON	it
's	AUX	be
high	ADJ	high
time	NOUN	time
we	PRON	we
all	DET	all
got	VERB	get
some	DET	some
sleep	NOUN	sleep
.	PUNCT	.
Do	AUX	do
n't	PART	not
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
It	PRON	it
was	AUX	be
;	PUNCT	;
and	CCONJ	and
they	PRON	they
did	AUX	do
;	PUNCT	;
and	CCONJ	and
after	ADP	after
they	PRON	they
had	AUX	have
slept	VERB	sleep
and	CCONJ	and
had	AUX	have
eaten	VERB	eat
""""	PUNCT	""""
breakfast	NOUN	breakfast
""""	PUNCT	""""
the	DET	the
three	NUM	three
men	NOUN	man
wafted	VERB	waft
themselves	PRON	themselves
across	ADP	across
a	DET	a
couple	NOUN	couple
of	ADP	of
hundred	NUM	hundred
yards	NOUN	yard
of	ADP	of
space	NOUN	space
to	ADP	to
the	DET	the
crippled	ADJ	crippled
starship	NOUN	starship
.	PUNCT	.
Powerful	ADJ	powerful
floodlights	NOUN	floodlight
were	AUX	be
rigged	VERB	rig
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
...	PUNCT	...
a	DET	a
...	PUNCT	...
mess	NOUN	mess
.	PUNCT	.
""""	PUNCT	""""
Deston	PROPN	Deston
's	PART	's
voice	NOUN	voice
was	AUX	be
low	ADJ	low
and	CCONJ	and
wondering	ADJ	wondering
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
whole	ADJ	whole
Top	NOUN	top
looks	VERB	look
as	ADP	as
though	SCONJ	though
she	PRON	she
'd	AUX	would
crash	NOUN	crash
-	PUNCT	-
landed	VERB	land
and	CCONJ	and
spun	VERB	spin
out	ADP	out
for	ADP	for
eight	NUM	eight
miles	NOUN	mile
.	PUNCT	.
But	PROPN	But
the	DET	the
Middle	PROPN	Middle
and	CCONJ	and
Tail	PROPN	Tail
look	VERB	look
untouched	ADJ	untouched
.	PUNCT	.
""""	PUNCT	""""
Inside	ADV	inside
,	PUNCT	,
however	ADV	however
,	PUNCT	,
devastation	NOUN	devastation
had	AUX	have
gone	VERB	go
deep	ADV	deep
into	ADP	into
the	DET	the
Middle	PROPN	Middle
.	PUNCT	.
Bulkheads	NOUN	bulkhead
,	PUNCT	,
walls	NOUN	wall
,	PUNCT	,
floors	NOUN	floor
,	PUNCT	,
structural	ADJ	structural
members	NOUN	member
;	PUNCT	;
were	AUX	be
torn	VERB	tear
,	PUNCT	,
sheared	VERB	shear
,	PUNCT	,
twisted	VERB	twist
into	ADP	into
weirdly	ADV	weirdly
-	PUNCT	-
distorted	VERB	distort
shapes	NOUN	shape
impossible	ADJ	impossible
to	PART	to
understand	VERB	understand
or	CCONJ	or
explain	VERB	explain
.	PUNCT	.
And	CCONJ	and
,	PUNCT	,
much	ADV	much
worse	ADV	worse
,	PUNCT	,
were	AUX	be
the	DET	the
_	PUNCT	_
absences	NOUN	absence
_	PUNCT	_
;	PUNCT	;
for	ADP	for
in	ADP	in
dozens	NOUN	dozen
of	ADP	of
volumes	NOUN	volume
,	PUNCT	,
of	ADP	of
as	ADV	as
many	ADJ	many
sizes	NOUN	size
and	CCONJ	and
of	ADP	of
shapes	NOUN	shape
incompatible	ADJ	incompatible
with	ADP	with
any	DET	any
three	NUM	three
-	PUNCT	-
dimensional	ADJ	dimensional
geometry	NOUN	geometry
,	PUNCT	,
every	DET	every
solid	ADJ	solid
thing	NOUN	thing
had	AUX	have
vanished	VERB	vanish
--	PUNCT	--
without	ADP	without
leaving	VERB	leave
any	DET	any
clue	NOUN	clue
whatever	DET	whatever
as	ADP	as
to	ADP	to
where	SCONJ	where
or	CCONJ	or
how	SCONJ	how
it	PRON	it
had	AUX	have
gone	VERB	go
.	PUNCT	.
After	ADP	after
three	NUM	three
long	ADJ	long
days	NOUN	day
of	ADP	of
hard	ADJ	hard
work	NOUN	work
,	PUNCT	,
Adams	PROPN	Adams
was	AUX	be
satisfied	ADJ	satisfied
.	PUNCT	.
He	PRON	he
had	AUX	have
taken	VERB	take
pictures	NOUN	picture
as	ADV	as
fast	ADV	fast
as	ADP	as
both	DET	both
officers	NOUN	officer
could	AUX	could
process	VERB	process
the	DET	the
film	NOUN	film
;	PUNCT	;
he	PRON	he
had	AUX	have
covered	VERB	cover
many	ADJ	many
miles	NOUN	mile
of	ADP	of
tape	NOUN	tape
with	ADP	with
words	NOUN	word
only	ADV	only
half	NOUN	half
of	ADP	of
which	DET	which
either	DET	either
spaceman	NOUN	spaceman
could	AUX	could
understand	VERB	understand
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
finally	ADV	finally
,	PUNCT	,
he	PRON	he
said	VERB	say
:	PUNCT	:
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
that	DET	that
covers	VERB	cover
the	DET	the
preliminary	ADJ	preliminary
observations	NOUN	observation
as	ADV	as
well	ADV	well
as	ADP	as
I	PRON	I
know	VERB	know
how	SCONJ	how
to	PART	to
do	AUX	do
it	PRON	it
.	PUNCT	.
Thank	VERB	thank
you	PRON	you
,	PUNCT	,
boys	NOUN	boy
,	PUNCT	,
for	ADP	for
your	PRON	your
forbearance	NOUN	forbearance
and	CCONJ	and
your	PRON	your
help	NOUN	help
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
if	SCONJ	if
you	PRON	you
'll	AUX	will
help	VERB	help
me	PRON	I
find	VERB	find
my	PRON	my
stuff	NOUN	stuff
and	CCONJ	and
bring	VERB	bring
some	DET	some
of	ADP	of
it	PRON	it
--	PUNCT	--
a	DET	a
computer	NOUN	computer
and	CCONJ	and
so	ADV	so
on	NOUN	on
--	PUNCT	--
up	ADP	up
to	ADP	to
the	DET	the
lounge	NOUN	lounge
?	PUNCT	?
""""	PUNCT	""""
They	PRON	they
did	AUX	do
so	ADV	so
;	PUNCT	;
the	DET	the
""""	PUNCT	""""
and	CCONJ	and
so	ADV	so
on	ADV	on
""""	PUNCT	""""
proving	VERB	prove
to	PART	to
be	AUX	be
a	DET	a
bewildering	ADJ	bewildering
miscellany	NOUN	miscellany
indeed	ADV	indeed
.	PUNCT	.
""""	PUNCT	""""
Thank	VERB	thank
you	PRON	you
immensely	ADV	immensely
,	PUNCT	,
gentlemen	NOUN	gentleman
;	PUNCT	;
now	ADV	now
I	PRON	I
wo	AUX	will
n't	PART	not
bother	VERB	bother
you	PRON	you
any	DET	any
more	ADV	more
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
've	AUX	have
learned	VERB	learn
a	DET	a
lot	NOUN	lot
,	PUNCT	,
Doc	PROPN	Doc
,	PUNCT	,
and	CCONJ	and
we	PRON	we
have	AUX	have
n't	PART	not
learned	VERB	learn
much	ADJ	much
of	ADP	of
anything	PRON	anything
.	PUNCT	.
""""	PUNCT	""""
Deston	PROPN	Deston
grinned	VERB	grin
ruefully	ADV	ruefully
.	PUNCT	.
""""	PUNCT	""""
That	DET	that
makes	VERB	make
you	PRON	you
the	DET	the
director	NOUN	director
.	PUNCT	.
You	PRON	you
'll	AUX	will
have	AUX	have
to	PART	to
tell	VERB	tell
us	PRON	we
,	PUNCT	,
in	ADP	in
general	ADJ	general
terms	NOUN	term
,	PUNCT	,
what	PRON	what
to	PART	to
do	AUX	do
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
?	PUNCT	?
I	PRON	I
can	AUX	can
offer	VERB	offer
a	DET	a
few	ADJ	few
suggestions	NOUN	suggestion
.	PUNCT	.
It	PRON	it
is	AUX	be
virtually	ADV	virtually
certain	ADJ	certain
:	PUNCT	:
One	X	one
,	PUNCT	,
that	SCONJ	that
no	DET	no
subspace	ADJ	subspace
equipment	NOUN	equipment
will	AUX	will
function	VERB	function
.	PUNCT	.
Two	X	two
,	PUNCT	,
that	SCONJ	that
all	DET	all
normal	ADJ	normal
-	PUNCT	-
space	NOUN	space
equipment	NOUN	equipment
,	PUNCT	,
except	SCONJ	except
for	ADP	for
some	DET	some
items	NOUN	item
you	PRON	you
know	VERB	know
about	ADP	about
,	PUNCT	,
will	AUX	will
function	VERB	function
normally	ADV	normally
.	PUNCT	.
Three	NUM	three
,	PUNCT	,
that	SCONJ	that
we	PRON	we
ca	AUX	can
n't	PART	not
do	AUX	do
anything	PRON	anything
about	ADP	about
subspace	NOUN	subspace
without	ADP	without
landing	VERB	land
on	ADP	on
a	DET	a
planet	NOUN	planet
.	PUNCT	.
Four	NUM	four
,	PUNCT	,
that	SCONJ	that
such	ADJ	such
landing	NOUN	landing
will	AUX	will
require	VERB	require
extreme	ADJ	extreme
--	PUNCT	--
I	PRON	I
might	AUX	might
almost	ADV	almost
say	VERB	say
fantastic	ADJ	fantastic
--	PUNCT	--
precautions	NOUN	precaution
.	PUNCT	.
""""	PUNCT	""""
Although	SCONJ	although
both	DET	both
officers	NOUN	officer
thought	VERB	think
that	SCONJ	that
they	PRON	they
understood	VERB	understand
Item	NOUN	item
Four	NUM	four
,	PUNCT	,
neither	DET	neither
of	ADP	of
them	PRON	they
had	AUX	have
any	DET	any
inkling	NOUN	inkling
as	ADP	as
to	ADP	to
what	PRON	what
Adams	PROPN	Adams
really	ADV	really
meant	VERB	mean
.	PUNCT	.
They	PRON	they
did	AUX	do
understand	VERB	understand
thoroughly	ADV	thoroughly
,	PUNCT	,
however	ADV	however
,	PUNCT	,
Items	NOUN	item
One	NUM	one
,	PUNCT	,
Two	NUM	two
,	PUNCT	,
and	CCONJ	and
Three	NUM	three
.	PUNCT	.
""""	PUNCT	""""
Hell	PROPN	Hell
's	PART	's
jets	NOUN	jet
!	PUNCT	!
""""	PUNCT	""""
Deston	PROPN	Deston
exclaimed	VERB	exclaim
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
mean	VERB	mean
we	PRON	we
'll	AUX	will
have	AUX	have
to	PART	to
blast	VERB	blast
_	PUNCT	_
normal	ADJ	normal
_	PUNCT	_
to	ADP	to
a	DET	a
system	NOUN	system
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
It	PRON	it
is	AUX	be
n't	PART	not
as	ADV	as
bad	ADJ	bad
as	ADP	as
you	PRON	you
think	VERB	think
,	PUNCT	,
Babe	NOUN	babe
,	PUNCT	,
""""	PUNCT	""""
Jones	PROPN	Jones
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Stars	NOUN	star
are	AUX	be
much	ADV	much
thicker	ADJ	thick
here	ADV	here
--	PUNCT	--
we're	PRON	we're
in	ADP	in
the	DET	the
center	NOUN	center
somewhere	ADV	somewhere
--	PUNCT	--
than	ADP	than
around	ADP	around
Sol	PROPN	Sol
.	PUNCT	.
The	NOUN	the
probability	NOUN	probability
is	AUX	be
point	NOUN	point
nine	NUM	nine
plus	CCONJ	plus
that	SCONJ	that
any	DET	any
emergence	NOUN	emergence
would	AUX	would
put	VERB	put
us	PRON	we
less	ADJ	less
than	ADP	than
point	NOUN	point
four	NUM	four
light	ADJ	light
-	PUNCT	-
years	NOUN	year
away	ADV	away
from	ADP	from
a	DET	a
star	NOUN	star
.	PUNCT	.
A	DET	a
couple	NOUN	couple
of	ADP	of
them	PRON	they
show	VERB	show
disks	NOUN	disk
.	PUNCT	.
I	PRON	I
have	AUX	have
n't	PART	not
measured	VERB	measure
any	DET	any
yet	ADV	yet
;	PUNCT	;
have	AUX	have
you	PRON	you
,	PUNCT	,
Doc	PROPN	Doc
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
Point	NOUN	point
two	NUM	two
two	NUM	two
,	PUNCT	,
approximately	ADV	approximately
,	PUNCT	,
to	ADP	to
the	DET	the
closest	ADJ	close
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
So	ADV	so
what	PRON	what
?	PUNCT	?
""""	PUNCT	""""
Deston	PROPN	Deston
demanded	VERB	demand
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
's	AUX	be
the	DET	the
chance	NOUN	chance
of	ADP	of
it	PRON	it
having	VERB	have
an	DET	an
Earth	PROPN	Earth
-	PUNCT	-
type	NOUN	type
planet	NOUN	planet
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Any	DET	any
solid	ADJ	solid
planet	NOUN	planet
will	AUX	will
do	AUX	do
,	PUNCT	,
""""	PUNCT	""""
Adams	PROPN	Adams
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Just	ADV	just
so	SCONJ	so
it	PRON	it
has	AUX	have
plenty	NOUN	plenty
of	ADP	of
mass	NOUN	mass
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
's	AUX	be
still	ADV	still
quite	DET	quite
a	DET	a
trip	NOUN	trip
.	PUNCT	.
""""	PUNCT	""""
Deston	PROPN	Deston
was	AUX	be
coming	VERB	come
around	ADV	around
.	PUNCT	.
""""	PUNCT	""""
Especially	ADV	especially
since	SCONJ	since
we	PRON	we
ca	AUX	can
n't	PART	not
use	VERB	use
more	ADJ	more
than	ADP	than
one	NUM	one
point----	NOUN	point----
""""	PUNCT	""""
""""	PUNCT	""""
One	NUM	one
point	NOUN	point
_	NUM	_
zero	NUM	zero
_	ADJ	_
gravities	NOUN	gravity
,	PUNCT	,
""""	PUNCT	""""
Jones	PROPN	Jones
put	VERB	put
in	ADP	in
.	PUNCT	.
""""	PUNCT	""""
Over	ADP	over
the	DET	the
long	ADJ	long
pull	NOUN	pull
--	PUNCT	--
and	CCONJ	and
the	DET	the
women	NOUN	woman
--	PUNCT	--
you're	PRON	you're
