online	ADJ	online
realized	VERB	realize
,	PUNCT	,
too	ADV	too
,	PUNCT	,
that	SCONJ	that
he	PRON	he
was	AUX	be
near	ADP	near
exhaustion	NOUN	exhaustion
.	PUNCT	.
The	DET	the
ridge	NOUN	ridge
of	ADP	of
a	DET	a
gigantic	ADJ	gigantic
surge	NOUN	surge
lifted	VERB	lift
them	PRON	they
higher	ADV	higher
than	ADP	than
the	DET	the
rail	NOUN	rail
of	ADP	of
the	DET	the
bark	PROPN	bark
.	PUNCT	.
Paul	PROPN	Paul
could	AUX	could
distinguish	VERB	distinguish
every	DET	every
fixture	NOUN	fixture
of	ADP	of
her	PRON	her
deserted	ADJ	deserted
decks	NOUN	deck
.	PUNCT	.
The	DET	the
sea	NOUN	sea
dropped	VERB	drop
away	ADV	away
with	ADP	with
them	PRON	they
.	PUNCT	.
The	DET	the
next	ADJ	next
instant	NOUN	instant
the	DET	the
vessel	NOUN	vessel
's	PART	's
leaden	ADJ	leaden
-	PUNCT	-
colored	ADJ	colored
side	NOUN	side
and	CCONJ	and
half	NOUN	half
of	ADP	of
her	PRON	her
copper	NOUN	copper
-	PUNCT	-
painted	VERB	paint
bottom	NOUN	bottom
were	AUX	be
reeling	VERB	reel
over	ADP	over
them	PRON	they
.	PUNCT	.
They	PRON	they
might	AUX	might
have	AUX	have
been	AUX	be
looking	VERB	look
up	ADP	up
at	ADP	at
her	PRON	she
from	ADP	from
the	DET	the
bottom	NOUN	bottom
of	ADP	of
the	DET	the
ocean	NOUN	ocean
.	PUNCT	.
Her	PRON	she
masts	NOUN	mast
appeared	VERB	appear
to	PART	to
pierce	VERB	pierce
the	DET	the
blue	ADJ	blue
,	PUNCT	,
sun	NOUN	sun
-	PUNCT	-
shot	VERB	shoot
sky	NOUN	sky
.	PUNCT	.
Although	SCONJ	although
convinced	VERB	convince
there	PRON	there
was	AUX	be
no	DET	no
ear	NOUN	ear
aboard	ADP	aboard
the	DET	the
vessel	NOUN	vessel
to	PART	to
hear	VERB	hear
Paul	PROPN	Paul
drew	VERB	draw
on	ADP	on
his	PRON	his
rapidly	ADV	rapidly
waning	VERB	wane
strength	NOUN	strength
to	PART	to
send	VERB	send
a	DET	a
yell	NOUN	yell
down	ADP	down
to	ADP	to
her	PRON	she
.	PUNCT	.
The	DET	the
sails	NOUN	sail
flung	VERB	fling
back	ADV	back
a	DET	a
faint	ADJ	faint
,	PUNCT	,
mocking	ADJ	mocking
echo	NOUN	echo
.	PUNCT	.
All	DET	all
the	DET	the
while	NOUN	while
his	PRON	his
eyes	NOUN	eye
were	AUX	be
searching	VERB	search
for	ADP	for
some	DET	some
means	NOUN	mean
of	ADP	of
boarding	NOUN	boarding
.	PUNCT	.
Being	AUX	be
an	DET	an
iron	NOUN	iron
vessel	NOUN	vessel
the	DET	the
bark	NOUN	bark
's	PART	's
sides	NOUN	side
presented	VERB	present
no	DET	no
chain	NOUN	chain
plates	NOUN	plate
or	CCONJ	or
channels	NOUN	channel
for	ADP	for
a	DET	a
hand	NOUN	hand
hold	NOUN	hold
.	PUNCT	.
Deeply	ADV	deeply
laden	ADJ	laden
though	SCONJ	though
she	PRON	she
was	AUX	be
the	DET	the
bights	NOUN	bight
in	ADP	in
which	DET	which
her	PRON	her
braces	NOUN	brace
trailed	VERB	trail
were	AUX	be
far	ADV	far
beyond	ADP	beyond
his	PRON	his
reach	NOUN	reach
even	ADV	even
when	SCONJ	when
she	PRON	she
rolled	VERB	roll
.	PUNCT	.
The	DET	the
belief	NOUN	belief
that	SCONJ	that
he	PRON	he
might	AUX	might
be	AUX	be
able	ADJ	able
to	PART	to
climb	VERB	climb
aboard	ADV	aboard
with	ADP	with
the	DET	the
aid	NOUN	aid
of	ADP	of
a	DET	a
lee	NOUN	lee
brace	NOUN	brace
had	AUX	have
been	AUX	be
with	ADP	with
him	PRON	he
when	SCONJ	when
he	PRON	he
took	VERB	take
to	ADP	to
the	DET	the
water	NOUN	water
.	PUNCT	.
From	ADP	from
the	DET	the
island	NOUN	island
it	PRON	it
had	AUX	have
seemed	VERB	seem
that	SCONJ	that
this	DET	this
gear	NOUN	gear
swept	VERB	sweep
the	DET	the
sea	NOUN	sea
with	ADP	with
every	DET	every
surge	NOUN	surge
.	PUNCT	.
Not	PART	not
so	ADV	so
much	ADJ	much
as	ADP	as
an	DET	an
eyebolt	NOUN	eyebolt
offered	VERB	offer
a	DET	a
ray	NOUN	ray
of	ADP	of
hope	NOUN	hope
.	PUNCT	.
The	DET	the
boomkins	NOUN	boomkin
were	AUX	be
as	ADV	as
possible	ADJ	possible
of	ADP	of
touching	VERB	touch
as	ADP	as
the	DET	the
tops	NOUN	top
.	PUNCT	.
He	PRON	he
turned	VERB	turn
toward	ADP	toward
the	DET	the
bows	NOUN	bow
.	PUNCT	.
There	PRON	there
might	AUX	might
be	AUX	be
a	DET	a
chance	NOUN	chance
forward	ADV	forward
,	PUNCT	,
but	CCONJ	but
he	PRON	he
felt	VERB	feel
certain	ADJ	certain
that	SCONJ	that
Emily	PROPN	Emily
's	PART	's
strength	NOUN	strength
would	AUX	would
never	ADV	never
withstand	VERB	withstand
the	DET	the
mauling	NOUN	mauling
of	ADP	of
the	DET	the
sea	NOUN	sea
that	PRON	that
must	AUX	must
follow	VERB	follow
catching	VERB	catch
hold	NOUN	hold
of	ADP	of
the	DET	the
bobstay	NOUN	bobstay
.	PUNCT	.
Lost	VERB	lose
for	ADP	for
a	DET	a
moment	NOUN	moment
in	ADP	in
the	DET	the
eagerness	NOUN	eagerness
of	ADP	of
his	PRON	his
search	NOUN	search
,	PUNCT	,
the	DET	the
bark	NOUN	bark
had	AUX	have
drifted	VERB	drift
down	ADV	down
upon	SCONJ	upon
them	PRON	they
until	ADP	until
a	DET	a
stroke	NOUN	stroke
would	AUX	would
have	AUX	have
brought	VERB	bring
them	PRON	they
together	ADV	together
.	PUNCT	.
The	DET	the
sensation	NOUN	sensation
of	ADP	of
being	AUX	be
drawn	VERB	draw
down	ADV	down
made	VERB	make
him	PRON	he
aware	ADJ	aware
of	ADP	of
it	PRON	it
.	PUNCT	.
It	PRON	it
shocked	VERB	shock
him	PRON	he
into	ADP	into
action	NOUN	action
.	PUNCT	.
Dragging	VERB	drag
Emily	PROPN	Emily
with	ADP	with
him	PRON	he
,	PUNCT	,
Paul	PROPN	Paul
plunged	VERB	plunge
away	ADV	away
just	ADV	just
in	ADP	in
time	NOUN	time
to	PART	to
escape	VERB	escape
a	DET	a
terrific	ADJ	terrific
suction	NOUN	suction
produced	VERB	produce
by	ADP	by
the	DET	the
vessel	NOUN	vessel
's	PART	's
laboring	NOUN	laboring
.	PUNCT	.
Hardly	ADV	hardly
were	AUX	be
they	PRON	they
clear	ADJ	clear
of	ADP	of
this	DET	this
new	ADJ	new
peril	NOUN	peril
,	PUNCT	,
which	DET	which
he	PRON	he
instantly	ADV	instantly
realized	VERB	realize
must	AUX	must
be	AUX	be
taken	VERB	take
into	ADP	into
account	NOUN	account
,	PUNCT	,
when	SCONJ	when
something	PRON	something
wound	VERB	wind
itself	PRON	itself
around	ADP	around
Paul	PROPN	Paul
's	PART	's
legs	NOUN	leg
with	ADP	with
a	DET	a
jerk	NOUN	jerk
.	PUNCT	.
It	PRON	it
clung	VERB	cling
like	ADP	like
the	DET	the
tentacle	NOUN	tentacle
of	ADP	of
a	DET	a
monster	NOUN	monster
.	PUNCT	.
It	PRON	it
snatched	VERB	snatch
him	PRON	he
toward	ADP	toward
the	DET	the
vessel	NOUN	vessel
.	PUNCT	.
The	DET	the
bark	NOUN	bark
was	AUX	be
lifting	VERB	lift
at	ADP	at
the	DET	the
moment	NOUN	moment
.	PUNCT	.
He	PRON	he
and	CCONJ	and
Emily	PROPN	Emily
were	AUX	be
falling	VERB	fall
away	ADV	away
in	ADP	in
a	DET	a
valley	NOUN	valley
of	ADP	of
beryl	NOUN	beryl
.	PUNCT	.
Instinctively	ADV	instinctively
he	PRON	he
threw	VERB	throw
himself	PRON	himself
on	ADP	on
his	PRON	his
back	NOUN	back
,	PUNCT	,
kicking	VERB	kick
as	ADV	as
best	ADV	well
he	PRON	he
could	AUX	could
to	PART	to
free	VERB	free
his	PRON	his
prisoned	ADJ	prisoned
limbs	NOUN	limb
.	PUNCT	.
A	NOUN	a
glance	NOUN	glance
,	PUNCT	,
as	ADP	as
his	PRON	his
feet	NOUN	foot
came	VERB	come
clear	ADJ	clear
of	ADP	of
the	DET	the
water	NOUN	water
,	PUNCT	,
transported	VERB	transport
him	PRON	he
from	ADP	from
the	DET	the
depths	NOUN	depth
of	ADP	of
fear	NOUN	fear
and	CCONJ	and
hopelessness	NOUN	hopelessness
to	ADP	to
the	DET	the
heights	NOUN	height
of	ADP	of
hope	NOUN	hope
.	PUNCT	.
He	PRON	he
was	AUX	be
entangled	VERB	entangle
in	ADP	in
a	DET	a
rope	NOUN	rope
's	PART	's
end	NOUN	end
which	DET	which
was	AUX	be
attached	VERB	attach
to	ADP	to
the	DET	the
bark	NOUN	bark
.	PUNCT	.
He	PRON	he
caught	VERB	catch
it	PRON	it
just	ADV	just
as	ADP	as
it	PRON	it
was	AUX	be
slipping	VERB	slip
away	ADV	away
from	ADP	from
him	PRON	he
.	PUNCT	.
Overhauling	VERB	overhaul
it	PRON	it
with	ADP	with
one	NUM	one
hand	NOUN	hand
he	PRON	he
found	VERB	find
it	PRON	it
to	PART	to
be	AUX	be
a	DET	a
gauntline	NOUN	gauntline
which	DET	which
trailed	VERB	trail
away	ADV	away
from	ADP	from
a	DET	a
block	NOUN	block
at	ADP	at
the	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
lee	PROPN	lee
main	PROPN	main
yardarm	NOUN	yardarm
.	PUNCT	.
To	ADP	to
his	PRON	his
sailor	NOUN	sailor
mind	NOUN	mind
it	PRON	it
told	VERB	tell
how	SCONJ	how
the	DET	the
vessel	NOUN	vessel
's	PART	's
small	ADJ	small
boats	NOUN	boat
had	AUX	have
been	AUX	be
hoisted	VERB	hoist
out	ADP	out
of	ADP	of
her	PRON	she
.	PUNCT	.
It	PRON	it
was	AUX	be
with	ADP	with
misgiving	NOUN	misgiving
that	SCONJ	that
he	PRON	he
drew	VERB	draw
the	DET	the
line	NOUN	line
toward	ADP	toward
him	PRON	he
.	PUNCT	.
It	PRON	it
came	VERB	come
so	ADV	so
freely	ADV	freely
that	SCONJ	that
he	PRON	he
was	AUX	be
certain	ADJ	certain
that	SCONJ	that
it	PRON	it
was	AUX	be
but	CCONJ	but
another	DET	another
mockery	NOUN	mockery
.	PUNCT	.
At	ADP	at
each	DET	each
pull	NOUN	pull
he	PRON	he
expected	VERB	expect
to	PART	to
see	VERB	see
its	PRON	its
length	NOUN	length
come	VERB	come
darting	VERB	dart
through	ADP	through
the	DET	the
block	NOUN	block
.	PUNCT	.
Presently	ADV	presently
it	PRON	it
held	VERB	hold
;	PUNCT	;
it	PRON	it
sustained	VERB	sustain
his	PRON	his
weight	NOUN	weight
.	PUNCT	.
It	PRON	it
was	AUX	be
fast	ADJ	fast
aboard	ADP	aboard
the	DET	the
vessel	NOUN	vessel
.	PUNCT	.
His	PRON	his
heart	NOUN	heart
bounded	VERB	bound
at	ADP	at
the	DET	the
discovery	NOUN	discovery
.	PUNCT	.
He	PRON	he
passed	VERB	pass
a	DET	a
bight	NOUN	bight
round	ADP	round
Emily	PROPN	Emily
's	PART	's
waist	NOUN	waist
and	CCONJ	and
darted	VERB	dart
from	ADP	from
her	PRON	her
side	NOUN	side
forward	ADV	forward
.	PUNCT	.
Hurling	VERB	hurl
himself	PRON	himself
into	ADP	into
the	DET	the
smothering	VERB	smother
suction	NOUN	suction
under	ADP	under
the	DET	the
bows	NOUN	bow
,	PUNCT	,
he	PRON	he
clutched	VERB	clutch
the	DET	the
bobstay	NOUN	bobstay
as	ADP	as
it	PRON	it
buried	VERB	bury
itself	PRON	itself
.	PUNCT	.
Down	ADV	down
he	PRON	he
went	VERB	go
with	ADP	with
it	PRON	it
,	PUNCT	,
dragged	VERB	drag
further	ADV	far
and	CCONJ	and
further	ADV	far
until	ADP	until
it	PRON	it
seemed	VERB	seem
that	SCONJ	that
he	PRON	he
must	AUX	must
let	VERB	let
the	DET	the
sea	NOUN	sea
have	AUX	have
him	PRON	he
.	PUNCT	.
A	DET	a
monster	NOUN	monster
with	ADP	with
an	DET	an
hundred	NUM	hundred
beaks	NOUN	beak
tore	VERB	tear
at	ADP	at
his	PRON	his
lungs	NOUN	lung
.	PUNCT	.
Another	DET	another
clawed	VERB	claw
at	ADP	at
his	PRON	his
eyes	NOUN	eye
.	PUNCT	.
Still	ADV	still
another	DET	another
gnashed	VERB	gnash
at	ADP	at
his	PRON	his
heart	NOUN	heart
.	PUNCT	.
A	DET	a
bare	ADJ	bare
glimmer	NOUN	glimmer
of	ADP	of
consciousness	NOUN	consciousness
marked	VERB	mark
the	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
downward	NOUN	downward
pitch	NOUN	pitch
.	PUNCT	.
As	ADP	as
the	DET	the
bark	NOUN	bark
rose	VERB	rise
he	PRON	he
continued	VERB	continue
to	PART	to
climb	VERB	climb
.	PUNCT	.
At	ADP	at
the	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
rise	NOUN	rise
he	PRON	he
was	AUX	be
clear	ADJ	clear
of	ADP	of
the	DET	the
sea	NOUN	sea
and	CCONJ	and
halfway	ADV	halfway
to	ADP	to
the	DET	the
cap	NOUN	cap
of	ADP	of
the	DET	the
bowsprit	NOUN	bowsprit
.	PUNCT	.
The	DET	the
fangs	NOUN	fang
which	DET	which
reached	VERB	reach
for	ADP	for
him	PRON	he
did	AUX	do
not	PART	not
get	VERB	get
him	PRON	he
again	ADV	again
.	PUNCT	.
Half	DET	half
an	DET	an
hour	NOUN	hour
afterward	ADV	afterward
Paul	PROPN	Paul
Lavelle	PROPN	Lavelle
found	VERB	find
himself	PRON	himself
lying	VERB	lie
on	ADP	on
a	DET	a
deck	NOUN	deck
with	ADP	with
water	NOUN	water
hissing	VERB	hiss
over	ADP	over
him	PRON	he
and	CCONJ	and
round	ADP	round
him	PRON	he
.	PUNCT	.
It	PRON	it
gurgled	VERB	gurgle
in	ADP	in
his	PRON	his
ears	NOUN	ear
and	CCONJ	and
foamed	VERB	foam
across	ADP	across
his	PRON	his
throat	NOUN	throat
.	PUNCT	.
It	PRON	it
was	AUX	be
being	AUX	be
spat	VERB	spit
at	ADP	at
him	PRON	he
out	ADP	out
of	ADP	of
three	NUM	three
or	CCONJ	or
four	NUM	four
scuppers	NOUN	scupper
and	CCONJ	and
a	DET	a
bulwark	NOUN	bulwark
port	NOUN	port
on	ADP	on
his	PRON	his
right	NOUN	right
.	PUNCT	.
He	PRON	he
was	AUX	be
in	ADP	in
the	DET	the
waist	NOUN	waist
of	ADP	of
a	NOUN	a
vessel	NOUN	vessel
.	PUNCT	.
This	DET	this
was	AUX	be
a	DET	a
hatch	NOUN	hatch
coaming	VERB	coame
against	ADP	against
which	DET	which
his	PRON	his
left	ADJ	left
side	NOUN	side
was	AUX	be
pressed	VERB	press
--	PUNCT	--
the	DET	the
coaming	NOUN	coaming
of	ADP	of
the	DET	the
vessel	NOUN	vessel
's	PART	's
main	ADJ	main
hatch	NOUN	hatch
.	PUNCT	.
He	PRON	he
sat	VERB	sit
up	ADP	up
and	CCONJ	and
saw	VERB	see
Emily	PROPN	Emily
lying	VERB	lie
across	ADP	across
the	DET	the
hatch	NOUN	hatch
unconscious	ADJ	unconscious
.	PUNCT	.
The	DET	the
bight	NOUN	bight
of	ADP	of
the	DET	the
gauntline	NOUN	gauntline
was	AUX	be
still	ADV	still
around	ADP	around
her	PRON	she
.	PUNCT	.
As	ADP	as
he	PRON	he
struggled	VERB	struggle
to	PART	to
arise	VERB	arise
,	PUNCT	,
only	ADV	only
to	PART	to
fall	VERB	fall
back	ADV	back
again	ADV	again
,	PUNCT	,
his	PRON	his
cheek	NOUN	cheek
swept	VERB	sweep
one	NUM	one
of	ADP	of
her	PRON	her
feet	NOUN	foot
which	DET	which
dangled	VERB	dangle
over	ADP	over
the	DET	the
edge	NOUN	edge
of	ADP	of
the	DET	the
coaming	NOUN	coaming
.	PUNCT	.
Yes	INTJ	yes
,	PUNCT	,
he	PRON	he
had	AUX	have
torn	VERB	tear
that	DET	that
woman	NOUN	woman
out	ADP	out
of	ADP	of
the	DET	the
sea	NOUN	sea
's	PART	's
arms	NOUN	arm
.	PUNCT	.
There	ADV	there
she	PRON	she
was	AUX	be
in	ADP	in
evidence	NOUN	evidence
of	ADP	of
that	DET	that
,	PUNCT	,
but	CCONJ	but
where	SCONJ	where
he	PRON	he
had	AUX	have
found	VERB	find
the	DET	the
strength	NOUN	strength
,	PUNCT	,
how	SCONJ	how
he	PRON	he
had	AUX	have
done	VERB	do
it	PRON	it
or	CCONJ	or
when	SCONJ	when
he	PRON	he
had	AUX	have
done	VERB	do
it	PRON	it
,	PUNCT	,
he	PRON	he
had	AUX	have
no	DET	no
idea	NOUN	idea
.	PUNCT	.
The	DET	the
names	NOUN	name
Emily	PROPN	Emily
and	CCONJ	and
Daphne	PROPN	Daphne
were	AUX	be
mixed	VERB	mix
in	ADP	in
his	PRON	his
thoughts	NOUN	thought
.	PUNCT	.
It	PRON	it
took	VERB	take
a	DET	a
severe	ADJ	severe
mental	ADJ	mental
struggle	NOUN	struggle
to	PART	to
identify	VERB	identify
his	PRON	his
own	ADJ	own
name	NOUN	name
.	PUNCT	.
He	PRON	he
repeated	VERB	repeat
it	PRON	it
two	NUM	two
or	CCONJ	or
three	NUM	three
times	NOUN	time
before	ADP	before
he	PRON	he
recognized	VERB	recognize
it	PRON	it
.	PUNCT	.
Emily	PROPN	Emily
was	AUX	be
the	DET	the
name	NOUN	name
of	ADP	of
the	DET	the
woman	NOUN	woman
on	ADP	on
the	DET	the
hatch	NOUN	hatch
.	PUNCT	.
But	CCONJ	but
Daphne	PROPN	Daphne
?	PUNCT	?
This	DET	this
name	NOUN	name
puzzled	VERB	puzzle
him	PRON	he
until	ADP	until
his	PRON	his
wandering	VERB	wander
gaze	NOUN	gaze
found	VERB	find
a	DET	a
row	NOUN	row
of	ADP	of
deck	NOUN	deck
buckets	NOUN	bucket
in	ADP	in
a	DET	a
rack	NOUN	rack
on	ADP	on
the	DET	the
edge	NOUN	edge
of	ADP	of
the	DET	the
forward	ADJ	forward
house	NOUN	house
.	PUNCT	.
_	PUNCT	_
Daphne	PROPN	Daphne
_	PUNCT	_
was	AUX	be
painted	VERB	paint
on	ADP	on
each	DET	each
bucket	NOUN	bucket
.	PUNCT	.
Then	ADV	then
slowly	ADV	slowly
it	PRON	it
came	VERB	come
to	ADP	to
him	PRON	he
that	SCONJ	that
he	PRON	he
had	AUX	have
seen	VERB	see
it	PRON	it
on	ADP	on
the	DET	the
bows	NOUN	bow
of	ADP	of
a	DET	a
vessel	NOUN	vessel
aboard	ADP	aboard
which	DET	which
he	PRON	he
had	AUX	have
climbed	VERB	climb
a	DET	a
long	ADJ	long
time	NOUN	time
before	ADV	before
.	PUNCT	.
His	PRON	his
senses	NOUN	sense
were	AUX	be
bogged	VERB	bogge
in	ADP	in
the	DET	the
reaction	NOUN	reaction
of	ADP	of
the	DET	the
despair	NOUN	despair
of	ADP	of
exhaustion	NOUN	exhaustion
--	PUNCT	--
that	DET	that
hopeless	ADJ	hopeless
dejection	NOUN	dejection
which	DET	which
follows	VERB	follow
a	DET	a
supreme	ADJ	supreme
mental	ADJ	mental
or	CCONJ	or
physical	ADJ	physical
exertion	NOUN	exertion
and	CCONJ	and
whose	DET	whose
poignancy	NOUN	poignancy
is	AUX	be
the	DET	the
greater	ADJ	great
according	VERB	accord
to	ADP	to
the	DET	the
successful	ADJ	successful
degree	NOUN	degree
of	ADP	of
the	DET	the
effort	NOUN	effort
.	PUNCT	.
He	PRON	he
slipped	VERB	slip
back	ADV	back
to	ADP	to
his	PRON	his
full	ADJ	full
length	NOUN	length
in	ADP	in
the	DET	the
water	NOUN	water
and	CCONJ	and
lay	VERB	lie
staring	VERB	stare
up	ADP	up
at	ADP	at
the	DET	the
sky	NOUN	sky
.	PUNCT	.
""""	PUNCT	""""
Paul	PROPN	Paul
!	PUNCT	!
Paul	PROPN	Paul
!	PUNCT	!
""""	PUNCT	""""
His	PRON	his
name	NOUN	name
called	VERB	call
in	ADP	in
a	DET	a
plaintive	ADJ	plaintive
tone	NOUN	tone
over	ADP	over
his	PRON	his
head	NOUN	head
was	AUX	be
what	PRON	what
finally	ADV	finally
aroused	VERB	arouse
him	PRON	he
to	ADP	to
a	DET	a
realization	NOUN	realization
of	ADP	of
his	PRON	his
situation	NOUN	situation
.	PUNCT	.
The	DET	the
voice	NOUN	voice
touched	VERB	touch
a	DET	a
chord	NOUN	chord
in	ADP	in
his	PRON	his
being	NOUN	being
that	PRON	that
impelled	VERB	impel
him	PRON	he
to	ADP	to
action	NOUN	action
.	PUNCT	.
It	PRON	it
sent	VERB	send
a	DET	a
wave	NOUN	wave
of	ADP	of
emotion	NOUN	emotion
through	ADP	through
him	PRON	he
.	PUNCT	.
He	PRON	he
rose	VERB	rise
to	ADP	to
a	DET	a
sitting	VERB	sit
posture	NOUN	posture
.	PUNCT	.
Again	ADV	again
his	PRON	his
cheek	NOUN	cheek
brushed	VERB	brush
the	DET	the
gold	ADJ	gold
woman	NOUN	woman
's	PART	's
feet	NOUN	foot
,	PUNCT	,
and	CCONJ	and
at	ADP	at
the	DET	the
touch	NOUN	touch
he	PRON	he
bent	VERB	bend
his	PRON	his
head	NOUN	head
quickly	ADV	quickly
and	CCONJ	and
kissed	VERB	kiss
them	PRON	they
.	PUNCT	.
It	PRON	it
was	AUX	be
not	PART	not
the	DET	the
first	ADJ	first
time	NOUN	time
he	PRON	he
had	AUX	have
done	VERB	do
this	DET	this
,	PUNCT	,
but	CCONJ	but
it	PRON	it
startled	VERB	startle
him	PRON	he
now	ADV	now
,	PUNCT	,
for	ADP	for
he	PRON	he
sensed	VERB	sense
that	SCONJ	that
she	PRON	she
was	AUX	be
conscious	ADJ	conscious
of	ADP	of
what	PRON	what
he	PRON	he
did	AUX	do
.	PUNCT	.
Yet	CCONJ	yet
thus	ADV	thus
on	ADP	on
the	DET	the
island	NOUN	island
he	PRON	he
had	AUX	have
kissed	VERB	kiss
her	PRON	she
reverently	ADV	reverently
and	CCONJ	and
sacredly	ADV	sacredly
when	SCONJ	when
he	PRON	he
had	AUX	have
bound	VERB	bind
her	PRON	her
burns	NOUN	burn
.	PUNCT	.
As	ADP	as
he	PRON	he
struggled	VERB	struggle
to	ADP	to
his	PRON	his
feet	NOUN	foot
Emily	PROPN	Emily
sat	VERB	sit
up	ADP	up
.	PUNCT	.
Her	PRON	her
hair	NOUN	hair
fell	VERB	fall
across	ADP	across
her	PRON	her
shoulders	NOUN	shoulder
and	CCONJ	and
bosom	NOUN	bosom
and	CCONJ	and
across	ADP	across
her	PRON	her
limbs	NOUN	limb
in	ADP	in
a	DET	a
golden	ADJ	golden
shower	NOUN	shower
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
woman	NOUN	woman
of	ADP	of
all	DET	all
the	DET	the
world	NOUN	world
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
murmured	VERB	murmur
,	PUNCT	,
""""	PUNCT	""""
we	PRON	we
still	ADV	still
live	VERB	live
!	PUNCT	!
""""	PUNCT	""""
This	DET	this
woman	NOUN	woman
was	AUX	be
his	PRON	his
.	PUNCT	.
She	PRON	she
had	AUX	have
challenged	VERB	challenge
him	PRON	he
against	ADP	against
the	DET	the
sea	NOUN	sea
--	PUNCT	--
matched	VERB	match
him	PRON	he
against	ADP	against
all	DET	all
its	PRON	its
brute	ADJ	brute
force	NOUN	force
--	PUNCT	--
and	CCONJ	and
he	PRON	he
had	AUX	have
won	VERB	win
her	PRON	she
.	PUNCT	.
For	ADP	for
a	DET	a
second	NOUN	second
only	ADV	only
Emily	PROPN	Emily
met	VERB	meet
and	CCONJ	and
held	VERB	hold
Paul	PROPN	Paul
's	PART	's
glance	NOUN	glance
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
lowering	VERB	lower
her	PRON	she
head	NOUN	head
and	CCONJ	and
throwing	VERB	throw
herself	PRON	herself
in	ADP	in
abandon	NOUN	abandon
across	ADP	across
the	DET	the
hatch	NOUN	hatch
,	PUNCT	,
she	PRON	she
burst	VERB	burst
into	ADP	into
tears	NOUN	tear
.	PUNCT	.
So	ADV	so
did	AUX	do
the	DET	the
reaction	NOUN	reaction
of	ADP	of
all	DET	all
she	PRON	she
had	AUX	have
passed	VERB	pass
through	ADP	through
come	VERB	come
upon	SCONJ	upon
her	PRON	she
.	PUNCT	.
Paul	PROPN	Paul
turned	VERB	turn
away	ADV	away
,	PUNCT	,
chastened	VERB	chasten
by	ADP	by
those	DET	those
tears	NOUN	tear
.	PUNCT	.
He	PRON	he
realized	VERB	realize
that	SCONJ	that
no	DET	no
word	NOUN	word
he	PRON	he
might	AUX	might
utter	VERB	utter
then	ADV	then
would	AUX	would
assuage	VERB	assuage
one	NUM	one
drop	NOUN	drop
of	ADP	of
them	PRON	they
.	PUNCT	.
Action	NOUN	action
called	VERB	call
to	ADP	to
him	PRON	he
,	PUNCT	,
but	CCONJ	but
he	PRON	he
seemed	VERB	seem
to	PART	to
be	AUX	be
unable	ADJ	unable
to	PART	to
put	VERB	put
a	DET	a
hand	NOUN	hand
on	ADP	on
the	DET	the
situation	NOUN	situation
.	PUNCT	.
A	DET	a
long	ADJ	long
weather	NOUN	weather
roll	NOUN	roll
caught	VERB	catch
him	PRON	he
unawares	ADV	unawares
.	PUNCT	.
It	PRON	it
flung	VERB	fling
him	PRON	he
across	ADP	across
the	DET	the
deck	NOUN	deck
and	CCONJ	and
he	PRON	he
brought	VERB	bring
up	ADP	up
against	ADP	against
the	DET	the
fife	NOUN	fife
rail	NOUN	rail
around	ADP	around
the	DET	the
mainmast	NOUN	mainmast
.	PUNCT	.
His	PRON	his
limbs	NOUN	limb
quivered	VERB	quiver
under	ADP	under
him	PRON	he
;	PUNCT	;
his	PRON	his
knees	NOUN	knee
knocked	VERB	knock
together	ADV	together
in	ADP	in
weakness	NOUN	weakness
.	PUNCT	.
Every	DET	every
muscle	NOUN	muscle
of	ADP	of
him	PRON	he
throbbed	VERB	throb
and	CCONJ	and
twitched	VERB	twitch
from	ADP	from
the	DET	the
effects	NOUN	effect
of	ADP	of
the	DET	the
battle	NOUN	battle
he	PRON	he
had	AUX	have
waged	VERB	wage
with	ADP	with
the	DET	the
sea	NOUN	sea
.	PUNCT	.
A	DET	a
momentary	ADJ	momentary
dread	NOUN	dread
that	SCONJ	that
he	PRON	he
would	AUX	would
never	ADV	never
recover	VERB	recover
his	PRON	his
strength	NOUN	strength
seized	VERB	seize
him	PRON	he
.	PUNCT	.
It	PRON	it
was	AUX	be
in	ADP	in
that	DET	that
instant	NOUN	instant
that	PRON	that
his	PRON	his
gaze	NOUN	gaze
snapped	VERB	snap
a	DET	a
glimpse	NOUN	glimpse
of	ADP	of
the	DET	the
island	NOUN	island
far	ADV	far
up	ADV	up
to	ADP	to
windward	ADV	windward
.	PUNCT	.
It	PRON	it
appeared	VERB	appear
very	ADV	very
small	ADJ	small
.	PUNCT	.
He	PRON	he
marveled	VERB	marvel
that	SCONJ	that
the	DET	the
bark	NOUN	bark
could	AUX	could
have	AUX	have
drifted	VERB	drift
so	ADV	so
far	ADV	far
.	PUNCT	.
A	DET	a
lee	NOUN	lee
roll	NOUN	roll
cut	VERB	cut
the	DET	the
bit	NOUN	bit
of	ADP	of
land	NOUN	land
from	ADP	from
his	PRON	his
view	NOUN	view
.	PUNCT	.
He	PRON	he
started	VERB	start
to	PART	to
