JEWEL	PROPN	JEWEL
's	PART	's
_	PUNCT	_
brother	NOUN	brother
,	PUNCT	,
and	CCONJ	and
thrown	VERB	throw
a	DET	a
glass	NOUN	glass
of	ADP	of
wine	NOUN	wine
in	ADP	in
his	PRON	his
face	NOUN	face
;	PUNCT	;
that	SCONJ	that
he	PRON	he
had	AUX	have
a	DET	a
wife	NOUN	wife
in	ADP	in
Algiers	PROPN	Algiers
;	PUNCT	;
that	SCONJ	that
he	PRON	he
was	AUX	be
married	VERB	marry
a	DET	a
year	NOUN	year
ago	ADV	ago
at	ADP	at
Cyprus	PROPN	Cyprus
;	PUNCT	;
that	SCONJ	that
he	PRON	he
was	AUX	be
bankrupt	ADJ	bankrupt
--	PUNCT	--
merely	ADV	merely
the	DET	the
fable	ADJ	fable
of	ADP	of
malicious	ADJ	malicious
tongues	NOUN	tongue
,	PUNCT	,
or	CCONJ	or
had	AUX	have
they	PRON	they
that	DET	that
germ	NOUN	germ
of	ADP	of
truth	NOUN	truth
from	ADP	from
which	DET	which
so	ADV	so
vast	ADJ	vast
a	DET	a
disease	NOUN	disease
of	ADP	of
scandal	NOUN	scandal
can	AUX	can
grow	VERB	grow
?	PUNCT	?
I	PRON	I
made	VERB	make
no	DET	no
pretence	NOUN	pretence
to	PART	to
answer	VERB	answer
the	DET	the
questions	NOUN	question
--	PUNCT	--
but	CCONJ	but
they	PRON	they
interested	VERB	interest
me	PRON	I
,	PUNCT	,
and	CCONJ	and
I	PRON	I
watched	VERB	watch
for	ADP	for
the	DET	the
development	NOUN	development
of	ADP	of
the	DET	the
story	NOUN	story
with	ADP	with
the	DET	the
keenness	NOUN	keenness
of	ADP	of
a	DET	a
hardened	ADJ	hardened
novel	NOUN	novel
reader	NOUN	reader
.	PUNCT	.
The	DET	the
day	NOUN	day
fixed	VERB	fix
for	ADP	for
the	DET	the
wedding	NOUN	wedding
now	ADV	now
drew	VERB	draw
near	ADV	near
;	PUNCT	;
and	CCONJ	and
when	SCONJ	when
the	DET	the
bridegroom	NOUN	bridegroom
did	AUX	do
not	PART	not
appear	VERB	appear
,	PUNCT	,
the	DET	the
vulgar	ADJ	vulgar
,	PUNCT	,
who	PRON	who
do	AUX	do
not	PART	not
believe	VERB	believe
scandals	NOUN	scandal
though	SCONJ	though
they	PRON	they
like	VERB	like
to	PART	to
hear	VERB	hear
them	PRON	they
,	PUNCT	,
declared	VERB	declare
that	SCONJ	that
the	DET	the
murder	NOUN	murder
theory	NOUN	theory
was	AUX	be
true	ADJ	true
beyond	ADP	beyond
question	NOUN	question
.	PUNCT	.
The	DET	the
rest	NOUN	rest
said	VERB	say
that	SCONJ	that
he	PRON	he
was	AUX	be
either	CCONJ	either
bankrupt	ADJ	bankrupt
or	CCONJ	or
bigamist	NOUN	bigamist
--	PUNCT	--
and	CCONJ	and
having	VERB	have
consoled	VERB	console
themselves	PRON	themselves
with	ADP	with
the	DET	the
reflection	NOUN	reflection
,	PUNCT	,
they	PRON	they
let	VERB	let
the	DET	the
matter	NOUN	matter
go	VERB	go
.	PUNCT	.
It	PRON	it
is	AUX	be
likely	ADJ	likely
that	SCONJ	that
I	PRON	I
should	AUX	should
have	AUX	have
done	VERB	do
the	DET	the
same	ADJ	same
had	AUX	have
I	PRON	I
not	PART	not
enjoyed	VERB	enjoy
a	DET	a
solution	NOUN	solution
of	ADP	of
the	DET	the
mystery	NOUN	mystery
,	PUNCT	,
which	DET	which
came	VERB	come
to	ADP	to
me	PRON	I
unsought	ADJ	unsought
and	CCONJ	and
accidentally	ADV	accidentally
.	PUNCT	.
On	ADP	on
a	DET	a
day	NOUN	day
near	ADJ	near
to	ADP	to
that	DET	that
fixed	VERB	fix
for	ADP	for
the	DET	the
wedding	NOUN	wedding
I	PRON	I
was	AUX	be
at	ADP	at
Victoria	PROPN	Victoria
Station	PROPN	Station
about	ADV	about
eight	NUM	eight
o'clock	NOUN	o'clock
in	ADP	in
the	DET	the
evening	NOUN	evening
when	SCONJ	when
I	PRON	I
ran	VERB	run
full	ADV	full
upon	SCONJ	upon
the	DET	the
missing	VERB	miss
nobleman	NOUN	nobleman
;	PUNCT	;
and	CCONJ	and
for	ADP	for
some	DET	some
while	NOUN	while
stood	VERB	stand
speechless	ADJ	speechless
with	ADP	with
astonishment	NOUN	astonishment
at	ADP	at
the	DET	the
sight	NOUN	sight
of	ADP	of
him	PRON	he
.	PUNCT	.
His	PRON	his
beard	NOUN	beard
was	AUX	be
longer	ADJ	long
than	ADP	than
ever	ADV	ever
,	PUNCT	,
recalling	VERB	recall
the	DET	the
traditions	NOUN	tradition
of	ADP	of
Killingworthe	PROPN	Killingworthe
or	CCONJ	or
of	ADP	of
Johann	PROPN	Johann
Mayo	PROPN	Mayo
;	PUNCT	;
his	PRON	his
Dundreary	ADJ	dundreary
whiskers	NOUN	whisker
were	AUX	be
shaggy	ADJ	shaggy
and	CCONJ	and
unkempt	ADJ	unkempt
;	PUNCT	;
he	PRON	he
was	AUX	be
very	ADV	very
pale	ADJ	pale
in	ADP	in
the	DET	the
face	NOUN	face
,	PUNCT	,
and	CCONJ	and
wore	VERB	wear
a	DET	a
little	ADJ	little
yachting	NOUN	yachting
cap	NOUN	cap
and	CCONJ	and
a	DET	a
blue	ADJ	blue
serge	NOUN	serge
suit	NOUN	suit
which	DET	which
begarbed	VERB	begarbe
him	PRON	he
ridiculously	ADV	ridiculously
.	PUNCT	.
He	PRON	he
had	AUX	have
no	DET	no
luggage	NOUN	luggage
with	ADP	with
him	PRON	he
,	PUNCT	,
not	PART	not
even	ADV	even
a	DET	a
valise	X	valise
;	PUNCT	;
and	CCONJ	and
his	PRON	his
first	ADJ	first
remark	NOUN	remark
was	AUX	be
given	VERB	give
in	ADP	in
the	DET	the
voice	NOUN	voice
of	ADP	of
a	DET	a
man	NOUN	man
afraid	ADJ	afraid
,	PUNCT	,
and	CCONJ	and
in	ADP	in
a	DET	a
measure	NOUN	measure
broken	VERB	break
.	PUNCT	.
""""	PUNCT	""""
Ah	INTJ	ah
,	PUNCT	,
Sutton	PROPN	Sutton
,	PUNCT	,
that	DET	that
's	AUX	be
you	PRON	you
,	PUNCT	,
is	AUX	be
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
cried	VERB	cry
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
glad	ADJ	glad
to	PART	to
see	VERB	see
you	PRON	you
,	PUNCT	,
by	PROPN	by
Jove	PROPN	Jove
;	PUNCT	;
have	AUX	have
you	PRON	you
such	ADJ	such
a	DET	a
thing	NOUN	thing
as	ADP	as
half	DET	half
-	PUNCT	-
a	DET	a
-	PUNCT	-
crown	NOUN	crown
in	ADP	in
your	PRON	your
pocket	NOUN	pocket
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
offered	VERB	offer
him	PRON	he
half	DET	half
-	PUNCT	-
a	DET	a
-	PUNCT	-
sovereign	NOUN	sovereign
,	PUNCT	,
still	ADV	still
saying	VERB	say
nothing	PRON	nothing
;	PUNCT	;
but	CCONJ	but
he	PRON	he
continued	VERB	continue
rapidly,--	ADV	rapidly,--
""""	PUNCT	""""
You	PRON	you
've	AUX	have
heard	VERB	hear
all	ADV	all
about	ADP	about
it	PRON	it
,	PUNCT	,
of	ADP	of
course	NOUN	course
--	PUNCT	--
what	PRON	what
are	AUX	be
they	PRON	they
saying	VERB	say
here	ADV	here
now	ADV	now
?	PUNCT	?
Do	AUX	do
they	PRON	they
think	VERB	think
I	PRON	I
'm	AUX	be
a	DET	a
dead	ADJ	dead
man	NOUN	man
,	PUNCT	,
eh?--but	CCONJ	eh?--but
I	PRON	I
wo	AUX	will
n't	PART	not
face	VERB	face
them	PRON	they
yet	ADV	yet
.	PUNCT	.
Upon	SCONJ	upon
my	PRON	my
life	NOUN	life
,	PUNCT	,
I	PRON	I
dare	VERB	dare
not	PART	not
see	VERB	see
a	DET	a
soul	NOUN	soul
.	PUNCT	.
Come	VERB	come
with	ADP	with
me	PRON	I
to	ADP	to
an	DET	an
hotel	NOUN	hotel
;	PUNCT	;
there	PRON	there
's	AUX	be
a	DET	a
good	NOUN	good
fellow	NOUN	fellow
--	PUNCT	--
but	CCONJ	but
let	VERB	let
's	PRON	us
have	AUX	have
a	DET	a
cognac	NOUN	cognac
first	ADV	first
;	PUNCT	;
I	PRON	I
'm	AUX	be
shivering	VERB	shiver
like	ADP	like
a	DET	a
child	NOUN	child
with	ADP	with
a	DET	a
fever	NOUN	fever
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
gave	VERB	give
him	PRON	he
some	DET	some
brandy	NOUN	brandy
at	ADP	at
a	DET	a
bar	NOUN	bar
,	PUNCT	,
and	CCONJ	and
after	ADP	after
that	DET	that
we	PRON	we
took	VERB	take
a	DET	a
four	NUM	four
-	PUNCT	-
wheeled	ADJ	wheeled
cab	NOUN	cab
--	PUNCT	--
he	PRON	he
insisting	VERB	insist
on	ADP	on
the	DET	the
privacy	NOUN	privacy
--	PUNCT	--
and	CCONJ	and
drove	VERB	drive
to	ADP	to
a	DET	a
private	ADJ	private
hotel	NOUN	hotel
in	ADP	in
Cecil	PROPN	Cecil
-	PUNCT	-
street	PROPN	street
,	PUNCT	,
Strand	PROPN	Strand
.	PUNCT	.
They	PRON	they
did	AUX	do
not	PART	not
know	VERB	know
him	PRON	he
there	ADV	there
,	PUNCT	,
and	CCONJ	and
I	PRON	I
engaged	VERB	engage
a	DET	a
room	NOUN	room
for	ADP	for
him	PRON	he
and	CCONJ	and
ordered	VERB	order
dinner	NOUN	dinner
,	PUNCT	,
taking	VERB	take
these	DET	these
things	NOUN	thing
upon	SCONJ	upon
myself	PRON	myself
,	PUNCT	,
since	SCONJ	since
he	PRON	he
was	AUX	be
as	ADV	as
helpless	ADJ	helpless
as	ADP	as
a	DET	a
babe	NOUN	babe
.	PUNCT	.
After	ADP	after
the	DET	the
meal	NOUN	meal
he	PRON	he
seemed	VERB	seem
somewhat	ADV	somewhat
better	ADJ	well
,	PUNCT	,
and	CCONJ	and
I	PRON	I
telegraphed	VERB	telegraph
to	ADP	to
Ramsgate	PROPN	Ramsgate
for	ADP	for
his	PRON	his
man	NOUN	man
,	PUNCT	,
though	SCONJ	though
it	PRON	it
was	AUX	be
impossible	ADJ	impossible
that	SCONJ	that
the	DET	the
fellow	NOUN	fellow
could	AUX	could
be	AUX	be
with	ADP	with
him	PRON	he
until	ADP	until
the	DET	the
following	ADJ	following
morning	NOUN	morning
.	PUNCT	.
In	ADP	in
the	DET	the
meantime	NOUN	meantime
I	PRON	I
found	VERB	find
myself	PRON	myself
doing	VERB	do
valet	NOUN	valet
's	PART	's
work	NOUN	work
for	ADP	for
him	PRON	he
--	PUNCT	--
but	CCONJ	but
I	PRON	I
had	AUX	have
his	PRON	his
story	NOUN	story
;	PUNCT	;
and	CCONJ	and
although	SCONJ	although
it	PRON	it
was	AUX	be
not	PART	not
until	ADP	until
some	DET	some
months	NOUN	month
later	ADV	later
that	SCONJ	that
another	DET	another
supplied	VERB	supply
some	DET	some
of	ADP	of
the	DET	the
missing	ADJ	missing
links	NOUN	link
in	ADP	in
it	PRON	it
,	PUNCT	,
he	PRON	he
telling	VERB	tell
me	PRON	I
the	DET	the
barest	ADJ	bare
outline	NOUN	outline
,	PUNCT	,
I	PRON	I
will	AUX	will
set	VERB	set
it	PRON	it
down	ADP	down
here	ADV	here
plainly	ADV	plainly
as	ADP	as
a	DET	a
narrative	NOUN	narrative
,	PUNCT	,
and	CCONJ	and
without	ADP	without
any	DET	any
of	ADP	of
those	DET	those
""""	PUNCT	""""
says	VERB	say
I	PRON	I
's	AUX	be
""""	PUNCT	""""
and	CCONJ	and
""""	PUNCT	""""
says	VERB	say
he	PRON	he
's	AUX	be
,	PUNCT	,
""""	PUNCT	""""
which	DET	which
were	AUX	be
the	DET	the
particular	ADJ	particular
abomination	NOUN	abomination
of	ADP	of
Defoe	PROPN	Defoe
,	PUNCT	,
as	ADP	as
they	PRON	they
have	AUX	have
been	AUX	be
of	ADP	of
many	ADJ	many
since	SCONJ	since
his	PRON	his
day	NOUN	day
.	PUNCT	.
The	DET	the
complete	ADJ	complete
explanation	NOUN	explanation
of	ADP	of
this	DET	this
mystery	NOUN	mystery
was	AUX	be
one	NUM	one
,	PUNCT	,
I	PRON	I
think	VERB	think
,	PUNCT	,
to	PART	to
astonish	VERB	astonish
most	ADJ	most
people	NOUN	people
.	PUNCT	.
It	PRON	it
was	AUX	be
so	ADV	so
utterly	ADV	utterly
unlooked	VERB	unlooke
for	ADP	for
,	PUNCT	,
that	SCONJ	that
I	PRON	I
was	AUX	be
led	VERB	lead
at	ADP	at
the	DET	the
first	ADJ	first
hearing	NOUN	hearing
to	PART	to
believe	VERB	believe
the	DET	the
narrator	NOUN	narrator
insane	ADJ	insane
.	PUNCT	.
He	PRON	he
told	VERB	tell
me	PRON	I
that	SCONJ	that
at	ADP	at
three	NUM	three
o'clock	NOUN	o'clock
on	ADP	on
the	DET	the
afternoon	NOUN	afternoon
of	ADP	of
July	PROPN	July
5th	NOUN	5th
,	PUNCT	,
he	PRON	he
had	AUX	have
left	VERB	leave
his	PRON	his
hotel	NOUN	hotel
on	ADP	on
the	DET	the
East	PROPN	East
Cliff	PROPN	Cliff
at	ADP	at
Ramsgate	PROPN	Ramsgate
--	PUNCT	--
the	DET	the
day	NOUN	day
being	AUX	be
glorious	ADJ	glorious
,	PUNCT	,
and	CCONJ	and
a	DET	a
full	ADJ	full
sun	NOUN	sun
playing	VERB	play
upon	SCONJ	upon
the	DET	the
Channel	PROPN	Channel
and	CCONJ	and
many	ADJ	many
ships	NOUN	ship
--	PUNCT	--
and	CCONJ	and
had	AUX	have
determined	VERB	determine
to	PART	to
walk	VERB	walk
over	ADV	over
to	ADP	to
St.	PROPN	St.
Peters	PROPN	Peters
,	PUNCT	,
where	SCONJ	where
his	PRON	his
_	PUNCT	_
fiancée	NOUN	fiancée
_	PUNCT	_
expected	VERB	expect
him	PRON	he
to	ADP	to
a	DET	a
tennis	NOUN	tennis
party	NOUN	party
.	PUNCT	.
With	ADP	with
this	DET	this
intention	NOUN	intention
,	PUNCT	,
he	PRON	he
struck	VERB	strike
along	ADP	along
the	DET	the
cliff	NOUN	cliff
towards	ADP	towards
Broadstairs	PROPN	Broadstairs
,	PUNCT	,
but	CCONJ	but
had	AUX	have
gone	VERB	go
only	ADV	only
a	DET	a
few	ADJ	few
paces	NOUN	paces
,	PUNCT	,
when	SCONJ	when
a	DET	a
seaman	NOUN	seaman
stopped	VERB	stop
him	PRON	he
,	PUNCT	,
and	CCONJ	and
touching	VERB	touch
his	PRON	his
hat	NOUN	hat
respectfully	ADV	respectfully
,	PUNCT	,
said	VERB	say
that	SCONJ	that
he	PRON	he
had	AUX	have
a	DET	a
message	NOUN	message
for	ADP	for
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
my	PRON	my
man	NOUN	man
,	PUNCT	,
what	PRON	what
is	AUX	be
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
Maclaren	PROPN	Maclaren
asked	VERB	ask
--	PUNCT	--
I	PRON	I
had	AUX	have
the	DET	the
dialogue	NOUN	dialogue
from	ADP	from
the	DET	the
seaman	NOUN	seaman
himself	PRON	himself
--	PUNCT	--
being	AUX	be
in	ADP	in
a	DET	a
hurry	NOUN	hurry
as	ADP	as
those	DET	those
who	PRON	who
walk	VERB	walk
the	DET	the
ways	NOUN	way
of	ADP	of
love	NOUN	love
usually	ADV	usually
are	AUX	be
.	PUNCT	.
""""	PUNCT	""""
My	PRON	my
respects	NOUN	respect
to	ADP	to
your	PRON	your
honor	NOUN	honor
,	PUNCT	,
""""	PUNCT	""""
replied	VERB	reply
the	DET	the
fellow	NOUN	fellow
,	PUNCT	,
""""	PUNCT	""""
but	CCONJ	but
the	DET	the
ketch	NOUN	ketch
_	PUNCT	_
Bowery	PROPN	Bowery
_	PUNCT	_
,	PUNCT	,
moored	VERB	moor
off	ADP	off
the	DET	the
pier	NOUN	pier
-	PUNCT	-
head	NOUN	head
,	PUNCT	,
'	PUNCT	'
ud	AUX	ud
be	AUX	be
glad	ADJ	glad
to	PART	to
see	VERB	see
your	PRON	your
honor	NOUN	honor
if	SCONJ	if
convenient	ADJ	convenient
,	PUNCT	,
and	CCONJ	and
if	SCONJ	if
not	PART	not
,	PUNCT	,
maybe	ADV	maybe
to	ADP	to
-	PUNCT	-
morrow	NOUN	morrow
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
What	PRON	what
the	DET	the
devil	NOUN	devil
does	AUX	do
the	DET	the
man	NOUN	man
mean	VERB	mean
?	PUNCT	?
""""	PUNCT	""""
cried	VERB	cry
his	PRON	his
lordship	NOUN	lordship
,	PUNCT	,
but	CCONJ	but
the	DET	the
seaman	NOUN	seaman
plucking	VERB	pluck
up	ADP	up
courage	NOUN	courage
continued,--	PUNCT	continued,--
""""	PUNCT	""""
An	DET	an
old	ADJ	old
friend	NOUN	friend
of	ADP	of
your	PRON	your
honor	NOUN	honor
's	PART	's
for	ADP	for
sure	ADJ	sure
he	PRON	he
is	AUX	be
,	PUNCT	,
my	PRON	my
guv'ner	NOUN	guv'ner
,	PUNCT	,
Abraham	PROPN	Abraham
Burrow	PROPN	Burrow
,	PUNCT	,
what	PRON	what
you	PRON	you
had	AUX	have
the	DET	the
acquaintance	NOUN	acquaintance
of	ADP	of
in	ADP	in
New	PROPN	New
York	PROPN	York
city	NOUN	city
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
and	CCONJ	and
why	SCONJ	why
ca	AUX	can
n't	PART	not
he	PRON	he
come	VERB	come
ashore	ADV	ashore
?	PUNCT	?
I	PRON	I
remember	VERB	remember
the	DET	the
man	NOUN	man
perfectly	ADV	perfectly
--	PUNCT	--
I	PRON	I
have	AUX	have
every	DET	every
cause	NOUN	cause
"to""--a"	DET	"to""--a"
true	ADJ	true
remark	NOUN	remark
,	PUNCT	,
since	SCONJ	since
Abraham	PROPN	Abraham
Burrow	PROPN	Burrow
then	ADV	then
owed	VERB	owe
the	DET	the
speaker	NOUN	speaker
some	DET	some
two	NUM	two
thousand	NUM	thousand
pounds	NOUN	pound
;	PUNCT	;
and	CCONJ	and
had	AUX	have
shown	VERB	show
no	DET	no
unprincipled	ADJ	unprincipled
desire	NOUN	desire
to	PART	to
pay	VERB	pay
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
fact	NOUN	fact
is	AUX	be
,	PUNCT	,
my	PRON	my
lordship	NOUN	lordship
,	PUNCT	,
""""	PUNCT	""""
replied	VERB	reply
the	DET	the
seaman	NOUN	seaman
,	PUNCT	,
whose	DET	whose
vocabulary	NOUN	vocabulary
was	AUX	be
American	ADJ	american
and	CCONJ	and
strange	ADJ	strange
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
fact	NOUN	fact
is	AUX	be
he	PRON	he
's	AUX	be
tidy	ADJ	tidy
sick	ADJ	sick
,	PUNCT	,
on	ADP	on
his	PRON	his
beam	NOUN	beam
ends	NOUN	end
,	PUNCT	,
I	PRON	I
guess	X	guess
with	ADP	with
brounchitis	NOUN	brounchitis
;	PUNCT	;
and	CCONJ	and
he	PRON	he
wo	AUX	will
n't	PART	not
be	AUX	be
detaining	VERB	detain
you	PRON	you
not	PART	not
as	ADV	as
long	ADV	long
as	ADP	as
a	DET	a
bosun	PROPN	bosun
's	PART	's
whistle	NOUN	whistle
if	SCONJ	if
you	PRON	you
go	VERB	go
aboard	ADV	aboard
,	PUNCT	,
and	CCONJ	and
be	AUX	be
easin	VERB	easin
'	PUNCT	'
of	ADP	of
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
Now	ADV	now
,	PUNCT	,
although	SCONJ	although
this	DET	this
comparatively	ADV	comparatively
juvenile	ADJ	juvenile
lover	NOUN	lover
was	AUX	be
in	ADP	in
a	DET	a
mighty	ADJ	mighty
hurry	NOUN	hurry
to	PART	to
get	VERB	get
to	ADP	to
St.	PROPN	St.
Peter	PROPN	Peter
's	PART	's
,	PUNCT	,
there	PRON	there
was	AUX	be
yet	ADV	yet
a	DET	a
powerful	ADJ	powerful
financial	ADJ	financial
motive	NOUN	motive
to	PART	to
send	VERB	send
him	PRON	he
to	ADP	to
the	DET	the
ship	NOUN	ship
.	PUNCT	.
He	PRON	he
had	AUX	have
done	VERB	do
business	NOUN	business
with	ADP	with
this	DET	this
Abraham	PROPN	Abraham
Burrow	PROPN	Burrow
in	ADP	in
America	PROPN	America
;	PUNCT	;
the	DET	the
man	NOUN	man
had	AUX	have
--	PUNCT	--
we	PRON	we
wo	AUX	will
n't	PART	not
say	VERB	say
swindled	VERB	swindle
--	PUNCT	--
but	CCONJ	but
been	AUX	be
smart	ADJ	smart
enough	ADV	enough
there	ADV	there
to	PART	to
relieve	VERB	relieve
him	PRON	he
of	ADP	of
a	DET	a
couple	NOUN	couple
of	ADP	of
thousand	NUM	thousand
pounds	NOUN	pound
.	PUNCT	.
To	PART	to
hope	VERB	hope
for	ADP	for
the	DET	the
recovery	NOUN	recovery
of	ADP	of
such	DET	such
a	DET	a
sum	NOUN	sum
seemed	VERB	seem
as	ADV	as
childish	ADJ	childish
as	ADP	as
a	DET	a
sigh	NOUN	sigh
for	ADP	for
the	DET	the
moon	NOUN	moon
.	PUNCT	.
Maclaren	PROPN	Maclaren
had	AUX	have
not	PART	not
seen	VERB	see
Burrow	PROPN	Burrow
for	ADP	for
twelve	NUM	twelve
months	NOUN	month
,	PUNCT	,
and	CCONJ	and
did	AUX	do
not	PART	not
know	VERB	know
a	DET	a
moment	NOUN	moment
before	ADP	before
this	DET	this
meeting	NOUN	meeting
whether	SCONJ	whether
he	PRON	he
was	AUX	be
alive	ADJ	alive
or	CCONJ	or
dead	ADJ	dead
.	PUNCT	.
Yet	CCONJ	yet
here	ADV	here
he	PRON	he
was	AUX	be
in	ADP	in
a	DET	a
yacht	NOUN	yacht
off	ADP	off
Ramsgate	PROPN	Ramsgate
harbor	NOUN	harbor
,	PUNCT	,
desiring	VERB	desire
to	PART	to
see	VERB	see
his	PRON	his
creditor	NOUN	creditor
,	PUNCT	,
and	CCONJ	and
to	PART	to
see	VERB	see
him	PRON	he
immediately	ADV	immediately
.	PUNCT	.
The	DET	the
latter	ADJ	latter
reflected	VERB	reflect
that	SCONJ	that
such	DET	such
a	DET	a
visit	NOUN	visit
would	AUX	would
not	PART	not
occupy	VERB	occupy
half	DET	half
an	DET	an
hour	NOUN	hour
of	ADP	of
his	PRON	his
time	NOUN	time
,	PUNCT	,
that	SCONJ	that
it	PRON	it
might	AUX	might
lead	VERB	lead
to	ADP	to
the	DET	the
recovery	NOUN	recovery
of	ADP	of
some	DET	some
part	NOUN	part
of	ADP	of
his	PRON	his
money	NOUN	money
,	PUNCT	,
that	SCONJ	that
he	PRON	he
could	AUX	could
make	VERB	make
his	PRON	his
excuses	NOUN	excuse
to	ADP	to
the	DET	the
pretty	ADJ	pretty
girl	NOUN	girl
awaiting	VERB	await
him	PRON	he
--	PUNCT	--
in	ADP	in
short	ADJ	short
,	PUNCT	,
he	PRON	he
went	VERB	go
with	ADP	with
the	DET	the
seaman	NOUN	seaman
;	PUNCT	;
and	CCONJ	and
in	ADP	in
a	DET	a
quarter	NOUN	quarter
of	ADP	of
an	DET	an
hour	NOUN	hour
he	PRON	he
stepped	VERB	step
on	ADP	on
board	NOUN	board
an	DET	an
exceeding	ADJ	exceeding
well	ADV	well
-	PUNCT	-
kept	VERB	keep
yacht	NOUN	yacht
,	PUNCT	,
which	DET	which
lay	VERB	lie
beyond	ADP	beyond
the	DET	the
buoy	NOUN	buoy
over	ADV	over
against	ADP	against
the	DET	the
East	PROPN	East
Pier	PROPN	Pier
;	PUNCT	;
and	CCONJ	and
all	DET	all
his	PRON	his
trouble	NOUN	trouble
began	VERB	begin
.	PUNCT	.
The	DET	the
craft	NOUN	craft
,	PUNCT	,
as	ADP	as
I	PRON	I
have	AUX	have
said	VERB	say
,	PUNCT	,
was	AUX	be
ketch	NOUN	ketch
rigged	VERB	rig
,	PUNCT	,
and	CCONJ	and
must	AUX	must
have	AUX	have
been	AUX	be
of	ADP	of
seventy	NUM	seventy
tons	NOUN	ton
or	CCONJ	or
more	ADJ	more
.	PUNCT	.
There	PRON	there
was	AUX	be
a	DET	a
good	ADJ	good
square	ADJ	square
saloon	NOUN	saloon
aft	ADV	aft
,	PUNCT	,
and	CCONJ	and
a	DET	a
couple	NOUN	couple
of	ADP	of
tiny	ADJ	tiny
cabins	NOUN	cabin
,	PUNCT	,
the	DET	the
one	NUM	one
amidships	ADV	amidships
,	PUNCT	,
the	DET	the
other	ADJ	other
at	ADP	at
the	DET	the
poop	NOUN	poop
.	PUNCT	.
When	SCONJ	when
Lord	PROPN	Lord
Maclaren	PROPN	Maclaren
went	VERB	go
aboard	ADV	aboard
,	PUNCT	,
three	NUM	three
seamen	NOUN	seaman
and	CCONJ	and
a	DET	a
boy	NOUN	boy
were	AUX	be
the	DET	the
occupants	NOUN	occupant
of	ADP	of
the	DET	the
deck	NOUN	deck
;	PUNCT	;
but	CCONJ	but
a	DET	a
King	PROPN	King
Charles	PROPN	Charles
spaniel	NOUN	spaniel
barked	VERB	bark
at	ADP	at
the	DET	the
top	NOUN	top
of	ADP	of
the	DET	the
companion	NOUN	companion
;	PUNCT	;
and	CCONJ	and
a	DET	a
steward	NOUN	steward
came	VERB	come
presently	ADV	presently
and	CCONJ	and
asked	VERB	ask
the	DET	the
visitor	NOUN	visitor
to	PART	to
go	VERB	go
below	ADV	below
.	PUNCT	.
He	PRON	he
descended	VERB	descend
to	ADP	to
the	DET	the
saloon	NOUN	saloon
at	ADP	at
this	DET	this
;	PUNCT	;
but	CCONJ	but
the	DET	the
sick	ADJ	sick
man	NOUN	man
,	PUNCT	,
they	PRON	they
told	VERB	tell
him	PRON	he
,	PUNCT	,
lay	VERB	lie
in	ADP	in
the	DET	the
fore	NOUN	fore
cabin	NOUN	cabin
;	PUNCT	;
and	CCONJ	and
thither	ADV	thither
he	PRON	he
followed	VERB	follow
his	PRON	his
very	ADV	very
obsequious	ADJ	obsequious
guide	NOUN	guide
.	PUNCT	.
I	PRON	I
had	AUX	have
the	DET	the
account	NOUN	account
of	ADP	of
this	DET	this
episode	NOUN	episode
and	CCONJ	and
of	ADP	of
much	ADJ	much
that	PRON	that
follows	VERB	follow
from	ADP	from
two	NUM	two
sources	NOUN	source
,	PUNCT	,
one	NUM	one
a	DET	a
man	NOUN	man
I	PRON	I
met	VERB	meet
in	ADP	in
New	PROPN	New
York	PROPN	York
last	ADJ	last
summer	NOUN	summer
,	PUNCT	,
the	DET	the
other	ADJ	other
,	PUNCT	,
the	DET	the
victim	NOUN	victim
of	ADP	of
the	DET	the
singularly	ADV	singularly
American	ADJ	american
conspiracy	NOUN	conspiracy
.	PUNCT	.
Lord	PROPN	Lord
Maclaren	PROPN	Maclaren
's	PART	's
account	NOUN	account
was	AUX	be
"simple--""As"	ADP	"simple--""as"
there	PRON	there
's	AUX	be
a	DET	a
heaven	NOUN	heaven
above	ADP	above
me	PRON	I
,	PUNCT	,
Sutton	PROPN	Sutton
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
'd	AUX	would
no	ADV	no
sooner	ADV	soon
put	VERB	put
my	PRON	my
foot	NOUN	foot
in	ADP	in
the	DET	the
hole	NOUN	hole
when	SCONJ	when
the	DET	the
door	NOUN	door
was	AUX	be
slammed	VERB	slam
behind	ADP	behind
me	PRON	I
,	PUNCT	,
and	CCONJ	and
bolted	VERB	bolt
like	ADP	like
