Team	PROPN	Team
had	AUX	have
lessons	NOUN	lesson
on	ADP	on
the	DET	the
piazza	NOUN	piazza
.	PUNCT	.
Pearl	PROPN	Pearl
,	PUNCT	,
looking	VERB	look
out	ADV	out
over	ADP	over
the	DET	the
dazzling	ADJ	dazzling
sea	NOUN	sea
and	CCONJ	and
thinking	VERB	think
how	SCONJ	how
pleasant	ADJ	pleasant
a	DET	a
swim	NOUN	swim
was	AUX	be
going	VERB	go
to	PART	to
be	AUX	be
,	PUNCT	,
had	AUX	have
said	VERB	say
""""	PUNCT	""""
How	SCONJ	how
do	AUX	do
you	PRON	you
spell	VERB	spell
'	PUNCT	'
separate	ADJ	separate
,	PUNCT	,
'	PUNCT	'
Antonia	PROPN	Antonia
?	PUNCT	?
""""	PUNCT	""""
and	CCONJ	and
Antonia	PROPN	Antonia
,	PUNCT	,
twining	VERB	twine
her	PRON	her
bare	ADJ	bare
toes	NOUN	toe
about	ADP	about
the	DET	the
calf	NOUN	calf
of	ADP	of
the	DET	the
other	ADJ	other
leg	NOUN	leg
,	PUNCT	,
had	AUX	have
got	VERB	get
as	ADV	as
far	ADV	far
as	ADP	as
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
I	PRON	I
know	VERB	know
it	PRON	it
's	AUX	be
an	X	an
_	X	_
e	X	e
_	X	_
where	SCONJ	where
you	PRON	you
expect	VERB	expect
an	DET	an
_	PUNCT	_
a	NOUN	a
_	X	_
or	CCONJ	or
just	ADV	just
the	DET	the
other	ADJ	other
way	NOUN	way
,	PUNCT	,
""""	PUNCT	""""
when	SCONJ	when
Williams	PROPN	Williams
,	PUNCT	,
bending	VERB	bend
his	PRON	his
head	NOUN	head
slightly	ADV	slightly
under	ADP	under
the	DET	the
curtains	NOUN	curtain
,	PUNCT	,
stepped	VERB	step
from	ADP	from
the	DET	the
dining	NOUN	dining
room	NOUN	room
upon	SCONJ	upon
the	DET	the
piazza	NOUN	piazza
.	PUNCT	.
He	PRON	he
looked	VERB	look
extremely	ADV	extremely
polished	ADJ	polished
and	CCONJ	and
soaped	VERB	soap
.	PUNCT	.
He	PRON	he
had	AUX	have
on	ADP	on
white	ADJ	white
trousers	NOUN	trouser
,	PUNCT	,
a	DET	a
gray	ADJ	gray
coat	NOUN	coat
,	PUNCT	,
a	DET	a
blue	ADJ	blue
tie	NOUN	tie
.	PUNCT	.
Antonia	PROPN	Antonia
,	PUNCT	,
who	PRON	who
had	AUX	have
never	ADV	never
seen	VERB	see
him	PRON	he
so	ADV	so
near	ADV	near
before	ADV	before
,	PUNCT	,
stared	VERB	stare
at	ADP	at
him	PRON	he
,	PUNCT	,
forgetting	VERB	forget
even	ADV	even
to	PART	to
say	VERB	say
good	ADJ	good
morning	NOUN	morning
.	PUNCT	.
He	PRON	he
bowed	VERB	bow
rather	ADV	rather
formally	ADV	formally
to	ADP	to
the	DET	the
governess	NOUN	governess
,	PUNCT	,
but	CCONJ	but
to	ADP	to
Antonia	PROPN	Antonia
he	PRON	he
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
Where	SCONJ	where
were	AUX	be
you	PRON	you
last	ADJ	last
evening	NOUN	evening
?	PUNCT	?
I	PRON	I
was	AUX	be
watching	VERB	watch
for	ADP	for
you	PRON	you
and	CCONJ	and
you	PRON	you
did	AUX	do
n't	PART	not
appear	VERB	appear
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
sat	VERB	sit
down	ADP	down
and	CCONJ	and
drew	VERB	draw
her	PRON	she
toward	ADP	toward
him	PRON	he
with	ADP	with
an	DET	an
immaculate	ADJ	immaculate
brown	ADJ	brown
hand	NOUN	hand
.	PUNCT	.
Pearl	PROPN	Pearl
had	AUX	have
never	ADV	never
seen	VERB	see
Antonia	PROPN	Antonia
embarrassed	VERB	embarrass
before	ADV	before
.	PUNCT	.
The	DET	the
child	NOUN	child
kept	VERB	keep
glancing	VERB	glance
up	ADP	up
at	ADP	at
Williams	PROPN	Williams
as	ADP	as
if	SCONJ	if
fascinated	VERB	fascinate
,	PUNCT	,
and	CCONJ	and
glancing	VERB	glance
quickly	ADV	quickly
away	ADV	away
again	ADV	again
as	ADP	as
if	SCONJ	if
dazzled	VERB	dazzle
.	PUNCT	.
Then	ADV	then
she	PRON	she
turned	VERB	turn
both	DET	both
knees	NOUN	knee
inward	ADV	inward
,	PUNCT	,
seemed	VERB	seem
to	PART	to
dig	VERB	dig
her	PRON	her
toes	NOUN	toe
into	ADP	into
the	DET	the
boards	NOUN	board
and	CCONJ	and
answered	VERB	answer
in	ADP	in
a	DET	a
low	ADJ	low
,	PUNCT	,
husky	ADJ	husky
voice	NOUN	voice
that	SCONJ	that
they	PRON	they
had	AUX	have
been	AUX	be
out	ADP	out
on	ADP	on
a	DET	a
picnic	NOUN	picnic
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
think	VERB	think
you	PRON	you
might	AUX	might
have	AUX	have
asked	VERB	ask
me	PRON	I
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Williams	PROPN	Williams
.	PUNCT	.
He	PRON	he
spoke	VERB	speak
in	ADP	in
that	DET	that
tone	NOUN	tone
of	ADP	of
false	ADJ	false
comedy	NOUN	comedy
--	PUNCT	--
as	ADP	as
if	SCONJ	if
anything	PRON	anything
you	PRON	you
said	VERB	say
to	ADP	to
a	DET	a
child	NOUN	child
must	AUX	must
be	AUX	be
ridiculous	ADJ	ridiculous
--	PUNCT	--
that	PRON	that
was	AUX	be
peculiarly	ADV	peculiarly
annoying	ADJ	annoying
to	ADP	to
Pearl	PROPN	Pearl
.	PUNCT	.
Antonia	PROPN	Antonia
bent	VERB	bend
her	PRON	her
head	NOUN	head
and	CCONJ	and
muttered	VERB	mutter
that	SCONJ	that
she	PRON	she
had	AUX	have
not	PART	not
thought	VERB	think
he	PRON	he
would	AUX	would
have	AUX	have
enjoyed	VERB	enjoy
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
should	AUX	should
have	AUX	have
enjoyed	VERB	enjoy
it	PRON	it
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
and	CCONJ	and
drew	VERB	draw
Antonia	PROPN	Antonia
closer	ADV	close
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
over	ADP	over
her	PRON	her
head	NOUN	head
he	PRON	he
could	AUX	could
give	VERB	give
Pearl	PROPN	Pearl
a	DET	a
hard	ADJ	hard
,	PUNCT	,
significant	ADJ	significant
look	NOUN	look
.	PUNCT	.
Pearl	PROPN	Pearl
rose	VERB	rise
to	ADP	to
her	PRON	her
feet	NOUN	foot
.	PUNCT	.
This	DET	this
was	AUX	be
a	DET	a
situation	NOUN	situation
she	PRON	she
understood	VERB	understand
thoroughly	ADV	thoroughly
.	PUNCT	.
She	PRON	she
was	AUX	be
not	PART	not
going	VERB	go
to	PART	to
lose	VERB	lose
another	DET	another
job	NOUN	job
on	ADP	on
account	NOUN	account
of	ADP	of
a	DET	a
man	NOUN	man
--	PUNCT	--
a	DET	a
boy	NOUN	boy
rather	ADV	rather
,	PUNCT	,
younger	ADJ	young
than	ADP	than
herself	PRON	herself
.	PUNCT	.
In	ADP	in
spite	NOUN	spite
of	ADP	of
Williams	PROPN	Williams
'	PART	'
protests	NOUN	protest
and	CCONJ	and
teasing	VERB	tease
efforts	NOUN	effort
to	PART	to
retain	VERB	retain
the	DET	the
child	NOUN	child
,	PUNCT	,
she	PRON	she
swept	VERB	sweep
her	PRON	she
up	ADP	up
to	ADP	to
her	PRON	her
bedroom	NOUN	bedroom
to	PART	to
finish	VERB	finish
her	PRON	her
lessons	NOUN	lesson
.	PUNCT	.
But	CCONJ	but
she	PRON	she
no	ADV	no
longer	ADV	long
had	AUX	have
Antonia	PROPN	Antonia
's	PART	's
full	ADJ	full
attention	NOUN	attention
.	PUNCT	.
When	SCONJ	when
asked	VERB	ask
again	ADV	again
to	PART	to
spell	VERB	spell
""""	PUNCT	""""
separate	ADJ	separate
,	PUNCT	,
""""	PUNCT	""""
Antonia	PROPN	Antonia
answered	VERB	answer
,	PUNCT	,
""""	PUNCT	""""
He	PRON	he
is	AUX	be
handsome	ADJ	handsome
,	PUNCT	,
is	AUX	be
n't	PART	not
he	PRON	he
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Not	PART	not
to	ADP	to
my	PRON	my
mind	NOUN	mind
,	PUNCT	,
""""	PUNCT	""""
Pearl	PROPN	Pearl
answered	VERB	answer
firmly	ADV	firmly
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
's	AUX	be
clean	ADJ	clean
and	CCONJ	and
healthy	ADJ	healthy
looking	ADJ	looking
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
He	PRON	he
's	AUX	be
beautifully	ADV	beautifully
clean	ADJ	clean
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Antonia	PROPN	Antonia
.	PUNCT	.
""""	PUNCT	""""
Think	VERB	think
of	ADP	of
going	VERB	go
about	ADV	about
with	ADP	with
someone	PRON	someone
like	ADP	like
that	DET	that
!	PUNCT	!
""""	PUNCT	""""
The	DET	the
measure	NOUN	measure
of	ADP	of
her	PRON	her
collapse	NOUN	collapse
might	AUX	might
be	AUX	be
taken	VERB	take
when	SCONJ	when
a	DET	a
few	ADJ	few
minutes	NOUN	minute
later	ADV	later
she	PRON	she
dashed	VERB	dash
to	ADP	to
the	DET	the
window	NOUN	window
to	PART	to
watch	VERB	watch
him	PRON	he
drive	VERB	drive
away	ADV	away
with	ADP	with
her	PRON	her
sister	NOUN	sister
,	PUNCT	,
and	CCONJ	and
turning	VERB	turn
back	ADV	back
she	PRON	she
exclaimed	VERB	exclaim
sadly	ADV	sadly
,	PUNCT	,
""""	PUNCT	""""
Gee	INTJ	gee
,	PUNCT	,
I	PRON	I
never	ADV	never
thought	VERB	think
I	PRON	I
'd	AUX	would
wish	VERB	wish
I	PRON	I
was	AUX	be
Dolly	PROPN	Dolly
!	PUNCT	!
""""	PUNCT	""""
Pearl	PROPN	Pearl
thought	VERB	think
to	ADP	to
herself	PRON	herself
that	SCONJ	that
there	PRON	there
was	AUX	be
no	DET	no
great	ADJ	great
difficulty	NOUN	difficulty
in	ADP	in
seeing	VERB	see
through	ADP	through
this	DET	this
young	ADJ	young
man	NOUN	man
's	PART	's
plans	NOUN	plan
.	PUNCT	.
He	PRON	he
was	AUX	be
n't	PART	not
the	DET	the
kind	NOUN	kind
who	PRON	who
wept	VERB	weep
on	ADP	on
the	DET	the
desk	NOUN	desk
like	ADP	like
the	DET	the
third	ADJ	third
vice	NOUN	vice
president	NOUN	president
of	ADP	of
the	DET	the
Encyclopedia	PROPN	Encyclopedia
company	NOUN	company
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
he	PRON	he
was	AUX	be
going	VERB	go
to	PART	to
use	VERB	use
Antonia	PROPN	Antonia
's	PART	's
open	ADJ	open
admiration	NOUN	admiration
as	ADP	as
an	DET	an
avenue	NOUN	avenue
to	ADP	to
the	DET	the
governess	NOUN	governess
.	PUNCT	.
Well	INTJ	well
,	PUNCT	,
the	DET	the
situation	NOUN	situation
could	AUX	could
not	PART	not
prolong	VERB	prolong
itself	PRON	itself
.	PUNCT	.
This	DET	this
was	AUX	be
Saturday	PROPN	Saturday
,	PUNCT	,
and	CCONJ	and
he	PRON	he
would	AUX	would
be	AUX	be
going	VERB	go
early	ADV	early
Monday	PROPN	Monday
morning	NOUN	morning
.	PUNCT	.
There	PRON	there
ought	AUX	ought
n't	PART	not
to	PART	to
be	AUX	be
much	ADJ	much
trouble	NOUN	trouble
in	ADP	in
keeping	VERB	keep
out	ADP	out
of	ADP	of
his	PRON	his
way	NOUN	way
.	PUNCT	.
She	PRON	she
could	AUX	could
count	VERB	count
on	ADP	on
Dolly	PROPN	Dolly
's	PART	's
coöperation	NOUN	coöperation
.	PUNCT	.
She	PRON	she
sighed	VERB	sigh
,	PUNCT	,
wishing	VERB	wish
that	SCONJ	that
Mrs.	PROPN	Mrs.
Conway	PROPN	Conway
were	AUX	be
more	ADV	more
friendly	ADJ	friendly
.	PUNCT	.
Dolly	PROPN	Dolly
would	AUX	would
keep	VERB	keep
him	PRON	he
playing	VERB	play
golf	NOUN	golf
as	ADV	as
late	ADV	late
as	ADP	as
possible	ADJ	possible
;	PUNCT	;
they	PRON	they
would	AUX	would
not	PART	not
meet	VERB	meet
again	ADV	again
until	ADP	until
luncheon	NOUN	luncheon
,	PUNCT	,
and	CCONJ	and
that	DET	that
was	AUX	be
perfectly	ADV	perfectly
safe	ADJ	safe
.	PUNCT	.
She	PRON	she
miscalculated	VERB	miscalculate
.	PUNCT	.
Williams	PROPN	Williams
'	PART	'
will	NOUN	will
was	AUX	be
stronger	ADJ	strong
than	ADP	than
Dolly	PROPN	Dolly
's	PART	's
.	PUNCT	.
It	PRON	it
was	AUX	be
a	DET	a
day	NOUN	day
of	ADP	of
long	ADJ	long
,	PUNCT	,
regular	ADJ	regular
waves	NOUN	wave
,	PUNCT	,
high	ADJ	high
but	CCONJ	but
without	ADP	without
force	NOUN	force
,	PUNCT	,
turned	VERB	turn
back	ADV	back
from	ADP	from
the	DET	the
shore	NOUN	shore
by	ADP	by
a	DET	a
northerly	ADJ	northerly
wind	NOUN	wind
.	PUNCT	.
Antonia	PROPN	Antonia
was	AUX	be
standing	VERB	stand
near	ADP	near
shore	NOUN	shore
diving	VERB	dive
them	PRON	they
,	PUNCT	,
wave	NOUN	wave
after	ADP	after
wave	NOUN	wave
,	PUNCT	,
and	CCONJ	and
shaking	VERB	shake
her	PRON	her
short	ADJ	short
hair	NOUN	hair
out	ADP	out
of	ADP	of
her	PRON	her
eyes	NOUN	eye
after	ADP	after
each	DET	each
one	NUM	one
passed	VERB	pass
over	ADP	over
her	PRON	her
head	NOUN	head
.	PUNCT	.
Pearl	PROPN	Pearl
had	AUX	have
swum	VERB	swim
out	ADV	out
beyond	ADP	beyond
the	DET	the
line	NOUN	line
of	ADP	of
breakers	NOUN	breaker
and	CCONJ	and
was	AUX	be
sitting	VERB	sit
on	ADP	on
a	DET	a
barrel	NOUN	barrel
,	PUNCT	,
enjoying	VERB	enjoy
the	DET	the
sensation	NOUN	sensation
of	ADP	of
being	AUX	be
pulled	VERB	pull
gently	ADV	gently
in	ADP	in
and	CCONJ	and
out	ADP	out
as	ADP	as
each	DET	each
swell	NOUN	swell
rolled	VERB	roll
past	ADP	past
her	PRON	she
.	PUNCT	.
Suddenly	ADV	suddenly
on	ADP	on
the	DET	the
shore	NOUN	shore
she	PRON	she
saw	VERB	see
Williams	PROPN	Williams
and	CCONJ	and
Dolly	PROPN	Dolly
appear	VERB	appear
in	ADP	in
their	PRON	their
bathing	NOUN	bathing
things	NOUN	thing
.	PUNCT	.
She	PRON	she
understood	VERB	understand
it	PRON	it
all	DET	all
.	PUNCT	.
Dolly	PROPN	Dolly
had	AUX	have
been	AUX	be
lured	VERB	lure
to	ADP	to
the	DET	the
beach	NOUN	beach
at	ADP	at
this	DET	this
early	ADJ	early
hour	NOUN	hour
by	ADP	by
the	DET	the
idea	NOUN	idea
of	ADP	of
an	DET	an
undisturbed	ADJ	undisturbed
tête	X	tête
-	PUNCT	-
à	X	à
-	PUNCT	-
tête	X	tête
.	PUNCT	.
The	DET	the
girl	NOUN	girl
sat	VERB	sit
down	ADP	down
,	PUNCT	,
as	ADP	as
if	SCONJ	if
confident	ADJ	confident
that	SCONJ	that
Williams	PROPN	Williams
was	AUX	be
going	VERB	go
to	PART	to
do	AUX	do
the	DET	the
same	ADJ	same
,	PUNCT	,
but	CCONJ	but
he	PRON	he
stood	VERB	stand
gazing	VERB	gaze
out	ADP	out
to	ADP	to
sea	NOUN	sea
.	PUNCT	.
Pearl	PROPN	Pearl
felt	VERB	feel
his	PRON	his
eyes	NOUN	eye
reach	VERB	reach
her	PRON	she
,	PUNCT	,
and	CCONJ	and
then	ADV	then
he	PRON	he
dived	VERB	dive
into	ADP	into
one	NUM	one
of	ADP	of
the	DET	the
great	ADJ	great
crested	ADJ	crested
billows	NOUN	billow
and	CCONJ	and
she	PRON	she
saw	VERB	see
that	SCONJ	that
he	PRON	he
was	AUX	be
making	VERB	make
straight	ADV	straight
for	ADP	for
her	PRON	her
barrel	NOUN	barrel
.	PUNCT	.
He	PRON	he
was	AUX	be
coming	VERB	come
fast	ADV	fast
,	PUNCT	,
but	CCONJ	but
he	PRON	he
was	AUX	be
coming	VERB	come
under	ADP	under
water	NOUN	water
.	PUNCT	.
When	SCONJ	when
he	PRON	he
reached	VERB	reach
the	DET	the
barrel	NOUN	barrel
Pearl	PROPN	Pearl
was	AUX	be
not	PART	not
there	ADV	there
.	PUNCT	.
Looking	VERB	look
back	ADV	back
,	PUNCT	,
he	PRON	he
saw	VERB	see
her	PRON	she
almost	ADV	almost
at	ADP	at
the	DET	the
shore	NOUN	shore
.	PUNCT	.
He	PRON	he
was	AUX	be
,	PUNCT	,
however	ADV	however
,	PUNCT	,
the	DET	the
kind	NOUN	kind
of	ADP	of
man	NOUN	man
in	ADP	in
whom	PRON	whom
opposition	NOUN	opposition
rouses	VERB	rouse
a	DET	a
sort	NOUN	sort
of	ADP	of
malignant	ADJ	malignant
persistence	NOUN	persistence
.	PUNCT	.
All	DET	all
through	ADP	through
luncheon	NOUN	luncheon
she	PRON	she
kept	VERB	keep
catching	VERB	catch
his	PRON	his
pale	ADJ	pale
eye	NOUN	eye
.	PUNCT	.
She	PRON	she
thought	VERB	think
Durland	PROPN	Durland
noticed	VERB	notice
it	PRON	it
,	PUNCT	,
and	CCONJ	and
hoped	VERB	hope
that	SCONJ	that
Dolly	PROPN	Dolly
did	AUX	do
n't	PART	not
.	PUNCT	.
Antonia	PROPN	Antonia
hardly	ADV	hardly
moved	VERB	move
her	PRON	her
eyes	NOUN	eye
from	ADP	from
his	PRON	his
face	NOUN	face
.	PUNCT	.
After	ADP	after
lunch	NOUN	lunch
,	PUNCT	,
when	SCONJ	when
they	PRON	they
were	AUX	be
all	DET	all
in	ADP	in
the	DET	the
sitting	NOUN	sitting
room	NOUN	room
,	PUNCT	,
Antonia	PROPN	Antonia
ran	VERB	run
away	ADV	away
to	PART	to
get	VERB	get
him	PRON	he
a	DET	a
match	NOUN	match
before	ADP	before
anyone	PRON	anyone
else	ADV	else
had	AUX	have
noticed	VERB	notice
he	PRON	he
needed	VERB	need
one	NOUN	one
.	PUNCT	.
Dolly	PROPN	Dolly
smiled	VERB	smile
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
's	AUX	be
this	DET	this
,	PUNCT	,
Allen	PROPN	Allen
?	PUNCT	?
""""	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Is	AUX	be
Antonia	PROPN	Antonia
another	DET	another
of	ADP	of
your	PRON	your
victims	NOUN	victim
?	PUNCT	?
""""	PUNCT	""""
Williams	PROPN	Williams
frowned	VERB	frown
,	PUNCT	,
not	PART	not
because	SCONJ	because
he	PRON	he
was	AUX	be
in	ADP	in
the	DET	the
least	ADJ	least
annoyed	ADJ	annoyed
but	CCONJ	but
to	PART	to
indicate	VERB	indicate
that	SCONJ	that
he	PRON	he
was	AUX	be
a	DET	a
man	NOUN	man
impervious	ADJ	impervious
to	ADP	to
flattery	NOUN	flattery
.	PUNCT	.
Pearl	PROPN	Pearl
had	AUX	have
one	NUM	one
of	ADP	of
her	PRON	she
inspirations	NOUN	inspiration
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
it	PRON	it
's	AUX	be
true	ADJ	true
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
Mr.	PROPN	Mr.
Williams	PROPN	Williams
has	AUX	have
it	PRON	it
in	ADP	in
his	PRON	his
power	NOUN	power
to	PART	to
do	AUX	do
us	PRON	we
all	DET	all
a	DET	a
great	ADJ	great
favor	NOUN	favor
.	PUNCT	.
Do	AUX	do
ask	VERB	ask
him	PRON	he
,	PUNCT	,
Dolly	PROPN	Dolly
,	PUNCT	,
to	PART	to
say	VERB	say
to	ADP	to
Antonia	PROPN	Antonia
that	SCONJ	that
he	PRON	he
likes	VERB	like
to	PART	to
see	VERB	see
a	DET	a
little	ADJ	little
girl	NOUN	girl
neatly	ADV	neatly
dressed	VERB	dress
like	ADP	like
other	ADJ	other
little	ADJ	little
girls	NOUN	girl
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
would	AUX	would
,	PUNCT	,
indeed	ADV	indeed
,	PUNCT	,
be	AUX	be
a	DET	a
miracle	NOUN	miracle
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Dolly	PROPN	Dolly
,	PUNCT	,
not	PART	not
wanting	VERB	want
anything	PRON	anything
Allen	PROPN	Allen
might	AUX	might
accomplish	VERB	accomplish
to	PART	to
be	AUX	be
underestimated	VERB	underestimate
.	PUNCT	.
""""	PUNCT	""""
Certainly	ADV	certainly
,	PUNCT	,
if	SCONJ	if
I	PRON	I
can	AUX	can
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Allen	PROPN	Allen
,	PUNCT	,
looking	VERB	look
at	ADP	at
the	DET	the
governess	NOUN	governess
.	PUNCT	.
Pearl	PROPN	Pearl
was	AUX	be
standing	VERB	stand
turning	VERB	turn
over	ADP	over
the	DET	the
papers	NOUN	paper
on	ADP	on
the	DET	the
table	NOUN	table
,	PUNCT	,
ready	ADJ	ready
for	ADP	for
flight	NOUN	flight
,	PUNCT	,
although	SCONJ	although
with	ADP	with
Durland	PROPN	Durland
and	CCONJ	and
Dolly	PROPN	Dolly
both	DET	both
in	ADP	in
the	DET	the
room	NOUN	room
she	PRON	she
felt	VERB	feel
perfectly	ADV	perfectly
secure	ADJ	secure
.	PUNCT	.
She	PRON	she
was	AUX	be
delighted	ADJ	delighted
with	ADP	with
her	PRON	her
idea	NOUN	idea
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
would	AUX	would
be	AUX	be
a	DET	a
great	ADJ	great
help	NOUN	help
in	ADP	in
my	PRON	my
life	NOUN	life
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
if	SCONJ	if
you	PRON	you
would	AUX	would
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
she	PRON	she
looked	VERB	look
straight	ADV	straight
at	ADP	at
him	PRON	he
and	CCONJ	and
smiled	VERB	smile
as	ADP	as
if	SCONJ	if
she	PRON	she
saw	VERB	see
before	ADP	before
her	PRON	she
a	DET	a
combination	NOUN	combination
of	ADP	of
a	DET	a
god	NOUN	god
and	CCONJ	and
a	DET	a
saint	NOUN	saint
.	PUNCT	.
It	PRON	it
was	AUX	be
a	DET	a
look	NOUN	look
that	PRON	that
went	VERB	go
straight	ADV	straight
to	ADP	to
his	PRON	his
rather	ADV	rather
stupid	ADJ	stupid
head	NOUN	head
,	PUNCT	,
through	ADP	through
which	DET	which
all	DET	all
sorts	NOUN	sort
of	ADP	of
ideas	NOUN	idea
began	VERB	begin
to	PART	to
dance	VERB	dance
brightly	ADV	brightly
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
what	PRON	what
do	AUX	do
I	PRON	I
get	VERB	get
out	ADP	out
of	ADP	of
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
Dolly	PROPN	Dolly
laughed	VERB	laugh
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
Allen	PROPN	Allen
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
you	PRON	you
must	AUX	must
not	PART	not
be	AUX	be
so	ADV	so
mercenary	ADJ	mercenary
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
Pearl	PROPN	Pearl
,	PUNCT	,
avoiding	VERB	avoid
his	PRON	his
hard	ADJ	hard
,	PUNCT	,
demanding	ADJ	demanding
eyes	NOUN	eye
,	PUNCT	,
slipped	VERB	slip
quietly	ADV	quietly
out	ADP	out
of	ADP	of
the	DET	the
room	NOUN	room
just	ADV	just
as	ADP	as
Antonia	PROPN	Antonia
returned	VERB	return
with	ADP	with
the	DET	the
matches	NOUN	match
.	PUNCT	.
Pearl	PROPN	Pearl
had	AUX	have
not	PART	not
been	AUX	be
in	ADP	in
her	PRON	her
room	NOUN	room
more	ADJ	more
than	ADP	than
five	NUM	five
minutes	NOUN	minute
when	SCONJ	when
a	DET	a
knock	NOUN	knock
came	VERB	come
at	ADP	at
the	DET	the
door	NOUN	door
,	PUNCT	,
instantly	ADV	instantly
followed	VERB	follow
by	ADP	by
the	DET	the
entrance	NOUN	entrance
of	ADP	of
Antonia	PROPN	Antonia
.	PUNCT	.
The	DET	the
first	ADJ	first
impression	NOUN	impression
was	AUX	be
that	SCONJ	that
the	DET	the
child	NOUN	child
was	AUX	be
in	ADP	in
physical	ADJ	physical
pain	NOUN	pain
.	PUNCT	.
Her	PRON	her
whole	ADJ	whole
face	NOUN	face
was	AUX	be
trembling	VERB	tremble
,	PUNCT	,
her	PRON	her
hand	NOUN	hand
was	AUX	be
clasped	VERB	clasp
over	ADP	over
her	PRON	her
mouth	NOUN	mouth
,	PUNCT	,
and	CCONJ	and
the	DET	the
instant	NOUN	instant
the	DET	the
door	NOUN	door
was	AUX	be
shut	VERB	shut
behind	ADP	behind
her	PRON	she
she	PRON	she
burst	VERB	burst
out	ADP	out
crying	VERB	cry
.	PUNCT	.
Mr.	PROPN	Mr.
Williams	PROPN	Williams
had	AUX	have
said	VERB	say
she	PRON	she
was	AUX	be
dirty	ADJ	dirty
!	PUNCT	!
Pearl	PROPN	Pearl
,	PUNCT	,
full	ADJ	full
of	ADP	of
pity	NOUN	pity
and	CCONJ	and
feeling	VERB	feel
horribly	ADV	horribly
guilty	ADJ	guilty
,	PUNCT	,
denouncing	VERB	denounce
Williams	PROPN	Williams
in	ADP	in
her	PRON	her
heart	NOUN	heart
as	ADP	as
a	DET	a
heavy	ADJ	heavy
-	PUNCT	-
handed	ADJ	handed
idiot	NOUN	idiot
,	PUNCT	,
could	AUX	could
not	PART	not
but	ADV	but
marvel	VERB	marvel
over	ADP	over
the	DET	the
power	NOUN	power
of	ADP	of
romantic	ADJ	romantic
love	NOUN	love
.	PUNCT	.
Everyone	PRON	everyone
,	PUNCT	,
even	ADV	even
the	DET	the
adored	VERB	adore
Durland	PROPN	Durland
,	PUNCT	,
had	AUX	have
been	AUX	be
saying	VERB	say
for	ADP	for
years	NOUN	year
that	SCONJ	that
Antonia	PROPN	Antonia
was	AUX	be
dirty	ADJ	dirty
,	PUNCT	,
and	CCONJ	and
eliciting	VERB	elicit
nothing	PRON	nothing
from	ADP	from
her	PRON	she
but	ADJ	but
pitying	ADJ	pitying
smiles	NOUN	smile
;	PUNCT	;
and	CCONJ	and
now	ADV	now
this	DET	this
agony	NOUN	agony
of	ADP	of
shame	NOUN	shame
and	CCONJ	and
remorse	NOUN	remorse
was	AUX	be
occasioned	VERB	occasion
by	ADP	by
the	DET	the
same	ADJ	same
words	NOUN	word
from	ADP	from
a	DET	a
total	ADJ	total
stranger	NOUN	stranger
.	PUNCT	.
Suffering	VERB	suffer
like	ADP	like
this	DET	this
,	PUNCT	,
Pearl	PROPN	Pearl
knew	VERB	know
,	PUNCT	,
could	AUX	could
be	AUX	be
allayed	VERB	allay
only	ADV	only
by	ADP	by
action	NOUN	action
.	PUNCT	.
She	PRON	she
invented	VERB	invent
action	NOUN	action
.	PUNCT	.
Antonia	PROPN	Antonia
should	AUX	should
appear	VERB	appear
for	ADP	for
church	NOUN	church
the	DET	the
next	ADJ	next
