EUGENE	PROPN	EUGENE
sun	NOUN	sun
;	PUNCT	;
everything	PRON	everything
is	AUX	be
alive	ADJ	alive
;	PUNCT	;
the	DET	the
stones	NOUN	stone
seem	VERB	seem
soft	ADJ	soft
and	CCONJ	and
living	ADJ	living
;	PUNCT	;
iron	NOUN	iron
living	VERB	live
and	CCONJ	and
warm	ADJ	warm
;	PUNCT	;
people	NOUN	people
all	ADV	all
full	ADJ	full
of	ADP	of
life	NOUN	life
and	CCONJ	and
smiles	NOUN	smile
.	PUNCT	.
It	PRON	it
may	AUX	may
be	AUX	be
that	SCONJ	that
in	ADP	in
a	DET	a
short	ADJ	short
while	NOUN	while
all	DET	all
this	DET	this
will	AUX	will
disappear	VERB	disappear
,	PUNCT	,
that	SCONJ	that
in	ADP	in
an	DET	an
hour	NOUN	hour
the	DET	the
pinkish	ADJ	pinkish
blood	NOUN	blood
of	ADP	of
the	DET	the
sun	NOUN	sun
will	AUX	will
be	AUX	be
drained	VERB	drain
out	ADP	out
,	PUNCT	,
but	CCONJ	but
in	ADP	in
the	DET	the
meantime	NOUN	meantime
everything	PRON	everything
is	AUX	be
alive	ADJ	alive
.	PUNCT	.
And	CCONJ	and
I	PRON	I
see	VERB	see
how	SCONJ	how
something	PRON	something
flows	VERB	flow
and	CCONJ	and
pulsates	VERB	pulsate
in	ADP	in
the	DET	the
sides	NOUN	side
of	ADP	of
the	DET	the
_	PUNCT	_
Integral	PROPN	Integral
_	PUNCT	_
;	PUNCT	;
I	PRON	I
see	VERB	see
the	DET	the
_	SYM	_
Integral	NOUN	integral
_	PUNCT	_
_	PUNCT	_
think	NOUN	think
_	PUNCT	_
of	ADP	of
its	PRON	its
great	ADJ	great
and	CCONJ	and
lofty	ADJ	lofty
future	NOUN	future
,	PUNCT	,
of	ADP	of
the	DET	the
heavy	ADJ	heavy
load	NOUN	load
of	ADP	of
inevitable	ADJ	inevitable
happiness	NOUN	happiness
which	DET	which
it	PRON	it
is	AUX	be
to	PART	to
carry	VERB	carry
up	ADV	up
there	ADV	there
into	ADP	into
the	DET	the
heights	NOUN	height
,	PUNCT	,
to	ADP	to
you	PRON	you
,	PUNCT	,
unseen	ADJ	unseen
ones	NOUN	one
,	PUNCT	,
to	ADP	to
you	PRON	you
who	PRON	who
seek	VERB	seek
eternally	ADV	eternally
and	CCONJ	and
who	PRON	who
never	ADV	never
find	VERB	find
.	PUNCT	.
You	PRON	you
shall	AUX	shall
find	VERB	find
!	PUNCT	!
You	PRON	you
shall	AUX	shall
be	AUX	be
happy	ADJ	happy
!	PUNCT	!
You	PRON	you
must	AUX	must
be	AUX	be
happy	ADJ	happy
,	PUNCT	,
and	CCONJ	and
you	PRON	you
have	AUX	have
now	ADV	now
not	PART	not
very	ADV	very
long	ADV	long
to	PART	to
wait	VERB	wait
!	PUNCT	!
The	DET	the
body	NOUN	body
of	ADP	of
the	DET	the
_	PUNCT	_
Integral	PROPN	Integral
_	PUNCT	_
is	AUX	be
almost	ADV	almost
ready	ADJ	ready
;	PUNCT	;
it	PRON	it
is	AUX	be
an	DET	an
exquisite	ADJ	exquisite
,	PUNCT	,
oblong	ADJ	oblong
ellipsoid	NOUN	ellipsoid
,	PUNCT	,
made	VERB	make
of	ADP	of
our	PRON	our
glass	NOUN	glass
,	PUNCT	,
which	DET	which
is	AUX	be
everlasting	ADJ	everlasting
like	ADP	like
gold	NOUN	gold
and	CCONJ	and
flexible	ADJ	flexible
like	ADP	like
steel	NOUN	steel
.	PUNCT	.
I	PRON	I
watched	VERB	watch
them	PRON	they
within	ADV	within
,	PUNCT	,
fixing	VERB	fix
its	PRON	its
transverse	ADJ	transverse
ribs	NOUN	rib
and	CCONJ	and
its	PRON	its
longitudinal	ADJ	longitudinal
stringers	NOUN	stringer
;	PUNCT	;
in	ADP	in
the	DET	the
stern	NOUN	stern
they	PRON	they
were	AUX	be
erecting	VERB	erect
the	DET	the
base	NOUN	base
of	ADP	of
the	DET	the
gigantic	ADJ	gigantic
motor	NOUN	motor
.	PUNCT	.
Every	DET	every
three	NUM	three
seconds	NOUN	second
the	DET	the
powerful	ADJ	powerful
tail	NOUN	tail
of	ADP	of
the	DET	the
_	PROPN	_
Integral	PROPN	Integral
_	PUNCT	_
will	AUX	will
eject	VERB	eject
flame	NOUN	flame
and	CCONJ	and
gasses	NOUN	gas
into	ADP	into
the	DET	the
universal	ADJ	universal
space	NOUN	space
,	PUNCT	,
and	CCONJ	and
the	DET	the
_	SYM	_
Integral	PROPN	Integral
_	PUNCT	_
will	AUX	will
soar	VERB	soar
forward	ADV	forward
and	CCONJ	and
higher,--like	PUNCT	higher,--like
a	DET	a
flaming	VERB	flame
Tamerlane	PROPN	Tamerlane
of	ADP	of
happiness	NOUN	happiness
!	PUNCT	!
I	PRON	I
watched	VERB	watch
how	SCONJ	how
the	DET	the
workers	NOUN	worker
,	PUNCT	,
true	ADJ	true
to	ADP	to
the	DET	the
Taylor	PROPN	Taylor
system	NOUN	system
,	PUNCT	,
would	AUX	would
bend	VERB	bend
down	ADV	down
,	PUNCT	,
then	ADV	then
unbend	VERB	unbend
and	CCONJ	and
turn	VERB	turn
around	ADV	around
swiftly	ADV	swiftly
and	CCONJ	and
rhythmically	ADV	rhythmically
like	ADP	like
levers	NOUN	lever
of	ADP	of
an	DET	an
enormous	ADJ	enormous
engine	NOUN	engine
.	PUNCT	.
In	ADP	in
their	PRON	their
hands	NOUN	hand
they	PRON	they
held	VERB	hold
glittering	VERB	glitter
glass	NOUN	glass
pipes	NOUN	pipe
which	DET	which
emitted	VERB	emit
bluish	ADJ	bluish
streaks	NOUN	streak
of	ADP	of
flame	NOUN	flame
;	PUNCT	;
the	DET	the
glass	NOUN	glass
walls	NOUN	wall
were	AUX	be
being	AUX	be
cut	VERB	cut
into	ADP	into
with	ADP	with
flame	NOUN	flame
;	PUNCT	;
with	ADP	with
flame	NOUN	flame
there	PRON	there
were	AUX	be
being	AUX	be
welded	VERB	weld
the	DET	the
angles	NOUN	angle
,	PUNCT	,
the	DET	the
ribs	NOUN	rib
,	PUNCT	,
the	DET	the
bars	NOUN	bar
.	PUNCT	.
I	PRON	I
watched	VERB	watch
the	DET	the
monstrous	ADJ	monstrous
glass	NOUN	glass
cranes	NOUN	crane
easily	ADV	easily
rolling	VERB	roll
over	ADP	over
the	DET	the
glass	NOUN	glass
rails	NOUN	rail
;	PUNCT	;
like	ADP	like
the	DET	the
workers	NOUN	worker
themselves	PRON	themselves
they	PRON	they
would	AUX	would
obediently	ADV	obediently
turn	VERB	turn
,	PUNCT	,
bend	VERB	bend
down	ADP	down
and	CCONJ	and
bring	VERB	bring
their	PRON	their
loads	NOUN	load
inward	ADV	inward
into	ADP	into
the	DET	the
bowels	NOUN	bowel
of	ADP	of
the	DET	the
_	PUNCT	_
Integral	PROPN	Integral
_	PUNCT	_
.	PUNCT	.
All	DET	all
seemed	VERB	seem
one	NUM	one
,	PUNCT	,
humanized	ADJ	humanized
machine	NOUN	machine
and	CCONJ	and
mechanized	ADJ	mechanized
humans	NOUN	human
.	PUNCT	.
It	PRON	it
was	AUX	be
the	DET	the
most	ADV	most
magnificent	ADJ	magnificent
,	PUNCT	,
the	DET	the
most	ADV	most
stirring	ADJ	stirring
beauty	NOUN	beauty
,	PUNCT	,
harmony	NOUN	harmony
,	PUNCT	,
music	NOUN	music
!	PUNCT	!
Quick	ADV	quick
!	PUNCT	!
Down	ADV	down
!	PUNCT	!
To	ADP	to
them	PRON	they
,	PUNCT	,
and	CCONJ	and
with	ADP	with
them	PRON	they
!	PUNCT	!
And	CCONJ	and
I	PRON	I
descended	VERB	descend
and	CCONJ	and
mingled	VERB	mingle
with	ADP	with
them	PRON	they
,	PUNCT	,
fused	VERB	fuse
with	ADP	with
their	PRON	their
mass	NOUN	mass
,	PUNCT	,
caught	VERB	catch
in	ADP	in
the	DET	the
rhythm	NOUN	rhythm
of	ADP	of
steel	NOUN	steel
and	CCONJ	and
glass	NOUN	glass
.	PUNCT	.
Their	PRON	their
movements	NOUN	movement
were	AUX	be
measured	ADJ	measured
,	PUNCT	,
tense	ADJ	tense
and	CCONJ	and
round	ADJ	round
.	PUNCT	.
Their	PRON	their
cheeks	NOUN	cheek
were	AUX	be
colored	VERB	color
with	ADP	with
health	NOUN	health
,	PUNCT	,
their	PRON	their
mirror	NOUN	mirror
-	PUNCT	-
like	ADJ	like
foreheads	NOUN	forehead
not	PART	not
clouded	VERB	cloud
by	ADP	by
the	DET	the
insanity	NOUN	insanity
of	ADP	of
thinking	NOUN	thinking
.	PUNCT	.
I	PRON	I
was	AUX	be
floating	VERB	float
upon	SCONJ	upon
a	DET	a
mirror	NOUN	mirror
-	PUNCT	-
like	ADJ	like
sea	NOUN	sea
.	PUNCT	.
I	PRON	I
was	AUX	be
reposing	VERB	repose
....	PUNCT	....
Suddenly	ADV	suddenly
one	NUM	one
of	ADP	of
them	PRON	they
turned	VERB	turn
toward	ADP	toward
me	PRON	I
his	PRON	his
care	NOUN	care
-	PUNCT	-
free	ADJ	free
face	NOUN	face
.	PUNCT	.
""""	PUNCT	""""
Well	ADV	well
,	PUNCT	,
better	ADJ	well
today	NOUN	today
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
What	PRON	what
better	ADJ	well
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
were	AUX	be
not	PART	not
here	ADV	here
yesterday	NOUN	yesterday
.	PUNCT	.
And	CCONJ	and
we	PRON	we
thought	VERB	think
something	PRON	something
serious	ADJ	serious
....	PUNCT	....
""""	PUNCT	""""
His	PRON	his
forehead	NOUN	forehead
was	AUX	be
shining	VERB	shine
;	PUNCT	;
a	DET	a
childish	ADJ	childish
and	CCONJ	and
innocent	ADJ	innocent
smile	NOUN	smile
.	PUNCT	.
My	PRON	my
blood	NOUN	blood
rushed	VERB	rush
to	ADP	to
my	PRON	my
face	NOUN	face
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
I	PRON	I
could	AUX	could
not	PART	not
lie	VERB	lie
,	PUNCT	,
facing	VERB	face
those	DET	those
eyes	NOUN	eye
.	PUNCT	.
I	PRON	I
remained	VERB	remain
silent	ADJ	silent
;	PUNCT	;
I	PRON	I
was	AUX	be
drowning	VERB	drown
....	PUNCT	....
Above	ADV	above
,	PUNCT	,
the	DET	the
shiny	ADJ	shiny
round	ADJ	round
white	ADJ	white
porcelain	NOUN	porcelain
face	NOUN	face
appeared	VERB	appear
in	ADP	in
the	DET	the
hatchway	NOUN	hatchway
.	PUNCT	.
""""	PUNCT	""""
Eh	INTJ	eh
!	PUNCT	!
D-503	PROPN	D-503
!	PUNCT	!
Come	VERB	come
up	ADP	up
here	ADV	here
!	PUNCT	!
Something	PRON	something
is	AUX	be
wrong	ADJ	wrong
with	ADP	with
a	DET	a
frame	NOUN	frame
and	CCONJ	and
brackets	NOUN	bracket
here	ADV	here
,	PUNCT	,
and	CCONJ	and
...	PUNCT	...
""""	PUNCT	""""
Not	PART	not
waiting	VERB	wait
until	ADP	until
he	PRON	he
had	AUX	have
finished	VERB	finish
,	PUNCT	,
I	PRON	I
rushed	VERB	rush
to	ADP	to
him	PRON	he
,	PUNCT	,
upstairs	ADV	upstairs
;	PUNCT	;
I	PRON	I
was	AUX	be
shamefully	ADV	shamefully
saving	VERB	save
myself	PRON	myself
by	ADP	by
flight	NOUN	flight
.	PUNCT	.
I	PRON	I
had	AUX	have
not	PART	not
the	DET	the
power	NOUN	power
to	PART	to
raise	VERB	raise
my	PRON	my
eyes	NOUN	eye
.	PUNCT	.
I	PRON	I
was	AUX	be
dazed	VERB	daze
by	ADP	by
the	DET	the
sparkling	VERB	sparkle
glass	NOUN	glass
steps	NOUN	step
under	ADP	under
my	PRON	my
feet	NOUN	foot
,	PUNCT	,
and	CCONJ	and
with	ADP	with
every	DET	every
step	NOUN	step
I	PRON	I
made	VERB	make
I	PRON	I
felt	VERB	feel
more	ADV	more
and	CCONJ	and
more	ADV	more
hopeless	ADJ	hopeless
.	PUNCT	.
I	PRON	I
,	PUNCT	,
a	DET	a
corrupted	NOUN	corrupted
man	NOUN	man
,	PUNCT	,
a	DET	a
criminal	NOUN	criminal
,	PUNCT	,
was	AUX	be
out	ADP	out
of	ADP	of
place	NOUN	place
here	ADV	here
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
I	PRON	I
shall	AUX	shall
probably	ADV	probably
never	ADV	never
again	ADV	again
be	AUX	be
able	ADJ	able
to	PART	to
fuse	VERB	fuse
myself	PRON	myself
into	ADP	into
this	DET	this
mechanical	ADJ	mechanical
rhythm	NOUN	rhythm
,	PUNCT	,
nor	CCONJ	nor
to	PART	to
float	VERB	float
over	ADP	over
this	DET	this
mirror	NOUN	mirror
-	PUNCT	-
like	ADJ	like
,	PUNCT	,
untroubled	ADJ	untroubled
sea	NOUN	sea
.	PUNCT	.
I	PRON	I
am	AUX	be
to	PART	to
burn	VERB	burn
eternally	ADV	eternally
from	ADP	from
now	ADV	now
on	ADV	on
,	PUNCT	,
running	VERB	run
from	ADP	from
place	NOUN	place
to	ADP	to
place	NOUN	place
,	PUNCT	,
seeking	VERB	seek
a	DET	a
nook	NOUN	nook
where	SCONJ	where
I	PRON	I
may	AUX	may
hide	VERB	hide
my	PRON	my
eyes	NOUN	eye
,	PUNCT	,
eternally	ADV	eternally
,	PUNCT	,
until	ADP	until
I	PRON	I
....	PUNCT	....
A	DET	a
spark	NOUN	spark
cold	ADJ	cold
as	ADP	as
ice	NOUN	ice
pierced	VERB	pierce
me	PRON	I
:	PUNCT	:
""""	PUNCT	""""
I	PRON	I
myself	PRON	myself
,	PUNCT	,
I	PRON	I
matter	VERB	matter
little	ADV	little
,	PUNCT	,
but	CCONJ	but
is	AUX	be
it	PRON	it
necessary	ADJ	necessary
that	SCONJ	that
_	X	_
she	PRON	she
_	VERB	_
also	ADV	also
...	PUNCT	...
?	PUNCT	?
I	PRON	I
must	AUX	must
see	VERB	see
that	SCONJ	that
she	PRON	she
...	PUNCT	...
""""	PUNCT	""""
I	PRON	I
crawled	VERB	crawl
through	ADP	through
the	DET	the
hatchway	NOUN	hatchway
to	ADP	to
the	DET	the
deck	NOUN	deck
and	CCONJ	and
stood	VERB	stand
there	ADV	there
;	PUNCT	;
where	SCONJ	where
was	AUX	be
I	PRON	I
to	PART	to
go	VERB	go
now	ADV	now
?	PUNCT	?
I	PRON	I
did	AUX	do
not	PART	not
know	VERB	know
what	PRON	what
I	PRON	I
had	AUX	have
come	VERB	come
for	ADP	for
!	PUNCT	!
I	PRON	I
looked	VERB	look
aloft	ADV	aloft
.	PUNCT	.
The	DET	the
midday	NOUN	midday
sun	NOUN	sun
exhausted	VERB	exhaust
by	ADP	by
its	PRON	its
march	NOUN	march
,	PUNCT	,
was	AUX	be
fuming	VERB	fume
dimly	ADV	dimly
.	PUNCT	.
Below	ADV	below
was	AUX	be
the	DET	the
_	PROPN	_
Integral	PROPN	Integral
_	PUNCT	_
,	PUNCT	,
a	DET	a
gray	ADJ	gray
mass	NOUN	mass
of	ADP	of
glass,--dead	NOUN	glass,--dead
.	PUNCT	.
The	DET	the
pink	ADJ	pink
blood	NOUN	blood
was	AUX	be
drained	VERB	drain
out	ADP	out
!	PUNCT	!
It	PRON	it
was	AUX	be
clear	ADJ	clear
to	ADP	to
me	PRON	I
that	SCONJ	that
all	DET	all
this	DET	this
was	AUX	be
my	PRON	my
imagination	NOUN	imagination
and	CCONJ	and
that	SCONJ	that
everything	PRON	everything
remained	VERB	remain
as	ADP	as
before	ADV	before
,	PUNCT	,
yet	CCONJ	yet
it	PRON	it
was	AUX	be
also	ADV	also
clear	ADJ	clear
to	ADP	to
me	PRON	I
that	SCONJ	that
...	PUNCT	...
""""	PUNCT	""""
What	PRON	what
is	AUX	be
the	DET	the
matter	NOUN	matter
with	ADP	with
you	PRON	you
,	PUNCT	,
D-503	PROPN	D-503
?	PUNCT	?
Are	AUX	be
you	PRON	you
deaf	ADJ	deaf
?	PUNCT	?
I	PRON	I
call	VERB	call
you	PRON	you
and	CCONJ	and
call	VERB	call
....	PUNCT	....
What	PRON	what
is	AUX	be
the	DET	the
matter	NOUN	matter
with	ADP	with
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
It	PRON	it
was	AUX	be
the	DET	the
Second	PROPN	Second
Builder	PROPN	Builder
yelling	VERB	yell
directly	ADV	directly
into	ADP	into
my	PRON	my
ear	NOUN	ear
;	PUNCT	;
he	PRON	he
must	AUX	must
have	AUX	have
been	AUX	be
yelling	VERB	yell
that	DET	that
way	NOUN	way
for	ADP	for
quite	DET	quite
a	DET	a
while	NOUN	while
.	PUNCT	.
What	PRON	what
was	AUX	be
the	DET	the
matter	NOUN	matter
with	ADP	with
me	PRON	I
?	PUNCT	?
I	PRON	I
had	AUX	have
lost	VERB	lose
my	PRON	my
rudder	NOUN	rudder
,	PUNCT	,
the	DET	the
motor	NOUN	motor
was	AUX	be
groaning	VERB	groan
as	ADP	as
before	ADV	before
,	PUNCT	,
the	DET	the
aero	NOUN	aero
was	AUX	be
quivering	VERB	quiver
and	CCONJ	and
rushing	VERB	rush
on	ADV	on
but	CCONJ	but
it	PRON	it
had	AUX	have
no	DET	no
rudder	NOUN	rudder
.	PUNCT	.
I	PRON	I
did	AUX	do
not	PART	not
even	ADV	even
know	VERB	know
where	SCONJ	where
I	PRON	I
was	AUX	be
rushing	VERB	rush
,	PUNCT	,
down	ADP	down
to	ADP	to
the	DET	the
earth	NOUN	earth
or	CCONJ	or
up	ADP	up
to	ADP	to
the	DET	the
sun	NOUN	sun
,	PUNCT	,
to	ADP	to
its	PRON	its
flame	NOUN	flame
....	PUNCT	....
RECORD	NOUN	record
SIXTEEN	PROPN	SIXTEEN
Yellow	PROPN	Yellow
A	DET	a
Two	NUM	two
-	PUNCT	-
dimensional	ADJ	dimensional
Shadow	NOUN	shadow
An	DET	an
Incurable	ADJ	incurable
Soul	NOUN	soul
I	PRON	I
have	AUX	have
not	PART	not
written	VERB	write
for	ADP	for
several	ADJ	several
days	NOUN	day
,	PUNCT	,
for	ADP	for
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
how	SCONJ	how
many	ADJ	many
.	PUNCT	.
All	DET	all
my	PRON	my
days	NOUN	day
are	AUX	be
alike	ADJ	alike
.	PUNCT	.
All	DET	all
are	AUX	be
of	ADP	of
one	NUM	one
color,--yellow	NOUN	color,--yellow
like	ADP	like
dry	ADJ	dry
,	PUNCT	,
overheated	ADJ	overheated
sand	NOUN	sand
.	PUNCT	.
Not	PART	not
a	DET	a
patch	NOUN	patch
of	ADP	of
shade	NOUN	shade
,	PUNCT	,
not	PART	not
a	DET	a
drop	NOUN	drop
of	ADP	of
water	NOUN	water
,	PUNCT	,
only	ADV	only
an	DET	an
infinity	NOUN	infinity
of	ADP	of
yellow	ADJ	yellow
sand	NOUN	sand
.	PUNCT	.
I	PRON	I
can	AUX	can
not	PART	not
live	VERB	live
without	ADP	without
her	PRON	she
,	PUNCT	,
but	CCONJ	but
she	PRON	she
,	PUNCT	,
since	SCONJ	since
she	PRON	she
disappeared	VERB	disappear
that	DET	that
day	NOUN	day
so	ADV	so
mysteriously	ADV	mysteriously
in	ADP	in
the	DET	the
Ancient	PROPN	Ancient
House	PROPN	House
....	PUNCT	....
Since	SCONJ	since
that	DET	that
time	NOUN	time
I	PRON	I
have	AUX	have
seen	VERB	see
her	PRON	she
only	ADV	only
once	ADV	once
,	PUNCT	,
during	ADP	during
the	DET	the
hour	NOUN	hour
for	ADP	for
the	DET	the
Walk	NOUN	walk
,	PUNCT	,
two	NUM	two
,	PUNCT	,
three	NUM	three
,	PUNCT	,
four	NUM	four
days	NOUN	day
ago	ADV	ago
,	PUNCT	,
I	PRON	I
do	AUX	do
not	PART	not
remember	VERB	remember
exactly	ADV	exactly
.	PUNCT	.
All	DET	all
my	PRON	my
days	NOUN	day
are	AUX	be
alike	ADJ	alike
.	PUNCT	.
She	PRON	she
only	ADV	only
passed	VERB	pass
swiftly	ADV	swiftly
by	ADP	by
and	CCONJ	and
for	ADP	for
a	DET	a
second	ADJ	second
filled	VERB	fill
up	ADP	up
the	DET	the
yellow	ADJ	yellow
,	PUNCT	,
empty	ADJ	empty
world	NOUN	world
.	PUNCT	.
With	ADP	with
her	PRON	she
,	PUNCT	,
arm	NOUN	arm
in	ADP	in
arm	NOUN	arm
,	PUNCT	,
reaching	VERB	reach
not	PART	not
higher	ADV	higher
than	ADP	than
her	PRON	her
shoulder	NOUN	shoulder
,	PUNCT	,
were	AUX	be
the	DET	the
double	ADJ	double
-	PUNCT	-
curved	ADJ	curved
S-	PROPN	S-
and	CCONJ	and
the	DET	the
thin	ADJ	thin
papery	NOUN	papery
doctor	NOUN	doctor
,	PUNCT	,
and	CCONJ	and
a	DET	a
fourth	ADJ	fourth
person	NOUN	person
whose	DET	whose
fingers	NOUN	finger
only	ADV	only
I	PRON	I
remember	VERB	remember
well	INTJ	well
;	PUNCT	;
they	PRON	they
streamed	VERB	stream
out	ADV	out
,	PUNCT	,
those	DET	those
fingers	NOUN	finger
,	PUNCT	,
from	ADP	from
the	DET	the
sleeve	NOUN	sleeve
of	ADP	of
the	DET	the
unif	PROPN	unif
like	ADP	like
a	DET	a
bundle	NOUN	bundle
of	ADP	of
rays	NOUN	ray
,	PUNCT	,
uncommonly	ADV	uncommonly
thin	ADJ	thin
,	PUNCT	,
white	ADJ	white
,	PUNCT	,
long	ADJ	long
.	PUNCT	.
I-330	PRON	i-330
raised	VERB	raise
her	PRON	her
hand	NOUN	hand
and	CCONJ	and
waved	VERB	wave
to	ADP	to
me	PRON	I
,	PUNCT	,
then	ADV	then
she	PRON	she
bent	VERB	bend
toward	ADP	toward
the	DET	the
one	NUM	one
with	ADP	with
the	DET	the
ray	NOUN	ray
-	PUNCT	-
like	ADJ	like
fingers	NOUN	finger
,	PUNCT	,
over	ADP	over
the	DET	the
head	NOUN	head
of	ADP	of
S-	PROPN	S-
.	PUNCT	.
I	PRON	I
overheard	VERB	overhear
the	DET	the
word	NOUN	word
_	PUNCT	_
Integral	PROPN	Integral
_	PUNCT	_
.	PUNCT	.
All	DET	all
four	NUM	four
turned	VERB	turn
around	ADV	around
to	PART	to
look	VERB	look
at	ADP	at
me,--and	PRON	me,--and
then	ADV	then
they	PRON	they
disappeared	VERB	disappear
in	ADP	in
the	DET	the
bluish	ADJ	bluish
-	PUNCT	-
gray	ADJ	gray
sea	NOUN	sea
and	CCONJ	and
my	PRON	my
road	NOUN	road
was	AUX	be
once	ADV	once
more	ADV	more
dry	ADJ	dry
and	CCONJ	and
yellow	ADJ	yellow
.	PUNCT	.
That	DET	that
same	ADJ	same
evening	NOUN	evening
she	PRON	she
had	AUX	have
a	DET	a
pink	ADJ	pink
check	NOUN	check
on	ADP	on
me	PRON	I
.	PUNCT	.
I	PRON	I
stood	VERB	stand
before	ADP	before
the	DET	the
switchboard	NOUN	switchboard
and	CCONJ	and
with	ADP	with
hatred	NOUN	hatred
and	CCONJ	and
tenderness	NOUN	tenderness
I	PRON	I
implored	VERB	implore
it	PRON	it
to	PART	to
click	VERB	click
and	CCONJ	and
soon	ADV	soon
to	PART	to
show	VERB	show
the	DET	the
number	NOUN	number
I-330	NUM	i-330
.	PUNCT	.
I	PRON	I
would	AUX	would
jump	VERB	jump
out	ADV	out
into	ADP	into
the	DET	the
hall	NOUN	hall
at	ADP	at
every	DET	every
sound	NOUN	sound
of	ADP	of
the	DET	the
elevator	NOUN	elevator
.	PUNCT	.
The	DET	the
door	NOUN	door
of	ADP	of
the	DET	the
latter	ADJ	latter
would	AUX	would
open	VERB	open
heavily	ADV	heavily
.	PUNCT	.
Pale	ADJ	pale
,	PUNCT	,
tall	ADJ	tall
,	PUNCT	,
blonde	ADJ	blonde
and	CCONJ	and
dark	ADJ	dark
they	PRON	they
would	AUX	would
come	VERB	come
out	ADP	out
of	ADP	of
the	DET	the
elevator	NOUN	elevator
,	PUNCT	,
and	CCONJ	and
here	ADV	here
and	CCONJ	and
there	ADV	there
curtains	NOUN	curtain
were	AUX	be
falling	VERB	fall
....	PUNCT	....
But	CCONJ	but
she	PRON	she
was	AUX	be
not	PART	not
there	ADV	there
.	PUNCT	.
She	PRON	she
did	AUX	do
not	PART	not
come	VERB	come
.	PUNCT	.
And	CCONJ	and
it	PRON	it
is	AUX	be
quite	ADV	quite
possible	ADJ	possible
that	SCONJ	that
now	ADV	now
,	PUNCT	,
at	ADP	at
this	DET	this
minute	NOUN	minute
,	PUNCT	,
as	ADP	as
I	PRON	I
write	VERB	write
these	DET	these
lines	NOUN	line
,	PUNCT	,
at	ADP	at
twenty	NUM	twenty
-	PUNCT	-
two	NUM	two
o'clock	NOUN	o'clock
exactly	ADV	exactly
,	PUNCT	,
with	ADP	with
her	PRON	her
eyes	NOUN	eye
closed	VERB	close
,	PUNCT	,
she	PRON	she
is	AUX	be
pressing	VERB	press
her	PRON	her
shoulder	NOUN	shoulder
against	ADP	against
somebody	PRON	somebody
else	ADV	else
_	PUNCT	_
in	ADP	in
the	DET	the
same	ADJ	same
way	NOUN	way
_	PUNCT	_
and	CCONJ	and
_	PUNCT	_
in	ADP	in
the	DET	the
same	ADJ	same
way	NOUN	way
_	PUNCT	_
she	PRON	she
may	AUX	may
be	AUX	be
asking	VERB	ask
someone	PRON	someone
:	PUNCT	:
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
love	VERB	love
me	PRON	I
?	PUNCT	?
""""	PUNCT	""""
Whom	PRON	whom
?	PUNCT	?
Who	PRON	who
is	AUX	be
he	PRON	he
?	PUNCT	?
That	DET	that
one	NOUN	one
with	ADP	with
ray	NOUN	ray
-	PUNCT	-
like	ADJ	like
fingers	NOUN	finger
or	CCONJ	or
that	DET	that
thick	ADJ	thick
-	PUNCT	-
lipped	ADJ	lipped
,	PUNCT	,
sprinkling	VERB	sprinkle
R-	NOUN	r-
?	PUNCT	?
Or	CCONJ	or
S-	X	s-
?	PUNCT	?
S-	X	s-
!	PUNCT	!
Why	SCONJ	why
is	AUX	be
it	PRON	it
that	SCONJ	that
I	PRON	I
have	AUX	have
heard	VERB	hear
his	PRON	his
steps	NOUN	step
splashing	VERB	splash
behind	ADP	behind
me	PRON	I
as	ADP	as
though	SCONJ	though
in	ADP	in
a	DET	a
ditch	NOUN	ditch
all	DET	all
these	DET	these
days	NOUN	day
?	PUNCT	?
Why	SCONJ	why
has	AUX	have
he	PRON	he
been	AUX	be
following	VERB	follow
me	PRON	I
all	DET	all
these	DET	these
days	NOUN	day
like	ADP	like
a	DET	a
shadow	NOUN	shadow
?	PUNCT	?
Ahead	ADV	ahead
of	ADP	of
me	PRON	I
,	PUNCT	,
to	ADP	to
my	PRON	my
side	NOUN	side
,	PUNCT	,
behind	ADP	behind
me	PRON	I
,	PUNCT	,
a	DET	a
grayish	ADJ	grayish
-	PUNCT	-
blue	ADJ	blue
,	PUNCT	,
two	NUM	two
-	PUNCT	-
dimensional	ADJ	dimensional
shadow	NOUN	shadow
;	PUNCT	;
people	NOUN	people
cross	VERB	cross
it	PRON	it
,	PUNCT	,
people	NOUN	people
step	VERB	step
on	ADP	on
it	PRON	it
but	CCONJ	but
it	PRON	it
remains	VERB	remain
nearby	ADV	nearby
,	PUNCT	,
attached	VERB	attach
to	ADP	to
me	PRON	I
by	ADP	by
unseen	ADJ	unseen
ties	NOUN	tie
.	PUNCT	.
Perhaps	ADV	perhaps
that	DET	that
tie	NOUN	tie
is	AUX	be
I-330	NUM	i-330
.	PUNCT	.
I	PRON	I
do	AUX	do
not	PART	not
know	VERB	know
.	PUNCT	.
Or	CCONJ	or
perhaps	ADV	perhaps
they	PRON	they
,	PUNCT	,
the	DET	the
