WAY	NOUN	way
of	ADP	of
the	DET	the
branches	NOUN	branch
,	PUNCT	,
waving	VERB	wave
at	ADP	at
him	PRON	he
.	PUNCT	.
It	PRON	it
was	AUX	be
Kua	PROPN	Kua
.	PUNCT	.
Even	ADV	even
from	ADP	from
this	DET	this
height	NOUN	height
he	PRON	he
could	AUX	could
see	VERB	see
the	DET	the
reflected	VERB	reflect
light	NOUN	light
in	ADP	in
twin	ADJ	twin
points	NOUN	point
on	ADP	on
the	DET	the
sun	NOUN	sun
-	PUNCT	-
glasses	NOUN	glass
she	PRON	she
held	VERB	hold
in	ADP	in
one	NUM	one
hand	NOUN	hand
.	PUNCT	.
She	PRON	she
had	AUX	have
signalled	VERB	signal
him	PRON	he
by	ADP	by
the	DET	the
heliograph	NOUN	heliograph
with	ADP	with
the	DET	the
only	ADJ	only
thing	NOUN	thing
they	PRON	they
had	AUX	have
for	ADP	for
reflecting	VERB	reflect
light	NOUN	light
.	PUNCT	.
Pointing	VERB	point
downward	ADV	downward
,	PUNCT	,
he	PRON	he
let	VERB	let
one	NUM	one
wing	NOUN	wing
tilt	VERB	tilt
high	ADV	high
and	CCONJ	and
came	VERB	come
about	ADV	about
in	ADP	in
a	DET	a
long	ADJ	long
glide	NOUN	glide
,	PUNCT	,
lying	VERB	lie
at	ADP	at
full	ADJ	full
length	NOUN	length
upon	SCONJ	upon
the	DET	the
air	NOUN	air
with	ADP	with
his	PRON	his
heels	NOUN	heel
higher	ADJ	high
than	ADP	than
his	PRON	his
head	NOUN	head
.	PUNCT	.
The	DET	the
ground	NOUN	ground
swung	VERB	swing
,	PUNCT	,
like	ADP	like
water	NOUN	water
in	ADP	in
a	DET	a
cup	NOUN	cup
and	CCONJ	and
Kua	PROPN	Kua
seemed	VERB	seem
to	PART	to
rush	VERB	rush
upward	ADV	upward
to	PART	to
meet	VERB	meet
him	PRON	he
as	ADP	as
the	DET	the
swift	ADJ	swift
dive	NOUN	dive
cut	VERB	cut
the	DET	the
space	NOUN	space
between	ADP	between
them	PRON	they
.	PUNCT	.
The	DET	the
others	NOUN	other
were	AUX	be
with	ADP	with
her	PRON	she
by	ADP	by
the	DET	the
time	NOUN	time
Kern	PROPN	Kern
had	AUX	have
put	VERB	put
his	PRON	his
feet	NOUN	foot
to	ADP	to
the	DET	the
grass	NOUN	grass
.	PUNCT	.
He	PRON	he
was	AUX	be
conscious	ADJ	conscious
,	PUNCT	,
as	ADP	as
always	ADV	always
,	PUNCT	,
of	ADP	of
a	DET	a
little	ADJ	little
shock	NOUN	shock
of	ADP	of
memory	NOUN	memory
renewed	VERB	renew
when	SCONJ	when
he	PRON	he
met	VERB	met
again	ADV	again
Kua	PROPN	Kua
's	PART	's
great	ADJ	great
single	ADJ	single
gaze	NOUN	gaze
from	ADP	from
the	DET	the
center	NOUN	center
of	ADP	of
her	PRON	her
forehead	NOUN	forehead
.	PUNCT	.
Byrna	PROPN	Byrna
,	PUNCT	,
hurrying	VERB	hurry
to	PART	to
meet	VERB	meet
him	PRON	he
,	PUNCT	,
lifted	VERB	lift
a	DET	a
pale	ADJ	pale
,	PUNCT	,
drawn	ADJ	drawn
little	ADJ	little
face	NOUN	face
.	PUNCT	.
“	PUNCT	""""
Kern	PROPN	Kern
!	PUNCT	!
”	PUNCT	""""
she	PRON	she
cried	VERB	cry
in	ADP	in
a	DET	a
voice	NOUN	voice
that	PRON	that
was	AUX	be
pure	ADJ	pure
music	NOUN	music
.	PUNCT	.
And	CCONJ	and
he	PRON	he
thought	VERB	think
there	PRON	there
was	AUX	be
in	ADP	in
her	PRON	her
eyes	NOUN	eye
,	PUNCT	,
and	CCONJ	and
in	ADP	in
Kua	PROPN	Kua
's	PART	's
,	PUNCT	,
a	DET	a
subtle	ADJ	subtle
something	PRON	something
that	PRON	that
was	AUX	be
new	ADJ	new
to	ADP	to
him	PRON	he
.	PUNCT	.
Mutation	NOUN	mutation
had	AUX	have
gone	VERB	go
on	ADP	on
,	PUNCT	,
perhaps	ADV	perhaps
,	PUNCT	,
with	ADP	with
them	PRON	they
as	ADP	as
with	ADP	with
him	PRON	he
,	PUNCT	,
a	DET	a
step	NOUN	step
beyond	ADP	beyond
Earthly	ADJ	earthly
mutation	NOUN	mutation
.	PUNCT	.
Their	PRON	their
powers	NOUN	power
were	AUX	be
strengthened	VERB	strengthen
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
,	PUNCT	,
in	ADP	in
part	NOUN	part
,	PUNCT	,
they	PRON	they
both	DET	both
were	AUX	be
strangers	NOUN	stranger
to	ADP	to
him	PRON	he
.	PUNCT	.
Sam	PROPN	Sam
Brewster	PROPN	Brewster
came	VERB	come
out	ADP	out
smiling	VERB	smile
and	CCONJ	and
extending	VERB	extend
his	PRON	his
hand	NOUN	hand
,	PUNCT	,
and	CCONJ	and
Kern	PROPN	Kern
took	VERB	take
it	PRON	it
with	ADP	with
the	DET	the
little	ADJ	little
inward	ADJ	inward
quailing	NOUN	quailing
he	PRON	he
had	AUX	have
always	ADV	always
felt	VERB	feel
before	ADP	before
Sam	PROPN	Sam
,	PUNCT	,
the	DET	the
instinctive	ADJ	instinctive
averting	NOUN	averting
of	ADP	of
his	PRON	his
gaze	NOUN	gaze
from	ADP	from
Sam	PROPN	Sam
's	PART	's
veiled	ADJ	veiled
eyes	NOUN	eye
.	PUNCT	.
Beyond	ADP	beyond
Sam	PROPN	Sam
's	PART	's
shoulder	NOUN	shoulder
he	PRON	he
saw	VERB	see
Bruce	PROPN	Bruce
Hallam	PROPN	Hallam
lying	VERB	lie
motionless	ADJ	motionless
,	PUNCT	,
as	ADP	as
if	SCONJ	if
he	PRON	he
had	AUX	have
not	PART	not
stirred	VERB	stir
since	SCONJ	since
they	PRON	they
laid	VERB	lay
him	PRON	he
on	ADP	on
the	DET	the
pallet	NOUN	pallet
of	ADP	of
boughs	NOUN	bough
.	PUNCT	.
His	PRON	his
face	NOUN	face
was	AUX	be
ivory	NOUN	ivory
-	PUNCT	-
hard	ADJ	hard
and	CCONJ	and
as	ADV	as
withdrawn	ADJ	withdrawn
from	ADP	from
living	VERB	live
as	ADP	as
the	DET	the
face	NOUN	face
of	ADP	of
a	DET	a
statue	NOUN	statue
that	PRON	that
had	AUX	have
never	ADV	never
known	VERB	know
life	NOUN	life
.	PUNCT	.
Everything	PRON	everything
was	AUX	be
confused	ADJ	confused
for	ADP	for
a	DET	a
few	ADJ	few
moments	NOUN	moment
.	PUNCT	.
Byrna	PROPN	Byrna
was	AUX	be
crying	VERB	cry
,	PUNCT	,
“	PUNCT	""""
Hurry	VERB	hurry
,	PUNCT	,
hurry	VERB	hurry
!	PUNCT	!
”	PUNCT	""""
and	CCONJ	and
Kua	PROPN	Kua
's	PART	's
distance	NOUN	distance
-	PUNCT	-
piercing	VERB	pierce
glance	NOUN	glance
kept	VERB	keep
sweeping	VERB	sweep
the	DET	the
horizon	NOUN	horizon
as	ADP	as
the	DET	the
winged	ADJ	winged
people	NOUN	people
swooped	VERB	swoop
to	ADP	to
the	DET	the
ground	NOUN	ground
behind	ADP	behind
Kern	PROPN	Kern
and	CCONJ	and
came	VERB	come
forward	ADV	forward
swiftly	ADV	swiftly
,	PUNCT	,
wings	NOUN	wing
half	ADV	half
open	ADJ	open
to	PART	to
speed	VERB	speed
their	PRON	their
hurrying	VERB	hurry
feet	NOUN	foot
.	PUNCT	.
Kern	PROPN	Kern
heard	VERB	hear
Elje	PROPN	Elje
's	PART	's
little	ADJ	little
gasp	NOUN	gasp
of	ADP	of
incredulity	NOUN	incredulity
and	CCONJ	and
dismay	NOUN	dismay
when	SCONJ	when
Kua	PROPN	Kua
's	PART	's
blue	ADJ	blue
central	ADJ	central
eye	NOUN	eye
turned	VERB	turn
upon	SCONJ	upon
the	DET	the
newcomers	NOUN	newcomer
,	PUNCT	,
but	CCONJ	but
the	DET	the
winged	ADJ	winged
girl	NOUN	girl
was	AUX	be
too	ADV	too
good	ADJ	good
a	PUNCT	a
commander	NOUN	commander
to	PART	to
waste	VERB	waste
time	NOUN	time
after	ADP	after
that	DET	that
first	ADJ	first
glance	NOUN	glance
which	DET	which
confirmed	VERB	confirm
what	PRON	what
Kern	PROPN	Kern
had	AUX	have
told	VERB	tell
her	PRON	she
.	PUNCT	.
In	ADP	in
a	DET	a
matter	NOUN	matter
of	ADP	of
seconds	NOUN	second
they	PRON	they
were	AUX	be
in	ADP	in
the	DET	the
air	NOUN	air
.	PUNCT	.
Bruce	PROPN	Bruce
Hallam	PROPN	Hallam
,	PUNCT	,
still	ADV	still
motionless	ADJ	motionless
in	ADP	in
his	PRON	his
mysterious	ADJ	mysterious
slumber	NOUN	slumber
,	PUNCT	,
had	AUX	have
been	AUX	be
swung	VERB	swing
on	ADP	on
a	DET	a
wicker	NOUN	wicker
carrier	NOUN	carrier
between	ADP	between
two	NUM	two
burly	ADJ	burly
fliers	NOUN	flier
.	PUNCT	.
The	DET	the
other	ADJ	other
three	NUM	three
mutants	NOUN	mutant
,	PUNCT	,
in	ADP	in
their	PRON	their
seats	NOUN	seat
between	ADP	between
winged	ADJ	winged
bearers	NOUN	bearer
,	PUNCT	,
scarcely	ADV	scarcely
had	AUX	have
time	NOUN	time
for	ADP	for
amazement	NOUN	amazement
or	NOUN	or
uncertainty	NOUN	uncertainty
as	ADP	as
they	PRON	they
were	AUX	be
wafted	VERB	waft
aloft	ADV	aloft
.	PUNCT	.
Kern	PROPN	Kern
,	PUNCT	,
flying	VERB	fly
with	ADP	with
the	DET	the
rest	NOUN	rest
over	ADP	over
the	DET	the
rolling	ADJ	rolling
hilltops	NOUN	hilltop
with	ADP	with
the	DET	the
vast	ADJ	vast
glass	NOUN	glass
cloud	NOUN	cloud
of	ADP	of
the	DET	the
Mountain	PROPN	Mountain
shadowing	VERB	shadow
the	DET	the
horizon	NOUN	horizon
,	PUNCT	,
timed	VERB	time
his	PRON	his
flight	NOUN	flight
to	ADP	to
the	DET	the
pace	NOUN	pace
of	ADP	of
the	DET	the
slowest	ADJ	slow
so	SCONJ	so
that	SCONJ	that
he	PRON	he
might	AUX	might
talk	VERB	talk
in	ADP	in
midair	NOUN	midair
with	ADP	with
the	DET	the
wingless	ADJ	wingless
people	NOUN	people
in	ADP	in
the	DET	the
carriers	NOUN	carrier
.	PUNCT	.
And	CCONJ	and
close	ADV	close
beside	ADP	beside
him	PRON	he
Elje	PROPN	Elje
and	CCONJ	and
Gerd	PROPN	Gerd
hovered	VERB	hover
,	PUNCT	,
watching	VERB	watch
almost	ADV	almost
jealously	ADV	jealously
every	DET	every
expression	NOUN	expression
on	ADP	on
the	DET	the
faces	NOUN	face
of	ADP	of
the	DET	the
speakers	NOUN	speaker
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
do	AUX	do
they	PRON	they
say	VERB	say
,	PUNCT	,
Kern	PROPN	Kern
?	PUNCT	?
”	PUNCT	""""
Elje	PROPN	Elje
asked	VERB	ask
breathlessly	ADV	breathlessly
,	PUNCT	,
timing	VERB	time
her	PRON	her
words	NOUN	word
to	ADP	to
the	DET	the
rhythm	NOUN	rhythm
of	ADP	of
her	PRON	her
wings	NOUN	wing
.	PUNCT	.
“	PUNCT	""""
Are	AUX	be
—	PUNCT	—
are	AUX	be
you	PRON	you
sure	ADJ	sure
these	DET	these
people	NOUN	people
are	AUX	be
human	ADJ	human
?	PUNCT	?
I	PRON	I
never	ADV	never
saw	VERB	see
such	ADJ	such
—	PUNCT	—
such	ADJ	such
—	PUNCT	—
creatures	NOUN	creature
.	PUNCT	.
Gerd	PROPN	Gerd
,	PUNCT	,
after	ADV	after
all	ADV	all
could	AUX	could
they	PRON	they
be	AUX	be
gods	NOUN	god
?	PUNCT	?
”	PUNCT	""""
Gerd	PROPN	Gerd
laughed	VERB	laugh
shortly	ADV	shortly
,	PUNCT	,
but	CCONJ	but
there	PRON	there
was	AUX	be
uneasiness	NOUN	uneasiness
in	ADP	in
his	PRON	his
voice	NOUN	voice
.	PUNCT	.
“	PUNCT	""""
Let	VERB	let
them	PRON	they
talk	VERB	talk
.	PUNCT	.
Is	AUX	be
the	DET	the
enemy	NOUN	enemy
near	ADV	near
yet	ADV	yet
?	PUNCT	?
Ask	VERB	ask
them	PRON	they
,	PUNCT	,
Kern	PROPN	Kern
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Near	ADV	near
,	PUNCT	,
I	PRON	I
think	VERB	think
,	PUNCT	,
”	PUNCT	""""
Byrna	PROPN	Byrna
said	VERB	say
.	PUNCT	.
She	PRON	she
was	AUX	be
clutching	VERB	clutch
the	DET	the
straps	NOUN	strap
of	ADP	of
her	PRON	her
swaying	NOUN	swaying
chair	NOUN	chair
with	ADP	with
both	DET	both
tiny	ADJ	tiny
hands	NOUN	hand
and	CCONJ	and
her	PRON	her
incredibly	ADV	incredibly
musical	ADJ	musical
voice	NOUN	voice
might	AUX	might
have	AUX	have
been	AUX	be
crooning	VERB	croon
a	DET	a
song	NOUN	song
instead	ADV	instead
of	ADP	of
shaping	VERB	shape
the	DET	the
syllables	NOUN	syllable
of	ADP	of
terror	NOUN	terror
which	DET	which
echoed	VERB	echo
the	DET	the
look	NOUN	look
in	ADP	in
her	PRON	her
eyes	NOUN	eye
.	PUNCT	.
“	PUNCT	""""
Kern	PROPN	Kern
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
dare	VERB	dare
—	PUNCT	—
look	VERB	look
—	PUNCT	—
for	ADP	for
them	PRON	they
any	ADV	any
more	ADV	more
!	PUNCT	!
You	PRON	you
saw	VERB	see
what	PRON	what
happened	VERB	happen
!	PUNCT	!
Kern	PROPN	Kern
,	PUNCT	,
tell	VERB	tell
me	PRON	I
what	PRON	what
it	PRON	it
was	AUX	be
_	X	_
you	PRON	you
_	PUNCT	_
saw	VERB	see
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
?	PUNCT	?
Fire	NOUN	fire
,	PUNCT	,
I	PRON	I
think	VERB	think
.	PUNCT	.
A	DET	a
coiling	VERB	coil
ribbon	NOUN	ribbon
of	ADP	of
it	PRON	it
—	PUNCT	—
and	CCONJ	and
hate	NOUN	hate
.	PUNCT	.
I	PRON	I
could	AUX	could
almost	ADV	almost
see	VERB	see
the	DET	the
hate	NOUN	hate
!	PUNCT	!
”	PUNCT	""""
“	PUNCT	""""
The	DET	the
Mountain	PROPN	Mountain
,	PUNCT	,
”	PUNCT	""""
Byrna	PROPN	Byrna
said	VERB	say
,	PUNCT	,
her	PRON	her
eyes	NOUN	eye
turning	VERB	turn
automatically	ADV	automatically
toward	ADP	toward
the	DET	the
great	ADJ	great
cloud	NOUN	cloud
hanging	VERB	hang
ominously	ADV	ominously
in	ADP	in
the	DET	the
sky	NOUN	sky
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
do	AUX	do
you	PRON	you
know	VERB	know
about	ADP	about
it	PRON	it
,	PUNCT	,
Kern	PROPN	Kern
?	PUNCT	?
Have	AUX	have
these	DET	these
people	NOUN	people
told	VERB	tell
you	PRON	you
?	PUNCT	?
”	PUNCT	""""
Briefly	ADV	briefly
he	PRON	he
gave	VERB	give
her	PRON	she
the	DET	the
story	NOUN	story
Elje	PROPN	Elje
had	AUX	have
recounted	VERB	recount
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
has	AUX	have
never	ADV	never
yet	ADV	yet
been	AUX	be
able	ADJ	able
to	PART	to
change	VERB	change
people	NOUN	people
physically	ADV	physically
,	PUNCT	,
or	CCONJ	or
there	PRON	there
would	AUX	would
n't	PART	not
be	AUX	be
any	DET	any
outlaws	NOUN	outlaw
left	VERB	leave
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
finished	VERB	finish
.	PUNCT	.
“	PUNCT	""""
At	ADP	at
least	ADJ	least
,	PUNCT	,
so	ADV	so
Elje	PROPN	Elje
thinks	VERB	think
.	PUNCT	.
Byrna	PROPN	Byrna
,	PUNCT	,
I	PRON	I
wonder	VERB	wonder
if	SCONJ	if
it	PRON	it
could	AUX	could
change	VERB	change
us	PRON	we
?	PUNCT	?
We	PRON	we
're	AUX	be
malleable	ADJ	malleable
—	PUNCT	—
abnormally	ADV	abnormally
malleable	ADJ	malleable
.	PUNCT	.
I	PRON	I
—	PUNCT	—
”	PUNCT	""""
He	PRON	he
hesitated	VERB	hesitate
.	PUNCT	.
Not	PART	not
even	ADV	even
to	ADP	to
Byrna	PROPN	Byrna
did	AUX	do
he	PRON	he
yet	ADV	yet
want	VERB	want
to	PART	to
speak	VERB	speak
of	ADP	of
the	DET	the
deep	ADJ	deep
,	PUNCT	,
mysterious	ADJ	mysterious
stirrings	NOUN	stirring
he	PRON	he
had	AUX	have
felt	VERB	feel
in	ADP	in
his	PRON	his
own	ADJ	own
flesh	NOUN	flesh
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
think	VERB	think
you	PRON	you
and	CCONJ	and
Kua	PROPN	Kua
may	AUX	may
have	AUX	have
felt	VERB	feel
something	PRON	something
like	ADP	like
a	DET	a
changing	NOUN	changing
in	ADP	in
yourselves	PRON	yourselves
?	PUNCT	?
”	PUNCT	""""
Byrna	PROPN	Byrna
nodded	VERB	nod
,	PUNCT	,
her	PRON	her
eyes	NOUN	eye
wide	ADJ	wide
and	CCONJ	and
distressed	ADJ	distressed
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
ca	AUX	can
n't	PART	not
tell	VERB	tell
how	SCONJ	how
much	ADJ	much
,	PUNCT	,
yet	ADV	yet
.	PUNCT	.
Maybe	ADV	maybe
the	DET	the
Mountain	PROPN	Mountain
is	AUX	be
the	DET	the
cause	NOUN	cause
of	ADP	of
it	PRON	it
.	PUNCT	.
”	PUNCT	""""
Unexpectedly	ADV	unexpectedly
Sam	PROPN	Sam
Brewster	PROPN	Brewster
,	PUNCT	,
swinging	VERB	swinge
between	ADP	between
his	PRON	his
carriers	NOUN	carrier
above	ADP	above
Byrna	PROPN	Byrna
,	PUNCT	,
leaned	VERB	lean
forward	ADV	forward
.	PUNCT	.
“	PUNCT	""""
The	DET	the
Mountain	PROPN	Mountain
's	AUX	be
where	SCONJ	where
the	DET	the
answer	NOUN	answer
is	AUX	be
,	PUNCT	,
Kern	PROPN	Kern
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
think	VERB	think
we	PRON	we
'll	AUX	will
be	AUX	be
safe	ADJ	safe
until	ADP	until
we	PRON	we
've	AUX	have
explored	VERB	explore
it	PRON	it
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Safe	ADJ	safe
!	PUNCT	!
”	PUNCT	""""
Kern	PROPN	Kern
said	VERB	say
grimly	ADV	grimly
.	PUNCT	.
“	PUNCT	""""
If	SCONJ	if
you	PRON	you
'd	AUX	have
seen	VERB	see
what	PRON	what
I	PRON	I
have	AUX	have
,	PUNCT	,
you	PRON	you
'd	AUX	would
never	ADV	never
talk	VERB	talk
that	DET	that
way	NOUN	way
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
It	PRON	it
wo	AUX	will
n't	PART	not
matter	VERB	matter
,	PUNCT	,
”	PUNCT	""""
Kua	PROPN	Kua
called	VERB	call
from	ADP	from
a	DET	a
little	ADJ	little
way	NOUN	way
ahead	ADV	ahead
,	PUNCT	,
twisting	VERB	twist
in	ADP	in
her	PRON	her
seat	NOUN	seat
to	PART	to
send	VERB	send
a	DET	a
piercing	ADJ	piercing
blue	ADJ	blue
gaze	NOUN	gaze
back	ADV	back
at	ADP	at
them	PRON	they
.	PUNCT	.
“	PUNCT	""""
Look	VERB	look
!	PUNCT	!
They	PRON	they
're	AUX	be
coming	VERB	come
!	PUNCT	!
”	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
Kern	PROPN	Kern
's	PART	's
sharp	ADJ	sharp
exclamation	NOUN	exclamation
as	ADP	as
he	PRON	he
banked	VERB	bank
swiftly	ADV	swiftly
and	CCONJ	and
turned	VERB	turn
to	PART	to
follow	VERB	follow
her	PRON	her
pointing	VERB	point
finger	NOUN	finger
was	AUX	be
explanation	NOUN	explanation
enough	ADV	enough
to	ADP	to
Elje	PROPN	Elje
and	CCONJ	and
Gerd	PROPN	Gerd
what	PRON	what
was	AUX	be
happening	VERB	happen
.	PUNCT	.
A	DET	a
shiver	NOUN	shiver
of	ADP	of
excitement	NOUN	excitement
ran	VERB	run
through	ADP	through
the	DET	the
whole	ADJ	whole
flying	VERB	fly
group	NOUN	group
,	PUNCT	,
a	DET	a
tightening	NOUN	tightening
of	ADP	of
muscle	NOUN	muscle
and	CCONJ	and
mind	NOUN	mind
.	PUNCT	.
For	ADP	for
an	DET	an
instant	NOUN	instant
their	PRON	their
pace	NOUN	pace
slackened	VERB	slacken
,	PUNCT	,
simultaneously	ADV	simultaneously
,	PUNCT	,
without	ADP	without
signal	NOUN	signal
,	PUNCT	,
almost	ADV	almost
as	ADP	as
a	DET	a
flight	NOUN	flight
of	ADP	of
birds	NOUN	bird
wheels	VERB	wheel
simultaneously	ADV	simultaneously
at	ADP	at
no	DET	no
perceptible	ADJ	perceptible
message	NOUN	message
.	PUNCT	.
There	PRON	there
was	AUX	be
nothing	PRON	nothing
visible	ADJ	visible
on	ADP	on
the	DET	the
horizon	NOUN	horizon
where	SCONJ	where
Kua	PROPN	Kua
pointed	VERB	point
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
can	AUX	can
see	VERB	see
the	DET	the
first	ADJ	first
of	ADP	of
them	PRON	they
—	PUNCT	—
a	DET	a
long	ADJ	long
line	NOUN	line
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
They	PRON	they
're	AUX	be
carrying	VERB	carry
something	PRON	something
,	PUNCT	,
but	CCONJ	but
I	PRON	I
'm	AUX	be
not	PART	not
sure	ADJ	sure
what	PRON	what
it	PRON	it
is	AUX	be
.	PUNCT	.
Round	ADJ	round
things	NOUN	thing
—	PUNCT	—
nets	NOUN	net
of	ADP	of
something	PRON	something
shining	VERB	shine
,	PUNCT	,
like	ADP	like
thin	ADJ	thin
wire	NOUN	wire
.	PUNCT	.
Light	NOUN	light
's	AUX	be
flashing	VERB	flash
from	ADP	from
it	PRON	it
when	SCONJ	when
the	DET	the
sun	NOUN	sun
hits	VERB	hit
them	PRON	they
.	PUNCT	.
”	PUNCT	""""
Rapidly	ADV	rapidly
Kern	PROPN	Kern
told	VERB	tell
Elje	PROPN	Elje
.	PUNCT	.
“	PUNCT	""""
New	ADJ	new
weapons	NOUN	weapon
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
expected	VERB	expect
that	DET	that
.	PUNCT	.
I	PRON	I
wonder	VERB	wonder
—	PUNCT	—
well	INTJ	well
,	PUNCT	,
we	PRON	we
'll	AUX	will
know	VERB	know
soon	ADV	soon
enough	ADV	enough
.	PUNCT	.
”	PUNCT	""""
She	PRON	she
beat	VERB	beat
her	PRON	her
wings	NOUN	wing
together	ADV	together
and	CCONJ	and
soared	VERB	soar
suddenly	ADV	suddenly
above	ADP	above
the	DET	the
group	NOUN	group
,	PUNCT	,
looking	VERB	look
down	ADV	down
with	ADP	with
speculative	ADJ	speculative
eyes	NOUN	eye
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
're	AUX	be
going	VERB	go
too	ADV	too
slowly	ADV	slowly
.	PUNCT	.
Kern	PROPN	Kern
.	PUNCT	.
”	PUNCT	""""
She	PRON	she
flashed	VERB	flash
a	DET	a
glance	NOUN	glance
at	ADP	at
him	PRON	he
.	PUNCT	.
“	PUNCT	""""
This	DET	this
other	ADJ	other
friend	NOUN	friend
of	ADP	of
yours	PRON	yours
,	PUNCT	,
the	DET	the
injured	VERB	injure
one	NUM	one
.	PUNCT	.
He	PRON	he
's	AUX	be
heavy	ADJ	heavy
.	PUNCT	.
He	PRON	he
slows	VERB	slow
us	PRON	we
.	PUNCT	.
And	CCONJ	and
he	PRON	he
takes	VERB	take
two	NUM	two
men	NOUN	man
out	ADP	out
of	ADP	of
the	DET	the
fight	NOUN	fight
if	SCONJ	if
we	PRON	we
're	AUX	be
caught	VERB	catch
.	PUNCT	.
I	PRON	I
think	VERB	think
—	PUNCT	—
”	PUNCT	""""
She	PRON	she
made	VERB	make
an	DET	an
expressive	ADJ	expressive
downward	ADJ	downward
gesture	NOUN	gesture
.	PUNCT	.
“	PUNCT	""""
No	INTJ	no
!	PUNCT	!
”	PUNCT	""""
Kern	PROPN	Kern
said	VERB	say
quickly	ADV	quickly
.	PUNCT	.
“	PUNCT	""""
He	PRON	he
's	AUX	be
the	DET	the
most	ADV	most
powerful	ADJ	powerful
of	ADP	of
us	PRON	we
all	DET	all
,	PUNCT	,
if	SCONJ	if
we	PRON	we
can	AUX	can
rouse	VERB	rouse
him	PRON	he
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
he	PRON	he
must	AUX	must
be	AUX	be
first	ADJ	first
to	PART	to
fall	VERB	fall
,	PUNCT	,
if	SCONJ	if
the	DET	the
need	NOUN	need
comes	VERB	come
,	PUNCT	,
”	PUNCT	""""
Elje	PROPN	Elje
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
But	CCONJ	but
we	PRON	we
'll	AUX	will
wait	VERB	wait
.	PUNCT	.
”	PUNCT	""""
She	PRON	she
called	VERB	call
commands	NOUN	command
to	ADP	to
the	DET	the
group	NOUN	group
flying	VERB	fly
before	ADP	before
them	PRON	they
,	PUNCT	,
and	CCONJ	and
eight	NUM	eight
men	NOUN	man
wheeled	VERB	wheel
in	ADP	in
the	DET	the
air	NOUN	air
and	CCONJ	and
swung	VERB	swing
back	ADV	back
.	PUNCT	.
Kern	PROPN	Kern
watched	VERB	watch
them	PRON	they
slip	VERB	slip
smoothly	ADV	smoothly
,	PUNCT	,
without	ADP	without
a	DET	a
break	NOUN	break
in	ADP	in
their	PRON	their
wing	NOUN	wing
-	PUNCT	-
beats	NOUN	beat
,	PUNCT	,
into	ADP	into
the	DET	the
harness	NOUN	harness
of	ADP	of
the	DET	the
wicker	NOUN	wicker
carriers	NOUN	carrier
,	PUNCT	,
relieving	VERB	relieve
those	DET	those
who	PRON	who
had	AUX	have
borne	VERB	bear
the	DET	the
burden	NOUN	burden
this	DET	this
far	ADV	far
.	PUNCT	.
“	PUNCT	""""
Now	ADV	now
,	PUNCT	,
quickly	ADV	quickly
!	PUNCT	!
”	PUNCT	""""
Elje	PROPN	Elje
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
The	DET	the
eyrie	NOUN	eyrie
!	PUNCT	!
”	PUNCT	""""
They	PRON	they
were	AUX	be
almost	ADV	almost
over	ADP	over
the	DET	the
jagged	ADJ	jagged
hills	NOUN	hill
where	SCONJ	where
the	DET	the
outlaws	NOUN	outlaw
'	PART	'
refuge	NOUN	refuge
lay	VERB	lie
,	PUNCT	,
when	SCONJ	when
the	DET	the
first	ADJ	first
ranks	NOUN	rank
of	ADP	of
the	DET	the
enemy	NOUN	enemy
swept	VERB	sweep
over	ADP	over
the	DET	the
skyline	NOUN	skyline
and	CCONJ	and
saw	VERB	see
them	PRON	they
.	PUNCT	.
The	DET	the
fugitives	NOUN	fugitive
had	AUX	have
flown	VERB	fly
low	ADV	low
,	PUNCT	,
taking	VERB	take
advantage	NOUN	advantage
of	ADP	of
every	DET	every
line	NOUN	line
of	ADP	of
hills	NOUN	hill
and	CCONJ	and
trees	NOUN	tree
for	ADP	for
cover	NOUN	cover
,	PUNCT	,
and	CCONJ	and
despite	SCONJ	despite
their	PRON	their
burden	NOUN	burden
they	PRON	they
flew	VERB	fly
fast	ADV	fast
,	PUNCT	,
