Internet	PROPN	Internet
the	DET	the
tender	NOUN	tender
and	CCONJ	and
the	DET	the
forward	ADJ	forward
door	NOUN	door
of	ADP	of
the	DET	the
express	ADJ	express
car	NOUN	car
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
platform	NOUN	platform
here	ADV	here
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
but	CCONJ	but
the	DET	the
end	NOUN	end
beam	NOUN	beam
of	ADP	of
the	DET	the
car	NOUN	car
,	PUNCT	,
making	VERB	make
a	DET	a
sort	NOUN	sort
of	ADP	of
wide	ADJ	wide
threshold	NOUN	threshold
,	PUNCT	,
gave	VERB	give
him	PRON	he
ample	ADJ	ample
room	NOUN	room
on	ADP	on
which	DET	which
to	PART	to
stand	VERB	stand
.	PUNCT	.
The	DET	the
roar	NOUN	roar
of	ADP	of
escaping	VERB	escape
steam	NOUN	steam
drowned	VERB	drown
out	ADP	out
all	DET	all
other	ADJ	other
sounds	NOUN	sound
;	PUNCT	;
the	DET	the
back	NOUN	back
of	ADP	of
the	DET	the
tender	NOUN	tender
hid	VERB	hide
him	PRON	he
from	ADP	from
any	DET	any
chance	NOUN	chance
of	ADP	of
observation	NOUN	observation
from	ADP	from
the	DET	the
cab	NOUN	cab
.	PUNCT	.
He	PRON	he
tried	VERB	try
the	DET	the
door	NOUN	door
cautiously	ADV	cautiously
.	PUNCT	.
It	PRON	it
was	AUX	be
locked	VERB	lock
,	PUNCT	,
of	ADP	of
course	NOUN	course
—	PUNCT	—
there	PRON	there
were	AUX	be
twenty	NUM	twenty
thousand	NUM	thousand
dollars	NOUN	dollar
'	PART	'
worth	NOUN	worth
of	ADP	of
stones	NOUN	stone
in	ADP	in
the	DET	the
safe	NOUN	safe
inside	ADV	inside
!	PUNCT	!
The	DET	the
Hawk	NOUN	hawk
felt	VERB	feel
carefully	ADV	carefully
over	ADP	over
the	DET	the
lock	NOUN	lock
with	ADP	with
his	PRON	his
fingers	NOUN	finger
,	PUNCT	,
classifying	VERB	classify
it	PRON	it
in	ADP	in
the	DET	the
darkness	NOUN	darkness
,	PUNCT	,
as	ADP	as
it	PRON	it
were	AUX	be
,	PUNCT	,
by	ADP	by
the	DET	the
sense	NOUN	sense
of	ADP	of
touch	NOUN	touch
,	PUNCT	,
and	CCONJ	and
produced	VERB	produce
from	ADP	from
his	PRON	his
packet	NOUN	packet
his	PRON	his
bunch	NOUN	bunch
of	ADP	of
skeleton	NOUN	skeleton
keys	NOUN	key
.	PUNCT	.
He	PRON	he
inserted	VERB	insert
one	NUM	one
of	ADP	of
the	DET	the
keys	NOUN	key
,	PUNCT	,
worked	VERB	work
with	ADP	with
it	PRON	it
for	ADP	for
a	DET	a
moment	NOUN	moment
,	PUNCT	,
then	ADV	then
shook	VERB	shake
his	PRON	his
head	NOUN	head
,	PUNCT	,
and	CCONJ	and
selected	VERB	select
another	DET	another
.	PUNCT	.
This	DET	this
time	NOUN	time
he	PRON	he
felt	VERB	feel
the	DET	the
lock	NOUN	lock
-	PUNCT	-
bolt	NOUN	bolt
slide	VERB	slide
back	ADV	back
.	PUNCT	.
The	DET	the
train	NOUN	train
was	AUX	be
jerking	VERB	jerk
into	ADP	into
motion	NOUN	motion
now	ADV	now
.	PUNCT	.
He	PRON	he
exchanged	VERB	exchange
his	PRON	his
keys	NOUN	key
for	ADP	for
his	PRON	his
automatic	ADJ	automatic
,	PUNCT	,
turned	VERB	turn
the	DET	the
knob	NOUN	knob
softly	ADV	softly
,	PUNCT	,
opened	VERB	open
the	DET	the
door	NOUN	door
an	DET	an
inch	NOUN	inch
,	PUNCT	,
and	CCONJ	and
listened	VERB	listen
.	PUNCT	.
Even	ADV	even
the	DET	the
Wire	PROPN	Wire
Devils	PROPN	Devils
were	AUX	be
not	PART	not
infallible	ADJ	infallible
,	PUNCT	,
and	CCONJ	and
if	SCONJ	if
by	ADP	by
any	DET	any
chance	NOUN	chance
the	DET	the
messenger	NOUN	messenger
—	PUNCT	—
The	DET	the
Hawk	PROPN	Hawk
whistled	VERB	whistle
low	ADV	low
and	CCONJ	and
contentedly	ADV	contentedly
under	ADP	under
his	PRON	his
breath	NOUN	breath
.	PUNCT	.
He	PRON	he
had	AUX	have
caught	VERB	catch
a	DET	a
glimpse	NOUN	glimpse
of	ADP	of
the	DET	the
interior	NOUN	interior
of	ADP	of
the	DET	the
car	NOUN	car
—	PUNCT	—
and	CCONJ	and
now	ADV	now
he	PRON	he
slipped	VERB	slip
quickly	ADV	quickly
through	ADP	through
the	DET	the
door	NOUN	door
,	PUNCT	,
closing	VERB	close
the	DET	the
door	NOUN	door
behind	ADP	behind
him	PRON	he
.	PUNCT	.
A	DET	a
quarter	NOUN	quarter
length	NOUN	length
down	ADP	down
the	DET	the
car	NOUN	car
,	PUNCT	,
in	ADP	in
the	DET	the
aisle	NOUN	aisle
made	VERB	make
by	ADP	by
the	DET	the
express	ADJ	express
packages	NOUN	package
which	DET	which
were	AUX	be
piled	VERB	pile
high	ADV	high
on	ADP	on
either	DET	either
side	NOUN	side
,	PUNCT	,
the	DET	the
messenger	NOUN	messenger
,	PUNCT	,
a	DET	a
young	ADJ	young
man	NOUN	man
of	ADP	of
perhaps	ADV	perhaps
twenty	NUM	twenty
-	PUNCT	-
two	NUM	two
,	PUNCT	,
was	AUX	be
huddled	VERB	huddle
,	PUNCT	,
apparently	ADV	apparently
unconscious	ADJ	unconscious
,	PUNCT	,
in	ADP	in
his	PRON	his
chair	NOUN	chair
.	PUNCT	.
In	ADP	in
a	DET	a
flash	NOUN	flash
the	DET	the
Hawk	PROPN	Hawk
was	AUX	be
down	ADP	down
the	DET	the
car	NOUN	car
,	PUNCT	,
and	CCONJ	and
bending	VERB	bend
sharply	ADV	sharply
over	ADP	over
the	DET	the
other	ADJ	other
.	PUNCT	.
The	DET	the
man	NOUN	man
sat	VERB	sit
in	ADP	in
a	DET	a
helpless	ADJ	helpless
,	PUNCT	,
sagging	VERB	sag
attitude	NOUN	attitude
;	PUNCT	;
he	PRON	he
was	AUX	be
breathing	VERB	breathe
heavily	ADV	heavily
,	PUNCT	,
and	CCONJ	and
his	PRON	his
head	NOUN	head
,	PUNCT	,
hanging	VERB	hang
forward	ADV	forward
and	CCONJ	and
a	DET	a
little	ADJ	little
to	ADP	to
one	NUM	one
side	NOUN	side
,	PUNCT	,
swayed	VERB	sway
limply	ADV	limply
with	ADP	with
the	DET	the
motion	NOUN	motion
of	ADP	of
the	DET	the
car	NOUN	car
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
question	NOUN	question
as	ADP	as
to	ADP	to
the	DET	the
messenger	NOUN	messenger
's	PART	's
condition	NOUN	condition
—	PUNCT	—
he	PRON	he
was	AUX	be
drugged	VERB	drug
,	PUNCT	,
and	CCONJ	and
well	ADV	well
drugged	VERB	drug
.	PUNCT	.
From	ADP	from
the	DET	the
man	NOUN	man
,	PUNCT	,
the	DET	the
Hawk	PROPN	Hawk
's	PART	's
eyes	NOUN	eye
travelled	VERB	travel
to	ADP	to
a	DET	a
sort	NOUN	sort
of	ADP	of
desk	NOUN	desk
,	PUNCT	,
or	CCONJ	or
ledge	NOUN	ledge
,	PUNCT	,
built	VERB	build
out	ADP	out
from	ADP	from
the	DET	the
side	NOUN	side
of	ADP	of
the	DET	the
car	NOUN	car
,	PUNCT	,
and	CCONJ	and
topped	VERB	top
by	ADP	by
a	DET	a
pigeonholed	ADJ	pigeonholed
rack	NOUN	rack
stuffed	VERB	stuff
with	ADP	with
express	ADJ	express
forms	NOUN	form
and	CCONJ	and
official	ADJ	official
-	PUNCT	-
looking	ADJ	looking
manila	NOUN	manila
envelopes	NOUN	envelope
.	PUNCT	.
On	ADP	on
the	DET	the
desk	NOUN	desk
was	AUX	be
a	DET	a
small	ADJ	small
leather	NOUN	leather
satchel	NOUN	satchel
containing	VERB	contain
some	DET	some
lunch	NOUN	lunch
,	PUNCT	,
and	CCONJ	and
a	DET	a
bottle	NOUN	bottle
of	ADP	of
what	PRON	what
was	AUX	be
evidently	ADV	evidently
cold	ADJ	cold
tea	NOUN	tea
,	PUNCT	,
now	ADV	now
but	CCONJ	but
barely	ADV	barely
a	DET	a
quarter	NOUN	quarter
full	ADJ	full
;	PUNCT	;
and	CCONJ	and
,	PUNCT	,
as	ADP	as
though	SCONJ	though
to	PART	to
supply	VERB	supply
further	ADJ	further
evidence	NOUN	evidence
that	SCONJ	that
the	DET	the
man	NOUN	man
had	AUX	have
succumbed	VERB	succumb
in	ADP	in
the	DET	the
midst	NOUN	midst
of	ADP	of
his	PRON	his
meal	NOUN	meal
,	PUNCT	,
a	DET	a
little	ADJ	little
to	ADP	to
one	NUM	one
side	NOUN	side
lay	VERB	lie
a	DET	a
meat	NOUN	meat
sandwich	NOUN	sandwich
,	PUNCT	,
half	ADV	half
eaten	VERB	eat
.	PUNCT	.
The	DET	the
Hawk	PROPN	Hawk
nodded	VERB	nod
quietly	ADV	quietly
to	ADP	to
himself	PRON	himself
,	PUNCT	,
as	ADP	as
again	ADV	again
his	PRON	his
eyes	NOUN	eye
shifted	VERB	shift
—	PUNCT	—
this	DET	this
time	NOUN	time
to	ADP	to
a	DET	a
small	ADJ	small
safe	ADJ	safe
,	PUNCT	,
about	ADP	about
three	NUM	three
feet	NOUN	foot
square	ADJ	square
,	PUNCT	,
that	PRON	that
stood	VERB	stand
beneath	ADP	beneath
the	DET	the
desk	NOUN	desk
.	PUNCT	.
It	PRON	it
was	AUX	be
quite	ADV	quite
easy	ADJ	easy
to	PART	to
understand	VERB	understand
now	ADV	now
.	PUNCT	.
The	DET	the
Wire	PROPN	Wire
Devils	PROPN	Devils
had	AUX	have
only	ADV	only
to	PART	to
ascertain	VERB	ascertain
the	DET	the
fact	NOUN	fact
that	SCONJ	that
it	PRON	it
was	AUX	be
the	DET	the
messenger	NOUN	messenger
's	PART	's
habit	NOUN	habit
to	PART	to
eat	VERB	eat
his	PRON	his
lunch	NOUN	lunch
at	ADP	at
a	DET	a
certain	ADJ	certain
time	NOUN	time
,	PUNCT	,
choose	VERB	choose
the	DET	the
point	NOUN	point
of	ADP	of
attack	NOUN	attack
on	ADP	on
the	DET	the
line	NOUN	line
to	ADP	to
correspond	VERB	correspond
therewith	NOUN	therewith
,	PUNCT	,
and	CCONJ	and
see	VERB	see
that	SCONJ	that
a	DET	a
sufficient	ADJ	sufficient
quantity	NOUN	quantity
of	ADP	of
knockout	ADJ	knockout
drops	NOUN	drop
was	AUX	be
introduced	VERB	introduce
into	ADP	into
the	DET	the
cold	ADJ	cold
tea	NOUN	tea
—	PUNCT	—
not	PART	not
a	DET	a
very	ADV	very
weighty	ADJ	weighty
undertaking	NOUN	undertaking
for	ADP	for
the	DET	the
Wire	PROPN	Wire
Devils	PROPN	Devils
!	PUNCT	!
Well	INTJ	well
,	PUNCT	,
it	PRON	it
was	AUX	be
a	DET	a
bit	NOUN	bit
rough	ADJ	rough
on	ADP	on
the	DET	the
boy	NOUN	boy
—	PUNCT	—
the	DET	the
Hawk	PROPN	Hawk
was	AUX	be
kneeling	VERB	kneel
now	ADV	now
in	ADP	in
front	NOUN	front
of	ADP	of
the	DET	the
safe	NOUN	safe
—	PUNCT	—
but	CCONJ	but
he	PRON	he
,	PUNCT	,
the	DET	the
Hawk	PROPN	Hawk
,	PUNCT	,
was	AUX	be
greatly	ADV	greatly
indebted	ADJ	indebted
to	ADP	to
the	DET	the
Wire	PROPN	Wire
Devils	PROPN	Devils
!	PUNCT	!
Twenty	NUM	twenty
thousand	NUM	thousand
dollars	NOUN	dollar
was	AUX	be
a	DET	a
snug	ADJ	snug
little	ADJ	little
sum	NOUN	sum
—	PUNCT	—
quite	DET	quite
a	DET	a
snug	ADJ	snug
little	ADJ	little
sum	NOUN	sum
!	PUNCT	!
The	DET	the
figure	NOUN	figure
in	ADP	in
the	DET	the
chair	NOUN	chair
,	PUNCT	,
with	ADP	with
swaying	VERB	sway
head	NOUN	head
,	PUNCT	,
breathed	VERB	breathe
stertorously	ADV	stertorously
;	PUNCT	;
there	PRON	there
was	AUX	be
the	DET	the
pound	NOUN	pound
,	PUNCT	,
quick	ADJ	quick
in	ADP	in
its	PRON	its
tempo	NOUN	tempo
,	PUNCT	,
of	ADP	of
the	DET	the
trucks	NOUN	truck
beating	VERB	beat
at	ADP	at
the	DET	the
rail	NOUN	rail
joints	NOUN	joint
;	PUNCT	;
the	DET	the
give	NOUN	give
-	PUNCT	-
and	CCONJ	and
-	PUNCT	-
take	NOUN	take
of	ADP	of
the	DET	the
car	NOUN	car
in	ADP	in
protesting	VERB	protest
little	ADJ	little
creaks	NOUN	creak
;	PUNCT	;
and	CCONJ	and
,	PUNCT	,
over	ADP	over
all	DET	all
,	PUNCT	,
a	DET	a
muffled	ADJ	muffled
roar	NOUN	roar
as	ADP	as
the	DET	the
Fast	PROPN	Fast
Mail	PROPN	Mail
tore	VERB	tear
through	ADP	through
the	DET	the
night	NOUN	night
—	PUNCT	—
but	CCONJ	but
the	DET	the
Hawk	PROPN	Hawk
heard	VERB	hear
none	NOUN	none
of	ADP	of
this	DET	this
.	PUNCT	.
His	PRON	his
ear	NOUN	ear
was	AUX	be
pressed	VERB	press
close	ADV	close
against	ADP	against
the	DET	the
face	NOUN	face
of	ADP	of
the	DET	the
safe	NOUN	safe
listening	VERB	listen
for	ADP	for
the	DET	the
tumblers	NOUN	tumbler
'	PART	'
fall	NOUN	fall
,	PUNCT	,
as	ADP	as
his	PRON	his
fingers	NOUN	finger
twirled	VERB	twirl
the	DET	the
dial	NOUN	dial
knob	NOUN	knob
.	PUNCT	.
After	ADP	after
a	DET	a
little	ADJ	little
while	NOUN	while
the	DET	the
Hawk	PROPN	Hawk
spoke	VERB	speak
aloud	ADV	aloud
.	PUNCT	.
“	PUNCT	""""
Left	ADV	left
,	PUNCT	,
twenty	NUM	twenty
-	PUNCT	-
eight	NUM	eight
,	PUNCT	,
one	NUM	one
quarter	NOUN	quarter
...	PUNCT	...
two	NUM	two
right	ADV	right
,	PUNCT	,
fourteen	NUM	fourteen
...	PUNCT	...
two	NUM	two
left	ADJ	left
,	PUNCT	,
eighteen	NUM	eighteen
,	PUNCT	,
one	NUM	one
-	PUNCT	-
half	NOUN	half
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
He	PRON	he
straightened	VERB	straighten
up	ADP	up
,	PUNCT	,
swung	VERB	swing
the	DET	the
handle	NOUN	handle
of	ADP	of
the	DET	the
safe	NOUN	safe
—	PUNCT	—
and	CCONJ	and
a	DET	a
dismayed	ADJ	dismayed
,	PUNCT	,
anxious	ADJ	anxious
look	NOUN	look
flashed	VERB	flash
across	ADP	across
his	PRON	his
face	NOUN	face
.	PUNCT	.
There	PRON	there
was	AUX	be
not	PART	not
much	ADJ	much
time	NOUN	time
,	PUNCT	,
very	ADJ	very
little	ADJ	little
time—-and	NOUN	time—-and
he	PRON	he
had	AUX	have
missed	VERB	miss
it	PRON	it
!	PUNCT	!
How	SCONJ	how
far	ADV	far
along	ADP	along
those	DET	those
three	NUM	three
miles	NOUN	mile
from	ADP	from
Burke	PROPN	Burke
's	PART	's
Siding	NOUN	siding
to	ADP	to
where	SCONJ	where
the	DET	the
Butcher	PROPN	Butcher
was	AUX	be
waiting	VERB	wait
had	AUX	have
the	DET	the
train	NOUN	train
already	ADV	already
come	VERB	come
?	PUNCT	?
He	PRON	he
tried	VERB	try
again	ADV	again
,	PUNCT	,
coolly	ADV	coolly
,	PUNCT	,
methodically	ADV	methodically
—	PUNCT	—
and	CCONJ	and
again	ADV	again
he	PRON	he
missed	VERB	miss
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
guess	VERB	guess
I	PRON	I
'm	AUX	be
out	ADP	out
of	ADP	of
practice	NOUN	practice
to	PART	to
fall	VERB	fall
down	ADP	down
on	ADP	on
a	DET	a
tin	NOUN	tin
box	NOUN	box
like	ADP	like
this	DET	this
!	PUNCT	!
”	PUNCT	""""
he	PRON	he
muttered	VERB	mutter
grimly	ADV	grimly
.	PUNCT	.
“	PUNCT	""""
But	CCONJ	but
the	DET	the
first	ADJ	first
two	NUM	two
are	AUX	be
right	ADJ	right
,	PUNCT	,
that	DET	that
's	AUX	be
sure	ADJ	sure
—	PUNCT	—
it	PRON	it
's	AUX	be
the	DET	the
last	ADJ	last
turn	NOUN	turn
that	PRON	that
's	AUX	be
wrong	ADJ	wrong
somewhere	ADV	somewhere
.	PUNCT	.
Give	VERB	give
me	PRON	I
another	DET	another
minute	NOUN	minute
or	CCONJ	or
two”—he	PUNCT	two”—he
was	AUX	be
twirling	VERB	twirl
the	DET	the
dial	NOUN	dial
knob	NOUN	knob
with	ADP	with
deft	ADJ	deft
,	PUNCT	,
quick	ADJ	quick
fingers	NOUN	finger
once	ADV	once
more—“that	PUNCT	more—“that
's	AUX	be
all	DET	all
I	PRON	I
ask	VERB	ask
,	PUNCT	,
and	CCONJ	and
—	PUNCT	—
—	PUNCT	—
”	PUNCT	""""
A	DET	a
sudden	ADJ	sudden
jolt	NOUN	jolt
flung	VERB	fling
him	PRON	he
forward	ADV	forward
against	ADP	against
the	DET	the
safe	NOUN	safe
.	PUNCT	.
Came	VERB	come
the	DET	the
scream	NOUN	scream
of	ADP	of
the	DET	the
whistle	NOUN	whistle
,	PUNCT	,
the	DET	the
screech	NOUN	screech
of	ADP	of
the	DET	the
tight	ADJ	tight
-	PUNCT	-
set	NOUN	set
brakes	NOUN	brake
,	PUNCT	,
the	DET	the
bump	NOUN	bump
,	PUNCT	,
and	CCONJ	and
jerk	NOUN	jerk
,	PUNCT	,
and	CCONJ	and
pound	NOUN	pound
,	PUNCT	,
and	CCONJ	and
grind	NOUN	grind
of	ADP	of
the	DET	the
flying	VERB	fly
train	NOUN	train
coming	VERB	come
to	ADP	to
an	DET	an
emergency	NOUN	emergency
stop	NOUN	stop
.	PUNCT	.
The	DET	the
limp	NOUN	limp
form	NOUN	form
of	ADP	of
the	DET	the
messenger	NOUN	messenger
,	PUNCT	,
sliding	VERB	slide
down	ADV	down
,	PUNCT	,
was	AUX	be
almost	ADV	almost
doubled	VERB	double
over	ADP	over
the	DET	the
arm	NOUN	arm
of	ADP	of
the	DET	the
chair	NOUN	chair
.	PUNCT	.
In	ADP	in
an	DET	an
instant	NOUN	instant
the	DET	the
Hawk	PROPN	Hawk
had	AUX	have
recovered	VERB	recover
his	PRON	his
balance	NOUN	balance
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
his	PRON	his
face	NOUN	face
set	VERB	set
like	ADP	like
iron	NOUN	iron
,	PUNCT	,
his	PRON	his
jaws	NOUN	jaw
clamped	VERB	clamp
hard	ADV	hard
,	PUNCT	,
he	PRON	he
snatched	VERB	snatch
at	ADP	at
the	DET	the
knob	NOUN	knob
,	PUNCT	,
and	CCONJ	and
with	ADP	with
desperate	ADJ	desperate
haste	NOUN	haste
now	ADV	now
made	VERB	make
another	DET	another
attempt	NOUN	attempt
.	PUNCT	.
There	PRON	there
were	AUX	be
a	DET	a
few	ADJ	few
seconds	NOUN	second
left	VERB	leave
,	PUNCT	,
a	DET	a
few	ADJ	few
seconds	NOUN	second
before	ADP	before
the	DET	the
train	NOUN	train
would	AUX	would
come	VERB	come
finally	ADV	finally
to	ADP	to
a	DET	a
standstill	NOUN	standstill
and	CCONJ	and
—	PUNCT	—
no	INTJ	no
,	PUNCT	,
they	PRON	they
were	AUX	be
gone	VERB	go
now	ADV	now
,	PUNCT	,
those	DET	those
seconds	NOUN	second
—	PUNCT	—
and	CCONJ	and
he	PRON	he
had	AUX	have
missed	VERB	miss
again	ADV	again
!	PUNCT	!
His	PRON	his
automatic	NOUN	automatic
was	AUX	be
in	ADP	in
his	PRON	his
hand	NOUN	hand
as	ADP	as
he	PRON	he
stood	VERB	stand
up	ADP	up
.	PUNCT	.
It	PRON	it
was	AUX	be
no	ADV	no
longer	ADV	long
a	DET	a
question	NOUN	question
of	ADP	of
twenty	NUM	twenty
thousand	NUM	thousand
dollars	NOUN	dollar
'	PART	'
worth	NOUN	worth
of	ADP	of
unset	ADJ	unset
diamonds	NOUN	diamond
—	PUNCT	—
it	PRON	it
was	AUX	be
a	DET	a
question	NOUN	question
of	ADP	of
his	PRON	his
life	NOUN	life
.	PUNCT	.
There	PRON	there
was	AUX	be
a	DET	a
bitter	ADJ	bitter
smile	NOUN	smile
on	ADP	on
his	PRON	his
lips	NOUN	lip
,	PUNCT	,
as	ADP	as
he	PRON	he
ran	VERB	run
for	ADP	for
the	DET	the
forward	ADJ	forward
door	NOUN	door
.	PUNCT	.
It	PRON	it
looked	VERB	look
as	ADP	as
though	SCONJ	though
the	DET	the
pitcher	NOUN	pitcher
had	AUX	have
at	ADP	at
last	ADV	last
gone	VERB	go
once	ADV	once
too	ADV	too
often	ADV	often
to	ADP	to
the	DET	the
well	NOUN	well
!	PUNCT	!
The	DET	the
train	NOUN	train
had	AUX	have
stopped	VERB	stop
now	ADV	now
.	PUNCT	.
He	PRON	he
reached	VERB	reach
the	DET	the
door	NOUN	door
,	PUNCT	,
and	CCONJ	and
opened	VERB	open
it	PRON	it
guardedly	ADV	guardedly
a	DET	a
little	ADJ	little
way	NOUN	way
.	PUNCT	.
A	DET	a
great	ADJ	great
red	ADJ	red
flare	NOUN	flare
from	ADP	from
somewhere	ADV	somewhere
ahead	ADV	ahead
lighted	VERB	light
up	ADP	up
the	DET	the
night	NOUN	night
.	PUNCT	.
He	PRON	he
heard	VERB	hear
and	CCONJ	and
recognised	VERB	recognise
the	DET	the
Butcher	PROPN	Butcher
's	PART	's
voice	NOUN	voice
,	PUNCT	,
menacing	ADJ	menacing
,	PUNCT	,
raucous	ADJ	raucous
,	PUNCT	,
punctuated	VERB	punctuate
with	ADP	with
vicious	ADJ	vicious
oaths	NOUN	oath
:	PUNCT	:
“	PUNCT	""""
Get	VERB	get
out	ADP	out
of	ADP	of
that	DET	that
cab	NOUN	cab
,	PUNCT	,
and	CCONJ	and
get	VERB	get
out	ADP	out
damned	ADV	damned
quick	ADV	quick
!	PUNCT	!
Down	ADV	down
you	PRON	you
come	VERB	come
—	PUNCT	—
jump	VERB	jump
now	ADV	now
!	PUNCT	!
Now	ADV	now
,	PUNCT	,
boys	NOUN	boy
,	PUNCT	,
run	VERB	run
'em	PRON	them
back	ADV	back
,	PUNCT	,
and	CCONJ	and
keep	VERB	keep
firing	VERB	fire
down	ADP	down
the	DET	the
length	NOUN	length
of	ADP	of
the	DET	the
train	NOUN	train
as	ADP	as
you	PRON	you
go	VERB	go
;	PUNCT	;
and	CCONJ	and
if	SCONJ	if
these	DET	these
guys	NOUN	guy
do	AUX	do
n't	PART	not
run	VERB	run
faster	ADV	fast
than	ADP	than
you	PRON	you
do	AUX	do
,	PUNCT	,
let	VERB	let
'em	PRON	them
have	AUX	have
it	PRON	it
in	ADP	in
the	DET	the
back	NOUN	back
!	PUNCT	!
Beat	VERB	beat
it	PRON	it
now	ADV	now
—	PUNCT	—
beat	VERB	beat
it	PRON	it
like	ADP	like
hell	NOUN	hell
!	PUNCT	!
I	PRON	I
'll	AUX	will
pull	VERB	pull
out	ADP	out
the	DET	the
minute	NOUN	minute
you	PRON	you
're	AUX	be
uncoupled	VERB	uncouple
.	PUNCT	.
You	PRON	you
two	NUM	two
grab	VERB	grab
the	DET	the
rear	ADJ	rear
end	NOUN	end
as	ADP	as
she	PRON	she
moves	NOUN	move
,	PUNCT	,
there	PRON	there
's	AUX	be
room	NOUN	room
enough	ADJ	enough
for	ADP	for
you	PRON	you
,	PUNCT	,
and	CCONJ	and
you	PRON	you
can	AUX	can
bust	VERB	bust
in	ADP	in
the	DET	the
door	NOUN	door
,	PUNCT	,
and	CCONJ	and
—	PUNCT	—
—	PUNCT	—
”	PUNCT	""""
A	DET	a
fusilade	NOUN	fusilade
of	ADP	of
shots	NOUN	shot
rang	VERB	ring
out	ADP	out
.	PUNCT	.
Flashes	NOUN	flash
cut	VERB	cut
the	DET	the
black	NOUN	black
.	PUNCT	.
The	DET	the
Butcher	PROPN	Butcher
's	PART	's
two	NUM	two
companions	NOUN	companion
,	PUNCT	,
evidently	ADV	evidently
driving	VERB	drive
the	DET	the
engineer	NOUN	engineer
and	CCONJ	and
fireman	NOUN	fireman
before	ADP	before
them	PRON	they
,	PUNCT	,
were	AUX	be
coming	VERB	come
on	ADP	on
the	DET	the
run	NOUN	run
along	ADP	along
the	DET	the
trackside	NOUN	trackside
from	ADP	from
the	DET	the
cab	NOUN	cab
.	PUNCT	.
The	DET	the
Hawk	PROPN	Hawk
retreated	VERB	retreat
back	ADV	back
a	DET	a
step	NOUN	step
,	PUNCT	,
and	CCONJ	and
closed	VERB	close
the	DET	the
car	NOUN	car
door	NOUN	door
.	PUNCT	.
He	PRON	he
heard	VERB	hear
the	DET	the
men	NOUN	man
rush	VERB	rush
past	ADV	past
outside	ADV	outside
.	PUNCT	.
The	DET	the
fusilade	NOUN	fusilade
seemed	VERB	seem
to	PART	to
redouble	VERB	redouble
in	ADP	in
intensity	NOUN	intensity
;	PUNCT	;
and	CCONJ	and
now	ADV	now
,	PUNCT	,
added	VERB	add
to	ADP	to
it	PRON	it
,	PUNCT	,
were	AUX	be
shouts	NOUN	shout
and	CCONJ	and
yells	NOUN	yell
from	ADP	from
the	DET	the
rear	NOUN	rear
of	ADP	of
the	DET	the
train	NOUN	train
itself	PRON	itself
,	PUNCT	,
and	CCONJ	and
—	PUNCT	—
if	SCONJ	if
he	PRON	he
were	AUX	be
not	PART	not
mistaken	VERB	mistake
—	PUNCT	—
answering	VERB	answer
shots	NOUN	shot
.	PUNCT	.
His	PRON	his
hand	NOUN	hand
on	ADP	on
the	DET	the
doorknob	NOUN	doorknob
,	PUNCT	,
he	PRON	he
stood	VERB	stand
waiting	VERB	wait
tensely	ADV	tensely
.	PUNCT	.
With	ADP	with
the	DET	the
Butcher	PROPN	Butcher
on	ADP	on
guard	NOUN	guard
out	ADV	out
there	ADV	there
in	ADP	in
front	NOUN	front
,	PUNCT	,
it	PRON	it
would	AUX	would
have	AUX	have
been	AUX	be
equivalent	ADJ	equivalent
to	ADP	to
suicide	NOUN	suicide
to	PART	to
have	AUX	have
opened	VERB	open
the	DET	the
door	NOUN	door
again	ADV	again
until	ADP	until
he	PRON	he
knew	VERB	know
the	DET	the
other	ADJ	other
was	AUX	be
back	ADV	back
in	ADP	in
the	DET	the
cab	NOUN	cab
—	PUNCT	—
against	ADP	against
the	DET	the
background	NOUN	background
of	ADP	of
the	DET	the
lighted	ADJ	lighted
interior	NOUN	interior
he	PRON	he
would	AUX	would
have	AUX	have
made	VERB	make
a	DET	a
most	ADV	most
excellent	ADJ	excellent
mark	NOUN	mark
for	ADP	for
the	DET	the
Butcher	PROPN	Butcher
!	PUNCT	!
His	PRON	his
eyes	NOUN	eye
swept	VERB	sweep
past	ADP	past
the	DET	the
huddled	ADJ	huddled
form	NOUN	form
of	ADP	of
the	DET	the
young	ADJ	young
messenger	NOUN	messenger
in	ADP	in
the	DET	the
chair	NOUN	chair
,	PUNCT	,
and	CCONJ	and
fixed	VERB	fix
speculatively	ADV	speculatively
on	ADP	on
the	DET	the
safe	NOUN	safe
.	PUNCT	.
He	PRON	he
nodded	VERB	nod
suddenly	ADV	suddenly
,	PUNCT	,
grimly	ADV	grimly
.	PUNCT	.
Twenty	NUM	twenty
thousand	NUM	thousand
dollars	NOUN	dollar
!	PUNCT	!
Well	INTJ	well
,	PUNCT	,
he	PRON	he
was	AUX	be
n't	PART	not
beaten	VERB	beat
yet	ADV	yet
—	PUNCT	—
not	PART	not
till	SCONJ	till
he	PRON	he
threw	VERB	throw
down	ADP	down
his	PRON	his
own	ADJ	own
hand	NOUN	hand
