MOLLY	PROPN	MOLLY
,	PUNCT	,
the	DET	the
groom	NOUN	groom
in	ADP	in
dress	NOUN	dress
coat	NOUN	coat
,	PUNCT	,
gray	ADJ	gray
trousers	NOUN	trouser
,	PUNCT	,
and	CCONJ	and
red	ADJ	red
cravat	NOUN	cravat
.	PUNCT	.
St.	PROPN	St.
Cloud	PROPN	Cloud
is	AUX	be
a	DET	a
famous	ADJ	famous
place	NOUN	place
for	ADP	for
wedding	NOUN	wedding
parties	NOUN	party
of	ADP	of
the	DET	the
_	X	_
petit	X	petit
bourgeois	X	bourgeois
_	PUNCT	_
,	PUNCT	,
and	CCONJ	and
Judy	PROPN	Judy
felt	VERB	feel
herself	PRON	herself
to	PART	to
be	AUX	be
very	ADV	very
fortunate	ADJ	fortunate
to	PART	to
witness	VERB	witness
this	DET	this
first	ADJ	first
one	NUM	one
of	ADP	of
the	DET	the
spring	NOUN	spring
.	PUNCT	.
The	DET	the
bride	NOUN	bride
's	PART	's
dress	NOUN	dress
looked	VERB	look
rather	ADV	rather
chilly	ADJ	chilly
for	ADP	for
February	PROPN	February
although	SCONJ	although
it	PRON	it
was	AUX	be
such	DET	such
a	DET	a
warm	ADJ	warm
,	PUNCT	,
sunny	ADJ	sunny
day	NOUN	day
;	PUNCT	;
but	CCONJ	but
through	ADP	through
the	DET	the
coarse	ADJ	coarse
lace	NOUN	lace
yoke	NOUN	yoke
it	PRON	it
was	AUX	be
easy	ADJ	easy
to	PART	to
see	VERB	see
that	SCONJ	that
the	DET	the
prudent	ADJ	prudent
young	ADJ	young
woman	NOUN	woman
had	AUX	have
on	ADP	on
a	DET	a
sensible	ADJ	sensible
red	ADJ	red
flannel	NOUN	flannel
undershirt	NOUN	undershirt
,	PUNCT	,
and	CCONJ	and
as	ADP	as
she	PRON	she
turned	VERB	turn
around	ADP	around
and	CCONJ	and
around	ADV	around
in	ADP	in
the	DET	the
mazes	NOUN	maze
of	ADP	of
the	DET	the
dance	NOUN	dance
,	PUNCT	,
with	ADP	with
the	DET	the
ecstatic	ADJ	ecstatic
groom	NOUN	groom
,	PUNCT	,
an	DET	an
equally	ADV	equally
sensible	ADJ	sensible
gray	ADJ	gray
woolen	ADJ	woolen
petticoat	NOUN	petticoat
was	AUX	be
in	ADP	in
plain	ADJ	plain
view	NOUN	view
.	PUNCT	.
A	DET	a
hurdy	NOUN	hurdy
-	PUNCT	-
gurdy	NOUN	gurdy
furnished	VERB	furnish
the	DET	the
music	NOUN	music
and	CCONJ	and
the	DET	the
greensward	NOUN	greensward
was	AUX	be
their	PRON	their
ballroom	NOUN	ballroom
floor	NOUN	floor
.	PUNCT	.
Everyone	PRON	everyone
danced	VERB	dance
,	PUNCT	,
old	ADJ	old
and	CCONJ	and
young	ADJ	young
,	PUNCT	,
fat	ADJ	fat
and	CCONJ	and
lean	ADJ	lean
.	PUNCT	.
Judy	PROPN	Judy
sat	VERB	sit
entranced	VERB	entrance
and	CCONJ	and
beat	VERB	beat
time	NOUN	time
with	ADP	with
her	PRON	her
eager	ADJ	eager
feet	NOUN	foot
.	PUNCT	.
It	PRON	it
was	AUX	be
such	DET	such
a	DET	a
good	ADJ	good
-	PUNCT	-
natured	ADJ	natured
crowd	NOUN	crowd
.	PUNCT	.
The	DET	the
groom	NOUN	groom
's	PART	's
mother	NOUN	mother
danced	VERB	dance
with	ADP	with
the	DET	the
bride	NOUN	bride
's	PART	's
father	NOUN	father
,	PUNCT	,
and	CCONJ	and
the	DET	the
bride	NOUN	bride
's	PART	's
mother	NOUN	mother
danced	VERB	dance
with	ADP	with
the	DET	the
groom	NOUN	groom
's	PART	's
father	NOUN	father
.	PUNCT	.
Everyone	PRON	everyone
had	AUX	have
a	DET	a
partner	NOUN	partner
and	CCONJ	and
everyone	PRON	everyone
seemed	VERB	seem
to	PART	to
feel	VERB	feel
it	PRON	it
to	PART	to
be	AUX	be
his	PRON	his
or	CCONJ	or
her	PRON	her
duty	NOUN	duty
as	ADV	as
well	ADV	well
as	ADP	as
pleasure	NOUN	pleasure
to	PART	to
dance	VERB	dance
as	ADV	as
long	ADV	long
as	ADP	as
the	DET	the
hurdy	NOUN	hurdy
-	PUNCT	-
gurdy	NOUN	gurdy
man	NOUN	man
could	AUX	could
grind	VERB	grind
out	ADP	out
a	DET	a
tune	NOUN	tune
.	PUNCT	.
The	DET	the
fat	ADJ	fat
mother	NOUN	mother
of	ADP	of
the	DET	the
bride	NOUN	bride
(	PUNCT	(
at	ADP	at
least	ADJ	least
Judy	PROPN	Judy
thought	VERB	think
she	PRON	she
must	AUX	must
be	AUX	be
her	PRON	she
mother	NOUN	mother
from	ADP	from
a	DET	a
similarity	NOUN	similarity
of	ADP	of
gray	ADJ	gray
woolen	ADJ	woolen
petticoats	NOUN	petticoat
)	PUNCT	)
sank	VERB	sink
on	ADP	on
the	DET	the
bench	NOUN	bench
almost	ADV	almost
into	ADP	into
the	DET	the
wet	ADJ	wet
sketch	NOUN	sketch
with	ADP	with
the	DET	the
Corot	PROPN	Corot
effect	NOUN	effect
,	PUNCT	,
and	CCONJ	and
made	VERB	make
speechless	ADJ	speechless
signals	NOUN	signal
that	SCONJ	that
she	PRON	she
could	AUX	could
proceed	VERB	proceed
no	ADV	no
farther	ADV	far
.	PUNCT	.
Her	PRON	her
disconsolate	ADJ	disconsolate
partner	NOUN	partner
was	AUX	be
not	PART	not
nearly	ADV	nearly
through	ADV	through
with	ADP	with
his	PRON	his
breath	NOUN	breath
or	CCONJ	or
enthusiasm	NOUN	enthusiasm
.	PUNCT	.
He	PRON	he
was	AUX	be
as	ADV	as
lean	ADJ	lean
as	ADP	as
his	PRON	his
partner	NOUN	partner
was	AUX	be
fat	ADJ	fat
and	CCONJ	and
had	AUX	have
not	PART	not
so	ADV	so
much	ADJ	much
to	PART	to
carry	VERB	carry
as	ADP	as
the	DET	the
poor	ADJ	poor
mother	NOUN	mother
of	ADP	of
the	DET	the
bride	NOUN	bride
.	PUNCT	.
He	PRON	he
took	VERB	take
two	NUM	two
or	CCONJ	or
three	NUM	three
steps	NOUN	step
alone	ADV	alone
,	PUNCT	,
kicking	VERB	kick
out	ADP	out
his	PRON	his
long	ADJ	long
legs	NOUN	leg
like	ADP	like
a	DET	a
jumping	NOUN	jumping
-	PUNCT	-
jack	NOUN	jack
,	PUNCT	,
and	CCONJ	and
then	ADV	then
he	PRON	he
made	VERB	make
a	DET	a
sudden	ADJ	sudden
resolve	NOUN	resolve
.	PUNCT	.
Coming	VERB	come
over	ADP	over
to	ADP	to
Judy	PROPN	Judy
,	PUNCT	,
he	PRON	he
took	VERB	take
off	ADP	off
his	PRON	his
hat	NOUN	hat
,	PUNCT	,
pressed	VERB	press
it	PRON	it
to	ADP	to
his	PRON	his
starched	ADJ	starched
shirt	NOUN	shirt
bosom	NOUN	bosom
,	PUNCT	,
made	VERB	make
a	DET	a
low	ADJ	low
bow	NOUN	bow
and	CCONJ	and
asked	VERB	ask
her	PRON	she
to	PART	to
take	VERB	take
pity	NOUN	pity
on	ADP	on
a	DET	a
poor	ADJ	poor
old	ADJ	old
man	NOUN	man
who	PRON	who
would	AUX	would
have	AUX	have
to	PART	to
dance	VERB	dance
alone	ADV	alone
,	PUNCT	,
as	ADP	as
dance	VERB	dance
he	PRON	he
must	AUX	must
,	PUNCT	,
unless	SCONJ	unless
she	PRON	she
would	AUX	would
be	AUX	be
his	PRON	his
partner	NOUN	partner
.	PUNCT	.
Impulsive	ADJ	impulsive
Julia	PROPN	Julia
Kean	PROPN	Kean
found	VERB	find
herself	PRON	herself
on	ADP	on
a	DET	a
terrace	NOUN	terrace
at	ADP	at
St.	PROPN	St.
Cloud	PROPN	Cloud
,	PUNCT	,
spinning	VERB	spin
around	ADV	around
like	ADP	like
a	DET	a
dancing	VERB	dance
dervish	NOUN	dervish
.	PUNCT	.
She	PRON	she
,	PUNCT	,
with	ADP	with
her	PRON	her
partner	NOUN	partner
,	PUNCT	,
danced	VERB	dance
down	ADP	down
the	DET	the
whole	ADJ	whole
wedding	NOUN	wedding
party	NOUN	party
;	PUNCT	;
even	ADV	even
the	DET	the
untiring	ADJ	untiring
street	NOUN	street
piano	NOUN	piano
gave	VERB	give
up	ADP	up
,	PUNCT	,
and	CCONJ	and
their	PRON	their
last	ADJ	last
spin	NOUN	spin
was	AUX	be
taken	VERB	take
without	ADP	without
music	NOUN	music
.	PUNCT	.
The	DET	the
good	ADJ	good
-	PUNCT	-
natured	ADJ	natured
revelers	NOUN	reveler
applauded	VERB	applaud
loudly	ADV	loudly
;	PUNCT	;
and	CCONJ	and
some	DET	some
of	ADP	of
them	PRON	they
congratulated	VERB	congratulate
her	PRON	she
on	ADP	on
her	PRON	her
powers	NOUN	power
of	ADP	of
endurance	NOUN	endurance
;	PUNCT	;
and	CCONJ	and
the	DET	the
flattered	ADJ	flattered
_	PUNCT	_
bon	X	bon
père	X	père
_	X	_
declared	VERB	declare
that	SCONJ	that
in	ADP	in
his	PRON	his
youth	NOUN	youth
he	PRON	he
had	AUX	have
been	AUX	be
able	ADJ	able
to	PART	to
dance	VERB	dance
down	ADV	down
three	NUM	three
charming	ADJ	charming
partners	NOUN	partner
but	CCONJ	but
he	PRON	he
had	AUX	have
never	ADV	never
had	AUX	have
the	DET	the
pleasure	NOUN	pleasure
of	ADP	of
dancing	VERB	dance
with	ADP	with
a	DET	a
young	ADJ	young
lady	NOUN	lady
with	ADP	with
the	DET	the
endurance	NOUN	endurance
of	ADP	of
the	DET	the
English	ADJ	english
miss	NOUN	miss
.	PUNCT	.
With	ADP	with
that	DET	that
,	PUNCT	,
he	PRON	he
heard	VERB	hear
a	DET	a
scornful	ADJ	scornful
""""	PUNCT	""""
Bah	INTJ	bah
""""	PUNCT	""""
from	ADP	from
his	PRON	his
good	ADJ	good
wife	NOUN	wife
,	PUNCT	,
who	PRON	who
berated	VERB	berate
him	PRON	he
for	ADP	for
his	PRON	his
stupidity	NOUN	stupidity
in	ADP	in
not	PART	not
knowing	VERB	know
_	X	_
l'Americaine	X	l'americaine
_	PUNCT	_
from	ADP	from
_	X	_
l'Anglaise	X	l'anglaise
_	PUNCT	_
.	PUNCT	.
""""	PUNCT	""""
An	DET	an
English	ADJ	english
lady	NOUN	lady
would	AUX	would
be	AUX	be
scornful	ADJ	scornful
of	ADP	of
our	PRON	our
kind	NOUN	kind
,	PUNCT	,
but	CCONJ	but
an	DET	an
American	PROPN	American
would	AUX	would
not	PART	not
be	AUX	be
so	ADV	so
particular	ADJ	particular
,	PUNCT	,
blockhead	NOUN	blockhead
?	PUNCT	?
""""	PUNCT	""""
And	CCONJ	and
the	DET	the
large	ADJ	large
grenadier	NOUN	grenadier
of	ADP	of
a	DET	a
woman	NOUN	woman
,	PUNCT	,
looking	VERB	look
like	ADP	like
one	NUM	one
of	ADP	of
the	DET	the
commune	NOUN	commune
,	PUNCT	,
gave	VERB	give
his	PRON	his
ear	NOUN	ear
a	DET	a
playful	ADJ	playful
tweak	NOUN	tweak
.	PUNCT	.
""""	PUNCT	""""
My	PRON	my
wife	NOUN	wife
is	AUX	be
jealous	ADJ	jealous
,	PUNCT	,
mademoiselle	NOUN	mademoiselle
.	PUNCT	.
She	PRON	she
was	AUX	be
ever	ADV	ever
thus	ADV	thus
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
lean	ADJ	lean
dancer	NOUN	dancer
;	PUNCT	;
and	CCONJ	and
all	DET	all
the	DET	the
company	NOUN	company
roared	VERB	roar
with	ADP	with
delight	NOUN	delight
at	ADP	at
his	PRON	his
wit	NOUN	wit
.	PUNCT	.
Then	ADV	then
the	DET	the
hurdy	NOUN	hurdy
-	PUNCT	-
gurdy	NOUN	gurdy
started	VERB	start
up	ADP	up
a	DET	a
brisk	ADJ	brisk
polka	NOUN	polka
.	PUNCT	.
Judy	PROPN	Judy
was	AUX	be
claimed	VERB	claim
by	ADP	by
the	DET	the
grinning	VERB	grin
groom	NOUN	groom
,	PUNCT	,
and	CCONJ	and
once	ADV	once
more	ADV	more
her	PRON	her
endurance	NOUN	endurance
was	AUX	be
put	VERB	put
to	ADP	to
the	DET	the
test	NOUN	test
.	PUNCT	.
For	ADP	for
the	DET	the
honor	NOUN	honor
of	ADP	of
her	PRON	her
country	NOUN	country
,	PUNCT	,
she	PRON	she
was	AUX	be
glad	ADJ	glad
of	ADP	of
her	PRON	her
athletic	ADJ	athletic
training	NOUN	training
and	CCONJ	and
record	NOUN	record
at	ADP	at
Wellington	PROPN	Wellington
.	PUNCT	.
The	DET	the
bride	NOUN	bride
was	AUX	be
dancing	VERB	dance
with	ADP	with
her	PRON	her
new	ADJ	new
father	NOUN	father
-	PUNCT	-
in	ADP	in
-	PUNCT	-
law	NOUN	law
,	PUNCT	,
Judy	PROPN	Judy
's	PART	's
former	ADJ	former
partner	NOUN	partner
,	PUNCT	,
and	CCONJ	and
it	PRON	it
was	AUX	be
recognized	VERB	recognize
at	ADP	at
the	DET	the
beginning	NOUN	beginning
that	SCONJ	that
this	DET	this
was	AUX	be
to	PART	to
be	AUX	be
fight	NOUN	fight
to	ADP	to
the	DET	the
finish	NOUN	finish
between	ADP	between
the	DET	the
two	NUM	two
couples	NOUN	couple
.	PUNCT	.
""""	PUNCT	""""
Breathe	VERB	breathe
through	ADP	through
your	PRON	your
nose	NOUN	nose
and	CCONJ	and
save	VERB	save
your	PRON	your
wind	NOUN	wind
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
whispered	VERB	whisper
to	ADP	to
her	PRON	she
partner	NOUN	partner
,	PUNCT	,
who	PRON	who
was	AUX	be
puffing	VERB	puff
like	ADP	like
a	DET	a
porpoise	NOUN	porpoise
and	CCONJ	and
showed	VERB	show
signs	NOUN	sign
of	ADP	of
giving	VERB	give
in	ADP	in
.	PUNCT	.
The	DET	the
others	NOUN	other
had	AUX	have
one	NUM	one
by	ADP	by
one	NUM	one
succumbed	VERB	succumb
to	ADP	to
fatigue	NOUN	fatigue
and	CCONJ	and
were	AUX	be
now	ADV	now
sitting	VERB	sit
in	ADP	in
a	DET	a
more	ADV	more
or	CCONJ	or
less	ADV	less
exhausted	ADJ	exhausted
state	NOUN	state
on	ADP	on
the	DET	the
various	ADJ	various
benches	NOUN	bench
,	PUNCT	,
noisily	ADV	noisily
applauding	VERB	applaud
the	DET	the
endurance	NOUN	endurance
of	ADP	of
the	DET	the
spinning	VERB	spin
couples	NOUN	couple
and	CCONJ	and
betting	VERB	bet
on	ADP	on
their	PRON	their
favorites	NOUN	favorite
.	PUNCT	.
The	DET	the
groom	NOUN	groom
was	AUX	be
not	PART	not
the	DET	the
man	NOUN	man
his	PRON	his
father	NOUN	father
was	AUX	be
,	PUNCT	,
but	CCONJ	but
he	PRON	he
had	AUX	have
youth	NOUN	youth
in	ADP	in
his	PRON	his
favor	NOUN	favor
;	PUNCT	;
and	CCONJ	and
Judy	PROPN	Judy
had	AUX	have
the	DET	the
advantage	NOUN	advantage
of	ADP	of
the	DET	the
bride	NOUN	bride
in	ADP	in
lightness	NOUN	lightness
and	CCONJ	and
training	NOUN	training
.	PUNCT	.
The	DET	the
old	ADJ	old
father	NOUN	father
was	AUX	be
beginning	VERB	begin
to	PART	to
look	VERB	look
grim	ADJ	grim
and	CCONJ	and
haggard	ADJ	haggard
,	PUNCT	,
and	CCONJ	and
the	DET	the
bride	NOUN	bride
very	ADV	very
hot	ADJ	hot
,	PUNCT	,
with	ADP	with
her	PRON	her
red	ADJ	red
flannel	NOUN	flannel
shirt	NOUN	shirt
showing	VERB	show
in	ADP	in
splotches	NOUN	splotch
through	ADP	through
her	PRON	her
moist	ADJ	moist
wedding	NOUN	wedding
finery	NOUN	finery
.	PUNCT	.
Judy	PROPN	Judy
's	PART	's
soul	NOUN	soul
was	AUX	be
filled	VERB	fill
with	ADP	with
compassion	NOUN	compassion
.	PUNCT	.
This	DET	this
was	AUX	be
the	DET	the
bride	NOUN	bride
's	PART	's
day	NOUN	day
and	CCONJ	and
no	DET	no
honor	NOUN	honor
should	AUX	should
be	AUX	be
wrested	VERB	wrest
from	ADP	from
her	PRON	she
.	PUNCT	.
If	SCONJ	if
the	DET	the
husband	NOUN	husband
scored	VERB	score
one	NUM	one
on	ADP	on
her	PRON	she
to	ADP	to
-	PUNCT	-
day	NOUN	day
she	PRON	she
might	AUX	might
never	ADV	never
catch	VERB	catch
even	ADV	even
,	PUNCT	,
and	CCONJ	and
he	PRON	he
might	AUX	might
hold	VERB	hold
the	DET	the
whip	NOUN	whip
hand	NOUN	hand
over	ADP	over
her	PRON	she
for	ADP	for
the	DET	the
rest	NOUN	rest
of	ADP	of
their	PRON	their
married	ADJ	married
life	NOUN	life
.	PUNCT	.
As	ADP	as
for	ADP	for
the	DET	the
old	ADJ	old
man	NOUN	man
,	PUNCT	,
it	PRON	it
was	AUX	be
hard	ADJ	hard
enough	ADV	enough
to	PART	to
be	AUX	be
old	ADJ	old
and	CCONJ	and
have	AUX	have
young	ADJ	young
ones	NOUN	one
usurp	VERB	usurp
your	PRON	your
place	NOUN	place
.	PUNCT	.
Judy	PROPN	Judy
made	VERB	make
a	DET	a
sudden	ADJ	sudden
resolve	NOUN	resolve
to	PART	to
let	VERB	let
her	PRON	her
opponents	NOUN	opponent
win	VERB	win
.	PUNCT	.
She	PRON	she
was	AUX	be
the	DET	the
stronger	ADJ	strong
member	NOUN	member
of	ADP	of
their	PRON	their
team	NOUN	team
and	CCONJ	and
knew	VERB	know
if	SCONJ	if
it	PRON	it
had	AUX	have
not	PART	not
been	AUX	be
for	ADP	for
her	PRON	she
endurance	NOUN	endurance
,	PUNCT	,
the	DET	the
young	ADJ	young
man	NOUN	man
would	AUX	would
have	AUX	have
given	VERB	give
in	ADP	in
long	ADV	long
ago	ADV	ago
;	PUNCT	;
so	ADV	so
assuming	VERB	assume
a	DET	a
shortness	NOUN	shortness
of	ADP	of
breath	NOUN	breath
that	SCONJ	that
she	PRON	she
did	AUX	do
not	PART	not
really	ADV	really
feel	VERB	feel
,	PUNCT	,
she	PRON	she
slid	VERB	slide
from	ADP	from
her	PRON	her
partner	NOUN	partner
's	PART	's
flabby	ADJ	flabby
embrace	NOUN	embrace
and	CCONJ	and
sank	VERB	sink
on	ADP	on
a	DET	a
bench	NOUN	bench
by	ADP	by
the	DET	the
side	NOUN	side
of	ADP	of
the	DET	the
bride	NOUN	bride
's	PART	's
mother	NOUN	mother
,	PUNCT	,
just	ADV	just
a	DET	a
second	NOUN	second
before	ADP	before
the	DET	the
old	ADJ	old
man	NOUN	man
and	CCONJ	and
his	PRON	his
daughter	NOUN	daughter
-	PUNCT	-
in	ADP	in
-	PUNCT	-
law	NOUN	law
flopped	VERB	flop
in	ADP	in
an	DET	an
ignominious	ADJ	ignominious
heap	NOUN	heap
on	ADP	on
the	DET	the
grass	NOUN	grass
.	PUNCT	.
Being	AUX	be
tired	ADJ	tired
and	CCONJ	and
victorious	ADJ	victorious
is	AUX	be
a	DET	a
very	ADV	very
different	ADJ	different
thing	NOUN	thing
from	ADP	from
being	AUX	be
tired	ADJ	tired
and	CCONJ	and
beaten	VERB	beat
,	PUNCT	,
so	CCONJ	so
the	DET	the
fallen	ADJ	fallen
pair	NOUN	pair
were	AUX	be
soon	ADV	soon
restored	VERB	restore
.	PUNCT	.
The	DET	the
groom	NOUN	groom
picked	VERB	pick
up	ADP	up
his	PRON	his
lady	NOUN	lady
-	PUNCT	-
love	NOUN	love
and	CCONJ	and
bestowed	VERB	bestow
a	DET	a
burning	VERB	burn
kiss	NOUN	kiss
on	ADP	on
her	PRON	her
panting	VERB	pant
mouth	NOUN	mouth
,	PUNCT	,
(	PUNCT	(
just	ADV	just
to	PART	to
let	VERB	let
her	PRON	she
know	VERB	know
there	PRON	there
was	AUX	be
no	DET	no
hard	ADJ	hard
feeling	NOUN	feeling
,	PUNCT	,
)	PUNCT	)
and	CCONJ	and
Judy	PROPN	Judy
,	PUNCT	,
remembering	VERB	remember
she	PRON	she
had	AUX	have
in	ADP	in
her	PRON	her
shirtwaist	NOUN	shirtwaist
in	ADP	in
lieu	NOUN	lieu
of	ADP	of
a	DET	a
missing	VERB	miss
button	NOUN	button
,	PUNCT	,
a	DET	a
tiny	ADJ	tiny
enamelled	ADJ	enamelled
American	PROPN	American
flag	NOUN	flag
,	PUNCT	,
went	VERB	go
forward	ADV	forward
and	CCONJ	and
pinned	VERB	pin
it	PRON	it
on	ADP	on
the	DET	the
lapel	NOUN	lapel
of	ADP	of
the	DET	the
old	ADJ	old
man	NOUN	man
's	PART	's
coat	NOUN	coat
,	PUNCT	,
and	CCONJ	and
making	VERB	make
a	DET	a
low	ADJ	low
curtsey	NOUN	curtsey
,	PUNCT	,
said	VERB	say
:	PUNCT	:
""""	PUNCT	""""
A	DET	a
tribute	NOUN	tribute
from	ADP	from
America	PROPN	America
to	ADP	to
France	PROPN	France
!	PUNCT	!
""""	PUNCT	""""
There	PRON	there
was	AUX	be
much	ADJ	much
applause	NOUN	applause
.	PUNCT	.
Judy	PROPN	Judy
was	AUX	be
urged	VERB	urge
by	ADP	by
all	DET	all
present	ADJ	present
to	PART	to
stay	VERB	stay
with	ADP	with
them	PRON	they
all	DET	all
day	NOUN	day
,	PUNCT	,
but	CCONJ	but
she	PRON	she
had	AUX	have
decided	VERB	decide
to	PART	to
take	VERB	take
a	DET	a
train	NOUN	train
at	ADP	at
the	DET	the
nearby	ADJ	nearby
station	NOUN	station
for	ADP	for
Versailles	PROPN	Versailles
and	CCONJ	and
get	VERB	get
her	PRON	her
luncheon	NOUN	luncheon
there	ADV	there
,	PUNCT	,
so	SCONJ	so
she	PRON	she
bade	VERB	bid
them	PRON	they
good	ADJ	good
-	PUNCT	-
by	ADP	by
.	PUNCT	.
Gathering	VERB	gather
up	ADP	up
her	PRON	her
sketches	NOUN	sketch
and	CCONJ	and
sliding	VERB	slide
them	PRON	they
into	ADP	into
the	DET	the
grooves	NOUN	groove
in	ADP	in
the	DET	the
back	NOUN	back
of	ADP	of
her	PRON	her
kit	NOUN	kit
,	PUNCT	,
she	PRON	she
left	VERB	leave
the	DET	the
gay	NOUN	gay
throng	NOUN	throng
and	CCONJ	and
soon	ADV	soon
got	VERB	get
a	DET	a
local	NOUN	local
to	ADP	to
Versailles	PROPN	Versailles
.	PUNCT	.
On	ADP	on
reaching	VERB	reach
Versailles	PROPN	Versailles
,	PUNCT	,
she	PRON	she
did	AUX	do
not	PART	not
go	VERB	go
into	ADP	into
the	DET	the
palace	NOUN	palace
but	CCONJ	but
wandered	VERB	wander
in	ADP	in
the	DET	the
park	NOUN	park
,	PUNCT	,
stopping	VERB	stop
to	PART	to
feed	VERB	feed
the	DET	the
carp	NOUN	carp
in	ADP	in
the	DET	the
pond	NOUN	pond
with	ADP	with
some	DET	some
gingerbread	NOUN	gingerbread
she	PRON	she
had	AUX	have
bought	VERB	buy
from	ADP	from
a	DET	a
red	ADJ	red
-	PUNCT	-
cheeked	ADJ	cheeked
old	ADJ	old
woman	NOUN	woman
.	PUNCT	.
These	DET	these
carp	NOUN	carp
are	AUX	be
large	ADJ	large
and	CCONJ	and
fat	ADJ	fat
and	CCONJ	and
lazy	ADJ	lazy
,	PUNCT	,
lying	VERB	lie
at	ADP	at
the	DET	the
bottom	NOUN	bottom
of	ADP	of
the	DET	the
pool	NOUN	pool
,	PUNCT	,
moving	VERB	move
their	PRON	their
tails	NOUN	tail
almost	ADV	almost
imperceptibly	ADV	imperceptibly
and	CCONJ	and
opening	VERB	open
and	CCONJ	and
shutting	VERB	shut
their	PRON	their
eyes	NOUN	eye
with	ADP	with
such	DET	such
a	DET	a
bored	ADJ	bored
expression	NOUN	expression
that	SCONJ	that
Judy	PROPN	Judy
had	AUX	have
to	PART	to
laugh	VERB	laugh
.	PUNCT	.
There	PRON	there
is	AUX	be
a	DET	a
rumor	NOUN	rumor
that	SCONJ	that
they	PRON	they
are	AUX	be
the	DET	the
same	ADJ	same
carp	NOUN	carp
that	PRON	that
Marie	PROPN	Marie
Antoinette	PROPN	Antoinette
used	VERB	use
to	PART	to
feed	VERB	feed
;	PUNCT	;
certainly	ADV	certainly
they	PRON	they
are	AUX	be
very	ADV	very
old	ADJ	old
and	CCONJ	and
very	ADV	very
tired	ADJ	tired
.	PUNCT	.
Judy	PROPN	Judy
remembering	VERB	remember
this	DET	this
legend	NOUN	legend
of	ADP	of
the	DET	the
carp	NOUN	carp
,	PUNCT	,
began	VERB	begin
to	PART	to
think	VERB	think
of	ADP	of
poor	ADJ	poor
Marie	PROPN	Marie
Antoinette	PROPN	Antoinette
and	CCONJ	and
decided	VERB	decide
to	PART	to
go	VERB	go
over	ADV	over
to	ADP	to
the	DET	the
Trianon	PROPN	Trianon
.	PUNCT	.
The	DET	the
poor	ADJ	poor
misunderstood	VERB	misunderstand
queen	NOUN	queen
had	AUX	have
always	ADV	always
been	AUX	be
one	NUM	one
of	ADP	of
Judy	PROPN	Judy
's	PART	's
favorites	NOUN	favorite
.	PUNCT	.
She	PRON	she
walked	VERB	walk
along	ADV	along
under	ADP	under
the	DET	the
trees	NOUN	tree
in	ADP	in
a	DET	a
brown	ADJ	brown
study	NOUN	study
musing	VERB	muse
on	ADP	on
the	DET	the
fortunes	NOUN	fortune
of	ADP	of
that	DET	that
royal	ADJ	royal
lady	NOUN	lady
.	PUNCT	.
Suddenly	ADV	suddenly
she	PRON	she
rubbed	VERB	rub
her	PRON	her
eyes	NOUN	eye
.	PUNCT	.
Was	AUX	be
she	PRON	she
dreaming	VERB	dream
or	CCONJ	or
was	AUX	be
she	PRON	she
crazy	ADJ	crazy
?	PUNCT	?
The	DET	the
Trianon	PROPN	Trianon
was	AUX	be
before	ADP	before
her	PRON	she
and	CCONJ	and
on	ADP	on
the	DET	the
terrace	NOUN	terrace
was	AUX	be
Marie	PROPN	Marie
Antoinette	PROPN	Antoinette
herself	PRON	herself
dressed	VERB	dress
as	ADP	as
a	DET	a
shepherdess	NOUN	shepherdess
and	CCONJ	and
leading	VERB	lead
a	DET	a
beautiful	ADJ	beautiful
woolly	ADJ	woolly
lamb	NOUN	lamb
by	ADP	by
a	DET	a
blue	NOUN	blue
ribbon	NOUN	ribbon
.	PUNCT	.
Accompanying	VERB	accompany
her	PRON	she
was	AUX	be
a	DET	a
pretty	ADJ	pretty
maid	NOUN	maid
of	ADP	of
honor	NOUN	honor
dressed	VERB	dress
as	ADP	as
a	DET	a
milk	NOUN	milk
maid	NOUN	maid
with	ADP	with
a	DET	a
pail	NOUN	pail
in	ADP	in
her	PRON	her
hand	NOUN	hand
and	CCONJ	and
a	DET	a
three	NUM	three
-	PUNCT	-
legged	ADJ	legged
stool	NOUN	stool
under	ADP	under
her	PRON	her
arm	NOUN	arm
.	PUNCT	.
The	DET	the
Count	PROPN	Count
d'Artois	PROPN	d'Artois
,	PUNCT	,
gay	ADJ	gay
,	PUNCT	,
handsome	ADJ	handsome
,	PUNCT	,
debonair	ADJ	debonair
,	PUNCT	,
met	VERB	meet
them	PRON	they
and	CCONJ	and
held	VERB	hold
them	PRON	they
in	ADP	in
conversation	NOUN	conversation
,	PUNCT	,
then	ADV	then
the	DET	the
grave	ADJ	grave
,	PUNCT	,
sedate	ADJ	sedate
Monsieur	PROPN	Monsieur
,	PUNCT	,
as	ADP	as
the	DET	the
elder	NOUN	elder
of	ADP	of
the	DET	the
two	NUM	two
brothers	NOUN	brother
of	ADP	of
King	PROPN	King
Louis	PROPN	Louis
XVI	PROPN	XVI
was	AUX	be
styled	VERB	style
,	PUNCT	,
approached	VERB	approach
,	PUNCT	,
and	CCONJ	and
with	ADP	with
him	PRON	he
was	AUX	be
our	PRON	our
own	ADJ	own
Benjamin	PROPN	Benjamin
Franklin	PROPN	Franklin
,	PUNCT	,
