CHILDREN	NOUN	child
of	ADP	of
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
's	PART	's
checkbook	NOUN	checkbook
what	PRON	what
would	AUX	would
be	AUX	be
likely	ADJ	likely
to	PART	to
please	VERB	please
her	PRON	she
,	PUNCT	,
gave	VERB	give
as	ADP	as
much	ADJ	much
consideration	NOUN	consideration
to	ADP	to
Service	PROPN	Service
as	ADP	as
to	ADP	to
Profit	PROPN	Profit
.	PUNCT	.
The	DET	the
basis	NOUN	basis
of	ADP	of
his	PRON	his
growing	VERB	grow
plan	NOUN	plan
was	AUX	be
good	ADJ	good
apartments	NOUN	apartment
at	ADP	at
fair	ADJ	fair
rentals	NOUN	rental
.	PUNCT	.
That	SCONJ	that
he	PRON	he
saw	VERB	see
as	ADP	as
the	DET	the
greatest	ADJ	great
of	ADP	of
public	ADJ	public
services	NOUN	service
in	ADP	in
the	DET	the
present	ADJ	present
crisis	NOUN	crisis
.	PUNCT	.
But	CCONJ	but
the	DET	the
return	NOUN	return
upon	SCONJ	upon
the	DET	the
investment	NOUN	investment
had	AUX	have
to	PART	to
be	AUX	be
a	DET	a
reasonable	ADJ	reasonable
one	NUM	one
.	PUNCT	.
Larry	PROPN	Larry
did	AUX	do
not	PART	not
believe	VERB	believe
in	ADP	in
Charity	PROPN	Charity
,	PUNCT	,
except	SCONJ	except
for	ADP	for
extreme	ADJ	extreme
cases	NOUN	case
.	PUNCT	.
He	PRON	he
believed	VERB	believe
,	PUNCT	,
and	CCONJ	and
his	PRON	his
belief	NOUN	belief
had	AUX	have
grown	VERB	grow
out	ADP	out
of	ADP	of
a	DET	a
wide	ADJ	wide
experience	NOUN	experience
with	ADP	with
many	ADJ	many
kinds	NOUN	kind
of	ADP	of
people	NOUN	people
,	PUNCT	,
that	SCONJ	that
Charity	PROPN	Charity
,	PUNCT	,
of	ADP	of
course	NOUN	course
to	ADP	to
a	DET	a
smaller	ADJ	small
extent	NOUN	extent
,	PUNCT	,
was	AUX	be
as	ADV	as
definitely	ADV	definitely
a	DET	a
source	NOUN	source
of	ADP	of
social	ADJ	social
evil	NOUN	evil
as	ADP	as
the	DET	the
then	ADV	then
much	ADV	much
-	PUNCT	-
talked	VERB	talk
-	PUNCT	-
of	ADP	of
Profiteering	NOUN	profiteering
.	PUNCT	.
In	ADP	in
the	DET	the
meantime	NOUN	meantime
he	PRON	he
was	AUX	be
seeing	VERB	see
his	PRON	his
old	ADJ	old
friend	NOUN	friend
,	PUNCT	,
Joe	PROPN	Joe
Ellison	PROPN	Ellison
,	PUNCT	,
every	DET	every
day	NOUN	day
;	PUNCT	;
perhaps	ADV	perhaps
smoking	VERB	smoke
with	ADP	with
Ellison	PROPN	Ellison
in	ADP	in
his	PRON	his
cottage	NOUN	cottage
after	ADP	after
he	PRON	he
had	AUX	have
finished	VERB	finish
his	PRON	his
day	NOUN	day
's	PART	's
work	NOUN	work
among	ADP	among
the	DET	the
roses	NOUN	rose
,	PUNCT	,
perhaps	ADV	perhaps
walking	VERB	walk
along	ADP	along
the	DET	the
bluff	NOUN	bluff
which	DET	which
hung	VERB	hang
above	ADP	above
the	DET	the
Sound	PROPN	Sound
,	PUNCT	,
whose	DET	whose
cool	ADJ	cool
,	PUNCT	,
clear	ADJ	clear
waters	NOUN	water
splashed	VERB	splash
with	ADP	with
vacation	NOUN	vacation
laziness	NOUN	laziness
upon	SCONJ	upon
the	DET	the
shingle	NOUN	shingle
.	PUNCT	.
The	DET	the
two	NUM	two
men	NOUN	man
rarely	ADV	rarely
spoke	VERB	speak
,	PUNCT	,
and	CCONJ	and
never	ADV	never
of	ADP	of
the	DET	the
past	ADJ	past
.	PUNCT	.
Larry	PROPN	Larry
was	AUX	be
well	ADV	well
acquainted	ADJ	acquainted
with	ADP	with
,	PUNCT	,
and	CCONJ	and
understood	VERB	understand
,	PUNCT	,
the	DET	the
older	ADJ	old
man	NOUN	man
's	PART	's
deep	ADJ	deep
-	PUNCT	-
rooted	ADJ	rooted
wish	NOUN	wish
to	PART	to
avoid	VERB	avoid
all	DET	all
talk	NOUN	talk
bearing	VERB	bear
upon	SCONJ	upon
deeds	NOUN	deed
and	CCONJ	and
associates	NOUN	associate
of	ADP	of
other	ADJ	other
days	NOUN	day
;	PUNCT	;
that	DET	that
was	AUX	be
a	DET	a
part	NOUN	part
of	ADP	of
his	PRON	his
life	NOUN	life
and	CCONJ	and
a	DET	a
phase	NOUN	phase
of	ADP	of
existence	NOUN	existence
that	PRON	that
Joe	PROPN	Joe
Ellison	PROPN	Ellison
was	AUX	be
trying	VERB	try
to	PART	to
forget	VERB	forget
,	PUNCT	,
and	CCONJ	and
Larry	PROPN	Larry
by	ADP	by
his	PRON	his
silence	NOUN	silence
deferred	VERB	defer
to	ADP	to
his	PRON	his
friend	NOUN	friend
's	PART	's
desire	NOUN	desire
.	PUNCT	.
On	ADP	on
the	DET	the
day	NOUN	day
after	ADP	after
Joe	PROPN	Joe
Ellison	PROPN	Ellison
's	PART	's
visit	NOUN	visit
to	ADP	to
the	DET	the
Duchess	PROPN	Duchess
,	PUNCT	,
Larry	PROPN	Larry
had	AUX	have
received	VERB	receive
a	DET	a
note	NOUN	note
from	ADP	from
his	PRON	his
grandmother	NOUN	grandmother
,	PUNCT	,
addressed	VERB	address
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
to	ADP	to
“	PUNCT	""""
Mr.	PROPN	Mr.
Brandon	PROPN	Brandon
.	PUNCT	.
”	PUNCT	""""
There	PRON	there
was	AUX	be
no	DET	no
danger	NOUN	danger
in	ADP	in
her	PRON	her
writing	VERB	write
Larry	PROPN	Larry
if	SCONJ	if
she	PRON	she
took	VERB	take
adequate	ADJ	adequate
precautions	NOUN	precaution
:	PUNCT	:
mail	NOUN	mail
addressed	VERB	address
to	ADP	to
Cedar	PROPN	Cedar
Crest	PROPN	Crest
was	AUX	be
not	PART	not
bothered	VERB	bother
by	ADP	by
postal	ADJ	postal
and	CCONJ	and
police	NOUN	police
officials	NOUN	official
;	PUNCT	;
it	PRON	it
was	AUX	be
only	ADV	only
mail	NOUN	mail
which	DET	which
came	VERB	come
to	ADP	to
the	DET	the
house	NOUN	house
of	ADP	of
the	DET	the
Duchess	PROPN	Duchess
which	DET	which
received	VERB	receive
the	DET	the
attention	NOUN	attention
of	ADP	of
these	DET	these
gentlemen	NOUN	gentleman
.	PUNCT	.
The	DET	the
note	NOUN	note
was	AUX	be
one	NUM	one
which	DET	which
the	DET	the
Duchess	PROPN	Duchess
,	PUNCT	,
after	ADP	after
that	DET	that
night	NOUN	night
of	ADP	of
thought	NOUN	thought
which	DET	which
had	AUX	have
so	ADV	so
shaken	VERB	shake
her	PRON	her
old	ADJ	old
heart	NOUN	heart
,	PUNCT	,
had	AUX	have
decided	VERB	decide
to	PART	to
be	AUX	be
a	DET	a
necessity	NOUN	necessity
if	SCONJ	if
her	PRON	her
plan	NOUN	plan
of	ADP	of
never	ADV	never
telling	VERB	tell
of	ADP	of
her	PRON	her
discovery	NOUN	discovery
of	ADP	of
Maggie	PROPN	Maggie
's	PART	's
real	ADJ	real
paternity	NOUN	paternity
were	AUX	be
to	PART	to
be	AUX	be
a	DET	a
success	NOUN	success
.	PUNCT	.
The	DET	the
major	ADJ	major
portion	NOUN	portion
of	ADP	of
her	PRON	her
note	NOUN	note
dwelt	VERB	dwell
upon	SCONJ	upon
a	DET	a
generality	NOUN	generality
with	ADP	with
which	DET	which
Larry	PROPN	Larry
already	ADV	already
was	AUX	be
acquainted	VERB	acquaint
:	PUNCT	:
Joe	PROPN	Joe
's	PART	's
desire	NOUN	desire
to	PART	to
keep	VERB	keep
clear	ADJ	clear
of	ADP	of
all	DET	all
talk	NOUN	talk
touching	VERB	touch
upon	SCONJ	upon
the	DET	the
deeds	NOUN	deed
and	CCONJ	and
the	DET	the
people	NOUN	people
of	ADP	of
his	PRON	his
past	NOUN	past
.	PUNCT	.
And	CCONJ	and
then	ADV	then
in	ADP	in
a	DET	a
careless	ADV	careless
-	PUNCT	-
seeming	VERB	seem
last	ADJ	last
sentence	NOUN	sentence
the	DET	the
Duchess	NOUN	duchess
packed	VERB	pack
the	DET	the
carefully	ADV	carefully
calculated	VERB	calculate
substance	NOUN	substance
of	ADP	of
her	PRON	her
entire	ADJ	entire
note	NOUN	note
:	PUNCT	:
“	PUNCT	""""
It	PRON	it
may	AUX	may
not	PART	not
be	AUX	be
very	ADV	very
important	ADJ	important
--	PUNCT	--
but	CCONJ	but
particularly	ADV	particularly
avoid	VERB	avoid
ever	ADV	ever
mentioning	VERB	mention
the	DET	the
mere	ADJ	mere
name	NOUN	name
of	ADP	of
Jimmie	PROPN	Jimmie
Carlisle	PROPN	Carlisle
.	PUNCT	.
They	PRON	they
used	VERB	use
to	PART	to
know	VERB	know
each	DET	each
other	ADJ	other
,	PUNCT	,
and	CCONJ	and
their	PRON	their
acquaintance	NOUN	acquaintance
is	AUX	be
about	ADV	about
the	DET	the
bitterest	ADJ	bitter
thing	NOUN	thing
Joe	PROPN	Joe
Ellison	PROPN	Ellison
has	AUX	have
to	PART	to
remember	VERB	remember
.	PUNCT	.
”	PUNCT	""""
Of	ADV	of
course	ADV	course
he	PRON	he
'd	AUX	would
never	ADV	never
mention	VERB	mention
Old	PROPN	Old
Jimmie	PROPN	Jimmie
Carlisle	PROPN	Carlisle
,	PUNCT	,
Larry	PROPN	Larry
said	VERB	say
to	ADP	to
himself	PRON	himself
as	ADP	as
he	PRON	he
destroyed	VERB	destroy
the	DET	the
note	NOUN	note
--	PUNCT	--
never	ADV	never
guessing	VERB	guess
,	PUNCT	,
in	ADP	in
making	VERB	make
this	DET	this
natural	ADJ	natural
response	NOUN	response
to	ADP	to
what	PRON	what
seemed	VERB	seem
a	DET	a
most	ADV	most
natural	ADJ	natural
request	NOUN	request
,	PUNCT	,
that	SCONJ	that
he	PRON	he
had	AUX	have
become	VERB	become
an	DET	an
unconscious	ADJ	unconscious
partner	NOUN	partner
in	ADP	in
the	DET	the
plan	NOUN	plan
of	ADP	of
the	DET	the
warm	ADJ	warm
-	PUNCT	-
hearted	ADJ	hearted
,	PUNCT	,
scheming	VERB	scheme
Duchess	PROPN	Duchess
.	PUNCT	.
There	PRON	there
was	AUX	be
one	NUM	one
detail	NOUN	detail
of	ADP	of
Joe	PROPN	Joe
Ellison	PROPN	Ellison
's	PART	's
behavior	NOUN	behavior
which	DET	which
aroused	VERB	arouse
Larry	PROPN	Larry
's	PART	's
mild	ADJ	mild
curiosity	NOUN	curiosity
.	PUNCT	.
Directly	ADV	directly
beneath	ADP	beneath
one	NUM	one
of	ADP	of
Joe	PROPN	Joe
's	PART	's
gardens	NOUN	garden
,	PUNCT	,
hardly	ADV	hardly
a	DET	a
hundred	NUM	hundred
yards	NOUN	yard
away	ADV	away
,	PUNCT	,
was	AUX	be
a	DET	a
bit	NOUN	bit
of	ADP	of
beach	NOUN	beach
and	CCONJ	and
a	DET	a
pavilion	NOUN	pavilion
which	DET	which
were	AUX	be
used	VERB	use
in	ADP	in
common	ADJ	common
by	ADP	by
the	DET	the
families	NOUN	family
from	ADP	from
the	DET	the
surrounding	VERB	surround
estates	NOUN	estate
.	PUNCT	.
The	DET	the
girls	NOUN	girl
and	CCONJ	and
younger	ADJ	young
women	NOUN	woman
were	AUX	be
just	ADV	just
home	ADV	home
from	ADP	from
schools	NOUN	school
and	CCONJ	and
colleges	NOUN	college
,	PUNCT	,
and	CCONJ	and
at	ADP	at
high	ADJ	high
tide	NOUN	tide
were	AUX	be
always	ADV	always
on	ADP	on
the	DET	the
beach	NOUN	beach
.	PUNCT	.
At	ADP	at
this	DET	this
period	NOUN	period
,	PUNCT	,
whenever	SCONJ	whenever
he	PRON	he
was	AUX	be
at	ADP	at
Cedar	PROPN	Cedar
Crest	PROPN	Crest
,	PUNCT	,
Larry	PROPN	Larry
saw	VERB	see
Joe	PROPN	Joe
,	PUNCT	,
his	PRON	his
work	NOUN	work
apparently	ADV	apparently
forgotten	VERB	forget
,	PUNCT	,
gazing	VERB	gaze
fixedly	ADV	fixedly
down	ADV	down
upon	SCONJ	upon
the	DET	the
young	ADJ	young
figures	NOUN	figure
splashing	VERB	splash
about	ADP	about
the	DET	the
water	NOUN	water
in	ADP	in
their	PRON	their
bright	VERB	bright
bathing	NOUN	bathing
-	PUNCT	-
suits	NOUN	suit
or	CCONJ	or
lounging	VERB	lounge
about	ADP	about
the	DET	the
pavilion	NOUN	pavilion
in	ADP	in
their	PRON	their
smart	ADJ	smart
summer	NOUN	summer
frocks	NOUN	frock
.	PUNCT	.
This	DET	this
interest	NOUN	interest
made	VERB	make
Larry	PROPN	Larry
wonder	VERB	wonder
,	PUNCT	,
though	SCONJ	though
to	PART	to
be	AUX	be
sure	ADJ	sure
not	PART	not
very	ADV	very
seriously	ADV	seriously
.	PUNCT	.
For	CCONJ	for
he	PRON	he
had	AUX	have
never	ADV	never
a	DET	a
guess	NOUN	guess
of	ADP	of
how	SCONJ	how
deep	ADJ	deep
Joe	PROPN	Joe
's	PART	's
interest	NOUN	interest
was	AUX	be
.	PUNCT	.
He	PRON	he
did	AUX	do
not	PART	not
know	VERB	know
,	PUNCT	,
could	AUX	could
not	PART	not
know	VERB	know
,	PUNCT	,
that	SCONJ	that
that	DET	that
tall	ADJ	tall
,	PUNCT	,
fixed	ADJ	fixed
figure	NOUN	figure
,	PUNCT	,
with	ADP	with
its	PRON	its
one	NUM	one
absorbing	VERB	absorb
idea	NOUN	idea
,	PUNCT	,
was	AUX	be
thinking	VERB	think
of	ADP	of
his	PRON	his
daughter	NOUN	daughter
.	PUNCT	.
He	PRON	he
could	AUX	could
not	PART	not
know	VERB	know
that	SCONJ	that
Joe	PROPN	Joe
Ellison	PROPN	Ellison
,	PUNCT	,
emotionally	ADV	emotionally
elated	ADJ	elated
and	CCONJ	and
with	ADP	with
a	DET	a
hungry	ADJ	hungry
,	PUNCT	,
self	NOUN	self
-	PUNCT	-
denying	VERB	deny
affection	NOUN	affection
that	PRON	that
reached	VERB	reach
out	ADP	out
toward	ADP	toward
them	PRON	they
all	DET	all
,	PUNCT	,
was	AUX	be
seeing	VERB	see
his	PRON	his
daughter	NOUN	daughter
as	ADP	as
just	ADV	just
such	DET	such
a	DET	a
girl	NOUN	girl
as	ADP	as
one	NUM	one
of	ADP	of
these	DET	these
--	PUNCT	--
simple	ADJ	simple
,	PUNCT	,
wholesome	ADJ	wholesome
,	PUNCT	,
well	ADV	well
-	PUNCT	-
brought	VERB	bring
-	PUNCT	-
up	ADP	up
.	PUNCT	.
He	PRON	he
could	AUX	could
not	PART	not
know	VERB	know
that	SCONJ	that
Joe	PROPN	Joe
,	PUNCT	,
in	ADP	in
a	DET	a
way	NOUN	way
,	PUNCT	,
perceived	VERB	perceive
his	PRON	his
daughter	NOUN	daughter
in	ADP	in
every	DET	every
nice	ADJ	nice
young	NOUN	young
woman	NOUN	woman
he	PRON	he
saw	VERB	see
.	PUNCT	.
Toward	ADP	toward
evening	NOUN	evening
of	ADP	of
the	DET	the
seventh	ADJ	seventh
day	NOUN	day
of	ADP	of
her	PRON	her
visit	NOUN	visit
,	PUNCT	,
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
returned	VERB	return
.	PUNCT	.
Larry	PROPN	Larry
was	AUX	be
on	ADP	on
the	DET	the
piazza	NOUN	piazza
when	SCONJ	when
the	DET	the
car	NOUN	car
bearing	VERB	bear
her	PRON	she
swept	VERB	sweep
into	ADP	into
the	DET	the
white	ADJ	white
-	PUNCT	-
graveled	ADJ	graveled
curve	NOUN	curve
of	ADP	of
the	DET	the
drive	NOUN	drive
.	PUNCT	.
The	DET	the
car	NOUN	car
was	AUX	be
a	DET	a
handsome	ADJ	handsome
,	PUNCT	,
powerful	ADJ	powerful
roadster	NOUN	roadster
.	PUNCT	.
Larry	PROPN	Larry
had	AUX	have
started	VERB	start
out	ADP	out
to	PART	to
be	AUX	be
of	ADP	of
such	ADJ	such
assistance	NOUN	assistance
as	ADP	as
he	PRON	he
could	AUX	could
,	PUNCT	,
when	SCONJ	when
the	DET	the
figure	NOUN	figure
at	ADP	at
the	DET	the
wheel	NOUN	wheel
,	PUNCT	,
a	DET	a
man	NOUN	man
,	PUNCT	,
sprang	VERB	spring
from	ADP	from
the	DET	the
car	NOUN	car
and	CCONJ	and
helped	VERB	help
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
alight	VERB	alight
.	PUNCT	.
Larry	PROPN	Larry
saw	VERB	see
that	SCONJ	that
the	DET	the
man	NOUN	man
was	AUX	be
Hunt	PROPN	Hunt
--	PUNCT	--
such	DET	such
a	DET	a
different	ADJ	different
Hunt!--and	CCONJ	hunt!--and
he	PRON	he
had	AUX	have
begun	VERB	begin
a	DET	a
quick	ADJ	quick
retreat	NOUN	retreat
when	SCONJ	when
Hunt	PROPN	Hunt
's	PART	's
voice	NOUN	voice
called	VERB	call
after	ADP	after
him	PRON	he
:	PUNCT	:
“	PUNCT	""""
You	PRON	you
there	ADV	there
--	PUNCT	--
wait	VERB	wait
a	DET	a
minute	NOUN	minute
!	PUNCT	!
I	PRON	I
want	VERB	want
a	DET	a
little	ADJ	little
chin	NOUN	chin
-	PUNCT	-
chin	NOUN	chin
with	ADP	with
you	PRON	you
.	PUNCT	.
”	PUNCT	""""
Larry	PROPN	Larry
halted	VERB	halt
.	PUNCT	.
He	PRON	he
could	AUX	could
not	PART	not
help	VERB	help
overhearing	VERB	overhear
the	DET	the
few	ADJ	few
words	NOUN	word
that	PRON	that
passed	VERB	pass
between	ADP	between
Hunt	PROPN	Hunt
and	CCONJ	and
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
.	PUNCT	.
“	PUNCT	""""
Thank	VERB	thank
you	PRON	you
ever	ADV	ever
so	ADV	so
much	ADV	much
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
said	VERB	say
in	ADP	in
her	PRON	her
even	ADJ	even
voice	NOUN	voice
.	PUNCT	.
“	PUNCT	""""
Then	ADV	then
you	PRON	you
're	AUX	be
coming	VERB	come
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
promised	VERB	promise
,	PUNCT	,
did	AUX	do
n't	PART	not
I	PRON	I
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Then	ADV	then
good	INTJ	good
-	PUNCT	-
bye	INTJ	bye
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Good	INTJ	good
-	PUNCT	-
bye	INTJ	bye
.	PUNCT	.
”	PUNCT	""""
They	PRON	they
shook	VERB	shake
hands	NOUN	hand
friendly	ADV	friendly
enough	ADV	enough
,	PUNCT	,
but	CCONJ	but
rather	ADV	rather
formally	ADV	formally
,	PUNCT	,
and	CCONJ	and
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
turned	VERB	turn
to	ADP	to
the	DET	the
house	NOUN	house
.	PUNCT	.
Hunt	PROPN	Hunt
called	VERB	call
to	ADP	to
Larry	PROPN	Larry
:	PUNCT	:
“	PUNCT	""""
Come	VERB	come
here	ADV	here
,	PUNCT	,
son	NOUN	son
.	PUNCT	.
”	PUNCT	""""
Larry	PROPN	Larry
crossed	VERB	cross
to	ADP	to
the	DET	the
big	ADJ	big
painter	NOUN	painter
who	PRON	who
was	AUX	be
standing	VERB	stand
beside	ADP	beside
the	DET	the
power	NOUN	power
-	PUNCT	-
bulged	ADJ	bulged
hood	NOUN	hood
of	ADP	of
his	PRON	his
low	ADV	low
-	PUNCT	-
swung	VERB	swing
car	NOUN	car
.	PUNCT	.
“	PUNCT	""""
Happened	VERB	happen
to	PART	to
drop	VERB	drop
in	ADP	in
where	SCONJ	where
she	PRON	she
was	AUX	be
--	PUNCT	--
brought	VERB	bring
her	PRON	her
home	ADV	home
--	PUNCT	--
aunt	NOUN	aunt
following	VERB	follow
in	ADP	in
that	DET	that
hearse	NOUN	hearse
with	ADP	with
its	PRON	its
five	NUM	five
-	PUNCT	-
foot	NOUN	foot
cushions	NOUN	cushion
she	PRON	she
always	ADV	always
rides	VERB	ride
in	ADP	in
,	PUNCT	,
”	PUNCT	""""
Hunt	PROPN	Hunt
explained	VERB	explain
.	PUNCT	.
And	CCONJ	and
then	ADV	then
:	PUNCT	:
“	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
I	PRON	I
suppose	VERB	suppose
you	PRON	you
've	AUX	have
got	VERB	get
to	PART	to
give	VERB	give
me	PRON	I
the	DET	the
once	NOUN	once
-	PUNCT	-
over	ADP	over
.	PUNCT	.
Hurry	VERB	hurry
up	ADP	up
,	PUNCT	,
and	CCONJ	and
get	VERB	get
it	PRON	it
done	VERB	do
with	ADP	with
.	PUNCT	.
”	PUNCT	""""
Larry	PROPN	Larry
obeyed	VERB	obey
.	PUNCT	.
Hunt	PROPN	Hunt
's	PART	's
wild	ADJ	wild
hair	NOUN	hair
had	AUX	have
been	AUX	be
smartly	ADV	smartly
barbered	VERB	barber
,	PUNCT	,
he	PRON	he
had	AUX	have
on	ADP	on
a	DET	a
swagger	NOUN	swagger
dust	NOUN	dust
-	PUNCT	-
coat	NOUN	coat
,	PUNCT	,
and	CCONJ	and
beneath	ADP	beneath
it	PRON	it
flannels	NOUN	flannel
of	ADP	of
the	DET	the
smartest	ADJ	smart
cut	NOUN	cut
.	PUNCT	.
Further	ADV	far
,	PUNCT	,
he	PRON	he
bore	VERB	bear
himself	PRON	himself
as	ADP	as
if	SCONJ	if
smart	ADJ	smart
clothes	NOUN	clothe
and	CCONJ	and
smart	ADJ	smart
cars	NOUN	car
had	AUX	have
always	ADV	always
been	AUX	be
items	NOUN	item
of	ADP	of
his	PRON	his
equipment	NOUN	equipment
.	PUNCT	.
“	PUNCT	""""
Well	ADV	well
,	PUNCT	,
young	ADJ	young
fellow	NOUN	fellow
,	PUNCT	,
spill	VERB	spill
it	PRON	it
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
commanded	VERB	command
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
do	AUX	do
I	PRON	I
look	VERB	look
like	ADP	like
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Like	ADP	like
Solomon	PROPN	Solomon
in	ADP	in
all	DET	all
his	PRON	his
glory	NOUN	glory
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
more	ADV	more
like	ADP	like
the	DET	the
he	PRON	he
-	PUNCT	-
dressmaker	NOUN	dressmaker
of	ADP	of
the	DET	the
Queen	PROPN	Queen
of	ADP	of
Sheba	PROPN	Sheba
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
run	VERB	run
you	PRON	you
up	ADP	up
every	DET	every
telephone	NOUN	telephone
post	NOUN	post
we	PRON	we
come	VERB	come
to	ADP	to
for	ADP	for
that	DET	that
insult	NOUN	insult
!	PUNCT	!
Hop	VERB	hop
in	ADP	in
,	PUNCT	,
son	NOUN	son
,	PUNCT	,
and	CCONJ	and
we	PRON	we
'll	AUX	will
take	VERB	take
a	DET	a
little	ADJ	little
voyage	NOUN	voyage
around	ADP	around
the	DET	the
earth	NOUN	earth
in	ADP	in
eighty	NUM	eighty
seconds	NOUN	second
.	PUNCT	.
”	PUNCT	""""
Larry	PROPN	Larry
got	VERB	get
in	ADP	in
.	PUNCT	.
Once	ADV	once
out	ADP	out
of	ADP	of
the	DET	the
drive	NOUN	drive
the	DET	the
car	NOUN	car
leaped	VERB	leap
away	ADV	away
as	ADP	as
though	SCONJ	though
intent	ADJ	intent
upon	SCONJ	upon
keeping	VERB	keep
to	ADP	to
Hunt	PROPN	Hunt
's	PART	's
time	NOUN	time
-	PUNCT	-
table	NOUN	table
.	PUNCT	.
But	CCONJ	but
after	ADP	after
a	DET	a
mile	NOUN	mile
or	CCONJ	or
two	NUM	two
Hunt	PROPN	Hunt
quieted	VERB	quiet
the	DET	the
roaring	VERB	roar
monster	NOUN	monster
to	ADP	to
a	DET	a
conversational	ADJ	conversational
pace	NOUN	pace
.	PUNCT	.
“	PUNCT	""""
Get	VERB	get
one	NUM	one
of	ADP	of
the	DET	the
invitations	NOUN	invitation
to	ADP	to
my	PRON	my
show	NOUN	show
?	PUNCT	?
”	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
“	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
Several	ADJ	several
days	NOUN	day
ago	ADV	ago
.	PUNCT	.
That	DET	that
dealer	NOUN	dealer
certainly	ADV	certainly
got	VERB	get
it	PRON	it
up	ADP	up
in	ADP	in
great	ADJ	great
shape	NOUN	shape
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
must	AUX	must
have	AUX	have
hypnotized	VERB	hypnotize
Graham	PROPN	Graham
.	PUNCT	.
That	DET	that
old	ADJ	old
paint	NOUN	paint
pirate	NOUN	pirate
is	AUX	be
giving	VERB	give
the	DET	the
engine	NOUN	engine
all	DET	all
the	DET	the
gas	NOUN	gas
she	PRON	she
'll	AUX	will
stand	VERB	stand
--	PUNCT	--
and	CCONJ	and
believe	VERB	believe
me	PRON	I
,	PUNCT	,
he	PRON	he
's	AUX	be
sure	ADV	sure
getting	VERB	get
up	ADP	up
a	DET	a
lot	NOUN	lot
of	ADP	of
speed	NOUN	speed
.	PUNCT	.
”	PUNCT	""""
Hunt	PROPN	Hunt
grinned	VERB	grin
.	PUNCT	.
“	PUNCT	""""
That	DET	that
private	ADJ	private
pre	ADJ	pre
-	ADJ	-
exhibition	ADJ	exhibition
show	NOUN	show
you	PRON	you
suggested	VERB	suggest
is	AUX	be
proving	VERB	prove
the	DET	the
best	ADJ	good
publicity	NOUN	publicity
idea	NOUN	idea
Graham	PROPN	Graham
ever	ADV	ever
had	AUX	have
in	ADP	in
his	PRON	his
musty	ADJ	musty
old	ADJ	old
shop	NOUN	shop
.	PUNCT	.
Everywhere	ADV	everywhere
I	PRON	I
go	VERB	go
,	PUNCT	,
people	NOUN	people
are	AUX	be
talking	VERB	talk
about	ADP	about
the	DET	the
darned	ADJ	darned
thing	NOUN	thing
.	PUNCT	.
Every	DET	every
man	NOUN	man
,	PUNCT	,
woman	NOUN	woman
and	CCONJ	and
child	NOUN	child
,	PUNCT	,
also	ADV	also
unmarried	ADJ	unmarried
females	NOUN	female
of	ADP	of
both	DET	both
sexes	NOUN	sex
,	PUNCT	,
who	PRON	who
got	VERB	get
invitations	NOUN	invitation
are	AUX	be
coming	VERB	come
--	PUNCT	--
and	CCONJ	and
those	DET	those
who	PRON	who
did	AUX	do
n't	PART	not
get	VERB	get
'em	PRON	them
are	AUX	be
trying	VERB	try
to	PART	to
bribe	VERB	bribe
the	DET	the
traffic	NOUN	traffic
cop	NOUN	cop
at	ADP	at
Forty	PROPN	Forty
-	PUNCT	-
Second	PROPN	Second
Street	PROPN	Street
to	PART	to
let	VERB	let
'em	PRON	them
in	ADV	in
.	PUNCT	.
”	PUNCT	""""
Hunt	PROPN	Hunt
paused	VERB	pause
for	ADP	for
a	DET	a
chuckle	NOUN	chuckle
.	PUNCT	.
“	PUNCT	""""
And	CCONJ	and
I	PRON	I
'm	AUX	be
having	VERB	have
the	DET	the
time	NOUN	time
of	ADP	of
my	PRON	my
young	ADJ	young
life	NOUN	life
with	ADP	with
the	DET	the
people	NOUN	people
who	PRON	who
always	ADV	always
thought	VERB	think
I	PRON	I
could	AUX	could
n't	PART	not
paint	VERB	paint
,	PUNCT	,
and	CCONJ	and
who	PRON	who
are	AUX	be
now	ADV	now
trying	VERB	try
to	PART	to
sidle	VERB	sidle
up	ADP	up
to	ADP	to
me	PRON	I
on	ADP	on
the	DET	the
suspicion	NOUN	suspicion
that	SCONJ	that
possibly	ADV	possibly
after	ADV	after
all	ADV	all
