UNVEILING	VERB	unveil
been	AUX	be
disloyalty	ADJ	disloyalty
,	PUNCT	,
for	ADP	for
the	DET	the
impulse	NOUN	impulse
was	AUX	be
swift	ADJ	swift
and	CCONJ	and
involuntary	ADJ	involuntary
.	PUNCT	.
I	PRON	I
would	AUX	would
like	VERB	like
to	PART	to
suppose	VERB	suppose
that	SCONJ	that
it	PRON	it
sprang	VERB	spring
from	ADP	from
my	PRON	my
instantaneous	ADJ	instantaneous
recognition	NOUN	recognition
of	ADP	of
the	DET	the
higher	ADJ	high
nature	NOUN	nature
;	PUNCT	;
but	CCONJ	but
it	PRON	it
did	AUX	do
not	PART	not
.	PUNCT	.
It	PRON	it
was	AUX	be
due	ADJ	due
,	PUNCT	,
no	ADV	no
doubt	ADV	doubt
,	PUNCT	,
to	ADP	to
a	DET	a
fear	NOUN	fear
for	ADP	for
the	DET	the
more	ADV	more
timid	ADJ	timid
one	NUM	one
--	PUNCT	--
as	ADP	as
I	PRON	I
fancied	VERB	fancy
it	PRON	it
to	PART	to
be	AUX	be
.	PUNCT	.
I	PRON	I
had	AUX	have
a	DET	a
momentary	ADJ	momentary
sensation	NOUN	sensation
as	ADP	as
of	ADP	of
wanting	VERB	want
to	PART	to
""""	PUNCT	""""
back	VERB	back
""""	PUNCT	""""
Clytia,--knowing	PROPN	Clytia,--knowing
how	SCONJ	how
formidable	ADJ	formidable
my	PRON	my
proud	ADJ	proud
hostess	NOUN	hostess
could	AUX	could
be	AUX	be
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
I	PRON	I
feared	VERB	fear
,	PUNCT	,
would	AUX	would
be,--but	PUNCT	be,--but
the	DET	the
beautiful	ADJ	beautiful
Caskian	PROPN	Caskian
did	AUX	do
not	PART	not
need	VERB	need
my	PRON	my
support	NOUN	support
.	PUNCT	.
She	PRON	she
was	AUX	be
not	PART	not
timid	ADJ	timid
.	PUNCT	.
I	PRON	I
never	ADV	never
saw	VERB	see
anything	PRON	anything
finer	ADJ	fine
than	ADP	than
her	PRON	her
manner	NOUN	manner
;	PUNCT	;
the	DET	the
most	ADV	most
consummate	ADJ	consummate
woman	NOUN	woman
of	ADP	of
the	DET	the
world	NOUN	world
could	AUX	could
not	PART	not
have	AUX	have
met	VERB	meet
the	DET	the
situation	NOUN	situation
with	ADP	with
more	ADJ	more
dignity	NOUN	dignity
and	CCONJ	and
grace	NOUN	grace
,	PUNCT	,
and	CCONJ	and
with	ADP	with
not	PART	not
half	DET	half
so	ADV	so
much	ADJ	much
simplicity	NOUN	simplicity
.	PUNCT	.
Her	PRON	her
limpid	ADJ	limpid
dark	ADJ	dark
eyes	NOUN	eye
met	VERB	meet
Elodia	PROPN	Elodia
's	PART	's
blue	ADJ	blue
-	PUNCT	-
rayed	ADJ	rayed
ones	NOUN	one
,	PUNCT	,
and	CCONJ	and
the	DET	the
result	NOUN	result
was	AUX	be
mutual	ADJ	mutual
respect	NOUN	respect
,	PUNCT	,
with	ADP	with
a	DET	a
slight	ADJ	slight
giving	NOUN	giving
on	ADP	on
Elodia	PROPN	Elodia
's	PART	's
part	NOUN	part
.	PUNCT	.
I	PRON	I
felt	VERB	feel
that	SCONJ	that
I	PRON	I
had	AUX	have
,	PUNCT	,
for	ADP	for
the	DET	the
first	ADJ	first
time	NOUN	time
in	ADP	in
my	PRON	my
life	NOUN	life
,	PUNCT	,
seen	VERB	see
a	DET	a
perfect	ADJ	perfect
woman	NOUN	woman
;	PUNCT	;
a	DET	a
woman	NOUN	woman
of	ADP	of
such	ADJ	such
fine	ADJ	fine
proportions	NOUN	proportion
,	PUNCT	,
of	ADP	of
such	ADJ	such
nice	ADJ	nice
balance	NOUN	balance
,	PUNCT	,
that	SCONJ	that
her	PRON	her
noble	ADJ	noble
virtues	NOUN	virtue
and	CCONJ	and
high	ADJ	high
intelligence	NOUN	intelligence
did	AUX	do
not	PART	not
make	VERB	make
her	PRON	she
forget	VERB	forget
even	ADV	even
the	DET	the
smallest	ADJ	small
amenities	NOUN	amenity
.	PUNCT	.
She	PRON	she
kept	VERB	keep
in	ADP	in
hand	NOUN	hand
every	DET	every
faculty	NOUN	faculty
of	ADP	of
her	PRON	her
triple	ADJ	triple
being	NOUN	being
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
she	PRON	she
was	AUX	be
able	ADJ	able
to	PART	to
use	VERB	use
each	DET	each
in	ADP	in
its	PRON	its
turn	NOUN	turn
and	CCONJ	and
to	PART	to
give	VERB	give
to	ADP	to
everything	PRON	everything
about	ADP	about
her	PRON	she
its	PRON	its
due	ADJ	due
appreciation	NOUN	appreciation
.	PUNCT	.
She	PRON	she
had	AUX	have
,	PUNCT	,
as	ADP	as
Balzac	PROPN	Balzac
says	VERB	say
,	PUNCT	,
the	DET	the
gift	NOUN	gift
of	ADP	of
admiration	NOUN	admiration
and	CCONJ	and
of	ADP	of
comprehension	NOUN	comprehension
.	PUNCT	.
That	DET	that
which	DET	which
her	PRON	her
glance	NOUN	glance
rested	VERB	rest
upon	SCONJ	upon
,	PUNCT	,
that	DET	that
which	DET	which
her	PRON	her
ear	NOUN	ear
listened	VERB	listen
to	ADP	to
,	PUNCT	,
responded	VERB	respond
with	ADP	with
all	DET	all
that	PRON	that
was	AUX	be
in	ADP	in
them	PRON	they
.	PUNCT	.
I	PRON	I
thought	VERB	think
it	PRON	it
a	DET	a
wonderful	ADJ	wonderful
power	NOUN	power
that	PRON	that
could	AUX	could
so	ADV	so
bring	VERB	bring
out	ADP	out
the	DET	the
innate	ADJ	innate
beauties	NOUN	beauty
and	CCONJ	and
values	NOUN	value
of	ADP	of
even	ADV	even
inanimate	ADJ	inanimate
things	NOUN	thing
.	PUNCT	.
Elodia	PROPN	Elodia
's	PART	's
eyes	NOUN	eye
rested	VERB	rest
upon	SCONJ	upon
her	PRON	she
,	PUNCT	,
from	ADP	from
time	NOUN	time
to	ADP	to
time	NOUN	time
,	PUNCT	,
with	ADP	with
a	DET	a
keen	ADJ	keen
and	CCONJ	and
questioning	ADJ	questioning
interest	NOUN	interest
.	PUNCT	.
I	PRON	I
think	VERB	think
that	SCONJ	that
,	PUNCT	,
among	ADP	among
other	ADJ	other
things	NOUN	thing
,	PUNCT	,
she	PRON	she
was	AUX	be
surprised	ADJ	surprised
--	PUNCT	--
as	ADP	as
I	PRON	I
was	AUX	be
--	PUNCT	--
at	ADP	at
the	DET	the
elegance	NOUN	elegance
,	PUNCT	,
the	DET	the
""""	PUNCT	""""
style	NOUN	style
""""	PUNCT	""""
even	ADV	even
,	PUNCT	,
of	ADP	of
Clytia	PROPN	Clytia
's	PART	's
dress	NOUN	dress
.	PUNCT	.
Although	SCONJ	although
there	PRON	there
is	AUX	be
very	ADV	very
little	ADJ	little
fashion	NOUN	fashion
on	ADP	on
that	DET	that
planet	NOUN	planet
,	PUNCT	,
as	ADP	as
we	PRON	we
know	VERB	know
the	DET	the
word	NOUN	word
,	PUNCT	,
there	PRON	there
is	AUX	be
a	DET	a
great	ADJ	great
deal	NOUN	deal
of	ADP	of
style	NOUN	style
.	PUNCT	.
I	PRON	I
had	AUX	have
speedily	ADV	speedily
mastered	VERB	master
all	DET	all
its	PRON	its
subtle	ADJ	subtle
gradations	NOUN	gradation
,	PUNCT	,
and	CCONJ	and
could	AUX	could
""""	PUNCT	""""
place	VERB	place
""""	PUNCT	""""
a	DET	a
woman	NOUN	woman
with	ADP	with
considerable	ADJ	considerable
certainty	NOUN	certainty
,	PUNCT	,
by	ADP	by
,	PUNCT	,
let	VERB	let
me	PRON	I
say	VERB	say
,	PUNCT	,
her	PRON	her
manner	NOUN	manner
of	ADP	of
wearing	VERB	wear
her	PRON	her
clothes	NOUN	clothe
,	PUNCT	,
if	SCONJ	if
not	PART	not
the	DET	the
clothes	NOUN	clothe
themselves	PRON	themselves
.	PUNCT	.
I	PRON	I
have	AUX	have
never	ADV	never
studied	VERB	study
woman	NOUN	woman
's	PART	's
apparel	NOUN	apparel
in	ADP	in
detail	NOUN	detail
,	PUNCT	,
it	PRON	it
always	ADV	always
seems	VERB	seem
as	ADV	as
mysterious	ADJ	mysterious
to	ADP	to
me	PRON	I
as	ADP	as
woman	NOUN	woman
herself	PRON	herself
does	AUX	do
;	PUNCT	;
but	CCONJ	but
I	PRON	I
have	AUX	have
a	DET	a
good	ADJ	good
eye	NOUN	eye
for	ADP	for
effects	NOUN	effect
in	ADP	in
that	DET	that
line	NOUN	line
,	PUNCT	,
as	ADP	as
most	ADJ	most
men	NOUN	man
have	AUX	have
,	PUNCT	,
and	CCONJ	and
I	VERB	I
knew	VERB	know
that	SCONJ	that
Clytia	PROPN	Clytia
's	PART	's
costume	NOUN	costume
was	AUX	be
above	ADP	above
criticism	NOUN	criticism
.	PUNCT	.
She	PRON	she
wore	VERB	wear
,	PUNCT	,
just	ADV	just
where	SCONJ	where
they	PRON	they
seemed	VERB	seem
to	PART	to
be	AUX	be
needed,--as	PUNCT	needed,--as
the	DET	the
keystone	NOUN	keystone
is	AUX	be
needed	VERB	need
in	ADP	in
an	DET	an
arch,--a	NOUN	arch,--a
few	ADJ	few
fine	ADJ	fine
gems	NOUN	gem
.	PUNCT	.
I	PRON	I
could	AUX	could
not	PART	not
conceive	VERB	conceive
of	ADP	of
her	PRON	she
putting	VERB	put
them	PRON	they
on	ADP	on
to	PART	to
arouse	VERB	arouse
the	DET	the
envy	NOUN	envy
of	ADP	of
any	DET	any
other	ADJ	other
woman	NOUN	woman
,	PUNCT	,
or	CCONJ	or
to	PART	to
enhance	VERB	enhance
her	PRON	her
personal	ADJ	personal
charms	NOUN	charm
in	ADP	in
the	DET	the
eyes	NOUN	eye
of	ADP	of
a	DET	a
man	NOUN	man
.	PUNCT	.
She	PRON	she
dressed	VERB	dress
well	ADV	well
,	PUNCT	,
as	ADP	as
another	DET	another
would	AUX	would
sing	VERB	sing
well	ADV	well
.	PUNCT	.
Sight	NOUN	sight
is	AUX	be
the	DET	the
sense	NOUN	sense
we	PRON	we
value	VERB	value
most	ADV	most
,	PUNCT	,
but	CCONJ	but
how	SCONJ	how
often	ADV	often
is	AUX	be
it	PRON	it
offended	VERB	offend
!	PUNCT	!
You	PRON	you
can	AUX	can
estimate	VERB	estimate
the	DET	the
quality	NOUN	quality
of	ADP	of
a	DET	a
woman	NOUN	woman
by	ADP	by
the	DET	the
shade	NOUN	shade
of	ADP	of
green	NOUN	green
she	PRON	she
chooses	VERB	choose
for	ADP	for
her	PRON	her
gown	NOUN	gown
.	PUNCT	.
And	CCONJ	and
there	PRON	there
is	AUX	be
poetry	NOUN	poetry
in	ADP	in
the	DET	the
fit	NOUN	fit
of	ADP	of
a	DET	a
gown	NOUN	gown
,	PUNCT	,
as	ADP	as
there	PRON	there
is	AUX	be
in	ADP	in
the	DET	the
color	NOUN	color
of	ADP	of
it	PRON	it
.	PUNCT	.
Clytia	PROPN	Clytia
knew	VERB	know
these	DET	these
things	NOUN	thing
,	PUNCT	,
these	DET	these
higher	ADJ	high
principles	NOUN	principle
of	ADP	of
dress	NOUN	dress
,	PUNCT	,
as	ADP	as
the	DET	the
nightingale	NOUN	nightingale
knows	VERB	know
its	PRON	its
song,--through	NOUN	song,--through
the	DET	the
effortless	ADJ	effortless
working	NOUN	working
of	ADP	of
perfected	VERB	perfect
faculties	NOUN	faculty
.	PUNCT	.
But	CCONJ	but
not	PART	not
she	PRON	she
alone	ADV	alone
.	PUNCT	.
My	PRON	my
description	NOUN	description
of	ADP	of
her	PRON	she
will	AUX	will
answer	VERB	answer
for	ADP	for
the	DET	the
others	NOUN	other
;	PUNCT	;
the	DET	the
Caskians	PROPN	Caskians
are	AUX	be
a	DET	a
people	NOUN	people
,	PUNCT	,
you	PRON	you
see	VERB	see
,	PUNCT	,
who	PRON	who
neglect	VERB	neglect
nothing	PRON	nothing
.	PUNCT	.
We	PRON	we
upon	SCONJ	upon
the	DET	the
Earth	PROPN	Earth
are	AUX	be
in	ADP	in
the	DET	the
habit	NOUN	habit
of	ADP	of
saying	VERB	say
,	PUNCT	,
with	ADP	with
regretful	ADJ	regretful
cadence	NOUN	cadence
,	PUNCT	,
Life	NOUN	life
is	AUX	be
short	ADJ	short
.	PUNCT	.
It	PRON	it
is	AUX	be
because	SCONJ	because
our	PRON	our
life	NOUN	life
is	AUX	be
all	ADV	all
out	ADP	out
of	ADP	of
proportion	NOUN	proportion
.	PUNCT	.
We	PRON	we
are	AUX	be
trying	VERB	try
to	PART	to
cheat	VERB	cheat
time	NOUN	time
;	PUNCT	;
we	PRON	we
stuff	VERB	stuff
too	ADV	too
much	ADJ	much
plunder	NOUN	plunder
into	ADP	into
our	PRON	our
bags	NOUN	bag
,	PUNCT	,
and	CCONJ	and
discriminate	VERB	discriminate
against	ADP	against
the	DET	the
best	ADJ	good
.	PUNCT	.
Clytia	PROPN	Clytia
and	CCONJ	and
Calypso	PROPN	Calypso
and	CCONJ	and
their	PRON	their
friend	NOUN	friend
Ariadne	PROPN	Ariadne
,	PUNCT	,
a	DET	a
young	ADJ	young
girl	NOUN	girl
,	PUNCT	,
stayed	VERB	stay
with	ADP	with
us	PRON	we
throughout	ADP	throughout
their	PRON	their
visit	NOUN	visit
;	PUNCT	;
the	DET	the
others	NOUN	other
of	ADP	of
their	PRON	their
party	NOUN	party
were	AUX	be
entertained	VERB	entertain
elsewhere	ADV	elsewhere
.	PUNCT	.
On	ADP	on
each	DET	each
of	ADP	of
the	DET	the
two	NUM	two
evenings	NOUN	evening
they	PRON	they
were	AUX	be
with	ADP	with
us	PRON	we
,	PUNCT	,
Elodia	PROPN	Elodia
invited	VERB	invite
a	DET	a
considerable	ADJ	considerable
company	NOUN	company
of	ADP	of
people,--not	PUNCT	people,--not
so	ADV	so
many	ADJ	many
as	ADP	as
to	PART	to
crowd	VERB	crowd
the	DET	the
rooms	NOUN	room
,	PUNCT	,
nor	CCONJ	nor
so	ADV	so
few	ADJ	few
as	ADP	as
to	PART	to
make	VERB	make
them	PRON	they
seem	VERB	seem
empty	ADJ	empty
.	PUNCT	.
Those	DET	those
gatherings	NOUN	gathering
were	AUX	be
remarkable	ADJ	remarkable
events	NOUN	event
,	PUNCT	,
I	PRON	I
imagine	VERB	imagine
,	PUNCT	,
in	ADP	in
a	DET	a
good	ADJ	good
many	ADJ	many
lives	NOUN	life
.	PUNCT	.
They	PRON	they
were	AUX	be
in	ADP	in
mine	PRON	mine
.	PUNCT	.
At	ADP	at
the	DET	the
close	NOUN	close
of	ADP	of
each	DET	each
evening	NOUN	evening
I	PRON	I
retired	VERB	retire
to	ADP	to
my	PRON	my
room	NOUN	room
in	ADP	in
a	DET	a
state	NOUN	state
of	ADP	of
high	ADJ	high
mental	ADJ	mental
intoxication	NOUN	intoxication
;	PUNCT	;
my	PRON	my
unaccustomed	ADJ	unaccustomed
brain	NOUN	brain
had	AUX	have
taken	VERB	take
too	ADV	too
large	ADJ	large
a	DET	a
draught	NOUN	draught
of	ADP	of
intellectual	ADJ	intellectual
champagne	NOUN	champagne
.	PUNCT	.
And	CCONJ	and
when	SCONJ	when
I	PRON	I
awoke	VERB	awake
in	ADP	in
the	DET	the
morning	NOUN	morning
,	PUNCT	,
it	PRON	it
was	AUX	be
with	ADP	with
a	DET	a
sense	NOUN	sense
of	ADP	of
fatigue	NOUN	fatigue
of	ADP	of
mind	NOUN	mind
,	PUNCT	,
the	DET	the
same	ADJ	same
as	ADP	as
one	PRON	one
feels	VERB	feel
fatigue	NOUN	fatigue
of	ADP	of
body	NOUN	body
the	DET	the
day	NOUN	day
after	ADP	after
extraordinary	ADJ	extraordinary
feats	NOUN	feat
of	ADP	of
physical	ADJ	physical
exertion	NOUN	exertion
.	PUNCT	.
But	CCONJ	but
not	PART	not
so	SCONJ	so
the	DET	the
guests	NOUN	guest
!	PUNCT	!
who	PRON	who
came	VERB	come
down	ADV	down
into	ADP	into
the	DET	the
breakfast	NOUN	breakfast
room	NOUN	room
as	ADV	as
radiant	ADJ	radiant
as	ADP	as
ever	ADV	ever
and	CCONJ	and
in	ADP	in
full	ADJ	full
possession	NOUN	possession
of	ADP	of
themselves	PRON	themselves
.	PUNCT	.
With	ADP	with
them	PRON	they
fatigue	NOUN	fatigue
seemed	VERB	seem
impossible	ADJ	impossible
.	PUNCT	.
We	PRON	we
do	AUX	do
not	PART	not
know	VERB	know
--	PUNCT	--
because	SCONJ	because
we	PRON	we
are	AUX	be
so	ADV	so
poorly	ADV	poorly
trained	VERB	train
--	PUNCT	--
the	DET	the
wonderful	ADJ	wonderful
elasticity	NOUN	elasticity
of	ADP	of
a	DET	a
human	ADJ	human
being	NOUN	being
,	PUNCT	,
in	ADP	in
all	DET	all
his	PRON	his
parts	NOUN	part
.	PUNCT	.
We	PRON	we
often	ADV	often
see	VERB	see
it	PRON	it
exemplified	VERB	exemplify
in	ADP	in
single	ADJ	single
faculties,--the	NOUN	faculties,--the
voice	NOUN	voice
of	ADP	of
a	DET	a
singer	NOUN	singer
,	PUNCT	,
the	DET	the
legs	NOUN	leg
of	ADP	of
a	DET	a
runner	NOUN	runner
,	PUNCT	,
the	DET	the
brain	NOUN	brain
of	ADP	of
a	DET	a
lawyer	NOUN	lawyer
,	PUNCT	,
the	DET	the
spirit	NOUN	spirit
of	ADP	of
a	DET	a
religionist	NOUN	religionist
.	PUNCT	.
But	CCONJ	but
,	PUNCT	,
as	ADP	as
I	PRON	I
have	AUX	have
said	VERB	say
before	ADV	before
,	PUNCT	,
we	PRON	we
are	AUX	be
all	ADV	all
out	ADP	out
of	ADP	of
proportion	NOUN	proportion
,	PUNCT	,
and	CCONJ	and
any	DET	any
slight	ADJ	slight
strain	NOUN	strain
upon	SCONJ	upon
an	DET	an
unused	ADJ	unused
faculty	NOUN	faculty
gives	VERB	give
us	PRON	we
the	DET	the
cramp	NOUN	cramp
.	PUNCT	.
The	DET	the
fact	NOUN	fact
is	AUX	be
,	PUNCT	,
the	DET	the
most	ADJ	most
of	ADP	of
us	PRON	we
are	AUX	be
cripples	NOUN	cripple
in	ADP	in
some	DET	some
sense	NOUN	sense
.	PUNCT	.
We	PRON	we
lack	VERB	lack
a	DET	a
moral	ADJ	moral
leg	NOUN	leg
,	PUNCT	,
a	DET	a
spiritual	ADJ	spiritual
arm	NOUN	arm
;	PUNCT	;
there	PRON	there
are	AUX	be
parts	NOUN	part
of	ADP	of
us	PRON	we
that	PRON	that
are	AUX	be
neglected	VERB	neglect
,	PUNCT	,
withered	ADJ	withered
,	PUNCT	,
paralyzed	VERB	paralyze
.	PUNCT	.
One	NUM	one
thing	NOUN	thing
in	ADP	in
the	DET	the
Caskians	PROPN	Caskians
which	DET	which
especially	ADV	especially
pleased	VERB	please
me	PRON	I
,	PUNCT	,
and	CCONJ	and
which	DET	which
I	PRON	I
am	AUX	be
sure	ADJ	sure
made	VERB	make
a	DET	a
strong	ADJ	strong
--	PUNCT	--
and	CCONJ	and
favorable	ADJ	favorable
--	PUNCT	--
impression	NOUN	impression
upon	SCONJ	upon
Elodia	PROPN	Elodia
,	PUNCT	,
too	ADV	too
,	PUNCT	,
was	AUX	be
that	SCONJ	that
their	PRON	their
conduct	NOUN	conduct
and	CCONJ	and
conversation	NOUN	conversation
never	ADV	never
lacked	VERB	lack
the	DET	the
vital	ADJ	vital
human	NOUN	human
interest	NOUN	interest
without	ADP	without
which	DET	which
all	DET	all
philosophy	NOUN	philosophy
is	AUX	be
cold	ADJ	cold
,	PUNCT	,
and	CCONJ	and
all	DET	all
religion	NOUN	religion
is	AUX	be
asceticism	NOUN	asceticism
.	PUNCT	.
It	PRON	it
appeared	VERB	appear
that	SCONJ	that
these	DET	these
people	NOUN	people
had	AUX	have
taken	VERB	take
the	DET	the
long	ADJ	long
journey	NOUN	journey
not	PART	not
only	ADV	only
to	PART	to
meet	VERB	meet
me	PRON	I
,	PUNCT	,
but	CCONJ	but
that	SCONJ	that
they	PRON	they
might	AUX	might
extend	VERB	extend
to	ADP	to
me	PRON	I
in	ADP	in
person	NOUN	person
a	DET	a
cordial	NOUN	cordial
invitation	NOUN	invitation
to	PART	to
visit	VERB	visit
their	PRON	their
country	NOUN	country
.	PUNCT	.
Severnius	PROPN	Severnius
warmly	ADV	warmly
urged	VERB	urge
me	PRON	I
to	PART	to
accept	VERB	accept
,	PUNCT	,
assuring	VERB	assure
me	PRON	I
,	PUNCT	,
with	ADP	with
unmistakable	ADJ	unmistakable
sincerity	NOUN	sincerity
,	PUNCT	,
that	SCONJ	that
it	PRON	it
would	AUX	would
give	VERB	give
him	PRON	he
pleasure	NOUN	pleasure
to	PART	to
put	VERB	put
his	PRON	his
purse	NOUN	purse
at	ADP	at
my	PRON	my
disposal	NOUN	disposal
for	ADP	for
the	DET	the
expenses	NOUN	expense
of	ADP	of
the	DET	the
journey,--I	NOUN	journey,--i
having	VERB	have
brought	VERB	bring
up	ADP	up
this	DET	this
point	NOUN	point
as	ADP	as
a	DET	a
rather	ADV	rather
serious	ADJ	serious
obstacle	NOUN	obstacle
.	PUNCT	.
As	ADP	as
it	PRON	it
would	AUX	would
only	ADV	only
add	VERB	add
one	NUM	one
more	ADJ	more
item	NOUN	item
to	ADP	to
the	DET	the
great	ADJ	great
sum	NOUN	sum
of	ADP	of
my	PRON	my
indebtedness	NOUN	indebtedness
to	ADP	to
my	PRON	my
friend	NOUN	friend
,	PUNCT	,
I	PRON	I
took	VERB	take
him	PRON	he
at	ADP	at
his	PRON	his
word	NOUN	word
,	PUNCT	,
and	CCONJ	and
gave	VERB	give
my	PRON	my
promise	NOUN	promise
to	ADP	to
the	DET	the
Caskians	PROPN	Caskians
to	PART	to
make	VERB	make
the	DET	the
journey	NOUN	journey
to	ADP	to
Lunismar	PROPN	Lunismar
sometime	ADV	sometime
in	ADP	in
the	DET	the
near	ADJ	near
future	NOUN	future
.	PUNCT	.
And	CCONJ	and
with	ADP	with
that	DET	that
they	PRON	they
left	VERB	leave
us	PRON	we
,	PUNCT	,
and	CCONJ	and
left	VERB	leave
behind	ADP	behind
them	PRON	they
matter	NOUN	matter
for	NOUN	for
conversation	NOUN	conversation
for	ADP	for
many	DET	many
a	DET	a
day	NOUN	day
.	PUNCT	.
Chapter	NOUN	chapter
8	NUM	8
.	PUNCT	.
A	DET	a
TALK	NOUN	talk
WITH	ADP	with
ELODIA	PROPN	ELODIA
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
behoveth	VERB	behoveth
us	PRON	we
also	ADV	also
to	PART	to
consider	VERB	consider
the	DET	the
nature	NOUN	nature
of	ADP	of
him	PRON	he
that	PRON	that
offendeth	VERB	offendeth
.	PUNCT	.
"""--SENECA"	PROPN	"""--SENECA"
.	PUNCT	.
The	DET	the
longer	ADV	long
I	PRON	I
delayed	VERB	delay
my	PRON	my
visit	NOUN	visit
to	ADP	to
Caskia	PROPN	Caskia
,	PUNCT	,
the	DET	the
more	ADV	more
difficult	ADJ	difficult
it	PRON	it
became	VERB	become
for	ADP	for
me	PRON	I
to	PART	to
tear	VERB	tear
myself	PRON	myself
away	ADV	away
from	ADP	from
Thursia	PROPN	Thursia
.	PUNCT	.
You	PRON	you
may	AUX	may
guess	VERB	guess
the	DET	the
lodestar	NOUN	lodestar
that	PRON	that
held	VERB	hold
me	PRON	I
back	ADP	back
.	PUNCT	.
It	PRON	it
was	AUX	be
as	ADP	as
if	SCONJ	if
I	PRON	I
were	AUX	be
attached	VERB	attach
to	ADP	to
Elodia	PROPN	Elodia
by	ADP	by
an	DET	an
invisible	ADJ	invisible
chain	NOUN	chain
which	DET	which
,	PUNCT	,
alas	INTJ	alas
!	PUNCT	!
in	ADP	in
no	DET	no
way	NOUN	way
hindered	VERB	hinder
her	PRON	her
free	ADJ	free
movements	NOUN	movement
,	PUNCT	,
because	SCONJ	because
she	PRON	she
was	AUX	be
unconscious	ADJ	unconscious
of	ADP	of
its	PRON	its
existence	NOUN	existence
.	PUNCT	.
Sometimes	ADV	sometimes
she	PRON	she
treated	VERB	treat
me	PRON	I
with	ADP	with
a	DET	a
charmingly	ADV	charmingly
frank	ADJ	frank
_	PUNCT	_
camaraderie	NOUN	camaraderie
_	PUNCT	_
,	PUNCT	,
and	CCONJ	and
at	ADP	at
other	ADJ	other
times	NOUN	time
her	PRON	her
manner	NOUN	manner
was	AUX	be
simply	ADV	simply
,	PUNCT	,
almost	ADV	almost
coldly	ADV	coldly
,	PUNCT	,
courteous,--which	ADJ	courteous,--which
I	PRON	I
very	ADV	very
well	ADV	well
knew	VERB	know
to	PART	to
be	AUX	be
due	ADP	due
to	ADP	to
the	DET	the
fact	NOUN	fact
that	SCONJ	that
she	PRON	she
was	AUX	be
more	ADV	more
than	ADP	than
usually	ADV	usually
absorbed	VERB	absorb
in	ADP	in
her	PRON	her
business	NOUN	business
or	CCONJ	or
official	ADJ	official
affairs	NOUN	affair
;	PUNCT	;
she	PRON	she
was	AUX	be
never	ADV	never
cold	ADJ	cold
for	ADP	for
a	DET	a
purpose	NOUN	purpose
,	PUNCT	,
any	ADV	any
more	ADV	more
than	ADP	than
she	PRON	she
was	AUX	be
fascinating	ADJ	fascinating
for	ADP	for
a	DET	a
purpose	NOUN	purpose
.	PUNCT	.
She	PRON	she
was	AUX	be
singularly	ADV	singularly
sincere	ADJ	sincere
,	PUNCT	,
affecting	VERB	affect
neither	CCONJ	neither
smiles	NOUN	smile
nor	CCONJ	nor
frowns	NOUN	frown
,	PUNCT	,
neither	DET	neither
affability	NOUN	affability
nor	CCONJ	nor
severity	NOUN	severity
,	PUNCT	,
from	ADP	from
remote	ADJ	remote
or	CCONJ	or
calculating	ADJ	calculating
motives	NOUN	motive
.	PUNCT	.
In	ADP	in
brief	NOUN	brief
,	PUNCT	,
she	PRON	she
did	AUX	do
not	PART	not
employ	VERB	employ
her	PRON	her
feminine	ADJ	feminine
graces	NOUN	grace
,	PUNCT	,
her	PRON	her
sexpower	NOUN	sexpower
,	PUNCT	,
as	ADP	as
speculating	VERB	speculate
capital	NOUN	capital
in	ADP	in
social	ADJ	social
commerce	NOUN	commerce
.	PUNCT	.
The	DET	the
social	ADJ	social
conditions	NOUN	condition
in	ADP	in
Thursia	PROPN	Thursia
do	AUX	do
not	PART	not
demand	VERB	demand
that	SCONJ	that
women	NOUN	woman
shall	AUX	shall
pose	VERB	pose
in	ADP	in
a	DET	a
conciliatory	ADJ	conciliatory
attitude	NOUN	attitude
toward	ADP	toward
men	NOUN	man
--	PUNCT	--
upon	SCONJ	upon
whose	DET	whose
favor	NOUN	favor
their	PRON	their
dearest	ADJ	dear
privileges	NOUN	privilege
hang	VERB	hang
.	PUNCT	.
Marriage	NOUN	marriage
not	PART	not
being	AUX	be
an	DET	an
economic	ADJ	economic
necessity	NOUN	necessity
with	ADP	with
them	PRON	they
,	PUNCT	,
they	PRON	they
are	AUX	be
released	VERB	release
from	ADP	from
certain	ADJ	certain
sordid	ADJ	sordid
motives	NOUN	motive
which	DET	which
often	ADV	often
actuate	VERB	actuate
women	NOUN	woman
in	ADP	in
our	PRON	our
world	NOUN	world
in	ADP	in
their	PRON	their
frantic	ADJ	frantic
efforts	NOUN	effort
to	PART	to
avert	VERB	avert
the	DET	the
appalling	ADJ	appalling
catastrophe	NOUN	catastrophe
of	ADP	of
missing	VERB	miss
a	DET	a
husband	NOUN	husband
;	PUNCT	;
and	CCONJ	and
they	PRON	they
are	AUX	be
at	ADP	at
liberty	NOUN	liberty
to	PART	to
operate	VERB	operate
their	PRON	their
matrimonial	ADJ	matrimonial
campaigns	NOUN	campaign
upon	SCONJ	upon
other	ADJ	other
grounds	NOUN	ground
.	PUNCT	.
I	PRON	I
do	AUX	do
not	PART	not
say	VERB	say
higher	ADJ	high
grounds	NOUN	ground
,	PUNCT	,
because	SCONJ	because
that	SCONJ	that
I	PRON	I
