More	ADJ	More
coming	VERB	come
on	ADP	on
to	PART	to
take	VERB	take
their	PRON	their
place	NOUN	place
.	PUNCT	.
It	PRON	it
was	AUX	be
not	PART	not
the	DET	the
first	ADJ	first
time	NOUN	time
that	SCONJ	that
Peggy	PROPN	Peggy
had	AUX	have
given	VERB	give
her	PRON	her
mind	NOUN	mind
to	ADP	to
this	DET	this
subject	NOUN	subject
,	PUNCT	,
but	CCONJ	but
so	ADV	so
far	ADV	far
she	PRON	she
had	AUX	have
not	PART	not
succeeded	VERB	succeed
in	ADP	in
finding	VERB	find
a	DET	a
solution	NOUN	solution
of	ADP	of
the	DET	the
difficulty	NOUN	difficulty
,	PUNCT	,
nor	CCONJ	nor
had	AUX	have
the	DET	the
suggestion	NOUN	suggestion
of	ADP	of
the	DET	the
village	NOUN	village
gardener	NOUN	gardener
met	VERB	meet
with	ADP	with
her	PRON	her
approval	NOUN	approval
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
's	AUX	be
bedding	VERB	bed
-	PUNCT	-
out	ADP	out
as	ADP	as
you	PRON	you
want	VERB	want
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
had	AUX	have
explained	VERB	explain
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
must	AUX	must
bed	VERB	bed
out	ADP	out
.	PUNCT	.
That	DET	that
's	AUX	be
the	DET	the
tastiest	ADJ	tasty
thing	NOUN	thing
for	ADP	for
those	DET	those
'	ADJ	'
ere	ADJ	ere
round	ADJ	round
beds	NOUN	bed
,	PUNCT	,
and	CCONJ	and
the	DET	the
tidiest	ADJ	tidy
too	ADV	too
.	PUNCT	.
They	PRON	they
last	VERB	last
well	ADV	well
on	ADV	on
into	ADP	into
the	DET	the
autumn	NOUN	autumn
,	PUNCT	,
if	SCONJ	if
it	PRON	it
comes	VERB	come
in	ADP	in
no	DET	no
sharp	ADJ	sharp
frosts	NOUN	frost
.	PUNCT	.
There	PRON	there
's	AUX	be
nothing	PRON	nothing
like	ADP	like
them	PRON	they
for	ADP	for
lasting	VERB	last
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Like	ADP	like
_	PUNCT	_
what	PRON	what
_	PUNCT	_
?	PUNCT	?
Do	AUX	do
you	PRON	you
mean	VERB	mean
geraniums	NOUN	geranium
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Ay	INTJ	ay
,	PUNCT	,
geraniums	NOUN	geranium
for	ADP	for
sure	ADJ	sure
,	PUNCT	,
and	CCONJ	and
calcies	NOUN	calcie
,	PUNCT	,
and	CCONJ	and
lobelias	NOUN	lobelia
,	PUNCT	,
and	CCONJ	and
a	DET	a
nice	ADJ	nice
little	NOUN	little
hedge	NOUN	hedge
of	ADP	of
pyrethrum	NOUN	pyrethrum
.	PUNCT	.
Ca	AUX	can
n't	PART	not
do	AUX	do
better	ADV	well
than	ADP	than
that	DET	that
,	PUNCT	,
can	AUX	can
yer	PRON	yer
?	PUNCT	?
Geraniums	NOUN	geranium
in	ADP	in
the	DET	the
"centre,""--he"	NOUN	"centre,""--he"
drew	VERB	draw
a	DET	a
circle	NOUN	circle
on	ADP	on
the	DET	the
ground	NOUN	ground
with	ADP	with
the	DET	the
end	NOUN	end
of	ADP	of
his	PRON	his
stick	NOUN	stick
,	PUNCT	,
and	CCONJ	and
prodded	VERB	prod
little	ADJ	little
holes	NOUN	hole
here	ADV	here
and	CCONJ	and
there	ADV	there
to	PART	to
illustrate	VERB	illustrate
his	PRON	his
plan	NOUN	plan
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
nice	ADJ	nice
patch	NOUN	patch
of	ADP	of
red	NOUN	red
,	PUNCT	,
then	ADV	then
comes	VERB	come
yellar	PROPN	yellar
,	PUNCT	,
then	ADV	then
the	DET	the
blue	NOUN	blue
,	PUNCT	,
then	ADV	then
the	DET	the
green	NOUN	green
.	PUNCT	.
In	NOUN	In
circles	NOUN	circle
or	CCONJ	or
in	ADP	in
rows	NOUN	row
,	PUNCT	,
according	VERB	accord
as	ADP	as
you	PRON	you
please	VERB	please
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
seem	VERB	seem
to	PART	to
have	AUX	have
seen	VERB	see
it	PRON	it
somewhere	ADV	somewhere
!	PUNCT	!
I	PRON	I
have	AUX	have
certainly	ADV	certainly
seen	VERB	see
it	PRON	it
,	PUNCT	,
""""	PUNCT	""""
mused	VERB	muse
Peggy	PROPN	Peggy
solemnly	ADV	solemnly
,	PUNCT	,
so	ADV	so
solemnly	ADV	solemnly
,	PUNCT	,
that	SCONJ	that
the	DET	the
poor	ADJ	poor
man	NOUN	man
took	VERB	take
her	PRON	her
words	NOUN	word
in	ADP	in
good	NOUN	good
faith	NOUN	faith
,	PUNCT	,
and	CCONJ	and
looked	VERB	look
at	ADP	at
her	PRON	she
with	ADP	with
wondering	ADJ	wondering
pity	NOUN	pity
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
should	AUX	should
say	VERB	say
you	PRON	you
'	VERB	'
ad	VERB	ad
!	PUNCT	!
You	PRON	you
could	AUX	could
n't	PART	not
travel	VERB	travel
far	ADV	far
without	ADP	without
seein	VERB	seein
'	PUNCT	'
of	ADP	of
'em	PRON	them
in	ADP	in
the	DET	the
summer	NOUN	summer
time	NOUN	time
.	PUNCT	.
There	PRON	there
's	AUX	be
nuthin'	NOUN	nothing
else	ADV	else
to	PART	to
see	VERB	see
in	ADP	in
a	DET	a
manner	NOUN	manner
of	ADP	of
speaking	VERB	speak
,	PUNCT	,
for	ADP	for
they	PRON	they
all	DET	all
'	VERB	'
as	ADP	as
'em	PRON	them
.	PUNCT	.
'	PUNCT	'
Igh	PRON	igh
and	CCONJ	and
low	ADJ	low
,	PUNCT	,
gentle	ADJ	gentle
and	CCONJ	and
simple	ADJ	simple
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Then	ADV	then
I	PRON	I
wo	AUX	will
n't	PART	not
!	PUNCT	!
""""	PUNCT	""""
quoth	VERB	quoth
Peggy	PROPN	Peggy
unexpectedly	ADV	unexpectedly
.	PUNCT	.
""""	PUNCT	""""
Henceforth	ADV	henceforth
,	PUNCT	,
Bevan	PROPN	Bevan
,	PUNCT	,
when	SCONJ	when
sightseers	NOUN	sightseer
come	VERB	come
to	ADP	to
the	DET	the
neighbourhood	NOUN	neighbourhood
,	PUNCT	,
send	VERB	send
them	PRON	they
up	ADP	up
to	ADP	to
Yew	PROPN	Yew
Hedge	PROPN	Hedge
to	PART	to
inspect	VERB	inspect
the	DET	the
one	NUM	one
garden	NOUN	garden
in	ADP	in
England	PROPN	England
which	DET	which
does	AUX	do
not	PART	not
go	VERB	go
in	ADV	in
for	ADP	for
bedding	NOUN	bedding
-	PUNCT	-
out	ADP	out
!	PUNCT	!
If	SCONJ	if
I	PRON	I
want	VERB	want
fireworks	NOUN	firework
,	PUNCT	,
I	PRON	I
'll	AUX	will
have	AUX	have
them	PRON	they
in	ADP	in
gunpowder	NOUN	gunpowder
on	ADP	on
the	DET	the
fifth	ADJ	fifth
of	ADP	of
November	PROPN	November
,	PUNCT	,
but	CCONJ	but
not	PART	not
in	ADP	in
flowers	NOUN	flower
if	SCONJ	if
I	PRON	I
know	VERB	know
it	PRON	it
!	PUNCT	!
It	PRON	it
's	AUX	be
an	DET	an
insult	NOUN	insult
to	ADP	to
Nature	PROPN	Nature
to	PART	to
rule	VERB	rule
a	DET	a
garden	NOUN	garden
in	ADP	in
lines	NOUN	line
and	CCONJ	and
transform	VERB	transform
a	DET	a
bed	NOUN	bed
into	ADP	into
a	DET	a
mathematical	ADJ	mathematical
figure	NOUN	figure
!	PUNCT	!
""""	PUNCT	""""
The	DET	the
old	ADJ	old
gardener	NOUN	gardener
looked	VERB	look
at	ADP	at
her	PRON	she
more	ADV	more
in	ADP	in
sorrow	NOUN	sorrow
than	ADP	than
in	ADP	in
anger	NOUN	anger
,	PUNCT	,
and	CCONJ	and
shook	VERB	shake
his	PRON	his
head	NOUN	head
dejectedly	ADV	dejectedly
as	ADP	as
he	PRON	he
went	VERB	go
back	ADV	back
to	ADP	to
his	PRON	his
work	NOUN	work
.	PUNCT	.
He	PRON	he
had	AUX	have
the	DET	the
gravest	ADJ	grave
doubts	NOUN	doubt
about	ADP	about
the	DET	the
sanity	NOUN	sanity
of	ADP	of
a	DET	a
young	ADJ	young
lady	NOUN	lady
who	PRON	who
objected	VERB	object
to	ADP	to
""""	PUNCT	""""
bedding	NOUN	bedding
-	PUNCT	-
out	ADP	out
;	PUNCT	;
""""	PUNCT	""""
but	CCONJ	but
if	SCONJ	if
Peggy	PROPN	Peggy
gained	VERB	gain
no	DET	no
approval	NOUN	approval
from	ADP	from
him	PRON	he
for	ADP	for
her	PRON	her
new	ADJ	new
-	PUNCT	-
fangled	ADJ	fangled
notions	NOUN	notion
,	PUNCT	,
she	PRON	she
reaped	VERB	reap
her	PRON	her
reward	NOUN	reward
in	ADP	in
Rob	PROPN	Rob
's	PART	's
unaffected	ADJ	unaffected
delight	NOUN	delight
,	PUNCT	,
when	SCONJ	when
the	DET	the
conversation	NOUN	conversation
was	AUX	be
detailed	VERB	detail
for	ADP	for
his	PRON	his
benefit	NOUN	benefit
.	PUNCT	.
""""	PUNCT	""""
Bravo	INTJ	bravo
,	PUNCT	,
Mariquita	PROPN	Mariquita
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
cried	VERB	cry
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
recognise	VERB	recognise
in	ADP	in
you	PRON	you
the	DET	the
instinct	NOUN	instinct
of	ADP	of
the	DET	the
true	ADJ	true
gardener	NOUN	gardener
--	PUNCT	--
a	DET	a
rare	ADJ	rare
thing	NOUN	thing
,	PUNCT	,
let	VERB	let
me	PRON	I
tell	VERB	tell
you	PRON	you
,	PUNCT	,
to	PART	to
find	VERB	find
in	ADP	in
a	DET	a
woman	NOUN	woman
.	PUNCT	.
Women	NOUN	woman
like	ADJ	like
show	NOUN	show
and	CCONJ	and
colour	NOUN	colour
,	PUNCT	,
a	DET	a
big	ADJ	big
effect	NOUN	effect
,	PUNCT	,
rather	ADV	rather
than	ADP	than
interesting	ADJ	interesting
detail	NOUN	detail
,	PUNCT	,
but	CCONJ	but
I	PRON	I
'm	AUX	be
thankful	ADJ	thankful
to	PART	to
find	VERB	find
you	PRON	you
are	AUX	be
an	DET	an
exception	NOUN	exception
.	PUNCT	.
Come	VERB	come
over	ADP	over
to	ADP	to
-	PUNCT	-
morrow	NOUN	morrow
and	CCONJ	and
see	VERB	see
_	PUNCT	_
my	PRON	my
_	ADJ	_
garden	NOUN	garden
!	PUNCT	!
I	PRON	I
keep	VERB	keep
a	DET	a
corner	NOUN	corner
for	ADP	for
myself	PRON	myself
at	ADP	at
the	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
shrubbery	NOUN	shrubbery
,	PUNCT	,
and	CCONJ	and
forbid	VERB	forbid
any	DET	any
of	ADP	of
the	DET	the
men	NOUN	man
to	PART	to
touch	VERB	touch
it	PRON	it
,	PUNCT	,
and	CCONJ	and
I	PRON	I
flatter	VERB	flatter
myself	PRON	myself
I	PRON	I
have	AUX	have
some	NOUN	some
treasures	NOUN	treasure
you	PRON	you
wo	AUX	will
n't	PART	not
find	VERB	find
in	ADP	in
any	DET	any
other	ADJ	other
garden	NOUN	garden
in	ADP	in
England	PROPN	England
.	PUNCT	.
I	PRON	I
brought	VERB	bring
them	PRON	they
home	ADV	home
from	ADP	from
my	PRON	my
travels	NOUN	travel
,	PUNCT	,
and	CCONJ	and
have	AUX	have
coaxed	VERB	coax
them	PRON	they
to	PART	to
grow	VERB	grow
by	ADP	by
looking	VERB	look
after	ADP	after
them	PRON	they
myself	PRON	myself
and	CCONJ	and
studying	VERB	study
their	PRON	their
little	ADJ	little
ways	NOUN	way
.	PUNCT	.
They	PRON	they
need	VERB	need
a	DET	a
lot	NOUN	lot
of	ADP	of
care	NOUN	care
,	PUNCT	,
and	CCONJ	and
get	VERB	get
sulky	ADJ	sulky
if	SCONJ	if
they	PRON	they
are	AUX	be
not	PART	not
humoured	ADJ	humoured
,	PUNCT	,
but	CCONJ	but
it	PRON	it
's	AUX	be
the	DET	the
whole	ADJ	whole
interest	NOUN	interest
of	ADP	of
gardening	NOUN	gardening
to	PART	to
master	VERB	master
these	DET	these
little	ADJ	little
eccentricities	NOUN	eccentricity
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Just	ADV	just
my	PRON	my
sentiments	NOUN	sentiment
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Peggy	PROPN	Peggy
;	PUNCT	;
but	CCONJ	but
when	SCONJ	when
in	ADP	in
due	ADJ	due
time	NOUN	time
Rob	PROPN	Rob
escorted	VERB	escort
her	PRON	she
to	PART	to
see	VERB	see
his	PRON	his
precious	ADJ	precious
garden	NOUN	garden
,	PUNCT	,
her	PRON	her
face	NOUN	face
was	AUX	be
blank	ADJ	blank
with	ADP	with
disappointment	NOUN	disappointment
.	PUNCT	.
Two	ADJ	two
straggling	ADJ	straggling
beds	NOUN	bed
with	ADP	with
a	DET	a
rockery	NOUN	rockery
filling	VERB	fill
up	ADP	up
the	DET	the
corner	NOUN	corner
,	PUNCT	,
and	CCONJ	and
scarcely	ADV	scarcely
a	DET	a
gleam	NOUN	gleam
of	ADP	of
colour	NOUN	colour
from	ADP	from
one	NUM	one
end	NOUN	end
to	ADP	to
another	DET	another
!	PUNCT	!
That	DET	that
at	ADP	at
least	ADJ	least
was	AUX	be
the	DET	the
effect	NOUN	effect
from	ADP	from
a	DET	a
distance	NOUN	distance
,	PUNCT	,
but	CCONJ	but
as	ADP	as
the	DET	the
proprietor	NOUN	proprietor
pointed	VERB	point
out	ADP	out
his	PRON	his
treasures	NOUN	treasure
,	PUNCT	,
insignificant	ADJ	insignificant
little	ADJ	little
blossoms	NOUN	blossom
were	AUX	be
distinguishable	ADJ	distinguishable
among	ADP	among
the	DET	the
greenery	NOUN	greenery
,	PUNCT	,
and	CCONJ	and
flowers	NOUN	flower
the	DET	the
size	NOUN	size
of	ADP	of
a	DET	a
threepenny	ADJ	threepenny
piece	NOUN	piece
were	AUX	be
produced	VERB	produce
proudly	ADV	proudly
from	ADP	from
lurking	VERB	lurk
-	PUNCT	-
places	NOUN	place
and	CCONJ	and
exhibited	VERB	exhibit
for	ADP	for
admiration	NOUN	admiration
.	PUNCT	.
They	PRON	they
all	DET	all
came	VERB	come
from	ADP	from
some	DET	some
unheard	ADJ	unheard
-	PUNCT	-
of	ADP	of
spots	NOUN	spot
at	ADP	at
the	DET	the
other	ADJ	other
side	NOUN	side
of	ADP	of
nowhere	ADV	nowhere
,	PUNCT	,
had	AUX	have
been	AUX	be
reared	VERB	rear
with	ADP	with
prodigious	ADJ	prodigious
difficulty	NOUN	difficulty
,	PUNCT	,
and	CCONJ	and
were	AUX	be
of	ADP	of
such	ADJ	such
rarity	NOUN	rarity
and	CCONJ	and
value	NOUN	value
that	SCONJ	that
the	DET	the
heads	NOUN	head
of	ADP	of
public	ADJ	public
gardens	NOUN	garden
had	AUX	have
paid	VERB	pay
special	ADJ	special
pilgrimage	NOUN	pilgrimage
to	ADP	to
The	PROPN	The
Larches	PROPN	Larches
in	ADP	in
order	NOUN	order
to	PART	to
behold	VERB	behold
them	PRON	they
.	PUNCT	.
Peggy	PROPN	Peggy
's	PART	's
eyebrows	NOUN	eyebrow
went	VERB	go
up	ADV	up
in	ADP	in
a	DET	a
peak	NOUN	peak
,	PUNCT	,
and	CCONJ	and
her	PRON	her
face	NOUN	face
lengthened	VERB	lengthen
,	PUNCT	,
but	CCONJ	but
it	PRON	it
was	AUX	be
no	DET	no
use	NOUN	use
,	PUNCT	,
she	PRON	she
could	AUX	could
not	PART	not
be	AUX	be
enthusiastic	ADJ	enthusiastic
,	PUNCT	,
could	AUX	could
not	PART	not
even	ADV	even
affect	VERB	affect
an	DET	an
interest	NOUN	interest
in	ADP	in
the	DET	the
struggling	VERB	struggle
little	ADJ	little
lives	NOUN	life
.	PUNCT	.
After	ADP	after
exclaiming	VERB	exclaim
:	PUNCT	:
""""	PUNCT	""""
How	SCONJ	how
strange	ADJ	strange
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
How	SCONJ	how
odd	ADJ	odd
!	PUNCT	!
""""	PUNCT	""""
and	CCONJ	and
""""	PUNCT	""""
Fancy	VERB	fancy
that	DET	that
!	PUNCT	!
""""	PUNCT	""""
a	DET	a
dozen	NOUN	dozen
times	NOUN	time
in	ADP	in
succession	NOUN	succession
,	PUNCT	,
her	PRON	her
very	ADJ	very
powers	NOUN	power
of	ADP	of
exclamation	NOUN	exclamation
seemed	VERB	seem
to	PART	to
depart	VERB	depart
,	PUNCT	,
and	CCONJ	and
she	PRON	she
was	AUX	be
reduced	VERB	reduce
to	ADP	to
sighs	NOUN	sigh
and	CCONJ	and
grunts	NOUN	grunt
of	ADP	of
response	NOUN	response
.	PUNCT	.
In	ADP	in
the	DET	the
middle	NOUN	middle
of	ADP	of
the	DET	the
history	NOUN	history
of	ADP	of
a	DET	a
jungle	NOUN	jungle
plant	NOUN	plant
which	DET	which
was	AUX	be
the	DET	the
glory	NOUN	glory
of	ADP	of
the	DET	the
collection	NOUN	collection
,	PUNCT	,
Rob	PROPN	Rob
suddenly	ADV	suddenly
lifted	VERB	lift
his	PRON	his
head	NOUN	head
and	CCONJ	and
put	VERB	put
a	DET	a
startling	ADJ	startling
question	NOUN	question
:	PUNCT	:
""""	PUNCT	""""
Are	AUX	be
you	PRON	you
interested	ADJ	interested
?	PUNCT	?
Do	AUX	do
you	PRON	you
care	VERB	care
to	PART	to
hear	VERB	hear
about	ADP	about
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
Peggy	PROPN	Peggy
looked	VERB	look
at	ADP	at
him	PRON	he
and	CCONJ	and
made	VERB	make
a	DET	a
little	ADJ	little
sign	NOUN	sign
of	ADP	of
apology	NOUN	apology
.	PUNCT	.
""""	PUNCT	""""
Not--_much	ADV	not--_much
_	PUNCT	_
,	PUNCT	,
Rob	PROPN	Rob
!	PUNCT	!
It	PRON	it
's	AUX	be
curious	ADJ	curious
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
but	CCONJ	but
very	ADV	very
`	PUNCT	`
niggly	ADJ	niggly
,	PUNCT	,
'	PUNCT	'
do	AUX	do
n't	PART	not
you	PRON	you
think	VERB	think
?	PUNCT	?
It	PRON	it
makes	VERB	make
no	DET	no
effect	NOUN	effect
at	ADV	at
all	ADV	all
in	ADP	in
the	DET	the
bed	NOUN	bed
.	PUNCT	.
""""	PUNCT	""""
Rob	PROPN	Rob
rose	VERB	rise
from	ADP	from
his	PRON	his
knees	NOUN	knee
,	PUNCT	,
flicked	VERB	flick
the	DET	the
dust	NOUN	dust
off	ADP	off
his	PRON	his
trousers	NOUN	trouser
,	PUNCT	,
and	CCONJ	and
cleared	VERB	clear
his	PRON	his
throat	NOUN	throat
in	ADP	in
that	DET	that
dry	ADJ	dry
sepulchral	ADJ	sepulchral
manner	NOUN	manner
which	DET	which
people	NOUN	people
adopt	VERB	adopt
when	SCONJ	when
they	PRON	they
long	VERB	long
to	PART	to
say	VERB	say
something	PRON	something
sharp	ADJ	sharp
and	CCONJ	and
cutting	ADJ	cutting
,	PUNCT	,
but	CCONJ	but
are	AUX	be
too	ADV	too
high	ADJ	high
-	PUNCT	-
minded	ADJ	minded
to	PART	to
allow	VERB	allow
themselves	PRON	themselves
to	PART	to
do	AUX	do
so	ADV	so
.	PUNCT	.
Then	ADV	then
he	PRON	he
pushed	VERB	push
his	PRON	his
cap	NOUN	cap
back	ADV	back
from	ADP	from
his	PRON	his
head	NOUN	head
,	PUNCT	,
whistled	VERB	whistle
three	NUM	three
bars	NOUN	bar
of	ADP	of
a	DET	a
popular	ADJ	popular
tune	NOUN	tune
,	PUNCT	,
and	CCONJ	and
said	VERB	say
politely	ADV	politely
:	PUNCT	:
""""	PUNCT	""""
There	PRON	there
are	AUX	be
some	DET	some
pink	ADJ	pink
peonies	NOUN	peony
coming	VERB	come
out	ADV	out
in	ADP	in
the	DET	the
drive	NOUN	drive
.	PUNCT	.
Better	ADV	well
come	VERB	come
along	ADV	along
and	CCONJ	and
see	VERB	see
them	PRON	they
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Robert	PROPN	Robert
Darcy	PROPN	Darcy
,	PUNCT	,
I	PRON	I
will	AUX	will
--	PUNCT	--
not	PART	not
--	PUNCT	--
be	AUX	be
--	PUNCT	--
patronised	VERB	patronise
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Peggy	PROPN	Peggy
,	PUNCT	,
flashing	VERB	flash
indignant	ADJ	indignant
eyes	NOUN	eye
upon	SCONJ	upon
him	PRON	he
from	ADP	from
the	DET	the
altitude	NOUN	altitude
of	ADP	of
his	PRON	his
highest	ADJ	high
waistcoat	NOUN	waistcoat
button	NOUN	button
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
n't	PART	not
pink	VERB	pink
peony	NOUN	peony
me	PRON	I
,	PUNCT	,
if	SCONJ	if
you	PRON	you
please	VERB	please
!	PUNCT	!
If	SCONJ	if
it	PRON	it
comes	VERB	come
to	ADP	to
a	DET	a
matter	NOUN	matter
of	ADP	of
taste	NOUN	taste
,	PUNCT	,
I	PRON	I
prefer	VERB	prefer
my	PRON	my
own	ADJ	own
to	ADP	to
yours	PRON	yours
.	PUNCT	.
You	PRON	you
have	AUX	have
an	DET	an
interesting	ADJ	interesting
museum	NOUN	museum
,	PUNCT	,
sir	NOUN	sir
,	PUNCT	,
but	CCONJ	but
,	PUNCT	,
allow	VERB	allow
me	PRON	I
to	PART	to
tell	VERB	tell
you	PRON	you
,	PUNCT	,
a	DET	a
most	ADV	most
inadequate	ADJ	inadequate
garden	NOUN	garden
!	PUNCT	!
""""	PUNCT	""""
Then	ADV	then
Rob	PROPN	Rob
was	AUX	be
obliged	VERB	oblige
to	PART	to
laugh	VERB	laugh
,	PUNCT	,
and	CCONJ	and
in	ADP	in
that	DET	that
laugh	NOUN	laugh
lost	VERB	lose
the	DET	the
last	ADJ	last
trace	NOUN	trace
of	NOUN	of
vexation	NOUN	vexation
.	PUNCT	.
""""	PUNCT	""""
Sorry	INTJ	sorry
,	PUNCT	,
Peg	PROPN	Peg
!	PUNCT	!
I	PRON	I
'm	AUX	be
a	DET	a
crusty	ADJ	crusty
beggar	NOUN	beggar
,	PUNCT	,
but	CCONJ	but
it	PRON	it
's	AUX	be
your	PRON	your
own	ADJ	own
fault	NOUN	fault
if	SCONJ	if
I	PRON	I
expected	VERB	expect
too	ADV	too
much	ADJ	much
.	PUNCT	.
You	PRON	you
were	AUX	be
always	ADV	always
so	ADV	so
patient	ADJ	patient
with	ADP	with
my	PRON	my
hobbies	NOUN	hobby
that	SCONJ	that
I	PRON	I
thought	VERB	think
you	PRON	you
would	AUX	would
be	AUX	be
interested	ADJ	interested
in	ADP	in
this	DET	this
too	ADV	too
.	PUNCT	.
I	PRON	I
'll	AUX	will
do	AUX	do
penance	NOUN	penance
for	ADP	for
baring	VERB	bare
you	PRON	you
by	ADP	by
helping	VERB	help
to	PART	to
arrange	VERB	arrange
your	PRON	your
garden	NOUN	garden
in	ADP	in
the	DET	the
way	NOUN	way
you	PRON	you
_	PUNCT	_
do	AUX	do
_	PUNCT	_
like	VERB	like
.	PUNCT	.
We	PRON	we
'll	AUX	will
draw	VERB	draw
out	ADP	out
our	PRON	our
plans	NOUN	plan
together	ADV	together
,	PUNCT	,
or	CCONJ	or
rather	ADV	rather
you	PRON	you
shall	AUX	shall
give	VERB	give
the	DET	the
orders	NOUN	order
,	PUNCT	,
and	CCONJ	and
I	PRON	I
'll	AUX	will
do	AUX	do
the	DET	the
work	NOUN	work
.	PUNCT	.
Any	DET	any
leading	VERB	lead
ideas	NOUN	idea
to	PART	to
offer	VERB	offer
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Harmony	NOUN	harmony
of	ADP	of
colour	NOUN	colour
,	PUNCT	,
and	CCONJ	and
sequence	NOUN	sequence
of	ADP	of
effect	NOUN	effect
.	PUNCT	.
A	DET	a
constant	ADJ	constant
succession	NOUN	succession
of	ADP	of
flowers	NOUN	flower
,	PUNCT	,
assorted	ADJ	assorted
as	ADP	as
to	ADP	to
size	NOUN	size
,	PUNCT	,
and	CCONJ	and
forming	VERB	form
agreeable	ADJ	agreeable
contrasts	NOUN	contrast
to	ADP	to
their	PRON	their
neighbours	NOUN	neighbour
.	PUNCT	.
No	DET	no
red	NOUN	red
and	CCONJ	and
magentas	NOUN	magenta
next	ADJ	next
door	NOUN	door
to	ADP	to
each	DET	each
other	ADJ	other
in	ADP	in
_	PUNCT	_
my	PRON	my
_	PUNCT	_
garden	NOUN	garden
,	PUNCT	,
thank	VERB	thank
you	PRON	you
!	PUNCT	!
Order	NOUN	order
in	ADP	in
disorder	NOUN	disorder
,	PUNCT	,
and	CCONJ	and
every	DET	every
season	NOUN	season
well	ADV	well
represented	VERB	represent
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
see	VERB	see
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Rob	PROPN	Rob
gravely	ADV	gravely
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
's	AUX	be
an	DET	an
admirable	ADJ	admirable
idea	NOUN	idea
,	PUNCT	,
Mariquita	PROPN	Mariquita
,	PUNCT	,
admirable	ADJ	admirable
!	PUNCT	!
We	PRON	we
'll	AUX	will
set	VERB	set
to	PART	to
work	VERB	work
at	ADP	at
once	ADV	once
.	PUNCT	.
By	ADP	by
means	NOUN	mean
of	ADP	of
digging	VERB	dig
up	ADP	up
everything	PRON	everything
that	PRON	that
is	AUX	be
in	ADP	in
the	DET	the
beds	NOUN	bed
at	ADP	at
present	ADJ	present
,	PUNCT	,
working	VERB	work
diligently	ADV	diligently
,	PUNCT	,
and	CCONJ	and
waiting	VERB	wait
until	ADP	until
you	PRON	you
are	AUX	be
old	ADJ	old
and	CCONJ	and
grey	ADJ	grey
-	PUNCT	-
headed	ADJ	headed
,	PUNCT	,
there	PRON	there
is	AUX	be
no	DET	no
reason	NOUN	reason
why	SCONJ	why
you	PRON	you
should	AUX	should
not	PART	not
attain	VERB	attain
your	PRON	your
ambition	NOUN	ambition
in	ADP	in
the	DET	the
course	NOUN	course
of	ADP	of
the	DET	the
next	ADJ	next
twenty	NUM	twenty
years	NOUN	year
!	PUNCT	!
""""	PUNCT	""""
But	CCONJ	but
Peggy	PROPN	Peggy
had	AUX	have
no	DET	no
intention	NOUN	intention
of	ADP	of
waiting	VERB	wait
twenty	NUM	twenty
years	NOUN	year
,	PUNCT	,
or	CCONJ	or
twenty	NUM	twenty
months	NOUN	month
either	ADV	either
.	PUNCT	.
Immediate	ADJ	immediate
effect	NOUN	effect
was	AUX	be
what	PRON	what
she	PRON	she
demanded	VERB	demand
,	PUNCT	,
and	CCONJ	and
she	PRON	she
said	VERB	say
as	ADV	as
much	ADJ	much
to	ADP	to
Rob	PROPN	Rob
,	PUNCT	,
and	CCONJ	and
repeated	VERB	repeat
the	DET	the
words	NOUN	word
with	ADP	with
much	ADJ	much
emphasis	NOUN	emphasis
,	PUNCT	,
backing	VERB	back
into	ADP	into
a	DET	a
bed	NOUN	bed
as	ADP	as
she	PRON	she
spoke	VERB	speak
,	PUNCT	,
and	CCONJ	and
trampling	VERB	trample
some	DET	some
cherished	VERB	cherish
seedlings	NOUN	seedling
to	ADP	to
pieces	NOUN	piece
with	ADP	with
her	PRON	her
sharp	ADJ	sharp
little	ADJ	little
heels	NOUN	heel
,	PUNCT	,
