Etext	NOUN	etext
her	PRON	her
efforts	NOUN	effort
to	PART	to
persuade	VERB	persuade
her	PRON	her
father	NOUN	father
to	PART	to
save	VERB	save
any	DET	any
one	NUM	one
were	AUX	be
unavailing	VERB	unavaile
she	PRON	she
would	AUX	would
retire	VERB	retire
in	ADP	in
sorrow	NOUN	sorrow
to	ADP	to
her	PRON	her
lodge	NOUN	lodge
and	CCONJ	and
remain	VERB	remain
there	ADV	there
.	PUNCT	.
Her	PRON	her
infatuation	NOUN	infatuation
for	ADP	for
the	DET	the
White	PROPN	White
Eagle	PROPN	Eagle
,	PUNCT	,
the	DET	the
Huron	PROPN	Huron
name	NOUN	name
for	ADP	for
Isaac	PROPN	Isaac
,	PUNCT	,
was	AUX	be
an	DET	an
old	ADJ	old
story	NOUN	story
;	PUNCT	;
it	PRON	it
was	AUX	be
known	VERB	know
to	ADP	to
all	DET	all
the	DET	the
tribes	NOUN	tribe
and	CCONJ	and
had	AUX	have
long	ADV	long
ceased	VERB	cease
to	PART	to
be	AUX	be
questioned	VERB	question
.	PUNCT	.
At	ADP	at
first	ADV	first
some	DET	some
of	ADP	of
the	DET	the
Delawares	PROPN	Delawares
and	CCONJ	and
the	DET	the
Shawnee	PROPN	Shawnee
braves	PROPN	braves
,	PUNCT	,
who	PRON	who
had	AUX	have
failed	VERB	fail
to	PART	to
win	VERB	win
Myeerah	PROPN	Myeerah
's	PART	's
love	NOUN	love
,	PUNCT	,
had	AUX	have
openly	ADV	openly
scorned	VERB	scorn
her	PRON	she
for	ADP	for
her	PRON	her
love	NOUN	love
for	ADP	for
the	DET	the
pale	ADJ	pale
face	NOUN	face
.	PUNCT	.
The	DET	the
Wyandot	PROPN	Wyandot
warriors	NOUN	warrior
to	ADP	to
a	DET	a
man	NOUN	man
worshipped	VERB	worship
her	PRON	she
;	PUNCT	;
they	PRON	they
would	AUX	would
have	AUX	have
marched	VERB	march
straight	ADV	straight
into	ADP	into
the	DET	the
jaws	NOUN	jaw
of	ADP	of
death	NOUN	death
at	ADP	at
her	PRON	her
command	NOUN	command
;	PUNCT	;
they	PRON	they
resented	VERB	resent
the	DET	the
insults	NOUN	insult
which	DET	which
had	AUX	have
been	AUX	be
cast	VERB	cast
on	ADP	on
their	PRON	their
princess	NOUN	princess
,	PUNCT	,
and	CCONJ	and
they	PRON	they
had	AUX	have
wiped	VERB	wipe
them	PRON	they
out	ADP	out
in	ADP	in
blood	NOUN	blood
:	PUNCT	:
now	ADV	now
none	DET	none
dared	VERB	dare
taunt	VERB	taunt
her	PRON	she
.	PUNCT	.
In	ADP	in
the	DET	the
spring	NOUN	spring
following	VERB	follow
Isaac	PROPN	Isaac
's	PART	's
recapture	NOUN	recapture
a	DET	a
very	ADV	very
serious	ADJ	serious
accident	NOUN	accident
befell	VERB	befall
him	PRON	he
.	PUNCT	.
He	PRON	he
had	AUX	have
become	VERB	become
expert	NOUN	expert
in	ADP	in
the	DET	the
Indian	ADJ	indian
game	NOUN	game
of	ADP	of
ball	NOUN	ball
,	PUNCT	,
which	DET	which
is	AUX	be
a	DET	a
game	NOUN	game
resembling	VERB	resemble
the	DET	the
Canadian	ADJ	canadian
lacrosse	NOUN	lacrosse
,	PUNCT	,
and	CCONJ	and
from	ADP	from
which	DET	which
,	PUNCT	,
in	ADP	in
fact	NOUN	fact
,	PUNCT	,
it	PRON	it
had	AUX	have
been	AUX	be
adopted	VERB	adopt
.	PUNCT	.
Goals	NOUN	goal
were	AUX	be
placed	VERB	place
at	ADP	at
both	DET	both
ends	NOUN	end
of	ADP	of
a	DET	a
level	NOUN	level
plain	NOUN	plain
.	PUNCT	.
Each	DET	each
party	NOUN	party
of	ADP	of
Indians	PROPN	Indians
chose	VERB	choose
a	DET	a
goal	NOUN	goal
which	DET	which
they	PRON	they
endeavored	VERB	endeavor
to	PART	to
defend	VERB	defend
and	CCONJ	and
at	ADP	at
the	DET	the
same	ADJ	same
time	NOUN	time
would	AUX	would
try	VERB	try
to	PART	to
carry	VERB	carry
the	DET	the
ball	NOUN	ball
over	ADP	over
their	PRON	their
opponent	NOUN	opponent
's	PART	's
line	NOUN	line
.	PUNCT	.
A	DET	a
well	ADV	well
contested	VERB	contest
game	NOUN	game
of	ADP	of
Indian	ADJ	indian
ball	NOUN	ball
presented	VERB	present
a	DET	a
scene	NOUN	scene
of	ADP	of
wonderful	ADJ	wonderful
effort	NOUN	effort
and	CCONJ	and
excitement	NOUN	excitement
.	PUNCT	.
Hundreds	NOUN	hundred
of	ADP	of
strong	ADJ	strong
and	CCONJ	and
supple	ADJ	supple
braves	NOUN	brave
could	AUX	could
be	AUX	be
seen	VERB	see
running	VERB	run
over	ADP	over
the	DET	the
plain	NOUN	plain
,	PUNCT	,
darting	VERB	dart
this	DET	this
way	NOUN	way
and	CCONJ	and
that	DET	that
,	PUNCT	,
or	CCONJ	or
struggling	VERB	struggle
in	ADP	in
a	DET	a
yelling	VERB	yell
,	PUNCT	,
kicking	VERB	kick
,	PUNCT	,
fighting	VERB	fight
mass	NOUN	mass
,	PUNCT	,
all	DET	all
in	ADP	in
a	DET	a
mad	NOUN	mad
scramble	NOUN	scramble
to	PART	to
get	VERB	get
the	DET	the
ball	NOUN	ball
.	PUNCT	.
As	ADP	as
Isaac	PROPN	Isaac
had	AUX	have
his	PRON	his
share	NOUN	share
of	ADP	of
the	DET	the
Zane	PROPN	Zane
swiftness	NOUN	swiftness
of	ADP	of
foot	NOUN	foot
,	PUNCT	,
at	ADP	at
times	NOUN	time
his	PRON	his
really	ADV	really
remarkable	ADJ	remarkable
fleetness	NOUN	fleetness
enabled	VERB	enable
him	PRON	he
to	PART	to
get	VERB	get
control	NOUN	control
of	ADP	of
the	DET	the
ball	NOUN	ball
.	PUNCT	.
In	ADP	in
front	NOUN	front
of	ADP	of
the	DET	the
band	NOUN	band
of	ADP	of
yelling	VERB	yell
savages	NOUN	savage
he	PRON	he
would	AUX	would
carry	VERB	carry
it	PRON	it
down	ADP	down
the	DET	the
field	NOUN	field
,	PUNCT	,
and	CCONJ	and
evading	VERB	evade
the	DET	the
guards	NOUN	guard
at	ADP	at
the	DET	the
goal	NOUN	goal
,	PUNCT	,
would	AUX	would
throw	VERB	throw
it	PRON	it
between	ADP	between
the	DET	the
posts	NOUN	post
.	PUNCT	.
This	DET	this
was	AUX	be
a	DET	a
feat	NOUN	feat
of	ADP	of
which	DET	which
any	DET	any
brave	NOUN	brave
could	AUX	could
be	AUX	be
proud	ADJ	proud
.	PUNCT	.
During	ADP	during
one	NUM	one
of	ADP	of
these	DET	these
games	NOUN	game
Red	PROPN	Red
Fox	PROPN	Fox
,	PUNCT	,
a	DET	a
Wyandot	PROPN	Wyandot
brave	NOUN	brave
,	PUNCT	,
who	PRON	who
had	AUX	have
long	ADV	long
been	AUX	be
hopelessly	ADV	hopelessly
in	ADP	in
love	NOUN	love
with	ADP	with
Myeerah	PROPN	Myeerah
,	PUNCT	,
and	CCONJ	and
who	PRON	who
cordially	ADV	cordially
hated	VERB	hate
Isaac	PROPN	Isaac
,	PUNCT	,
used	VERB	use
this	DET	this
opportunity	NOUN	opportunity
for	ADP	for
revenge	NOUN	revenge
.	PUNCT	.
Red	PROPN	Red
Fox	PROPN	Fox
,	PUNCT	,
who	PRON	who
was	AUX	be
a	DET	a
swift	ADJ	swift
runner	NOUN	runner
,	PUNCT	,
had	AUX	have
vied	VERB	vie
with	ADP	with
Isaac	PROPN	Isaac
for	ADP	for
the	DET	the
honors	NOUN	honor
,	PUNCT	,
but	CCONJ	but
being	AUX	be
defeated	VERB	defeat
in	ADP	in
the	DET	the
end	NOUN	end
,	PUNCT	,
he	PRON	he
had	AUX	have
yielded	VERB	yield
to	ADP	to
his	PRON	his
jealous	ADJ	jealous
frenzy	NOUN	frenzy
and	CCONJ	and
had	AUX	have
struck	VERB	strike
Isaac	PROPN	Isaac
a	DET	a
terrible	ADJ	terrible
blow	NOUN	blow
on	ADP	on
the	DET	the
head	NOUN	head
with	ADP	with
his	PRON	his
bat	NOUN	bat
.	PUNCT	.
It	PRON	it
happened	VERB	happen
to	PART	to
be	AUX	be
a	DET	a
glancing	ADJ	glancing
blow	NOUN	blow
or	CCONJ	or
Isaac	PROPN	Isaac
's	PART	's
life	NOUN	life
would	AUX	would
have	AUX	have
been	AUX	be
ended	VERB	end
then	ADV	then
and	CCONJ	and
there	ADV	there
.	PUNCT	.
As	ADP	as
it	PRON	it
was	AUX	be
he	PRON	he
had	AUX	have
a	DET	a
deep	ADJ	deep
gash	NOUN	gash
in	ADP	in
his	PRON	his
head	NOUN	head
.	PUNCT	.
The	DET	the
Indians	PROPN	Indians
carried	VERB	carry
him	PRON	he
to	ADP	to
his	PRON	his
lodge	NOUN	lodge
and	CCONJ	and
the	DET	the
medicine	NOUN	medicine
men	NOUN	man
of	ADP	of
the	DET	the
tribe	NOUN	tribe
were	AUX	be
summoned	VERB	summon
.	PUNCT	.
When	SCONJ	when
Isaac	PROPN	Isaac
recovered	VERB	recover
consciousness	NOUN	consciousness
he	PRON	he
asked	VERB	ask
for	ADP	for
Myeerah	PROPN	Myeerah
and	CCONJ	and
entreated	VERB	entreat
her	PRON	she
not	PART	not
to	PART	to
punish	VERB	punish
Red	PROPN	Red
Fox	PROPN	Fox
.	PUNCT	.
He	PRON	he
knew	VERB	know
that	SCONJ	that
such	DET	such
a	DET	a
course	NOUN	course
would	AUX	would
only	ADV	only
increase	VERB	increase
his	PRON	his
difficulties	NOUN	difficulty
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
on	ADP	on
the	DET	the
other	ADJ	other
hand	NOUN	hand
,	PUNCT	,
if	SCONJ	if
he	PRON	he
saved	VERB	save
the	DET	the
life	NOUN	life
of	ADP	of
the	DET	the
Indian	PROPN	Indian
who	PRON	who
had	AUX	have
struck	VERB	strike
him	PRON	he
in	ADP	in
such	DET	such
a	DET	a
cowardly	ADJ	cowardly
manner	NOUN	manner
such	DET	such
an	DET	an
act	NOUN	act
would	AUX	would
appeal	VERB	appeal
favorably	ADV	favorably
to	ADP	to
the	DET	the
Indians	PROPN	Indians
.	PUNCT	.
His	NOUN	his
entreaties	NOUN	entreaty
had	AUX	have
no	DET	no
effect	NOUN	effect
on	ADP	on
Myeerah	PROPN	Myeerah
,	PUNCT	,
who	PRON	who
was	AUX	be
furious	ADJ	furious
,	PUNCT	,
and	CCONJ	and
who	PRON	who
said	VERB	say
that	SCONJ	that
if	SCONJ	if
Red	PROPN	Red
Fox	PROPN	Fox
,	PUNCT	,
who	PRON	who
had	AUX	have
escaped	VERB	escape
,	PUNCT	,
ever	ADV	ever
returned	VERB	return
he	PRON	he
would	AUX	would
pay	VERB	pay
for	ADP	for
his	PRON	his
unprovoked	ADJ	unprovoked
assault	NOUN	assault
with	ADP	with
his	PRON	his
life	NOUN	life
,	PUNCT	,
even	ADV	even
if	SCONJ	if
she	PRON	she
had	AUX	have
to	PART	to
kill	VERB	kill
him	PRON	he
herself	PRON	herself
.	PUNCT	.
Isaac	PROPN	Isaac
knew	VERB	know
that	SCONJ	that
Myeerah	PROPN	Myeerah
would	AUX	would
keep	VERB	keep
her	PRON	her
word	NOUN	word
.	PUNCT	.
He	PRON	he
dreaded	VERB	dread
every	DET	every
morning	NOUN	morning
that	SCONJ	that
the	DET	the
old	ADJ	old
squaw	NOUN	squaw
who	PRON	who
prepared	VERB	prepare
his	PRON	his
meals	NOUN	meal
would	AUX	would
bring	VERB	bring
him	PRON	he
the	DET	the
news	NOUN	news
that	SCONJ	that
his	PRON	his
assailant	NOUN	assailant
had	AUX	have
been	AUX	be
slain	VERB	slay
.	PUNCT	.
Red	PROPN	Red
Fox	PROPN	Fox
was	AUX	be
a	DET	a
popular	ADJ	popular
brave	NOUN	brave
,	PUNCT	,
and	CCONJ	and
there	PRON	there
were	AUX	be
many	ADJ	many
Indians	PROPN	Indians
who	PRON	who
believed	VERB	believe
the	DET	the
blow	NOUN	blow
he	PRON	he
had	AUX	have
struck	VERB	strike
Isaac	PROPN	Isaac
was	AUX	be
not	PART	not
intentional	ADJ	intentional
.	PUNCT	.
Isaac	PROPN	Isaac
worried	VERB	worry
needlessly	ADV	needlessly
,	PUNCT	,
however	ADV	however
,	PUNCT	,
for	ADP	for
Red	PROPN	Red
Fox	PROPN	Fox
never	ADV	never
came	VERB	come
back	ADV	back
,	PUNCT	,
and	CCONJ	and
nothing	PRON	nothing
could	AUX	could
be	AUX	be
learned	VERB	learn
as	ADP	as
to	ADP	to
his	PRON	his
whereabouts	NOUN	whereabouts
.	PUNCT	.
It	PRON	it
was	AUX	be
during	ADP	during
his	PRON	his
convalescence	NOUN	convalescence
that	SCONJ	that
Isaac	PROPN	Isaac
learned	VERB	learn
really	ADV	really
to	PART	to
love	VERB	love
the	DET	the
Indian	ADJ	indian
maiden	NOUN	maiden
.	PUNCT	.
She	PRON	she
showed	VERB	show
such	ADJ	such
distress	NOUN	distress
in	ADP	in
the	DET	the
first	ADJ	first
days	NOUN	day
after	ADP	after
his	PRON	his
injury	NOUN	injury
,	PUNCT	,
and	CCONJ	and
such	ADJ	such
happiness	NOUN	happiness
when	SCONJ	when
he	PRON	he
was	AUX	be
out	ADP	out
of	ADP	of
danger	NOUN	danger
and	CCONJ	and
on	ADP	on
the	DET	the
road	NOUN	road
to	ADP	to
recovery	NOUN	recovery
that	SCONJ	that
Isaac	PROPN	Isaac
wondered	VERB	wonder
at	ADP	at
her	PRON	she
.	PUNCT	.
She	PRON	she
attended	VERB	attend
him	PRON	he
with	ADP	with
anxious	ADJ	anxious
solicitude	NOUN	solicitude
;	PUNCT	;
when	SCONJ	when
she	PRON	she
bathed	VERB	bathe
and	CCONJ	and
bandaged	VERB	bandage
his	PRON	his
wound	NOUN	wound
her	PRON	her
every	ADJ	every
touch	NOUN	touch
was	AUX	be
a	DET	a
tender	ADJ	tender
caress	NOUN	caress
;	PUNCT	;
she	PRON	she
sat	VERB	sit
by	ADP	by
him	PRON	he
for	ADP	for
hours	NOUN	hour
;	PUNCT	;
her	PRON	her
low	ADJ	low
voice	NOUN	voice
made	VERB	make
soft	ADJ	soft
melody	NOUN	melody
as	ADP	as
she	PRON	she
sang	VERB	sing
the	DET	the
Huron	PROPN	Huron
love	NOUN	love
songs	NOUN	song
.	PUNCT	.
The	DET	the
moments	NOUN	moment
were	AUX	be
sweet	ADJ	sweet
to	ADP	to
Isaac	PROPN	Isaac
when	SCONJ	when
in	ADP	in
the	DET	the
gathering	VERB	gather
twilight	NOUN	twilight
she	PRON	she
leaned	VERB	lean
her	PRON	her
head	NOUN	head
on	ADP	on
his	PRON	his
shoulder	NOUN	shoulder
while	SCONJ	while
they	PRON	they
listened	VERB	listen
to	ADP	to
the	DET	the
evening	NOUN	evening
carol	NOUN	carol
of	ADP	of
the	DET	the
whip	VERB	whip
-	PUNCT	-
poor	ADJ	poor
-	PUNCT	-
will	NOUN	will
.	PUNCT	.
Days	NOUN	day
passed	VERB	pass
and	CCONJ	and
at	ADP	at
length	NOUN	length
Isaac	PROPN	Isaac
was	AUX	be
entirely	ADV	entirely
well	ADJ	well
.	PUNCT	.
One	NUM	one
day	NOUN	day
when	SCONJ	when
the	DET	the
air	NOUN	air
was	AUX	be
laden	ADJ	laden
with	ADP	with
the	DET	the
warm	ADJ	warm
breath	NOUN	breath
of	ADP	of
summer	NOUN	summer
Myeerah	PROPN	Myeerah
and	CCONJ	and
Isaac	PROPN	Isaac
walked	VERB	walk
by	ADP	by
the	DET	the
river	NOUN	river
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
are	AUX	be
sad	ADJ	sad
again	ADV	again
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Myeerah	PROPN	Myeerah
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
homesick	ADJ	homesick
.	PUNCT	.
I	PRON	I
want	VERB	want
to	PART	to
see	VERB	see
my	PRON	my
people	NOUN	people
.	PUNCT	.
Myeerah	PROPN	Myeerah
,	PUNCT	,
you	PRON	you
have	AUX	have
named	VERB	name
me	PRON	I
rightly	PROPN	rightly
.	PUNCT	.
The	DET	the
Eagle	PROPN	Eagle
can	AUX	can
never	ADV	never
be	AUX	be
happy	ADJ	happy
unless	SCONJ	unless
he	PRON	he
is	AUX	be
free	ADJ	free
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
The	DET	the
Eagle	PROPN	Eagle
can	AUX	can
be	AUX	be
happy	ADJ	happy
with	ADP	with
his	PRON	his
mate	NOUN	mate
.	PUNCT	.
And	CCONJ	and
what	DET	what
life	NOUN	life
could	AUX	could
be	AUX	be
freer	ADJ	free
than	ADP	than
a	DET	a
Huron	PROPN	Huron
's	PART	's
?	PUNCT	?
I	PRON	I
hope	VERB	hope
always	ADV	always
that	SCONJ	that
you	PRON	you
will	AUX	will
grow	VERB	grow
content	ADJ	content
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
It	PRON	it
has	AUX	have
been	AUX	be
a	DET	a
long	ADJ	long
time	NOUN	time
now	ADV	now
,	PUNCT	,
Myeerah	PROPN	Myeerah
,	PUNCT	,
since	SCONJ	since
I	PRON	I
have	AUX	have
spoken	VERB	speak
with	ADP	with
you	PRON	you
of	ADP	of
my	PRON	my
freedom	NOUN	freedom
.	PUNCT	.
Will	AUX	will
you	PRON	you
ever	ADV	ever
free	VERB	free
me	PRON	I
?	PUNCT	?
Or	CCONJ	or
must	AUX	must
I	PRON	I
take	VERB	take
again	ADV	again
those	DET	those
awful	ADJ	awful
chances	NOUN	chance
of	ADP	of
escape	NOUN	escape
?	PUNCT	?
I	PRON	I
can	AUX	can
not	PART	not
always	ADV	always
live	VERB	live
here	ADV	here
in	ADP	in
this	DET	this
way	NOUN	way
.	PUNCT	.
Some	ADV	some
day	NOUN	day
I	PRON	I
shall	AUX	shall
be	AUX	be
killed	VERB	kill
while	SCONJ	while
trying	VERB	try
to	PART	to
get	VERB	get
away	ADV	away
,	PUNCT	,
and	CCONJ	and
then	ADV	then
,	PUNCT	,
if	SCONJ	if
you	PRON	you
truly	ADV	truly
love	VERB	love
me	PRON	I
,	PUNCT	,
you	PRON	you
will	AUX	will
never	ADV	never
forgive	VERB	forgive
yourself	PRON	yourself
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Does	AUX	do
not	PART	not
Myeerah	PROPN	Myeerah
truly	ADV	truly
love	VERB	love
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
she	PRON	she
asked	VERB	ask
,	PUNCT	,
gazing	VERB	gaze
straight	ADV	straight
into	ADP	into
his	PRON	his
eyes	NOUN	eye
,	PUNCT	,
her	PRON	her
own	ADJ	own
misty	ADJ	misty
and	CCONJ	and
sad	ADJ	sad
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
not	PART	not
doubt	VERB	doubt
that	DET	that
,	PUNCT	,
but	CCONJ	but
I	PRON	I
think	VERB	think
sometimes	ADV	sometimes
that	SCONJ	that
it	PRON	it
is	AUX	be
not	PART	not
the	DET	the
right	ADJ	right
kind	NOUN	kind
of	ADP	of
love	NOUN	love
.	PUNCT	.
It	PRON	it
is	AUX	be
too	ADV	too
savage	ADJ	savage
.	PUNCT	.
No	DET	no
man	NOUN	man
should	AUX	should
be	AUX	be
made	VERB	make
a	DET	a
prisoner	NOUN	prisoner
for	ADP	for
no	DET	no
other	ADJ	other
reason	NOUN	reason
than	ADP	than
that	SCONJ	that
he	PRON	he
is	AUX	be
loved	VERB	love
by	ADP	by
a	DET	a
woman	NOUN	woman
.	PUNCT	.
I	PRON	I
have	AUX	have
tried	VERB	try
to	PART	to
teach	VERB	teach
you	PRON	you
many	ADJ	many
things	NOUN	thing
;	PUNCT	;
the	DET	the
language	NOUN	language
of	ADP	of
my	PRON	my
people	NOUN	people
,	PUNCT	,
their	PRON	their
ways	NOUN	way
and	CCONJ	and
thoughts	NOUN	thought
,	PUNCT	,
but	CCONJ	but
I	PRON	I
have	AUX	have
failed	VERB	fail
to	PART	to
civilize	VERB	civilize
you	PRON	you
.	PUNCT	.
I	PRON	I
can	AUX	can
not	PART	not
make	VERB	make
you	PRON	you
understand	VERB	understand
that	SCONJ	that
it	PRON	it
is	AUX	be
unwomanly	ADJ	unwomanly
--	PUNCT	--
do	AUX	do
not	PART	not
turn	VERB	turn
away	ADV	away
.	PUNCT	.
I	PRON	I
am	AUX	be
not	PART	not
indifferent	ADJ	indifferent
.	PUNCT	.
I	PRON	I
have	AUX	have
learned	VERB	learn
to	PART	to
care	VERB	care
for	ADP	for
you	PRON	you
.	PUNCT	.
Your	PRON	your
beauty	NOUN	beauty
and	CCONJ	and
tenderness	NOUN	tenderness
have	AUX	have
made	VERB	make
anything	PRON	anything
else	ADV	else
impossible	ADJ	impossible
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Myeerah	PROPN	Myeerah
is	AUX	be
proud	ADJ	proud
of	ADP	of
her	PRON	her
beauty	NOUN	beauty
,	PUNCT	,
if	SCONJ	if
it	PRON	it
pleases	VERB	please
the	DET	the
Eagle	PROPN	Eagle
.	PUNCT	.
Her	PRON	her
beauty	NOUN	beauty
and	CCONJ	and
her	PRON	her
love	NOUN	love
are	AUX	be
his	PRON	his
.	PUNCT	.
Yet	CCONJ	yet
the	DET	the
Eagle	PROPN	Eagle
's	PART	's
words	NOUN	word
make	VERB	make
Myeerah	PROPN	Myeerah
sad	ADJ	sad
.	PUNCT	.
She	PRON	she
can	AUX	can
not	PART	not
tell	VERB	tell
what	PRON	what
she	PRON	she
feels	VERB	feel
.	PUNCT	.
The	DET	the
pale	ADJ	pale
face	NOUN	face
's	PART	's
words	NOUN	word
flow	VERB	flow
swiftly	ADV	swiftly
and	CCONJ	and
smoothly	ADV	smoothly
like	ADP	like
rippling	ADJ	rippling
waters	NOUN	water
,	PUNCT	,
but	CCONJ	but
Myeerah	PROPN	Myeerah
's	PART	's
heart	NOUN	heart
is	AUX	be
full	ADJ	full
and	CCONJ	and
her	PRON	she
lips	NOUN	lip
are	AUX	be
dumb	ADJ	dumb
.	PUNCT	.
""""	PUNCT	""""
Myeerah	PROPN	Myeerah
and	CCONJ	and
Isaac	PROPN	Isaac
stopped	VERB	stop
under	ADP	under
a	DET	a
spreading	VERB	spread
elm	NOUN	elm
tree	NOUN	tree
the	DET	the
branches	NOUN	branch
of	ADP	of
which	DET	which
drooped	VERB	droop
over	ADP	over
and	CCONJ	and
shaded	VERB	shade
the	DET	the
river	NOUN	river
.	PUNCT	.
The	DET	the
action	NOUN	action
of	ADP	of
the	DET	the
high	NOUN	high
water	NOUN	water
had	AUX	have
worn	VERB	wear
away	ADP	away
the	DET	the
earth	NOUN	earth
round	ADP	round
the	DET	the
roots	NOUN	root
of	ADP	of
the	DET	the
old	ADJ	old
elm	NOUN	elm
,	PUNCT	,
leaving	VERB	leave
them	PRON	they
bare	ADJ	bare
and	CCONJ	and
dry	ADJ	dry
when	SCONJ	when
the	DET	the
stream	NOUN	stream
was	AUX	be
low	ADJ	low
.	PUNCT	.
As	ADP	as
though	SCONJ	though
Nature	PROPN	Nature
had	AUX	have
been	AUX	be
jealous	ADJ	jealous
in	ADP	in
the	DET	the
interest	NOUN	interest
of	ADP	of
lovers	NOUN	lover
,	PUNCT	,
she	PRON	she
had	AUX	have
twisted	VERB	twist
and	CCONJ	and
curled	VERB	curl
the	DET	the
roots	NOUN	root
into	ADP	into
a	DET	a
curiously	ADV	curiously
shaped	ADJ	shaped
bench	NOUN	bench
just	ADV	just
above	ADP	above
the	DET	the
water	NOUN	water
,	PUNCT	,
which	DET	which
was	AUX	be
secluded	ADJ	secluded
enough	ADV	enough
to	PART	to
escape	VERB	escape
all	DET	all
eyes	NOUN	eye
except	SCONJ	except
those	DET	those
of	ADP	of
the	DET	the
beaver	NOUN	beaver
and	CCONJ	and
the	DET	the
muskrat	NOUN	muskrat
.	PUNCT	.
The	DET	the
bank	NOUN	bank
above	ADV	above
was	AUX	be
carpeted	VERB	carpet
with	ADP	with
fresh	ADJ	fresh
,	PUNCT	,
dewy	ADJ	dewy
grass	NOUN	grass
;	PUNCT	;
blue	ADJ	blue
bells	NOUN	bell
and	CCONJ	and
violets	NOUN	violet
hid	VERB	hide
modestly	ADV	modestly
under	ADP	under
their	PRON	their
dark	ADJ	dark
green	NOUN	green
leaves	NOUN	leave
;	PUNCT	;
delicate	ADJ	delicate
ferns	NOUN	fern
,	PUNCT	,
like	ADP	like
wonderful	ADJ	wonderful
fairy	NOUN	fairy
lace	NOUN	lace
,	PUNCT	,
lifted	VERB	lift
their	PRON	their
dainty	ADJ	dainty
heads	NOUN	head
to	PART	to
sway	VERB	sway
in	ADP	in
the	DET	the
summer	NOUN	summer
breeze	NOUN	breeze
.	PUNCT	.
In	ADP	in
this	DET	this
quiet	ADJ	quiet
nook	NOUN	nook
the	DET	the
lovers	NOUN	lover
passed	VERB	pass
many	ADJ	many
hours	NOUN	hour
.	PUNCT	.
""""	PUNCT	""""
Then	ADV	then
,	PUNCT	,
if	SCONJ	if
my	PRON	my
White	PROPN	White
Chief	PROPN	Chief
has	AUX	have
learned	VERB	learn
to	PART	to
care	VERB	care
for	ADP	for
me	PRON	I
,	PUNCT	,
he	PRON	he
must	AUX	must
not	PART	not
try	VERB	try
to	PART	to
escape	VERB	escape
,	PUNCT	,
""""	PUNCT	""""
whispered	VERB	whisper
Myeerah	PROPN	Myeerah
,	PUNCT	,
tenderly	ADV	tenderly
,	PUNCT	,
as	ADP	as
she	PRON	she
crept	VERB	creep
into	ADP	into
Isaac	PROPN	Isaac
's	PART	's
arms	NOUN	arm
and	CCONJ	and
laid	VERB	lay
her	PRON	her
head	NOUN	head
on	ADP	on
his	PRON	his
breast	NOUN	breast
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
love	VERB	love
you	PRON	you
.	PUNCT	.
I	PRON	I
love	VERB	love
you	PRON	you
.	PUNCT	.
What	PRON	what
will	AUX	will
become	VERB	become
of	ADP	of
Myeerah	PROPN	Myeerah
if	SCONJ	if
you	PRON	you
leave	VERB	leave
her	PRON	she
?	PUNCT	?
Could	AUX	could
she	PRON	she
ever	ADV	ever
be	AUX	be
happy	ADJ	happy
?	PUNCT	?
Could	AUX	could
she	PRON	she
ever	ADV	ever
forget	VERB	forget
?	PUNCT	?
No	INTJ	no
,	PUNCT	,
no	INTJ	no
,	PUNCT	,
I	PRON	I
will	AUX	will
keep	VERB	keep
my	PRON	my
captive	NOUN	captive
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
can	AUX	can
not	PART	not
persuade	VERB	persuade
you	PRON	you
to	PART	to
let	VERB	let
me	PRON	I
go	VERB	go
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
If	SCONJ	if
I	PRON	I
free	VERB	free
you	PRON	you
I	PRON	I
will	AUX	will
come	VERB	come
and	CCONJ	and
lie	VERB	lie
here	ADV	here
,	PUNCT	,
""""	PUNCT	""""
cried	VERB	cry
Myeerah	PROPN	Myeerah
,	PUNCT	,
pointing	VERB	point
to	ADP	to
the	DET	the
dark	ADJ	dark
pool	NOUN	pool
.	PUNCT	.
""""	PUNCT	""""
Then	ADV	then
come	VERB	come
with	ADP	with
me	PRON	I
to	ADP	to
my	PRON	my
home	NOUN	home
and	CCONJ	and
live	VERB	live
there	ADV	there
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Go	VERB	go
with	ADP	with
you	PRON	you
to	ADP	to
the	DET	the
village	NOUN	village
of	ADP	of
the	DET	the
pale	ADJ	pale
faces	NOUN	face
,	PUNCT	,
where	SCONJ	where
Myeerah	PROPN	Myeerah
would	AUX	would
be	AUX	be
scorned	VERB	scorn
,	PUNCT	,
